
[00:00:00.000 --> 00:00:07.000]   [Music]
[00:00:07.000 --> 00:00:14.000]   All right, let's get started. So today we're here to discuss the EfficientNet V2 paper.
[00:00:14.000 --> 00:00:17.000]   I'm not feeling the best today, so bear with me.
[00:00:17.000 --> 00:00:23.000]   And I also thought we'll do things a little bit differently this time. So rather than
[00:00:23.000 --> 00:00:28.000]   rather than having a pre-annotated version for the paper and then just going through that part of the paper,
[00:00:28.000 --> 00:00:34.000]   I'll actually show you how I go about reading a new paper and then we'll go through the abstract first,
[00:00:34.000 --> 00:00:37.000]   and we'll go through the introduction, read the conclusion first.
[00:00:37.000 --> 00:00:42.000]   And pretty much I just want to show you the process of how I read this efficient,
[00:00:42.000 --> 00:00:45.000]   how I first read this EfficientNet V2 paper.
[00:00:45.000 --> 00:00:53.000]   And then we'll go deeply into we'll go deeply into everything that's that's being mentioned in the paper.
[00:00:53.000 --> 00:01:00.000]   So my setup is a little bit different today, but should still be should still be good for everybody.
[00:01:00.000 --> 00:01:05.000]   So can you guys see my screen as well? Yes, we can see it.
[00:01:05.000 --> 00:01:15.000]   OK, awesome. Cool. So then as part of this, the first thing I'm going to assume as we go and we start looking into the EfficientNet V2 paper,
[00:01:15.000 --> 00:01:22.000]   I'm going to assume that we all know about what EfficientNets are.
[00:01:22.000 --> 00:01:26.000]   So that's EfficientNet V1. I'm going to assume some of that.
[00:01:26.000 --> 00:01:35.000]   I'm going to assume you have some background in CV so you know about what a ResNet is or what a bottleneck block is.
[00:01:35.000 --> 00:01:42.000]   But in saying so, I'll be giving some brief, brief introductions to each of these, including bottleneck blocks.
[00:01:42.000 --> 00:01:47.000]   And as we go through, I'll be providing context for everything.
[00:01:47.000 --> 00:01:53.000]   So with that being said, let's get started. So in terms of when we look into the EfficientNet V2 paper,
[00:01:53.000 --> 00:01:59.000]   there's when I first read this paper, there's actually not a lot of things that are very new, very innovative.
[00:01:59.000 --> 00:02:08.000]   So when I say it's not very new and innovative, what the authors have done is that they took the existing excellent ideas.
[00:02:08.000 --> 00:02:22.000]   So they took excellent existing ideas like progressive resizing.
[00:02:22.000 --> 00:02:32.000]   And the next one is, again, a fused NB-Conf. So we look at what these are.
[00:02:32.000 --> 00:02:37.000]   But these are the two main things, progressive resizing and then fused NB-Conf.
[00:02:37.000 --> 00:02:46.000]   So these are both from before. I think progressive resizing was first introduced in 2018 by Jeremy Howard and FastAI team.
[00:02:46.000 --> 00:02:51.000]   And then fused NB-Conf has been there since 2019 as part of the Edge TPU.
[00:02:51.000 --> 00:02:57.000]   So EfficientNet V2 is basically an improvement on EfficientNet V1.
[00:02:57.000 --> 00:03:02.000]   So they pretty much thought there's some things wrong with EfficientNet V1.
[00:03:02.000 --> 00:03:08.000]   They looked at the disadvantages, they looked at where things are slow or what's missing with EfficientNet V1.
[00:03:08.000 --> 00:03:17.000]   And they said, OK, let's release V2. So with that being said, let's get started.
[00:03:17.000 --> 00:03:21.000]   So with the so then again, as I said, things are a little bit different today.
[00:03:21.000 --> 00:03:28.000]   We'll read this paper as I go. It's not going to be I'll not just look at the some part of the paper, but the whole paper.
[00:03:28.000 --> 00:03:37.000]   And then if we have time, we'll also have if this time and if there's interest, then we can also look into the source code of EfficientNet V2.
[00:03:37.000 --> 00:03:42.000]   That's something, again, that's a bit different in this paper reading group than in the past paper reading groups.
[00:03:42.000 --> 00:03:50.000]   So the first thing then as I go, the first thing I read is the abstract and I go very quickly into reading the abstract.
[00:03:50.000 --> 00:03:59.000]   So the main thing is this paper introduces EfficientNet V2 and then it's faster training speed, better parameter efficiency, all good so far.
[00:03:59.000 --> 00:04:06.000]   To develop these models, they did some things like neural architecture search that has also been part of EfficientNets.
[00:04:06.000 --> 00:04:15.000]   So EfficientNet V1 had neural architecture search. And then the next thing that they said is we use new basically operations such as FusedMVCon,
[00:04:15.000 --> 00:04:23.000]   which we'll look into in a bit more detail. And then finally, they developed this EfficientNet V2, which is faster than state of the art models.
