
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:07.840]   Scripture uses 22 different names for Satan.
[00:00:07.840 --> 00:00:13.040]   His diabolical intentions are recorded for us all over our Bibles.
[00:00:13.040 --> 00:00:17.440]   And we're even assured that he is still present and active in this world,
[00:00:17.440 --> 00:00:22.320]   and in each of our lives. But when, and how, and where?
[00:00:22.320 --> 00:00:26.720]   Those are great questions from a listener named Josh. Hello, Pastor John.
[00:00:26.720 --> 00:00:32.080]   To what extent, and by what means specifically, does Satan influence the world?
[00:00:32.080 --> 00:00:37.040]   Where do you see his works most clearly today?
[00:00:37.040 --> 00:00:44.000]   The word Satan is a transliteration of the Hebrew "Satan,"
[00:00:44.000 --> 00:00:48.800]   and basically means "opponent" or "adversary." The Greek translation
[00:00:48.800 --> 00:00:56.400]   of that Hebrew Old Testament always translates "Satan" with "diabolos"
[00:00:56.400 --> 00:01:02.080]   in Greek, which means "devil." We always translate "diabolos" in English
[00:01:02.080 --> 00:01:09.120]   in the New Testament "devil." And "diabolos" puts a more specific focus on the meaning
[00:01:09.120 --> 00:01:16.000]   of the "opponent" or "adversary," because "diabolos" basically means "slander" or "accuse."
[00:01:16.000 --> 00:01:21.760]   It's used not to refer to the devil. Several times in the pastoral epistles of Paul,
[00:01:21.760 --> 00:01:29.040]   to just refer to people who are slandering others, speaking evil of them, being false about them.
[00:01:29.040 --> 00:01:34.720]   So even though this supernatural being, this fallen angel, an arch-enemy of God,
[00:01:34.720 --> 00:01:40.800]   has a remarkable power in the material or physical realm—like, he can make people sick,
[00:01:40.800 --> 00:01:46.240]   he can throw them in prison, he can even kill them—nevertheless,
[00:01:46.240 --> 00:01:53.920]   his main way of opposing God and destroying God's people is not in the physical or material realm,
[00:01:53.920 --> 00:02:00.320]   but in the mental or intellectual or moral realm. In other words, the best way to think about his
[00:02:00.320 --> 00:02:06.080]   power is not in terms of physical strength, but moral deception.
[00:02:06.080 --> 00:02:14.080]   So let me try to illustrate this from the Bible. Here's the passage that piles up
[00:02:14.080 --> 00:02:21.600]   more designations of Satan than any other passage in the Bible. You need one or two verses to put
[00:02:21.600 --> 00:02:30.080]   the identity and work of Satan before you. It would be Revelation 12, 9 and 10. Here it says,
[00:02:30.080 --> 00:02:39.520]   "And the great dragon was thrown down, that ancient serpent"—and remember what the Bible
[00:02:39.520 --> 00:02:45.760]   said in Genesis 3 about him, he's subtler, he's subtler than every beast, so it's his subtlety
[00:02:45.760 --> 00:02:52.480]   that's being focused on in his serpent-like reality—"who is called the devil, diabolo,
[00:02:52.480 --> 00:03:03.360]   slanderer, liar, cheat, and Satan, adversary, the deceiver of the whole world." I don't think you
[00:03:03.360 --> 00:03:12.240]   can say anything more sweeping or more basic than the end of Revelation 12, 9, "He is the deceiver
[00:03:12.240 --> 00:03:22.480]   of the whole world." Verse 10, "The accuser of our brothers has been thrown down, who accuses them
[00:03:22.480 --> 00:03:31.440]   day and night before God." So at the center of Satan's purpose is to deceive on earth and to
[00:03:31.440 --> 00:03:39.360]   accuse in heaven. If he can deceive you about God and Christ, you will perish. If he can successfully
[00:03:39.360 --> 00:03:47.040]   accuse you of unforgiven sin in heaven, you will perish. And Jesus calls him a murderer
[00:03:47.040 --> 00:03:53.360]   from the beginning, John 8, 44. So the deception and the accusation and the eternal death that
[00:03:53.360 --> 00:04:03.520]   results from unforgiven sin is a way of destroying people and opposing God. So Josh asks me,
[00:04:03.520 --> 00:04:10.800]   "To what extent and by what means specifically does Satan influence the world?" My answer,
