
[00:00:00.000 --> 00:00:05.000]   As a parent, you know it's not just baby talk.
[00:00:05.000 --> 00:00:06.000]   Somebody's hungry.
[00:00:06.000 --> 00:00:10.000]   So talk with your baby's doctor about invasive pneumococcal disease, or IPD,
[00:00:10.000 --> 00:00:16.000]   and ask how Prevnar 20 pneumococcal 20-valent conjugate vaccine can help protect them.
[00:00:16.000 --> 00:00:18.000]   Children under 2 are at increased risk,
[00:00:18.000 --> 00:00:24.000]   but Prevnar 20 can help them develop more immunity to 20 strains of bacteria that cause IPD.
[00:00:24.000 --> 00:00:26.000]   Prevnar 20 is approved for children 6 weeks and older
[00:00:26.000 --> 00:00:31.000]   to help prevent infections from 20 strains of bacteria that cause invasive pneumococcal disease.
[00:00:31.000 --> 00:00:35.000]   Do not get Prevnar 20 if your child has had a severe allergic reaction to the vaccine or its ingredients.
[00:00:35.000 --> 00:00:38.000]   Those with weakened immune systems may have a lower response to the vaccine.
[00:00:38.000 --> 00:00:41.000]   Talk to your health care provider before vaccination if your baby was born prematurely.
[00:00:41.000 --> 00:00:45.000]   Side effects may include irritability, pain, redness, swelling at the injection site,
[00:00:45.000 --> 00:00:48.000]   drowsiness, muscle pain, decreased appetite, headache, and fever.
[00:00:48.000 --> 00:00:55.000]   For full prescribing information, please call 1-855-213-2138 or visit Prevnar20.com.
[00:00:55.000 --> 00:01:00.000]   Ask about Prevnar 20 for your baby. Visit AskForPrevnar20.com.
[00:01:00.000 --> 00:01:03.000]   It's summertime here at Radical Personal Finance,
[00:01:03.000 --> 00:01:08.000]   and that means it's time for an upbeat, uplifting, encouraging show.
[00:01:08.000 --> 00:01:12.000]   I'm picturing you listening to this show, got the top down on the convertible,
[00:01:12.000 --> 00:01:15.000]   the wind ruffling through your hair.
[00:01:15.000 --> 00:01:19.000]   So that means, of course, today, let's talk about the current insolvency
[00:01:19.000 --> 00:01:22.000]   and guaranteed bankruptcy of the U.S. federal government.
[00:01:23.000 --> 00:01:38.000]   [Music]
[00:01:38.000 --> 00:01:43.000]   Welcome to Radical Personal Finance, the show guaranteed to cheer you up
[00:01:43.000 --> 00:01:47.000]   when you're feeling blue and give you many things to be optimistic about
[00:01:47.000 --> 00:01:50.000]   whenever you're feeling concerned about the future.
[00:01:50.000 --> 00:01:54.000]   We also try to share with you the knowledge, skills, insight, and encouragement
[00:01:54.000 --> 00:01:57.000]   you need to live a rich and meaningful life now while building a plan for financial freedom in 10 years or less.
[00:01:57.000 --> 00:02:00.000]   My name is Joshua, and today I am your host,
[00:02:00.000 --> 00:02:05.000]   and I'm here to provoke you into thinking about what the coming decades may look like.
[00:02:05.000 --> 00:02:10.000]   [Music]
[00:02:10.000 --> 00:02:14.000]   A topic I have long wanted to broach on, Radical Personal Finance.
[00:02:14.000 --> 00:02:17.000]   If you're a long-time listener, you've heard me say here and there in passing
[00:02:17.000 --> 00:02:23.000]   that the U.S. federal government is bankrupt, and I am convinced that a long-term default
[00:02:23.000 --> 00:02:26.000]   on U.S. federal debt is inevitable, et cetera.
[00:02:26.000 --> 00:02:30.000]   I've made passing comments like that, but I've never really substantiated those claims
[00:02:30.000 --> 00:02:33.000]   and never really talked about why I believe that to be the case.
[00:02:33.000 --> 00:02:35.000]   And there are many reasons for that.
[00:02:35.000 --> 00:02:39.000]   Number one, of course, I'm fully aware of how large those statements are,
[00:02:39.000 --> 00:02:41.000]   and I don't like to say things flippantly.
[00:02:41.000 --> 00:02:43.000]   They kind of slip out from time to time.
[00:02:43.000 --> 00:02:50.000]   But I feel the need to be responsible with my language and to speak clearly and responsibly
[00:02:50.000 --> 00:02:53.000]   and just to provide a sense of clarity.
[00:02:53.000 --> 00:02:57.000]   And I don't want to cause people to go off into the world of freak-out mode
[00:02:57.000 --> 00:03:04.000]   and all of a sudden start ordering stacks and stacks and pallets of gold coins on the Internet.
[00:03:04.000 --> 00:03:07.000]   But I do want to make sure that we talk about the subject.
[00:03:07.000 --> 00:03:12.000]   I've also often been overwhelmed with knowing even where to start.
[00:03:12.000 --> 00:03:18.000]   After all, how do you tackle a subject as huge as a giant empire
[00:03:18.000 --> 00:03:22.000]   and the underlying finances of said empire?
[00:03:22.000 --> 00:03:24.000]   I hardly know where to start sometimes.
[00:03:24.000 --> 00:03:26.000]   I hardly know how to do it.
[00:03:26.000 --> 00:03:28.000]   And so I've held off, held off, et cetera.
[00:03:28.000 --> 00:03:33.000]   But I really do want to at least bring the questions to your attention.
[00:03:33.000 --> 00:03:38.000]   I think it would be irresponsible of me not to at least raise some of the questions.
[00:03:38.000 --> 00:03:47.000]   So today I'm going to do that by reading to you a paper that was delivered by Professor Lawrence Kotlikoff,
[00:03:47.000 --> 00:03:49.000]   professor of economics at Boston University.
[00:03:49.000 --> 00:03:55.000]   It was delivered as testimony to the Senate Budget Committee on February 25, 2015.
[00:03:55.000 --> 00:04:01.000]   The paper is entitled "America's Fiscal Insolvency and its Generational Consequences."
[00:04:01.000 --> 00:04:12.000]   This paper is probably the best, most useful, succinct, but academically accurate introduction to the subject that I could do.
[00:04:12.000 --> 00:04:15.000]   And it kind of describes the fundamental problem.
[00:04:15.000 --> 00:04:27.000]   But I need to preface the paper with a few comments in order to hope to help you to hear the paper in the tone and the way that I intend to share it with you.
[00:04:27.000 --> 00:04:35.000]   When you talk about something like the future, it's very difficult to know what will happen.
[00:04:35.000 --> 00:04:40.000]   As the saying goes, predictions are difficult, especially if they're about the future.
[00:04:40.000 --> 00:04:44.000]   So predicting the future is tough.
[00:04:44.000 --> 00:04:59.000]   And when you're talking about things that are deeply politically charged like governments and empire and taxes and spending and all of these things, it is very, very challenging to know even where to begin.
[00:04:59.000 --> 00:05:08.000]   And perhaps more than that, it's easy to feel overwhelmed by how little you know.
[00:05:08.000 --> 00:05:13.000]   I've been researching and thinking about this particular area for about 10 years.
[00:05:13.000 --> 00:05:16.000]   And I feel like a babe in the woods.
[00:05:16.000 --> 00:05:17.000]   I really do.
[00:05:17.000 --> 00:05:24.000]   And it's only based upon the fact that I've learned that just about everybody feels that way.
[00:05:24.000 --> 00:05:30.000]   It gives me the confidence to even broach a subject like this and even seek to spark your thinking.
[00:05:30.000 --> 00:05:37.000]   Another thing to consider is we immediately look and want to jump to our response to say what to do.
[00:05:37.000 --> 00:05:41.000]   We're wired to look for a solution of what we can do.
[00:05:41.000 --> 00:05:45.000]   When somebody presents a problem, we immediately say, "Well, what can we do?"
[00:05:45.000 --> 00:05:47.000]   That's useful.
[00:05:47.000 --> 00:05:50.000]   The challenge is that that's a hard question to answer.
[00:05:50.000 --> 00:05:58.000]   So I'm not sharing and broaching this subject and seeking to give you something thought-provoking out of a desire to tell you what to do.
[00:05:58.000 --> 00:06:00.000]   I don't know what to do.
[00:06:00.000 --> 00:06:11.000]   I'm doing this today out of a desire to put something on your radar screen and to cause you to think and to understand a fundamental problem that we face and will face in coming decades.
[00:06:11.000 --> 00:06:15.000]   Those of us who are around for the coming decades are going to face these problems.
[00:06:15.000 --> 00:06:19.000]   We're going to live in interesting times.
[00:06:19.000 --> 00:06:33.000]   I pay careful attention to companies, but more importantly, municipalities, territories, and states that go through significant financial distress.
[00:06:33.000 --> 00:06:40.000]   And I do that to try to figure out what I think the future may look like for me or for you.
[00:06:40.000 --> 00:06:47.000]   And my desire is to spur you to think about that and to think and to raise this on your radar screen.
[00:06:47.000 --> 00:06:49.000]   So that's enough of a preamble.
[00:06:49.000 --> 00:06:56.000]   At the end of the show, I'll share with you a couple of things of kind of what I do and don't think.
[00:06:56.000 --> 00:06:59.000]   But I'm going to lay out the problem by reading this paper to you.
[00:06:59.000 --> 00:07:03.000]   The paper will be a little bit technical, especially in the beginning where we lay down some terms.
[00:07:03.000 --> 00:07:11.000]   And I think it's important to press through the technical bits just so you understand that there is some academic integrity to this approach.
[00:07:11.000 --> 00:07:13.000]   I'm not hawking gold coins.
[00:07:13.000 --> 00:07:17.000]   I don't have – I'm trying to talk about the collapse next year.
[00:07:17.000 --> 00:07:22.000]   This is a serious economic problem that needs to be tackled.
[00:07:22.000 --> 00:07:25.000]   It needs to be part of our broader discussion.
[00:07:25.000 --> 00:07:34.000]   We can lead the way here at Radical Personal Finance by talking about it ourselves, trying to figure out together in coming years what things may look like for us and how to weather it.
[00:07:34.000 --> 00:07:38.000]   This subject needs to be tackled by politicians.
[00:07:38.000 --> 00:07:44.000]   Unfortunately, I have zero hope of that happening until the things are forced upon them.
[00:07:44.000 --> 00:07:46.000]   So let's start with us.
[00:07:46.000 --> 00:08:07.000]   And on that note, listen – sit back, listen, and enjoy this – the reading of this paper, which again is entitled America's Fiscal Insolvency and its Generational Consequences, a testimony that was delivered to the Senate Budget Committee on February 25, 2015 by a professor of economics from Boston University, Lawrence J. Kotlikoff.
[00:08:07.000 --> 00:08:15.000]   Chairman Enzi and other distinguished members of the Senate Budget Committee, I am honored to discuss with you our country's fiscal condition.
[00:08:15.000 --> 00:08:17.000]   Let me get right to the point.
[00:08:17.000 --> 00:08:20.000]   Our country is broke.
[00:08:20.000 --> 00:08:26.000]   It's not broke in 75 years or 50 years or 25 years or 10 years.
[00:08:26.000 --> 00:08:28.000]   It's broke today.
[00:08:28.000 --> 00:08:36.000]   Indeed, it may well be in worse fiscal shape than any developed country, including Greece.
[00:08:36.000 --> 00:08:46.000]   This declaration of national insolvency will, no doubt, shock those of you who use the officially reported federal debt as the measuring stick for what our country owes.
[00:08:46.000 --> 00:08:52.000]   After all, federal debt in the hands of the public is only 74% of the GDP.
[00:08:52.000 --> 00:09:04.000]   Yes, this is double the debt-to-GDP ratio recorded a decade ago, but it's still a far cry from Italy's 135 debt-to-GDP ratio or Greece's 175% ratio.
[00:09:04.000 --> 00:09:14.000]   Unfortunately, the federal debt is not an economic measure of anything, including our nation's fiscal position.
[00:09:14.000 --> 00:09:27.000]   Instead, the federal debt and its annual change, the deficit, are purely linguistic constructs that reflect how you members of Congress choose to label government receipts and payments.
[00:09:27.000 --> 00:09:42.000]   To see this point, consider the almost $750 billion the government is collecting this year from workers under the heading "Social Security Payroll Taxes" and the future Social Security Transfer Payments these FICA contributions secure.
[00:09:42.000 --> 00:10:04.000]   The $750 billion could just as well be called government borrowing, and the future transfer payments could just as well be called principal plus interest on this borrowing plus a future tax, positive or negative, if the future payments don't correspond precisely to principal plus interest.
[00:10:04.000 --> 00:10:11.000]   This simple change in language would more than double this year's reported federal deficit.
[00:10:11.000 --> 00:10:31.000]   Indeed, were we to go back in time and relabel all past Social Security taxes as borrowing, official federal debt held by the public would not be $13 trillion, but $38 trillion, which is 211% of U.S. GDP.
[00:10:31.000 --> 00:10:34.000]   Driving in New York with a map of L.A.
