
[00:00:00.000 --> 00:00:06.040]   I want to just give you my encouragement and thanksgiving for your faithfulness,
[00:00:06.040 --> 00:00:11.740]   both to this class and also to the training for biblical counseling ministry.
[00:00:11.740 --> 00:00:15.960]   It's been a great joy to be able to study these truths with you.
[00:00:15.960 --> 00:00:21.340]   On a personal level, I had the joy this past week to receive
[00:00:21.340 --> 00:00:29.220]   three packets of completed essays from three students who had taken this class in previous sessions,
[00:00:29.220 --> 00:00:33.280]   and it's just great to see the fruit of that labor.
[00:00:33.280 --> 00:00:39.140]   Those students are going to be moving on to phase three of ACBC certification,
[00:00:39.140 --> 00:00:42.740]   and I know that they're going to be used by the Lord to bless many.
[00:00:42.740 --> 00:00:47.940]   It just was a reminder to me that there is a finish line,
[00:00:47.940 --> 00:00:53.540]   and the work that God is doing in each of your lives as you put pen to paper,
[00:00:53.540 --> 00:01:00.900]   and as you study God's word is going to bear fruit in the days and the years to come.
[00:01:00.900 --> 00:01:07.060]   I just want to give that encouragement to you to press on and to continue to remain faithful.
[00:01:07.060 --> 00:01:13.540]   These are real precious truths that we're able to study from the scriptures.
[00:01:13.540 --> 00:01:19.300]   If anything, I hope that you will continue to be blessed yourself,
[00:01:19.300 --> 00:01:28.260]   and just encouraged by the truth of God's word as you study these wonderful topics.
[00:01:28.260 --> 00:01:33.540]   I'm excited tonight to look at the doctrine of the believer's union with Christ.
[00:01:33.540 --> 00:01:36.820]   I think this is going to be a wonderful study,
[00:01:36.820 --> 00:01:41.360]   and I hope you all have your handouts that I sent out last night.
[00:01:41.360 --> 00:01:45.300]   It's a topic that my wife and I were talking about last night,
[00:01:45.300 --> 00:01:54.820]   just really doesn't receive as much attention as it really needs to in our hearts and our lives.
[00:01:54.820 --> 00:02:02.660]   It's a topic that I think can bring much encouragement and hope to the struggling believer,
[00:02:02.660 --> 00:02:05.700]   and one that we need to come back to time and time again,
[00:02:05.700 --> 00:02:13.540]   especially as we wrestle with issues of sanctification and counseling issues as well.
[00:02:13.540 --> 00:02:15.780]   I'm going to go ahead and pray for us.
[00:02:15.780 --> 00:02:16.980]   We'll dive into our study,
[00:02:16.980 --> 00:02:21.100]   and thanks again for joining us tonight for our class.
[00:02:21.100 --> 00:02:24.980]   Let's pray. Gracious Heavenly Father,
[00:02:24.980 --> 00:02:28.100]   thank you so much for your mercy and grace in our lives,
[00:02:28.100 --> 00:02:35.780]   and we thank you that we can come boldly and confidently into your presence.
[00:02:35.780 --> 00:02:40.220]   On the basis of all that your son has accomplished for us,
[00:02:40.220 --> 00:02:44.700]   we thank you that we are accepted in Christ,
[00:02:44.700 --> 00:02:50.500]   that we come to you not on the basis of our own works or our own righteousness,
[00:02:50.500 --> 00:02:56.340]   but we come to you on the basis of Christ and his finished work.
[00:02:56.340 --> 00:03:02.660]   We thank you for this beautiful truth of our union with Christ.
[00:03:02.660 --> 00:03:10.860]   We pray that our study tonight would result in a greater appreciation of this doctrine,
[00:03:10.860 --> 00:03:14.420]   that Lord, if any of us are weary,
[00:03:14.420 --> 00:03:16.980]   that we would be strengthened.
[00:03:16.980 --> 00:03:18.900]   If any of us are discouraged,
[00:03:18.900 --> 00:03:21.140]   that we would be given hope,
[00:03:21.140 --> 00:03:27.700]   and that we would be able to take this truth and understand it in a way that we could
[00:03:27.700 --> 00:03:33.620]   clearly communicate it to others and help others in their walk with you.
[00:03:33.620 --> 00:03:40.220]   We just thank you for the ministry of your spirit who lives in us and who teaches us your word.
[00:03:40.220 --> 00:03:47.460]   We pray that, Father, you would indeed guide us and lead us tonight as we open your word,
[00:03:47.460 --> 00:03:49.140]   and we just give this time to you.
[00:03:49.140 --> 00:03:53.620]   Thank you for each of my brothers and sisters in Christ and their faithfulness.
[00:03:53.620 --> 00:03:59.220]   Give them perseverance and steadfastness as they continue to write their essays,
[00:03:59.220 --> 00:04:04.860]   and we just thank you for this time in Jesus' name. Amen.
[00:04:04.860 --> 00:04:16.780]   Amen. Okay, well, we are looking at the topic tonight of the doctrine of the believer's union with Christ,
[00:04:16.780 --> 00:04:21.460]   and this indeed is a wonderful topic.
[00:04:21.460 --> 00:04:26.380]   I'm going to go ahead and read the theology exam question for us.
[00:04:26.380 --> 00:04:37.980]   The question is, "Describe the doctrine of union with Christ explaining its biblical basis and implications for Christian living."
[00:04:37.980 --> 00:04:51.060]   So as I prayed, I just want to encourage you to look at this as an opportunity to learn and to study a very wonderful doctrine.
[00:04:51.060 --> 00:04:55.620]   This is a doctrine that we want to handle well.
[00:04:55.620 --> 00:04:59.780]   We want to be able to use this doctrine in counseling ministry.
[00:04:59.780 --> 00:05:06.220]   I have had opportunity myself to use this doctrine in counseling ministry,
[00:05:06.220 --> 00:05:16.140]   and it has had a very helpful effect on counselees who are struggling with sin or who are struggling with despair.
[00:05:16.140 --> 00:05:22.980]   And so you want to know this doctrine well enough to use to counsel others.
[00:05:22.980 --> 00:05:30.620]   And just on a personal level, I want to encourage you to take this doctrine and feed your own souls with this truth.
[00:05:30.620 --> 00:05:41.660]   This is a great buffet of truth is contained under the heading of the doctrine of union with Christ,
[00:05:41.660 --> 00:05:50.740]   and those who have hungry souls will find themselves well satisfied in studying and understanding these things.
[00:05:50.740 --> 00:05:56.780]   And I would just encourage you to come back to this doctrine time and time again in your own Christian life.
[00:05:56.780 --> 00:06:04.060]   Just whenever you're discouraged, whenever you're perhaps weary of battling with sin,
[00:06:04.060 --> 00:06:15.060]   whenever you feel that maybe you're at a standstill in your spiritual life and you're having trouble moving forward or you're discouraged in ministry,
[00:06:15.060 --> 00:06:30.980]   whenever your soul is dry, I would just encourage you to come back to this doctrine and just to refresh your own souls in the truth of our vital union with the Lord Jesus Christ.
[00:06:30.980 --> 00:06:46.740]   It really is just an amazing truth that as believers in Christ, we have the privilege of not only being near Christ, as it were, the disciples were near Christ.
[00:06:46.740 --> 00:06:59.940]   You know that even on the eve of Christ's death, the disciples gathered in the upper room for the last supper, and they were in that sense physically near Christ.
[00:06:59.940 --> 00:07:14.580]   We have the privilege not only of being near Christ or even around Christ in the sense of being influenced by Christ as he is in close proximity to us,
[00:07:14.580 --> 00:07:22.980]   but it really is an amazing truth that we as believers are united with Christ.
[00:07:22.980 --> 00:07:35.300]   We live in a vital spiritual union with the Lord Jesus Christ so that his life flows into our lives.
[00:07:35.300 --> 00:07:44.260]   It is a beautiful picture that's found time and time again in the scriptures, and this union is so real.
[00:07:44.260 --> 00:07:57.860]   It is so permanent in nature that Paul says in Ephesians chapter 1 that all of the blessings that we have received in salvation, we have received in Christ.
[00:07:57.860 --> 00:08:09.700]   By virtue of our living vital union with Christ, we have been blessed with every spiritual blessing in the heavenly places.
[00:08:09.700 --> 00:08:19.700]   There is no blessing apart from Christ. There is no acceptance by God apart from the person of Christ.
[00:08:19.700 --> 00:08:38.900]   But in Christ, there is every spiritual blessing in the heavenly places, and we as believers in Christ, we have been placed in this vital, permanent spiritual union with our Lord and Savior, Jesus Christ,
[00:08:38.900 --> 00:08:53.060]   so that if you want to think of it this way, the Father cannot reject a single believer without also rejecting his son, Jesus Christ.
[00:08:53.060 --> 00:09:02.420]   That's how permanent and how vital this living union is, the believer being united to Christ.
[00:09:02.420 --> 00:09:11.300]   The Father cannot reject the believer without also rejecting his son, and the Father will never reject his son.
[00:09:11.300 --> 00:09:25.300]   The Father has declared that it is in his son that he is well pleased, and if we have been placed in Christ, then the Father is pleased with us.
[00:09:25.300 --> 00:09:43.300]   This is just amazing truth. So we're going to see in our study tonight that it is because the believer has been placed in this vital living union with the resurrected Christ,
[00:09:43.300 --> 00:09:57.300]   that we are able to pursue sanctification. We are able to bear fruit. We are able to move forward, as it were, in our Christian lives to progress and to grow and to become more holy.
[00:09:57.300 --> 00:10:15.300]   It's because we have been united with Christ that these things are possible. So I use this doctrine in counseling ministry just to encourage counselees that you can grow, and you can change, and you can overcome sin.
[00:10:15.300 --> 00:10:27.300]   It's a battle, and yes, you will struggle with temptation, and yes, the flesh sets itself against the Spirit, and the Spirit against the flesh, and there's a battle.
[00:10:27.300 --> 00:10:41.300]   There's a real spiritual battle, but I just use this doctrine to encourage counselees that because you are living in a vital union with Christ, his life flows into your life.
[00:10:41.300 --> 00:10:56.300]   Therefore, on the basis of this doctrine, I have every confidence that you can grow, that you can change, and that you are no longer living under sin's dominion.
[00:10:56.300 --> 00:11:10.300]   Sin is not your master. That power has been broken because of your union with Christ, and I want to encourage you to use this doctrine in that way.
[00:11:10.300 --> 00:11:25.300]   The best resources on this topic I've put on your handout there. Wayne Grudem has a really good section in his Systematic Theology on union with Christ, and I want to commend that reading to you.
[00:11:25.300 --> 00:11:34.300]   And then two books that I would recommend and highly encourage you to purchase and to have on your bookshelves.
[00:11:34.300 --> 00:11:44.300]   These two books are well worth the price of admission. The first is John Murray's book, Redemption Accomplished and Applied.
[00:11:44.300 --> 00:12:08.300]   Now that book has a really good chapter on the doctrine of union with Christ, but I'd encourage you to get that book and read the entire thing and use it as a reference because that is a very helpful work on the issues dealing with salvation and sanctification.
[00:12:08.300 --> 00:12:22.300]   And then a second book I would encourage you to purchase is Anthony Hokema's Saved by Grace. That book has an excellent chapter on the doctrine of union with Christ as well.
[00:12:22.300 --> 00:12:36.300]   Hokema does a really good job distinguishing the aspects of salvation which occurred in eternity past, the aspects of salvation which occur in time, and then the future aspects of salvation.
[00:12:36.300 --> 00:12:47.300]   And he walks you through the doctrine of union with Christ in reference to what happened in eternity past, what happened in time, and what is going to happen in eternity future.
[00:12:47.300 --> 00:13:04.300]   And just a very good treatment of this doctrine by Hokema in Saved by Grace. So I would encourage you to purchase that and to have that on your bookshelves and use that as a reference as you go forward.
[00:13:04.300 --> 00:13:15.300]   And then on your handout, a new book that's recently come out is Rankin-Wilburn's Union with Christ, The Way to Know God.
[00:13:15.300 --> 00:13:34.300]   This book was recommended by John MacArthur and the folks at Grace Books International, and I haven't gotten through the entire book yet. But so far, the gist of it is this is a very readable explanation of the doctrine of union with Christ.
[00:13:34.300 --> 00:13:50.300]   If you want to have a book that you put into someone's hands that's kind of a layman's explanation of this doctrine and its application to life, then that would be a good work to have handy.
[00:13:50.300 --> 00:13:56.300]   Rankin-Wilburn's Union with Christ, The Way to Know God.
[00:13:56.300 --> 00:14:04.300]   And then I would recommend that you look up the blog post by Justin Taylor. That blog post is really helpful.
[00:14:04.300 --> 00:14:24.300]   It's called Union with Christ, A Crash Course, and that's on the Gospel Coalition blog and a very helpful work that summarizes some of the main points that various authors have made in their treatment of this doctrine.
[00:14:24.300 --> 00:14:37.300]   I think reading that website will help you get a summary of this doctrine and then hopefully give you a foundation for future studies on this subject.
[00:14:37.300 --> 00:14:45.300]   So I'd encourage you to look up Justin Taylor's Union with Christ, A Crash Course.
[00:14:45.300 --> 00:14:55.300]   Well, with that said, let's dive into the next page of your handout and begin our look at the doctrine of the believer's union with Christ.
[00:14:55.300 --> 00:15:00.300]   Now, as I mentioned, there's just an ocean of truth here.
[00:15:00.300 --> 00:15:28.300]   We're going to try to summarize a number of points that might be helpful, but I'd encourage you to make this a lifelong study, a lifelong pursuit of understanding this doctrine and then relating so many of the different aspects of Christian life to this central doctrine of the believer's union with Christ.
[00:15:28.300 --> 00:15:46.300]   And so we're just going to be able to do a brief summary here, but I do want to introduce the key point that the doctrine of the believer's union with Christ is one of the most encouraging truths in all the Bible.
[00:15:46.300 --> 00:15:58.300]   So let me say that again. The doctrine of the believer's union with Christ is one of the most encouraging truths in all the Bible.
[00:15:58.300 --> 00:16:19.300]   Is there anyone here tonight who doesn't need encouragement? Anyone here who just, you know, you just sort of float through life and everything goes smoothly, 100% all the time, you never get discouraged, you never get downcast?
[00:16:19.300 --> 00:16:34.300]   I mean, if you're saying I never need encouragement, then I guess you don't have to study this doctrine too well, but I'm setting you up because I think all of us would confess that we need encouragement on a daily basis.
[00:16:34.300 --> 00:16:47.300]   Just encouragement to persevere in the faith, encouragement to continue to battle for holiness, encouragement to continue in ministry.
[00:16:47.300 --> 00:16:57.300]   And if you need encouragement, then this is the doctrine that you want to go to. This is one of the most encouraging truths in all the Bible.
[00:16:57.300 --> 00:17:12.300]   And you want to use this doctrine as a weapon, a weapon against discouragement. You want to be able to explain this doctrine to a counselee.
[00:17:12.300 --> 00:17:24.300]   And you definitely don't want to view this doctrine as one of these sort of abstract, impractical, theological truths that you actually never use in real life.
[00:17:24.300 --> 00:17:47.300]   I hope that even this week that many of you will take this doctrine and use it in your own life, Monday morning, Tuesday morning, Tuesday night, Wednesday morning, use this doctrine to encourage your own heart and to fill your own heart with hope and with strength.
[00:17:47.300 --> 00:18:05.300]   This is one of the most encouraging truths in all the Bible. If you look at your handout there, John Murray writes this, he says, "Union with Christ is the central truth of the whole doctrine of salvation.
[00:18:05.300 --> 00:18:18.300]   It is not simply a phase of the application of redemption. It underlies every aspect of redemption." That's how central this doctrine is.
[00:18:18.300 --> 00:18:41.300]   We're going to try to establish this as we go along, how so many different areas of the Christian life and so many different aspects of our salvation are really tied in with this great idea that the believer is united with Christ permanently and lives in a vital relationship with Him.
[00:18:41.300 --> 00:18:52.300]   Wayne Grudem has put it this way, he says, "Every aspect of God's relationship to believers is in some way connected to our relationship with Christ.
[00:18:52.300 --> 00:19:11.300]   From God's counsels in eternity past before the world was created, to our fellowship with God in heaven in eternity future, and including," listen to this, he says, "including every aspect of our relationship with God in this life.
[00:19:11.300 --> 00:19:30.300]   All has occurred in union with Christ." What Grudem is saying there is that every aspect of the Christian life is related in some way to the doctrine of the believer's union with Christ.
[00:19:30.300 --> 00:19:43.300]   And Martyn Lloyd-Jones, the great preacher, speaks of the encouraging, uplifting effect that this doctrine ought to have upon our souls.
[00:19:43.300 --> 00:20:03.300]   He says, "Here, then, is the doctrine that is before us, the doctrine of our union with Christ. Once more, we must say that it is one of the most glorious aspects of the Christian truth, one of the most profound, one of the most stimulating, one of the most comforting.
[00:20:03.300 --> 00:20:28.300]   Indeed, I rather like to use the word exhilarating. There is nothing, perhaps, in the whole range and realm of doctrine which, if properly grasped and understood, gives greater assurance, greater comfort, and greater hope than this doctrine of our union with Christ."
[00:20:28.300 --> 00:20:44.300]   Now, underline the word "assurance," underline the word "comfort," and underline the word "hope," and just use this handout as a reference for your counseling ministry in the years to come.
[00:20:44.300 --> 00:21:05.300]   Whenever you work with a counselee who needs any of these things, maybe a counselee who needs assurance of God's love, maybe a counselee who needs comfort after a season of sorrow, maybe a counselee who needs hope in a time of despair,
[00:21:05.300 --> 00:21:31.300]   anytime you minister to a counselee who needs any of these things, then pull out this handout, Theology Exam No. 18, and remember that the doctrine of the believer's union with Christ is able to give assurance, comfort, and hope to the believer in Christ.
[00:21:31.300 --> 00:21:36.300]   So, this is one of the most encouraging truths in all the Bible.
[00:21:36.300 --> 00:21:53.300]   Now, I have two statements there on the handout, just two aspects of the doctrine, and I think these two statements cover the heart of this doctrine.
[00:21:53.300 --> 00:22:05.300]   I think that this is a very simple way of summarizing the main points that underlie the doctrine of union with Christ.
[00:22:05.300 --> 00:22:15.300]   By the way, these two points are adapted from Wayne Grudem's "Systematic Theology," and Grudem actually has four different aspects of our union with Christ.
[00:22:15.300 --> 00:22:24.300]   I've just taken the first two of his four, so if you're reading this and you go to Grudem and you say, "Wait a second, Dan didn't cover all four."
[00:22:24.300 --> 00:22:36.300]   That was on purpose because I think the first two really cover the heart of the doctrine, and for simplicity's sake, for brevity's sake, I'd like you to just focus on the first two with me.
[00:22:36.300 --> 00:22:43.300]   But if you want an expanded treatment, go ahead and read Grudem's "Systematic Theology."
[00:22:43.300 --> 00:22:51.300]   But the statements are very simple. The statement number one, letter A, is that we are in Christ.
[00:22:51.300 --> 00:22:55.300]   We are in Christ.
[00:22:55.300 --> 00:23:08.300]   I'll just do a ballpark figure here, but the phrase "in Christ" or some kind of equivalent, sometimes the New Testament authors use the phrase "in Christ,"
[00:23:08.300 --> 00:23:15.300]   sometimes they say "in Him," sometimes they say "in the Lord," sometimes they say "in Christ Jesus."
[00:23:15.300 --> 00:23:25.300]   But if you were to take all of the times that the New Testament writers refer to this concept of being in Christ,
[00:23:25.300 --> 00:23:34.300]   it is estimated that they use this phrase or its equivalent over 200 times in the New Testament.
[00:23:34.300 --> 00:23:40.300]   That's how central this doctrine is in the New Testament Scriptures,
[00:23:40.300 --> 00:23:52.300]   the idea that as believers we are not just near Christ or around Christ, we are literally in Christ.
[00:23:52.300 --> 00:23:59.300]   We are joined in a permanent union with Christ.
[00:23:59.300 --> 00:24:08.300]   And what you'll find is that the New Testament writers, they relate different aspects of our salvation,
[00:24:08.300 --> 00:24:17.300]   different aspects of the blessings of salvation to the core reality that we are in Christ.
[00:24:17.300 --> 00:24:27.300]   It is because we are in Christ that we have these blessings and that such dramatic change has occurred in our life.
[00:24:27.300 --> 00:24:40.300]   Just a sampling of these passages, 2 Corinthians 5, verse 17, Paul says, "Therefore, if anyone is," and there's the phrase, "in Christ."
[00:24:40.300 --> 00:24:48.300]   Now, if you mark in your Bibles, I would just encourage you to perhaps over the next year, read your New Testament,
[00:24:48.300 --> 00:24:55.300]   and every time you see the phrase "in Christ" or "in Him" or "in Christ Jesus," just circle that phrase,
[00:24:55.300 --> 00:24:59.300]   and you'll find that you will be doing a lot of circling.
