
[00:00:00.000 --> 00:00:01.280]   (upbeat music)
[00:00:01.280 --> 00:00:05.440]   I'm Cal Newport, and this is Deep Questions,
[00:00:05.440 --> 00:00:07.720]   episode 196.
[00:00:07.720 --> 00:00:15.200]   I'm here in my Deep Work HQ,
[00:00:15.200 --> 00:00:17.920]   joined by my producer, Jesse, on a beautiful day.
[00:00:17.920 --> 00:00:19.480]   Jesse, when it's beautiful outside,
[00:00:19.480 --> 00:00:21.400]   I always say we need to get inside quickly
[00:00:21.400 --> 00:00:25.760]   into a windowless small room surrounded by black curtains.
[00:00:25.760 --> 00:00:28.000]   So mission accomplished to us.
[00:00:28.000 --> 00:00:29.400]   We are getting no advantage.
[00:00:29.400 --> 00:00:31.480]   I mean, for you, you're a golfer.
[00:00:31.480 --> 00:00:33.800]   You probably see a day like today
[00:00:33.800 --> 00:00:36.520]   and think, "What a waste that I'm not out there
[00:00:36.520 --> 00:00:37.800]   with a glove in my hand."
[00:00:37.800 --> 00:00:38.640]   I agree.
[00:00:38.640 --> 00:00:40.640]   I am golfing tomorrow though, so I'll be okay.
[00:00:40.640 --> 00:00:41.600]   Yeah, it works.
[00:00:41.600 --> 00:00:43.360]   It's a hard life we live here.
[00:00:43.360 --> 00:00:45.920]   We were a little late getting started on our schedule
[00:00:45.920 --> 00:00:50.680]   because, as Jesse knows, I was stuck on a proof.
[00:00:50.680 --> 00:00:53.920]   So I was working on a theoretical computer science paper.
[00:00:53.920 --> 00:00:56.960]   I was getting some momentum in a proof, and it was tricky,
[00:00:56.960 --> 00:00:58.120]   and I couldn't quite make it work,
[00:00:58.120 --> 00:01:00.800]   but I figured I could get around the obstacles
[00:01:00.800 --> 00:01:02.640]   a little bit more concentration.
[00:01:02.640 --> 00:01:04.520]   That is a circumstance in which
[00:01:04.520 --> 00:01:07.040]   it is very difficult for me to stop.
[00:01:07.040 --> 00:01:09.440]   It's a very similar circumstance to be on a roll
[00:01:09.440 --> 00:01:11.480]   when you're writing a section
[00:01:11.480 --> 00:01:13.440]   of like a book chapter or an article.
[00:01:13.440 --> 00:01:15.920]   It's very difficult to stop mid-writing.
[00:01:15.920 --> 00:01:17.160]   But anyways, I was thinking about that
[00:01:17.160 --> 00:01:20.640]   given what we talk about on this show
[00:01:20.640 --> 00:01:22.520]   because it underscored the degree
[00:01:22.520 --> 00:01:25.960]   to which concentrated mental work,
[00:01:25.960 --> 00:01:30.240]   so deep work efforts on really hard cognitive problems,
[00:01:30.240 --> 00:01:32.040]   is something we don't really understand.
[00:01:32.040 --> 00:01:33.680]   I mean, it's very intense.
[00:01:33.680 --> 00:01:36.520]   Once you get all of that context loaded into your brain,
[00:01:36.520 --> 00:01:38.480]   it can be very hard to stop.
[00:01:38.480 --> 00:01:39.800]   I mean, I couldn't help but think
[00:01:39.800 --> 00:01:42.280]   as we were winding down to record this episode,
[00:01:42.280 --> 00:01:45.160]   the ideal setup for working on something like a math proof
[00:01:45.160 --> 00:01:47.960]   or working on a book would literally be just to do that.
[00:01:47.960 --> 00:01:50.520]   You gotta do that all day long,
[00:01:50.520 --> 00:01:52.960]   and then you do nothing else.
[00:01:52.960 --> 00:01:54.840]   That would probably be the ideal setup
[00:01:54.840 --> 00:01:56.320]   if we just wanna say what's the best way
[00:01:56.320 --> 00:01:58.440]   to get value out of a human brain.
[00:01:58.440 --> 00:02:00.600]   And that, of course, is so far,
[00:02:00.600 --> 00:02:02.000]   so far from what we actually do
[00:02:02.000 --> 00:02:03.320]   in almost any knowledge work job.
[00:02:03.320 --> 00:02:04.720]   So to me, this was just a parable
[00:02:04.720 --> 00:02:06.760]   about how little we understand
[00:02:06.760 --> 00:02:10.640]   when it comes to extracting value from the human brain.
[00:02:10.640 --> 00:02:14.040]   And because of that, how bad we are at setting up
[00:02:14.040 --> 00:02:17.320]   our companies, our organizations
[00:02:17.320 --> 00:02:20.000]   to actually accomplish that goal.
[00:02:20.000 --> 00:02:21.680]   And honestly, one thing at a time
[00:02:21.680 --> 00:02:23.600]   probably is the right way to do this.
[00:02:23.600 --> 00:02:25.200]   I will say though, progress,
[00:02:25.200 --> 00:02:29.720]   when talking about getting more focus into organizations,
[00:02:29.720 --> 00:02:32.480]   on the show, and I don't remember what this was, Jesse,
[00:02:32.480 --> 00:02:34.600]   maybe it was a couple of weeks ago,
[00:02:34.600 --> 00:02:36.400]   I got a question from someone
[00:02:36.400 --> 00:02:40.480]   about how I would redesign university life.
[00:02:40.480 --> 00:02:42.640]   And I had all these ideas, some big, some small.
[00:02:42.640 --> 00:02:44.400]   And one of the ideas I had was
[00:02:44.400 --> 00:02:49.120]   all of the outgoing communication, the broadcast,
[00:02:49.120 --> 00:02:51.120]   like everything that any organization
[00:02:51.120 --> 00:02:53.520]   in the university is sending
[00:02:53.520 --> 00:02:57.360]   that a professor in the university needs to read,
[00:02:57.360 --> 00:03:00.040]   all of that should be consolidated
[00:03:00.040 --> 00:03:03.680]   into some sort of weekly broadcast divided by categories,
[00:03:03.680 --> 00:03:05.640]   maybe pulling out at the top stuff
[00:03:05.640 --> 00:03:08.920]   in which action is required versus purely informational,
[00:03:08.920 --> 00:03:12.320]   have some sort of hyperlinked index or table of contents
[00:03:12.320 --> 00:03:13.320]   so you can quickly jump down
[00:03:13.320 --> 00:03:14.720]   to the parts of the message you like.
[00:03:14.720 --> 00:03:17.600]   And you get this as a professor once a week,
[00:03:17.600 --> 00:03:21.200]   as opposed to getting 30 or 40 individual messages,
[00:03:21.200 --> 00:03:23.560]   all coming from different stakeholders at the institution,
[00:03:23.560 --> 00:03:25.240]   all coming at different times.
[00:03:25.240 --> 00:03:28.160]   Well, I got a note from a listener,
[00:03:28.160 --> 00:03:33.160]   shout out to Rebecca, who said her university does this.
[00:03:33.160 --> 00:03:35.440]   So it does exist.
[00:03:35.440 --> 00:03:37.880]   So some people are doing this, this makes me happy.
[00:03:37.880 --> 00:03:42.120]   I can see the flaw, I can see the flaw in the plan.
[00:03:42.120 --> 00:03:44.720]   And I really started thinking about this more recently
[00:03:44.720 --> 00:03:47.760]   'cause my older two sons school does this as well.
[00:03:47.760 --> 00:03:50.360]   They consolidate all of their communication
[00:03:50.360 --> 00:03:53.400]   into one weekly email.
[00:03:53.400 --> 00:03:54.720]   And it's a lot less communication
[00:03:54.720 --> 00:03:56.520]   you probably get at a university
[00:03:56.520 --> 00:03:59.600]   and people miss things all the time.
[00:03:59.600 --> 00:04:00.920]   So it's the problem.
[00:04:00.920 --> 00:04:05.920]   So they have this one email and on page 17 out of 40
[00:04:05.920 --> 00:04:08.440]   is where it says, "By the way, on Wednesday,
[00:04:08.440 --> 00:04:10.400]   your kids need to wear blue."
[00:04:10.400 --> 00:04:13.400]   Or, "On Thursday, there's this thing you have to sign,"
[00:04:13.400 --> 00:04:14.240]   or something like this.
[00:04:14.240 --> 00:04:15.280]   Things get missed all the time
[00:04:15.280 --> 00:04:16.480]   because it's such a long message,
[00:04:16.480 --> 00:04:17.600]   but that's a problem that can be solved
[00:04:17.600 --> 00:04:19.080]   with a good table of contents,
[00:04:19.080 --> 00:04:21.320]   pulling out the stuff that requires action to the top.
[00:04:21.320 --> 00:04:23.480]   Anyways, I was heartened to see
[00:04:23.480 --> 00:04:26.040]   that there is some nice innovation happening out there
[00:04:26.040 --> 00:04:29.820]   when it comes to protecting our ability to concentrate.
[00:04:29.820 --> 00:04:35.480]   Now, we do have a good show for today.
[00:04:35.480 --> 00:04:38.360]   We have some questions that have been sent in.
[00:04:38.360 --> 00:04:41.720]   We have some calls to go through.
[00:04:41.720 --> 00:04:44.280]   Later on, stay tuned for this.
[00:04:44.280 --> 00:04:47.800]   Jesse and I are going to try to introduce a new technology.
[00:04:47.800 --> 00:04:49.400]   Later on in the show, we're gonna do a
[00:04:49.400 --> 00:04:52.080]   Cal Reacts to the News segment
[00:04:52.080 --> 00:04:54.080]   where I'm actually going to be able to,
[00:04:54.080 --> 00:04:55.800]   for those watching this on YouTube,
[00:04:55.800 --> 00:04:59.440]   to bring up the article in question on screen
[00:04:59.440 --> 00:05:01.240]   and annotate and highlight it.
[00:05:01.240 --> 00:05:06.880]   So for those who are watching at youtube.com/calnewportmedia,
[00:05:06.880 --> 00:05:09.760]   you'll actually get to see me interacting with the article.
[00:05:09.760 --> 00:05:11.480]   Now, of course, we have a bad track record
[00:05:11.480 --> 00:05:13.120]   with introducing new technologies.
[00:05:13.120 --> 00:05:15.360]   We tend to get some gremlins in the systems.
[00:05:15.360 --> 00:05:16.680]   I don't want you to be alarmed.
[00:05:16.680 --> 00:05:18.720]   I'm just saying there's a 50% chance
[00:05:18.720 --> 00:05:22.020]   that before that segment is over, I will be on fire.
[00:05:22.020 --> 00:05:24.840]   Now, again, that just comes down to it.
[00:05:24.840 --> 00:05:26.480]   It takes Jesse and I a little time
[00:05:26.480 --> 00:05:30.400]   to get new tech up and running, so stay tuned for that.
[00:05:30.400 --> 00:05:31.800]   So all of that is coming up.
[00:05:31.800 --> 00:05:34.760]   I wanna kick off, gonna kick off today's episode
[00:05:34.760 --> 00:05:38.800]   with a new segment in which I look at messages that arrive
[00:05:38.800 --> 00:05:42.160]   in my, I was gonna say world famous.
[00:05:42.160 --> 00:05:44.920]   What I mean is famous among the small group of people
[00:05:44.920 --> 00:05:46.800]   who are longtime fans of my inbox,
[00:05:46.800 --> 00:05:48.800]   my interesting@calnewport.com inbox.
[00:05:48.800 --> 00:05:52.400]   But before I do even that, I want to briefly mention
[00:05:52.400 --> 00:05:55.940]   my longtime friend, Eric Barker,
[00:05:55.940 --> 00:06:01.920]   has a new book out called "Plays Well with Others,
[00:06:01.920 --> 00:06:05.080]   The Surprising Science Behind Why Everything You Know
[00:06:05.080 --> 00:06:08.380]   About Relationships is Mostly Wrong."
[00:06:08.380 --> 00:06:10.200]   I've known Eric for a long time.
[00:06:10.200 --> 00:06:13.040]   He runs the very well-subscribed,
[00:06:13.040 --> 00:06:16.840]   Barking Up the Wrong Tree email newsletter
[00:06:16.840 --> 00:06:19.120]   where he does these exhaustive articles
[00:06:19.120 --> 00:06:21.000]   where he'll take a topic,
[00:06:21.000 --> 00:06:23.640]   really understand the scientific literature on it,
[00:06:23.640 --> 00:06:25.480]   and present to you the big insights
[00:06:25.480 --> 00:06:28.040]   from what people know from the literature on that topic.
[00:06:28.040 --> 00:06:31.000]   It's a great newsletter.
[00:06:31.000 --> 00:06:33.760]   He has a podcast where he goes through these ideas.
[00:06:33.760 --> 00:06:36.040]   I've been on that podcast over the years many times.
[00:06:36.040 --> 00:06:38.160]   He had a really great book out a few years ago
[00:06:38.160 --> 00:06:40.060]   called "Barking Up the Wrong Tree."
[00:06:40.060 --> 00:06:41.300]   This is his next book.
[00:06:41.300 --> 00:06:44.300]   It focuses specifically on what we can learn
[00:06:44.300 --> 00:06:45.500]   from the scientific literature
[00:06:45.500 --> 00:06:47.860]   about how to make relationships work.
[00:06:47.860 --> 00:06:49.100]   Eric's a great writer.
[00:06:49.100 --> 00:06:51.300]   That book just came out.
[00:06:51.300 --> 00:06:53.540]   The week before you hear this, it just came out.
[00:06:53.540 --> 00:06:56.340]   So "Plays Well with Others," Eric Barker,
[00:06:56.340 --> 00:06:58.420]   I suggest you check it out.
[00:06:58.420 --> 00:06:59.980]   Dan Pink said the following about it,
[00:06:59.980 --> 00:07:00.960]   "Humorous and profound,
[00:07:00.960 --> 00:07:03.940]   'Plays Well with Others' will revitalize your life."
[00:07:03.940 --> 00:07:07.660]   One little bit of insider tidbit about Eric,
[00:07:07.660 --> 00:07:09.900]   I think the reason why his books and newsletter
[00:07:09.900 --> 00:07:12.100]   read so well, and not a lot of people know this,
[00:07:12.100 --> 00:07:13.960]   he was a screenwriter
[00:07:13.960 --> 00:07:16.860]   before he switched over to nonfiction writing.
[00:07:16.860 --> 00:07:19.940]   So he spent many years as a screenwriter.
[00:07:19.940 --> 00:07:22.220]   So I think that construction
[00:07:22.220 --> 00:07:23.820]   follows through into his writing.
[00:07:23.820 --> 00:07:27.060]   All right, so that is a unsolicited plug.
[00:07:27.060 --> 00:07:29.900]   Eric is not paying me for this.
[00:07:29.900 --> 00:07:31.580]   He didn't save my life.
[00:07:31.580 --> 00:07:34.540]   I don't owe him $10,000 from a gambling bet gone awry.
[00:07:34.540 --> 00:07:37.200]   I just like Eric and I want others to read his book.
[00:07:38.200 --> 00:07:40.400]   All right, so let's get into our first segment here.
