
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:14.000]   Pastor John, I was tinkering around the other day with chat GPT and I asked it to spit out a tweet for me about artificial intelligence and Christian joy.
[00:00:14.000 --> 00:00:18.000]   And to write it all in your voice. Here's what it said, quote,
[00:00:18.000 --> 00:00:24.000]   "Artificial intelligence may bring new levels of convenience and productivity, but let us not mistake it for true joy.
[00:00:24.000 --> 00:00:32.000]   Our ultimate satisfaction can only be found in Christ, who alone can satisfy the deepest longings of our hearts."
[00:00:32.000 --> 00:00:33.000]   End quote.
[00:00:33.000 --> 00:00:38.000]   Simplistic connections here, but not too bad. It does actually sound like you, but get this.
[00:00:38.000 --> 00:00:46.000]   That second sentence as it's written, "Our ultimate satisfaction can only be found in Christ, who alone can satisfy the deepest longings of our hearts."
[00:00:46.000 --> 00:00:51.000]   That statement has never appeared in your written works or anyone's.
[00:00:51.000 --> 00:00:55.000]   It has never appeared online anywhere, according to Google.
[00:00:55.000 --> 00:00:59.000]   From what I can see, it's an original sentence, which is wild.
[00:00:59.000 --> 00:01:04.000]   As you know, we're in the early stages of AI when large data sets can be crunched and synthesized
[00:01:04.000 --> 00:01:09.000]   and computers can essentially spit out what appear to be thoughtful responses to prompts.
[00:01:09.000 --> 00:01:16.000]   Your ministry has produced one massive data set, to put it crudely, and a day is not far off.
[00:01:16.000 --> 00:01:22.000]   The baby is here already when people will be tempted not to go to this podcast or to your sermons or to books to hear from you.
[00:01:22.000 --> 00:01:28.000]   They'll simply prompt for a summary answer to what John Piper might say on a given ethical dilemma or Bible text.
[00:01:28.000 --> 00:01:34.000]   And some AI model will spit out a summary response in text, or maybe even one day in your own spoken voice,
[00:01:34.000 --> 00:01:39.000]   or even in a video-generated response that looks like you talking.
[00:01:39.000 --> 00:01:42.000]   It's all still very early. Much is going to change.
[00:01:42.000 --> 00:01:49.000]   But I want your early thoughts here, and to get us there, I want to put one subtopic aside and make one assumption.
[00:01:49.000 --> 00:01:53.000]   First, there are legal issues all over this, so let's put those aside for now.
[00:01:53.000 --> 00:01:59.000]   Second, let's assume for the sake of today's episode that the generated text is actually pretty good
[00:01:59.000 --> 00:02:03.000]   and a reasonably accurate representation of what you have said in the past.
[00:02:03.000 --> 00:02:08.000]   What's your first gut instinct here at the highest level?
[00:02:08.000 --> 00:02:16.000]   What would you want the age of computer-generated John Piper AI to hear from you in your own living voice
[00:02:16.000 --> 00:02:22.000]   about how you want your legacy of works to be viewed in this coming age of artificial intelligence?
[00:02:22.000 --> 00:02:29.000]   Well, I like that last question, focusing my attention on the highest level, which I'll try to do.
[00:02:29.000 --> 00:02:36.000]   But it's remarkable that this shows up right now, because just a few weeks ago in the faculty forum
[00:02:36.000 --> 00:02:41.000]   at Bethlehem College and Seminary, where I teach and serve as chancellor,
[00:02:41.000 --> 00:02:47.000]   the issue of artificial intelligence and specifically, chat GPT, was part of the planned discussion.
[00:02:47.000 --> 00:02:55.000]   And in preparation, one of our professors sent around the results of his request from chat GPT,
[00:02:55.000 --> 00:03:00.000]   which stands for chat generative pre-trained transformer, I learned.
[00:03:00.000 --> 00:03:10.000]   And he had given the chat bot this instruction, write an essay on Augustine's view of disordered love.
[00:03:10.000 --> 00:03:17.000]   And it produced a 400-word essay that I read, in which I suppose would get a passing grade
[00:03:17.000 --> 00:03:22.000]   in your typical lit class in the university and for sure in high school,
[00:03:22.000 --> 00:03:26.000]   which of course is a great concern for teachers.
[00:03:26.000 --> 00:03:33.000]   And there are, I learned also, plagiarism detection programs like Turnitin,
[00:03:33.000 --> 00:03:39.000]   T-U-R-N-I-T-I-N, all one word, Turnitin, which claim to be able to spot
[00:03:39.000 --> 00:03:43.000]   artificially produced essays at about 99% accuracy.
[00:03:43.000 --> 00:03:50.000]   So who knows, maybe with the advancing possibilities of cheating and calling AI productions your own work,
[00:03:50.000 --> 00:03:55.000]   there will be equal advances in software to detect that deception.
[00:03:55.000 --> 00:04:01.000]   And as you point out, really not just as potential, but as realities,
[00:04:01.000 --> 00:04:09.000]   there are people right now producing artificial John Piper quotations and artificial John Piper voices,
[00:04:09.000 --> 00:04:14.000]   which are close enough to accurate that the average person won't know the difference.
[00:04:14.000 --> 00:04:21.000]   But your question at this point, thankfully, because I'm no expert, is not about legal issues.
[00:04:21.000 --> 00:04:23.000]   It's not about detection possibilities.
[00:04:23.000 --> 00:04:28.000]   It's about what's your first gut instinct here at the highest level.
[00:04:28.000 --> 00:04:34.000]   What would you want the age of computer generated John Piper AI to hear from you
[00:04:34.000 --> 00:04:39.000]   in order for your own living voice to inform the world,
[00:04:39.000 --> 00:04:45.000]   what you want your legacy of works to be viewed as in the age of AI.
[00:04:45.000 --> 00:04:51.000]   So my gut doesn't reach out first to my tongue.
[00:04:51.000 --> 00:04:58.000]   My gut reaches out first to my mind, where there's a lot of Bible up there circulating around.
[00:04:58.000 --> 00:05:09.000]   And my gut consults with my mind and says, "Hey, mind, what does the Bible say or imply about this?"
[00:05:09.000 --> 00:05:16.000]   So here's my distillation about my answer or response to that way you pose the question.
