
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:09.000]   In eternity, will some saints in heaven be more happy than others?
[00:00:09.000 --> 00:00:12.000]   That's the question from Ken, who writes in to ask this.
[00:00:12.000 --> 00:00:16.000]   Pastor John, do you believe, as Jonathan Edwards did, that Christians will enter eternity
[00:00:16.000 --> 00:00:20.000]   at differing degrees of happiness based on the depth and measure
[00:00:20.000 --> 00:00:23.000]   of our spiritual development during our earthly life?
[00:00:23.000 --> 00:00:28.000]   Or do you believe, as many Christians do, that all Christians enter heaven as equals
[00:00:28.000 --> 00:00:33.000]   at the foot of the cross, with the same degree of holiness and happiness for all of eternity?
[00:00:33.000 --> 00:00:38.000]   That is, do you believe in a hierarchy of happiness in heaven?
[00:00:38.000 --> 00:00:48.000]   Well, the short answer is I agree with Edwards, but some of the alternatives that Ken set up
[00:00:48.000 --> 00:00:54.000]   might not be exactly right. So let me try to dig in a little bit to try to explain
[00:00:54.000 --> 00:00:59.000]   what I and Edwards would mean. Let me put it in a larger context.
[00:00:59.000 --> 00:01:06.000]   The New Testament describes the relationship between our obedience and our condition,
[00:01:06.000 --> 00:01:10.000]   our happiness in the age to come, in three ways.
[00:01:10.000 --> 00:01:16.000]   Number one, and this is most basic, the most basic description of the relationship
[00:01:16.000 --> 00:01:26.000]   between our obedience now is that it is not the ground of our acceptance with God
[00:01:26.000 --> 00:01:36.000]   now or in the age to come. It's not the ground or basis or foundation of our justified standing
[00:01:36.000 --> 00:01:43.000]   in his presence. So Paul says negatively, "By the works of the law, no human being
[00:01:43.000 --> 00:01:50.000]   will be justified in his sight." And positively, he says, "We hold that one is justified
[00:01:50.000 --> 00:01:56.000]   by faith apart from works of the law." That's Romans 3:20 and 3:28.
[00:01:56.000 --> 00:02:02.000]   So none of our works, none of our obedience is the ground of our justification.
[00:02:02.000 --> 00:02:06.000]   It could never be. It's never good enough. It's always contaminated. It's never full enough.
[00:02:06.000 --> 00:02:13.000]   We have to have Christ. So we stand before God in eternity, accepted, loved, forgiven,
[00:02:13.000 --> 00:02:18.000]   justified on the basis of Christ alone, Romans 5:19.
[00:02:18.000 --> 00:02:25.000]   "By the obedience of one man, the many will be appointed righteous."
[00:02:25.000 --> 00:02:30.000]   So that's the first and most basic thing to say about the relationship between
[00:02:30.000 --> 00:02:34.000]   obedience now and happiness in the age to come.
[00:02:34.000 --> 00:02:43.000]   Number two, the New Testament also teaches that our obedience now confirms that we are
[00:02:43.000 --> 00:02:48.000]   chosen by God, called by God, born again, have saving faith.
[00:02:48.000 --> 00:02:57.000]   So while obedience isn't the foundation of God's being for us, it is the confirmation
[00:02:57.000 --> 00:03:06.000]   that God is 100% for us. For example, 2 Peter 1:10, "Be diligent to confirm your calling
[00:03:06.000 --> 00:03:11.000]   and election, for if you practice these things, you'll never fall."
[00:03:11.000 --> 00:03:19.000]   Or Hebrews 12:14, "Strive for the holiness without which you won't see the Lord."
[00:03:19.000 --> 00:03:26.000]   Or Romans 8:13, "If by the Spirit we put to death the sinful deeds of the body,
[00:03:26.000 --> 00:03:35.000]   we will live." So obedience is necessary for eternal life, but not as foundation,
[00:03:35.000 --> 00:03:40.000]   but as confirmation. Now here's the third one, and this is the one that's most
[00:03:40.000 --> 00:03:45.000]   important for the question. The New Testament teaches that our obedience
[00:03:45.000 --> 00:03:53.000]   results in rewards in the age to come that differ from each other according to
[00:03:53.000 --> 00:03:58.000]   the measure of our obedience. So the question that was asked was, "Will there
[00:03:58.000 --> 00:04:03.000]   be differing degrees of holiness and happiness, or will we all enter heaven as
[00:04:03.000 --> 00:04:08.000]   equals in holiness and happiness for all eternity? Do you believe there will be
[00:04:08.000 --> 00:04:13.000]   hierarchy in heaven?" And my view is this, and I think it's the same as Edward's.
[00:04:13.000 --> 00:04:20.000]   He helped me a lot on this. We will be rewarded differently in the age to come,
[00:04:20.000 --> 00:04:28.000]   but everyone will be fully happy. There will be no gap between anyone's capacity
[00:04:28.000 --> 00:04:34.000]   for happiness on the one hand and anyone's fullness of happiness on the other hand.
[00:04:34.000 --> 00:04:40.000]   There'll be no frustration over any of these differences. And the rewards in
[00:04:40.000 --> 00:04:47.000]   their essence—and we'd have to talk a lot more about this maybe—but the rewards
[00:04:47.000 --> 00:04:53.000]   in their essence are differing capacities for happiness in God. Like, it's not a
[00:04:53.000 --> 00:04:59.000]   Cadillac and a Chevrolet. That's very irrelevant. If you get down to the essence
[00:04:59.000 --> 00:05:07.000]   of what would be a good reward in heaven, it's knowing and tasting and having a
[00:05:07.000 --> 00:05:12.000]   capacity for greater delights in God and awareness of God and enjoyment of God.
[00:05:12.000 --> 00:05:17.000]   And I think that's what Edwards means when he says there are differing degrees
[00:05:17.000 --> 00:05:24.000]   of holiness and glory, since the essence of holiness and the essence of glory is
[00:05:24.000 --> 00:05:31.000]   the heart's treasuring and esteeming of God above all things. Our God-treasuring
