
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:11.000]   Good Monday morning. You may remember last year Pastor John and I recorded five podcast episodes in Nashville, Tennessee,
[00:00:11.000 --> 00:00:19.000]   at the Sing Global 2022 Getty Music Conference. We recorded live before a couple thousand of you who were there.
[00:00:19.000 --> 00:00:28.000]   A lot of church leaders and worship leaders and musicians were in the house. It was a great experience and very engaged, as you're going to hear.
[00:00:28.000 --> 00:00:34.000]   Today we feature one of those recordings on getting the Sunday morning worship vibe right. Here it is.
[00:00:34.000 --> 00:00:38.000]   [Applause]
[00:00:38.000 --> 00:00:45.000]   Let's get more specific into the music worship and how you begin a Sunday morning gathering.
[00:00:45.000 --> 00:00:52.000]   Let's talk about the call to worship for a moment. Stephen is a listener to the podcast and he writes in with a question about the call to worship.
[00:00:52.000 --> 00:00:58.000]   Hello Pastor John and thank you for asking Pastor John. It has helped me think through a lot of pastoral issues over the years.
[00:00:58.000 --> 00:01:05.000]   I don't exactly remember where I heard it, but I remember you saying that Paul's claim that Christians are sorrowful yet always rejoicing,
[00:01:05.000 --> 00:01:15.000]   2 Corinthians 6.10, that dual claim informed how you framed your welcome and call to worship in the opening moments of the Sunday morning gathering.
[00:01:15.000 --> 00:01:23.000]   You believed it was your calling to set the tenor of the corporate gathering in such a way that whether people were coming from a glorious wedding feast last night,
[00:01:23.000 --> 00:01:32.000]   or whether they just arrived from the hospital with a dying spouse in the ICU, that this moment of worship together should feel relevant to both groups.
[00:01:32.000 --> 00:01:37.000]   Can you expand on how your call to worship did this on Sunday morning?
[00:01:37.000 --> 00:01:45.000]   Whether my call to worship did it, others will have to judge, but that certainly was my aspiration.
[00:01:45.000 --> 00:01:57.000]   It starts like this. The leader, let's just say the pastor, who's going to welcome people into this event right now called corporate worship.
[00:01:57.000 --> 00:02:07.000]   At that moment, he's setting the tone for what he thinks should take place here.
[00:02:07.000 --> 00:02:35.000]   He ought to be profoundly aware that to be a human being, a consciousness in a universe created by, governed by, upheld by, guided by a person, God, three in one, is an awesome thing.
[00:02:35.000 --> 00:02:45.000]   To be a person is an awesome thing. To be a human being is a staggering reality.
[00:02:45.000 --> 00:03:01.000]   So you start there. You say, "I'm alive. I exist in that kind of personal universe created in the image of the one who made and upheld everything."
[00:03:01.000 --> 00:03:08.000]   You just let it sink in. "You exist, pastor. This is awesome."
[00:03:08.000 --> 00:03:23.000]   Then add to that, God exists, Christ exists, the Holy Spirit exists, the incarnation, unspeakable, happened.
[00:03:23.000 --> 00:03:38.000]   The Son of God lived. He died. God died for sinners. He rose again. He reigns in heaven today.
[00:03:38.000 --> 00:03:44.000]   The Holy Spirit inhabits his people. Faith connects us with God.
[00:03:44.000 --> 00:03:50.000]   There's a hell to which people are going. There's a heaven and eternal joy to which we're going.
[00:03:50.000 --> 00:03:57.000]   These are staggeringly glorious realities, all of them, beyond imagination, beyond speaking.
[00:03:57.000 --> 00:04:02.000]   He should be utterly overwhelmed with the weight of glory.
[00:04:02.000 --> 00:04:04.000]   That's where you start.
[00:04:04.000 --> 00:04:12.000]   And if you start there, you don't welcome people with slapstick.
[00:04:12.000 --> 00:04:14.000]   You don't.
[00:04:14.000 --> 00:04:19.000]   I mean, I find it incomprehensible.
[00:04:19.000 --> 00:04:25.000]   What we're dealing with on—and we just get an hour a week, basically.
[00:04:25.000 --> 00:04:30.000]   We're dealing with the greatest and most glorious and weighty things in the world.
[00:04:30.000 --> 00:04:36.000]   People have been saturated with television, saturated with movies, saturated with social media all week long.
[00:04:36.000 --> 00:04:46.000]   I find it incomprehensible that pastors would think, "Well, now what we need to do is sound more like that entertainment."
[00:04:46.000 --> 00:04:51.000]   That's just the opposite. That's just the opposite of the way I think.
[00:04:51.000 --> 00:05:09.000]   I'm desperately pleading to God for words and a demeanor that would communicate another world of joy than that.
[00:05:09.000 --> 00:05:24.000]   I have the suspicion that most people today, younger than me, younger than 76, have grown up mainly in a world of entertainment.
[00:05:24.000 --> 00:05:39.000]   And they are shot through with the whole world of this world, and happiness and joy and gladness and pleasure and well-being are all in those categories.
[00:05:39.000 --> 00:05:50.000]   So that if I try to present an alternative to that, it will only sound like morose, dismal, glum, boring.
[00:05:50.000 --> 00:05:52.000]   They have no categories for an alternative.
[00:05:52.000 --> 00:06:07.000]   Like if you say, "Not that. Not that chipper, superficial, chatty, slapstick, casual. Not that. Not that talk show host demeanor."
