
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:08.720]   I'm Cal Newport, and this is Deep Questions, episode 186.
[00:00:08.720 --> 00:00:18.360]   I'm here in my Deep Work HQ,
[00:00:18.360 --> 00:00:21.400]   joined by my producer, Jesse.
[00:00:21.400 --> 00:00:24.720]   Jesse, when this episode airs,
[00:00:24.720 --> 00:00:27.120]   so not right now, but when this airs,
[00:00:27.120 --> 00:00:31.120]   I will hopefully be a much more relaxed person.
[00:00:31.120 --> 00:00:32.520]   You know, as I've talked about on the show,
[00:00:32.520 --> 00:00:34.200]   and you know all too well,
[00:00:34.200 --> 00:00:37.880]   I have been in this busy period at Georgetown.
[00:00:37.880 --> 00:00:40.000]   All good things, we're recruiting,
[00:00:40.000 --> 00:00:42.840]   we're on campus again, we're meals and seeing people,
[00:00:42.840 --> 00:00:45.320]   but it's unusual for me,
[00:00:45.320 --> 00:00:47.760]   basically every day I'm on campus all day.
[00:00:47.760 --> 00:00:49.620]   It's a lot of moving parts,
[00:00:49.620 --> 00:00:53.020]   and that's not usually the way I operate best,
[00:00:53.020 --> 00:00:56.380]   and it's a lot stressful, it makes me anxious,
[00:00:56.380 --> 00:00:57.400]   I don't sleep very well,
[00:00:57.400 --> 00:01:01.040]   when I have a million moving parts going on in my schedule,
[00:01:01.040 --> 00:01:04.480]   and ambiguous logistics, my body just rejects that.
[00:01:04.480 --> 00:01:07.560]   It's like rejecting a transplanted organ or something,
[00:01:07.560 --> 00:01:09.160]   it's like, ah!
[00:01:09.160 --> 00:01:12.040]   But on Tuesday of this week this comes out,
[00:01:12.040 --> 00:01:14.640]   that winds down, so when this episode itself airs on
[00:01:14.640 --> 00:01:19.380]   Thursday, just imagine me joined like a nice cold beer
[00:01:19.380 --> 00:01:21.040]   somewhere with my feet up,
[00:01:21.040 --> 00:01:25.720]   and my laptop with my email inbox open,
[00:01:25.720 --> 00:01:27.860]   just smashed in a corner.
[00:01:27.860 --> 00:01:30.540]   Just straight up office space, beat it with bats,
[00:01:30.540 --> 00:01:33.040]   won't be needing you ever again.
[00:01:33.040 --> 00:01:34.940]   So I'm looking forward to that,
[00:01:34.940 --> 00:01:37.500]   I'm looking forward to the future version of me,
[00:01:37.500 --> 00:01:40.780]   that's listening to this episode.
[00:01:40.780 --> 00:01:44.300]   So last week we introduced a new segment,
[00:01:44.300 --> 00:01:47.660]   which was crazy or deep, people seem to like.
[00:01:47.660 --> 00:01:51.540]   So the idea was we introduce a idea,
[00:01:51.540 --> 00:01:55.500]   we try to figure out is this like a deep idea,
