
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:08.240]   - A podcast listener named Bryce writes in to ask this,
[00:00:08.240 --> 00:00:11.840]   "Pastor John, I just listened to episode number 296
[00:00:11.840 --> 00:00:15.800]   "where you describe what biblical inerrancy actually is.
[00:00:15.800 --> 00:00:17.900]   "Now that I know how you define inerrancy,
[00:00:17.900 --> 00:00:19.960]   "my question to you is this.
[00:00:19.960 --> 00:00:24.700]   "Why do you personally believe the Bible is trustworthy?"
[00:00:24.700 --> 00:00:29.980]   - That's a fair and a very important question.
[00:00:29.980 --> 00:00:32.960]   I feel the importance of it right now
[00:00:32.960 --> 00:00:36.200]   because I just spent six weeks writing a book
[00:00:36.200 --> 00:00:38.120]   to answer the question.
[00:00:38.120 --> 00:00:40.700]   So this will be difficult to keep short,
[00:00:40.700 --> 00:00:42.240]   but I think I can do it.
[00:00:42.240 --> 00:00:47.240]   The answer, how the Bible gives a well-grounded,
[00:00:47.240 --> 00:00:49.960]   and I think that phrase matters,
[00:00:49.960 --> 00:00:54.960]   a well-grounded conviction about its truthfulness
[00:00:54.960 --> 00:00:56.240]   or its inerrancy,
[00:00:56.240 --> 00:00:58.840]   and I'm using those two words interchangeably.
[00:00:58.840 --> 00:01:00.420]   Inerrancy is just the negative way
[00:01:00.420 --> 00:01:03.440]   of saying completely truthful, and I believe both.
[00:01:03.440 --> 00:01:05.280]   I'm okay with both of those words.
[00:01:05.280 --> 00:01:11.240]   The answer to that question has many angles and aspects.
[00:01:11.240 --> 00:01:15.480]   People have come at this so many different ways.
[00:01:15.480 --> 00:01:18.720]   So let me just mention three
[00:01:18.720 --> 00:01:22.440]   that seem most important to me,
[00:01:22.440 --> 00:01:24.280]   and I'm gonna jumble them all together
[00:01:24.280 --> 00:01:28.440]   so you'll lose track of what the three are probably,
[00:01:28.440 --> 00:01:32.600]   but it has to do with the glory of God,
[00:01:32.600 --> 00:01:33.980]   the nature of the word of God,
[00:01:33.980 --> 00:01:35.600]   and the claims of the Scripture.
[00:01:35.600 --> 00:01:36.480]   Those would be the three,
[00:01:36.480 --> 00:01:39.440]   and you can look for them in this jumble.
[00:01:39.440 --> 00:01:42.800]   I take my starting point from the analogy
[00:01:42.800 --> 00:01:46.700]   that God expects us to see His glory,
[00:01:46.700 --> 00:01:49.080]   be sure of His glory, know His glory,
[00:01:49.080 --> 00:01:52.200]   be convinced of His glory, His reality,
[00:01:52.200 --> 00:01:56.960]   through its revelation in nature, Romans 1:20.
[00:01:56.960 --> 00:01:59.840]   His invisible attributes, namely His eternal power
[00:01:59.840 --> 00:02:03.320]   and divine nature, have been clearly perceived
[00:02:03.320 --> 00:02:05.520]   in the things that have been made,
[00:02:05.520 --> 00:02:08.500]   so they are without excuse, for they knew God.
[00:02:08.500 --> 00:02:11.280]   Though they knew God, knew God,
[00:02:11.280 --> 00:02:15.400]   they did not glorify Him as God or give Him thanks.
[00:02:15.400 --> 00:02:20.400]   They exchanged the glory of God for the glory of images.
[00:02:20.400 --> 00:02:24.920]   So God, people are without excuse
[00:02:24.920 --> 00:02:28.440]   if they do not see and treasure
[00:02:28.440 --> 00:02:31.000]   the glory of God revealed in nature.
[00:02:31.000 --> 00:02:34.000]   If they don't glorify Him and thank Him,
[00:02:34.000 --> 00:02:37.480]   God holds man accountable to see,
[00:02:37.480 --> 00:02:42.480]   to be convinced by, to worship the spiritual beauty of God
[00:02:42.480 --> 00:02:46.920]   through the material universe.
[00:02:46.920 --> 00:02:50.280]   Just think of it, He expects us to see it,
[00:02:50.280 --> 00:02:54.760]   and you can't put spiritual beauty, glory of God,
[00:02:54.760 --> 00:02:57.960]   in a test tube for empirical proof or testing.
[00:02:57.960 --> 00:03:01.080]   You see it or you don't see it,
[00:03:01.080 --> 00:03:05.160]   and God holds us responsible to see it.
[00:03:05.160 --> 00:03:07.720]   Now, that's all an analogy for me.
[00:03:07.720 --> 00:03:11.980]   I think the same thing is true of God's Word.
[00:03:11.980 --> 00:03:13.480]   In fact, the more I think about it,
[00:03:13.480 --> 00:03:15.380]   the more obvious that would be.
[00:03:15.380 --> 00:03:18.960]   If God puts a world out there and says,
[00:03:18.960 --> 00:03:23.120]   know me through it, how much more if He put,
[00:03:23.120 --> 00:03:25.760]   if He put a word out there,
[00:03:25.760 --> 00:03:30.560]   would He assume, see me in it, know me through it?
[00:03:30.560 --> 00:03:34.920]   And I think Paul points us in that direction,
[00:03:34.920 --> 00:03:37.720]   namely that God holds us accountable
[00:03:37.720 --> 00:03:42.360]   for seeing the glory of God in His Word
[00:03:42.360 --> 00:03:44.080]   the way He holds us accountable
[00:03:44.080 --> 00:03:47.400]   for seeing the glory of God in His world.
[00:03:47.400 --> 00:03:52.080]   We can know the Bible is God's Word
[00:03:52.080 --> 00:03:56.360]   the same way we know the world is God's world.
[00:03:56.360 --> 00:03:59.040]   Same dynamics, same principle.
[00:03:59.040 --> 00:04:02.960]   And the text that points me in that direction
[00:04:02.960 --> 00:04:07.800]   is 2 Corinthians 4, verses four and six.
[00:04:07.800 --> 00:04:09.800]   The God of this world, that's Satan,
[00:04:09.800 --> 00:04:12.880]   has blinded the minds of unbelievers to keep them
[00:04:12.880 --> 00:04:14.760]   from, here's the phrase,
[00:04:14.760 --> 00:04:19.760]   from seeing the light of the gospel of the glory of Christ,
[00:04:19.760 --> 00:04:21.640]   who is the image of God.
[00:04:21.640 --> 00:04:24.160]   So there's a light of the gospel.
[00:04:24.160 --> 00:04:26.000]   When the gospel is spoken,
