
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:00:05.200 --> 00:00:09.920]   Because Kroger Brand's proven quality products come at exceptionally low prices.
[00:00:09.920 --> 00:00:14.800]   And with a money-back quality guarantee, every dish is sure to be a favorite.
[00:00:14.800 --> 00:00:18.000]   ♪ These are a few of my favorite things ♪
[00:00:18.000 --> 00:00:24.800]   Whether you shop delivery, pickup, or in-store, Kroger Brand has all your favorite things.
[00:00:24.800 --> 00:00:27.200]   Ralphs. Fresh for everyone.
[00:00:27.200 --> 00:00:30.800]   ♪
[00:00:30.800 --> 00:00:36.400]   Are you interested in sending your kids to college and trying to figure out how much you need to save towards that goal?
[00:00:36.400 --> 00:00:39.600]   Today I'm going to teach you how to do that calculation for yourself.
[00:00:39.600 --> 00:00:56.000]   ♪
[00:00:56.000 --> 00:00:59.200]   Welcome to the Radical Personal Finance Podcast. I thank you for being here.
[00:00:59.200 --> 00:01:04.000]   My name is Joshua Sheets and today is Wednesday, November 12, 2014.
[00:01:04.000 --> 00:01:09.600]   Continuing our Be Your Own Financial Planner with technical content series.
[00:01:09.600 --> 00:01:12.000]   And today we're continuing with college planning.
[00:01:12.000 --> 00:01:14.000]   No real philosophy today.
[00:01:14.000 --> 00:01:20.400]   I'm going to teach you the nuts and bolts of how to actually sit down and calculate how much you need to save for your child's college tuition.
[00:01:20.400 --> 00:01:28.400]   ♪
[00:01:28.400 --> 00:01:32.000]   This is actually one of the most commonly asked questions to a financial planner.
[00:01:32.000 --> 00:01:39.200]   And today I'm going to give you exactly the details that you need to sit down with nothing more than a pen, piece of paper, and a financial calculator.
[00:01:39.200 --> 00:01:43.200]   Which if you don't have one, you can download an app for your phone or you can use one online.
[00:01:43.200 --> 00:01:44.800]   Very easy to use.
[00:01:44.800 --> 00:01:48.400]   And figure out for yourself exactly the amount of money that you need to save.
[00:01:48.400 --> 00:01:51.600]   And I'll talk through with you that in detail.
[00:01:51.600 --> 00:01:52.600]   I think that will be helpful for you.
[00:01:52.600 --> 00:01:59.200]   So if you're a financial planning student or you're interested, I'll give you how to do the calculations for the CFP exam.
[00:01:59.200 --> 00:02:01.800]   But this will also be interesting to you even if you're a layperson.
[00:02:01.800 --> 00:02:11.200]   And don't worry, I think I can do this in a way that will convey the important point without being inapplicable to those of you who listen.
[00:02:11.200 --> 00:02:14.200]   Maybe while you're driving down the road or out for a run or something like that.
[00:02:14.200 --> 00:02:17.200]   So I'll try not to major too much on the numbers.
[00:02:17.200 --> 00:02:19.200]   Real quick announcement before we get going with that.
[00:02:19.200 --> 00:02:22.200]   So here's the update for you on iTunes.
[00:02:22.200 --> 00:02:27.200]   Got some instructions for you for those of you who listen to the show with any sort of Apple device that's using iTunes.
[00:02:27.200 --> 00:02:30.200]   And I apologize to those of you who don't use that.
[00:02:30.200 --> 00:02:40.200]   But in the world of podcasting, even though the growth of the percentage of the marketplace of Android users versus iOS users is massively different.
[00:02:40.200 --> 00:02:42.200]   Android being huge compared to iTunes still.
