
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   On Monday we looked at the topic of making shipwreck of the faith.
[00:00:09.000 --> 00:00:11.000]   What does it look like to make shipwreck of the faith?
[00:00:11.000 --> 00:00:15.000]   What are some personal examples of those whose faith failed?
[00:00:15.000 --> 00:00:17.000]   Why does it happen?
[00:00:17.000 --> 00:00:20.000]   And how do people shipwreck their faith today?
[00:00:20.000 --> 00:00:22.000]   It's a common question.
[00:00:22.000 --> 00:00:26.000]   And we addressed it on Monday in APJ 1849.
[00:00:26.000 --> 00:00:29.000]   But we didn't focus very much on the fallout.
[00:00:29.000 --> 00:00:36.000]   Spiritual failure at this level among those who love the world and thus abandon Christ for it,
[00:00:36.000 --> 00:00:42.000]   that injects tremendous pain into families, into marriages, into friendships,
[00:00:42.000 --> 00:00:47.000]   into local church communities, and into the ministries of people who are left behind.
[00:00:47.000 --> 00:00:54.000]   That pain, that relational pain of ministry, was a theme taken up by Pastor John in a sermon in 2012
[00:00:54.000 --> 00:00:57.000]   as he reflected on the harsh realities Paul faced.
[00:00:57.000 --> 00:01:02.000]   According to what he recounts for us in 2 Timothy 4 verses 9 to 18.
[00:01:02.000 --> 00:01:05.000]   Here's Pastor John to explain.
[00:01:05.000 --> 00:01:11.000]   Christian ministry is relationally hard.
[00:01:11.000 --> 00:01:18.000]   I'm thinking first about Paul and Timothy and vocational ministers.
[00:01:18.000 --> 00:01:23.000]   But I'm thinking of you too because you are all, if you're Christian, you're all ministers
[00:01:23.000 --> 00:01:29.000]   called upon to love other people for their good according to your gifts.
[00:01:29.000 --> 00:01:32.000]   That's what ministry is and that's every believer.
[00:01:32.000 --> 00:01:39.000]   So I think this is for you when I say Christian ministry, that is Christian life, is relationally hard.
[00:01:39.000 --> 00:01:46.000]   And Paul seems to want Timothy to feel that because of how many he dumps on him.
[00:01:46.000 --> 00:01:48.000]   Here's five and there are more.
[00:01:48.000 --> 00:01:53.000]   Verse 10, "Demus, in love with the present world, has deserted me."
[00:01:53.000 --> 00:01:55.000]   He's gone to Thessalonica.
[00:01:55.000 --> 00:02:00.000]   I think Demus was once a faithful partner because over in Colossians chapter 4,
[00:02:00.000 --> 00:02:05.000]   he says, "Luke, the beloved physician, greets you and so does Demus."
[00:02:05.000 --> 00:02:07.000]   Now he's gone and he's forsaken Paul.
[00:02:07.000 --> 00:02:08.000]   That's number one.
[00:02:08.000 --> 00:02:16.000]   Number two, just being alone in the ministry, not just forsaken, but alone in the ministry can be a trial.
[00:02:16.000 --> 00:02:21.000]   So verses 10, middle of the verse, "Crescens has gone to Galatia."
[00:02:21.000 --> 00:02:23.000]   I don't think that means he forsook me.
[00:02:23.000 --> 00:02:26.000]   I just think there's some ministry things that I want him to do.
[00:02:26.000 --> 00:02:31.000]   "Crescens has gone to Galatia. Titus over to Dalmatia. Luke alone is with me."
[00:02:31.000 --> 00:02:34.000]   So once upon a time, there was quite a team here.
[00:02:34.000 --> 00:02:39.000]   And now it's just me and Luke and it gets worse.
[00:02:39.000 --> 00:02:43.000]   Number three, "Alexander the coppersmith," this is verse 14,
[00:02:43.000 --> 00:02:46.000]   "Alexander the coppersmith did me great harm."
[00:02:46.000 --> 00:02:52.000]   Verse 15, middle of the verse, "He strongly opposed our message."
[00:02:52.000 --> 00:02:59.000]   So ministry is relationally hard, not just because there's loneliness and sometimes abandonment on the inside,
[00:02:59.000 --> 00:03:03.000]   but there's opposition, verbal, on the outside.
[00:03:03.000 --> 00:03:05.000]   And nobody likes to be verbally attacked.
[00:03:05.000 --> 00:03:12.000]   It's hard to be verbally assaulted, even by people you expect it from.
[00:03:12.000 --> 00:03:25.000]   Every moment of unexpected silence from a friend and every verbal blow from an enemy wounds the spirit of the Christian.
[00:03:25.000 --> 00:03:28.000]   And it happens a lot.
[00:03:28.000 --> 00:03:30.000]   So ministry is relationally hard.
[00:03:30.000 --> 00:03:38.000]   Number four, verse 16, perhaps the saddest sentence in the paragraph or the book,
[00:03:38.000 --> 00:03:47.000]   "At my first defense, no one came to stand by me, but all deserted me."
[00:03:47.000 --> 00:03:53.000]   I'm going to come back to this, but for now, just feel the force of it.
[00:03:53.000 --> 00:03:58.000]   Luke, where were you?
[00:03:58.000 --> 00:04:05.000]   Number five, verses 20 to 21, "Erastus remained at Corinth.
[00:04:05.000 --> 00:04:08.000]   I left Trophimus, who was ill, at Miletus.
[00:04:08.000 --> 00:04:10.000]   Do your best to come before winter."
[00:04:10.000 --> 00:04:16.000]   So sometimes strategic deployments take away friends.
[00:04:16.000 --> 00:04:18.000]   I left Trophimus.
