
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.800 --> 00:00:10.200]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[00:00:10.200 --> 00:00:13.800]   your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.800 --> 00:00:17.800]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.800 --> 00:00:20.000]   Ralph's. Fresh for Everyone.
[00:00:20.000 --> 00:00:25.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[00:00:25.000 --> 00:00:26.600]   Check our app for details.
[00:00:26.600 --> 00:00:29.000]   Ralph's. Fresh for Everyone.
[00:00:30.000 --> 00:00:35.000]   Friday Q&A today, and I'm going to handle these three questions.
[00:00:35.000 --> 00:00:39.600]   Number one, what's it like and what do you need to know to be the executor of an estate?
[00:00:39.600 --> 00:00:46.000]   Number two, how do we deal with the disharmony between specialization and generalization?
[00:00:46.000 --> 00:00:51.000]   And what are some things to consider if one spouse decides to stay at home?
[00:00:51.000 --> 00:00:55.000]   Good morning, my name is Joshua Sheets and this is the Radical Personal Finance Podcast.
[00:00:55.000 --> 00:00:56.000]   I thank you for being here.
[00:00:56.000 --> 00:00:59.000]   One day late, we're actually, this is a Friday Q&A show,
[00:00:59.000 --> 00:01:02.000]   we're recording it and releasing it on Saturday, getting ready for the holidays.
[00:01:02.000 --> 00:01:04.000]   Thank you for being here.
[00:01:04.000 --> 00:01:07.000]   Going to get today lined up, and I'm just going to answer these three questions.
[00:01:07.000 --> 00:01:11.000]   I've had a good number of questions come in from you guys, and I thank you.
[00:01:11.000 --> 00:01:14.000]   I've got more and more, I mean, I would ask for more and more of them,
[00:01:14.000 --> 00:01:18.000]   especially those of you who can call them in on the voicemail line on the website.
[00:01:18.000 --> 00:01:22.000]   Just pull up RadicalPersonalFinance.com on your phone or on your computer,
[00:01:22.000 --> 00:01:25.000]   and you'll see the little button that says "Send us a voice message,"
[00:01:25.000 --> 00:01:27.000]   and that's how you can call in a question.
[00:01:27.000 --> 00:01:29.000]   Some of them, though, were a little heavy for this morning, a little bit in-depth,
[00:01:29.000 --> 00:01:32.000]   and frankly, I didn't feel like doing any math today.
[00:01:32.000 --> 00:01:35.000]   So I'm going to answer these three more narrative questions,
[00:01:35.000 --> 00:01:38.000]   and then I'm going to line up the interviews that I'll be releasing over the next two weeks
[00:01:38.000 --> 00:01:42.000]   while I'm out of town and enjoying the holidays.
[00:01:42.000 --> 00:01:46.000]   And I hope that all of you have the same thing.
[00:01:46.000 --> 00:01:48.000]   So let's start with a question from Eric.
[00:01:48.000 --> 00:01:49.000]   This is an email question.
[00:01:49.000 --> 00:01:52.000]   Eric says, "Joshua, I've been told by a few different people,
[00:01:52.000 --> 00:01:55.000]   a mother, an aunt, an uncle, and a close family friend,
[00:01:55.000 --> 00:01:59.000]   that I will be named the executor of their estate in their will.
[00:01:59.000 --> 00:02:02.000]   Until recently, I felt like I knew what that would entail,
[00:02:02.000 --> 00:02:06.000]   but lately I'm not really sure, and I'm seriously questioning what I would do
[00:02:06.000 --> 00:02:09.000]   after listening to your response to Brandon's question.
[00:02:09.000 --> 00:02:12.000]   I feel like there's much more to learn.
[00:02:12.000 --> 00:02:15.000]   I do have a fairly good understanding of personal finance subject matter,
[00:02:15.000 --> 00:02:18.000]   so I'm familiar with what the basic things would be,
[00:02:18.000 --> 00:02:22.000]   but I'm curious if any books or lengthy articles have been written on the process
[00:02:22.000 --> 00:02:25.000]   of effectively being the executor of someone's estate,
[00:02:25.000 --> 00:02:27.000]   or if this is something that you'd be doing a future podcast on.
[00:02:27.000 --> 00:02:29.000]   Thanks again, Eric Maryland."
[00:02:29.000 --> 00:02:32.000]   Eric, thanks for the question, and let me--
[00:02:32.000 --> 00:02:33.000]   hopefully it'll set your mind at ease.
[00:02:33.000 --> 00:02:37.000]   It's really not going to be that complicated for the vast majority of people.
[00:02:37.000 --> 00:02:40.000]   Now, I have not myself settled an estate.
[00:02:40.000 --> 00:02:43.000]   I have several friends who are estate planning attorneys
[00:02:43.000 --> 00:02:46.000]   who've worked through the process of settling many of them,
[00:02:46.000 --> 00:02:49.000]   and I've watched it done a few times with people here and there,
[00:02:49.000 --> 00:02:53.000]   and I've actually personally named the executor on several estates that I know of.
[00:02:53.000 --> 00:02:59.000]   When you're the financial planner, you are honored with the responsibility
[00:02:59.000 --> 00:03:02.000]   of being entrusted with this duty.
[00:03:02.000 --> 00:03:06.000]   For the vast majority of people, though, it's really not going to be that complicated.
[00:03:06.000 --> 00:03:10.000]   Most people have fairly straightforward situations.
[00:03:10.000 --> 00:03:14.000]   In essence, you have a few different responsibilities that are yours
[00:03:14.000 --> 00:03:16.000]   as the executor of an estate.
[00:03:16.000 --> 00:03:21.000]   Essentially, your job as the executor of someone's estate is to
[00:03:21.000 --> 00:03:26.000]   basically wind down all of their affairs,
[00:03:26.000 --> 00:03:29.000]   so to close out and terminate all of their financial affairs
[00:03:29.000 --> 00:03:33.000]   and close up all of the unfinished loose ends of their life,
[00:03:33.000 --> 00:03:36.000]   at least the financial and legal aspects of it.
[00:03:36.000 --> 00:03:41.000]   Perhaps you can't solve any relationships that they left unresolved
[00:03:41.000 --> 00:03:44.000]   or any problems that they caused in the world,
[00:03:44.000 --> 00:03:47.000]   but at least you can wrap up their financial affairs.
[00:03:47.000 --> 00:03:55.000]   Your job as an executor is to protect the deceased person's property
[00:03:55.000 --> 00:04:03.000]   from any improper attempts on that property,
[00:04:03.000 --> 00:04:06.000]   take care of any debts or taxes that they owe,
[00:04:06.000 --> 00:04:10.000]   and then to transfer the money or the property to whomever the people are
[00:04:10.000 --> 00:04:14.000]   that they have specified is going to receive it.
[00:04:14.000 --> 00:04:22.000]   Your job is to basically act as a fiduciary toward them.
[00:04:22.000 --> 00:04:27.000]   You essentially need to focus on what would they do in this situation
[00:04:27.000 --> 00:04:32.000]   without any self-dealing, without any attempt to improve your own situation in life.
[00:04:32.000 --> 00:04:37.000]   Now, that's really a fairly straightforward proposition, right?
[00:04:37.000 --> 00:04:41.000]   That's a fairly straightforward thing that you can do.
[00:04:41.000 --> 00:04:45.000]   Now, if somebody's situation is simple,
[00:04:45.000 --> 00:04:48.000]   and this is why I say it's probably not that big a deal
[00:04:48.000 --> 00:04:51.000]   because most people's situations are fairly simple,
[00:04:51.000 --> 00:04:56.000]   then it's not going to be that big of a deal.
[00:04:56.000 --> 00:04:58.000]   Let's say you're family members.
[00:04:58.000 --> 00:05:04.000]   Let's say that they're a median household and they have some money
[00:05:04.000 --> 00:05:09.000]   but most of it is tucked inside just some fairly straightforward investment accounts,
[00:05:09.000 --> 00:05:12.000]   maybe a 401(k) or a 403(b).
[00:05:12.000 --> 00:05:14.000]   Maybe your mother is receiving Social Security,
[00:05:14.000 --> 00:05:17.000]   perhaps a defined benefit pension payout.
[00:05:17.000 --> 00:05:21.000]   Perhaps she owns a house, something like that.
[00:05:21.000 --> 00:05:23.000]   Well, in that situation, it's fairly simple.
[00:05:23.000 --> 00:05:27.000]   Depending on your state and your state's probate court proceedings,
[00:05:27.000 --> 00:05:30.000]   you may or may not need to pass the estate through probate.
[00:05:30.000 --> 00:05:35.000]   The accounts that have beneficiary designations are going to be fairly simple.
[00:05:35.000 --> 00:05:41.000]   So if it's a 401(k), then the money is just going to be going to flow to whoever is listed as the beneficiary.
[00:05:41.000 --> 00:05:46.000]   If she has a life insurance policy, the life insurance company is going to pay that money to the beneficiary.
[00:05:46.000 --> 00:05:53.000]   And so you might simply be left disposing of the house and any personal bank accounts, things like that,
[00:05:53.000 --> 00:05:55.000]   any personal property, personal effects.
[00:05:55.000 --> 00:06:02.000]   But usually for most people, that's really not going to be a big concern or a big challenge.
[00:06:02.000 --> 00:06:08.000]   So in most situations, it really is pretty simple.
[00:06:08.000 --> 00:06:12.000]   Now, there are, of course, situations where it's not simple.
[00:06:12.000 --> 00:06:17.000]   And so those situations where it would not be simple would be if there are unusual assets.
[00:06:17.000 --> 00:06:23.000]   Let's say, for example, that your mother owns a distribution company or an import/export business
[00:06:23.000 --> 00:06:30.000]   and she dies and she has 400 employees and she's the owner of 60% of the stock,
[00:06:30.000 --> 00:06:36.000]   but she has two partners in that business, each of whom own 20% of the stock.
[00:06:36.000 --> 00:06:42.000]   Well, now the disposition of her stock, and especially if that wasn't preplanned,
[00:06:42.000 --> 00:06:45.000]   the disposition of her stock is going to be a bit of a challenge.
[00:06:45.000 --> 00:06:48.000]   How are you going to deal with an orderly transition of the company?
[00:06:48.000 --> 00:06:53.000]   Because depending on the order you may, as the executor of her estate,
[00:06:53.000 --> 00:06:59.000]   you may wind up and step in and have the legal duty and legal obligation to handle her business affairs.
[00:06:59.000 --> 00:07:04.000]   And that may or may not be something that you are equipped to do or equipped to handle.
[00:07:04.000 --> 00:07:08.000]   Perhaps if your mother or your aunt or uncle have great wealth,
[00:07:08.000 --> 00:07:12.000]   perhaps your aunt and uncle have $10, $20, $30, $50 million,
[00:07:12.000 --> 00:07:18.000]   and it's invested in some investment assets that you're not particularly comfortable with,
[00:07:18.000 --> 00:07:25.000]   and now you have to step into place and work through the disposition of $50 million of investment assets,
[00:07:25.000 --> 00:07:29.000]   and you're designated as a trustee in a trust that you aren't,
[00:07:29.000 --> 00:07:36.000]   and you're not comfortable with the language of trust and with the language of actually handling these sort of things.
[00:07:36.000 --> 00:07:41.000]   So on the basic end, which is where most people are going to fall,
[00:07:41.000 --> 00:07:43.000]   it's going to be fairly straightforward.
[00:07:43.000 --> 00:07:45.000]   It's not really that big of a deal.
[00:07:45.000 --> 00:07:49.000]   But if you get into the world of a little bit more complicated, then yes,
[00:07:49.000 --> 00:07:54.000]   being the executor of somebody's estate or being designated as the trustee of somebody's trust
[00:07:54.000 --> 00:08:02.000]   or being designated as, you know, the example from the previous episode was being designated as the guardian of somebody's children.
[00:08:02.000 --> 00:08:06.000]   That can be a much more complicated scenario.
[00:08:06.000 --> 00:08:10.000]   And that would be where you would want to get some help.
[00:08:10.000 --> 00:08:17.000]   Now, my recommendation to you, which is the same recommendation to all clients and to anybody listening,
[00:08:17.000 --> 00:08:23.000]   is make sure that you've done the hard work on your estate in advance.
[00:08:23.000 --> 00:08:30.000]   The most successful settling of estates comes when there's been excellent planning done.
[00:08:30.000 --> 00:08:43.000]   I could go into example after example after example of disastrous celebrity estate cases that have been just not settled well,
[00:08:43.000 --> 00:08:48.000]   have been filled with issues and expenses and costs and all kinds of issues.
[00:08:48.000 --> 00:08:50.000]   That's simply poor planning.
[00:08:50.000 --> 00:08:53.000]   It's better to do the planning in advance.
[00:08:53.000 --> 00:09:02.000]   If you own – if you have either a complicated estate or if you have a substantial estate or if you expect to leave behind a substantial estate,
[00:09:02.000 --> 00:09:08.000]   you want to make sure that you do that planning in advance and spell it out and make the job easy for your executor.
[00:09:08.000 --> 00:09:20.000]   So that would be my recommendation to you is, Eric, if you know that somebody that – for whom you are designated as the executor of their estate,
[00:09:20.000 --> 00:09:27.000]   if you know they have either a complicated situation or if they have a large estate,
[00:09:27.000 --> 00:09:29.000]   that would be where I would be a little bit concerned.
[00:09:29.000 --> 00:09:31.000]   I'd ask some more questions.
[00:09:31.000 --> 00:09:33.000]   I may or may not be able to do anything about it.
[00:09:33.000 --> 00:09:38.000]   It is an honor to be designated as somebody's executor, but you should ask some more questions.
[00:09:38.000 --> 00:09:41.000]   And then for their own sake, they should do some planning in advance.
[00:09:41.000 --> 00:09:48.000]   Let's assume, for example, your close family friend is a – a close family friend is a wealthy real estate investor.
