
[00:00:00.000 --> 00:00:05.000]   [MUSIC]
[00:00:05.000 --> 00:00:13.000]   I'm Cal Newport and this is Deep Questions, episode 164.
[00:00:13.000 --> 00:00:21.000]   So we have a listener calls episode to do.
[00:00:21.000 --> 00:00:27.000]   I'm joined in the Deep Work HQ with my producer, Jesse, who will play the calls.
[00:00:27.000 --> 00:00:30.000]   As we have been doing recently live, we place the call lives.
[00:00:30.000 --> 00:00:36.000]   I hear them for the first time as you hear them and try to answer them on the fly.
[00:00:36.000 --> 00:00:41.000]   One little change to that, however, is we are going to have to do a pause.
[00:00:41.000 --> 00:00:45.000]   At some point in this episode, we're going to have to stop,
[00:00:45.000 --> 00:00:48.000]   and I have to jump on and be a guest on someone else's podcast.
[00:00:48.000 --> 00:00:50.000]   You had very tight time demands.
[00:00:50.000 --> 00:00:53.000]   And then we will return to finish this.
[00:00:53.000 --> 00:00:58.000]   So this will actually be a two-part recording that we will then,
[00:00:58.000 --> 00:01:02.000]   through the magic of editing, seamlessly put together into one.
[00:01:02.000 --> 00:01:06.000]   I only mention this in case those of you who are watching the video of this online,
[00:01:06.000 --> 00:01:09.000]   if that interview I do for someone else goes poorly,
[00:01:09.000 --> 00:01:15.000]   you might see a disconcerting cut where I go from looking happy and healthy
[00:01:15.000 --> 00:01:20.000]   to suddenly being drenched in sweat and my hair is all over the place
[00:01:20.000 --> 00:01:22.000]   and for some reason I have a bloody nose.
[00:01:22.000 --> 00:01:27.000]   If that happens, that is what's actually going on.
[00:01:27.000 --> 00:01:31.000]   Jesse, before we get going, I should note I just got an email
[00:01:31.000 --> 00:01:37.000]   from our podcast host that gives us a year in review of the podcast.
[00:01:37.000 --> 00:01:42.000]   So I figured maybe I'd read through these stats so we could see how we've been doing.
[00:01:42.000 --> 00:01:43.000]   Yeah, let's hear.
[00:01:43.000 --> 00:01:51.000]   So in 2021, we put out 102 episodes.
[00:01:51.000 --> 00:01:56.000]   That's 99 hours of new content over 102 episodes.
[00:01:56.000 --> 00:02:00.000]   And we gathered almost 3 million downloads.
[00:02:00.000 --> 00:02:02.000]   So not bad.
[00:02:02.000 --> 00:02:04.000]   Thank you, Deep Questions listeners.
[00:02:04.000 --> 00:02:10.000]   We gave you 100 hours of material to listen to and 3 million downloads later.
[00:02:10.000 --> 00:02:14.000]   In case you're wondering, the top episode,
[00:02:14.000 --> 00:02:19.000]   the top episode of the year via downloads was from August.
[00:02:19.000 --> 00:02:24.000]   Episode 123, which was titled "What is my daily routine?"
[00:02:24.000 --> 00:02:26.000]   So there we go. That was our most popular episode.
[00:02:26.000 --> 00:02:28.000]   Maybe I should do more episodes like that.
[00:02:28.000 --> 00:02:30.000]   Top city, Jesse, what's your guess?
[00:02:30.000 --> 00:02:34.000]   What city downloaded this podcast the most?
[00:02:34.000 --> 00:02:35.000]   New York.
[00:02:35.000 --> 00:02:37.000]   Chicago, Illinois.
[00:02:37.000 --> 00:02:39.000]   There you go.
[00:02:39.000 --> 00:02:41.000]   So that is all I know.
[00:02:41.000 --> 00:02:43.000]   Top listing apps was Apple Podcast.
[00:02:43.000 --> 00:02:46.000]   Okay, so most people are still listening on Apple Podcast.
[00:02:46.000 --> 00:02:52.000]   Oh, by the way, speaking of podcast players,
[00:02:52.000 --> 00:03:00.000]   I saw our friend Lex Fridman now in the Spotify app has video.
[00:03:00.000 --> 00:03:05.000]   It used to be that the only person who had video on the Spotify app was Joe Rogan.
[00:03:05.000 --> 00:03:07.000]   That was part of when they paid the whatever it was,
[00:03:07.000 --> 00:03:10.000]   $100, $200 million to get Joe Rogan over there,
[00:03:10.000 --> 00:03:13.000]   that they wanted his video to live on there.
[00:03:13.000 --> 00:03:15.000]   And I more recently saw Lex had video.
[00:03:15.000 --> 00:03:20.000]   And so I looked it up, and I think they're starting to open that more widely.
[00:03:20.000 --> 00:03:22.000]   So I don't know. We should look into that.
[00:03:22.000 --> 00:03:28.000]   But we may at some point be able to actually have the video of our podcast play directly,
[00:03:28.000 --> 00:03:30.000]   at least in the Spotify player.
[00:03:30.000 --> 00:03:31.000]   So I think that'd be pretty cool.
[00:03:31.000 --> 00:03:33.000]   Yeah, there's no reason not to.
[00:03:33.000 --> 00:03:36.000]   Yeah. Okay, so we are going to do some listener calls today.
[00:03:36.000 --> 00:03:40.000]   Again, we'll have one break in here, but otherwise we're going to rock and roll.
[00:03:40.000 --> 00:03:45.000]   Jesse, why don't you get us started by telling us what the first call is about?
[00:03:45.000 --> 00:03:52.000]   The first call is about Gert, and he's looking for some optimal ratios for time blocking.
[00:03:52.000 --> 00:03:54.000]   Hi, Cal. This is Gert.
[00:03:54.000 --> 00:03:58.000]   I'm an entrepreneur in Belgium, and I have two questions regarding time blocking.
[00:03:58.000 --> 00:04:04.000]   First question is, is there an optimal aspect ratio between fixed time blocks
[00:04:04.000 --> 00:04:10.000]   and time blocks that you can schedule freely in the weekly review leading up to the week to come?
[00:04:10.000 --> 00:04:17.000]   I mean, I have a number of fixed tasks that I need to do every week, such as, for instance, invoicing.
[00:04:17.000 --> 00:04:23.000]   I can put those in a repetitive time block into Outlook, but I'm looking for an optimal,
[00:04:23.000 --> 00:04:29.000]   if there is an optimal aspect ratio between those fixed, pre-fixed time blocks
[00:04:29.000 --> 00:04:34.000]   and those that I can fill in week to week depending on the tasks that I want to work on.
[00:04:34.000 --> 00:04:39.000]   Second question is, is there an optimal aspect ratio between deep work time blocks
[00:04:39.000 --> 00:04:46.000]   and the non-deep work time blocks in which I have to do the daily grind as a matter of speech?
[00:04:46.000 --> 00:04:52.000]   If you could provide some insight into that, I would be largely thankful. Thank you. Bye.
[00:04:52.000 --> 00:04:54.000]   Well, Gert, let's start with your first question.
[00:04:54.000 --> 00:05:00.000]   And just to clarify this for those who are listening, what I believe Gert is asking about
[00:05:00.000 --> 00:05:08.000]   is the difference between time blocks you put on your calendar in advance when you're doing your weekly plan.
[00:05:08.000 --> 00:05:15.000]   So it's Monday morning, you're doing your weekly plan and you say Thursday at noon, I'm doing invoicing.
[00:05:15.000 --> 00:05:20.000]   The balance between those and the time blocks you figure out each day when you're doing your daily time block planning,
[00:05:20.000 --> 00:05:26.000]   oh, how do I want to spend the hours today, where you look at what is not already taken up on your calendar
[00:05:26.000 --> 00:05:29.000]   and you work with that free time.
[00:05:29.000 --> 00:05:38.000]   So first, I want to say there's generally two types of things that will go on your calendar during weekly planning.
[00:05:38.000 --> 00:05:43.000]   So events, appointments, meetings, that goes to your calendar directly, right, as soon as you organize them.
[00:05:43.000 --> 00:05:48.000]   But what are the type of time blocks you might add to your calendar in advance?
[00:05:48.000 --> 00:05:50.000]   There's typically two categories here.
[00:05:50.000 --> 00:05:54.000]   There is blocks that come out of autopilot scheduling.
[00:05:54.000 --> 00:06:00.000]   So this is something that emerged from my original work on time management for students,
[00:06:00.000 --> 00:06:05.000]   in which I like to take regularly occurring work, work that occurs every week.
[00:06:05.000 --> 00:06:07.000]   You know you have to do it.
[00:06:07.000 --> 00:06:10.000]   And you find a set time and place you do it.
[00:06:10.000 --> 00:06:13.000]   I call that autopilot scheduling because you don't have to think about that work.
[00:06:13.000 --> 00:06:16.000]   It just shows up on your calendar like a doctor's appointment or a meeting.
[00:06:16.000 --> 00:06:18.000]   This is when I do it.
[00:06:18.000 --> 00:06:20.000]   Autopilot scheduling lives on your calendar.
[00:06:20.000 --> 00:06:23.000]   So now you're putting time aside for regular occurring work.
[00:06:23.000 --> 00:06:27.000]   And, in fact, you might be doing this for the entire semester, for the entire quarter.
[00:06:27.000 --> 00:06:29.000]   I'm always going to do invoices on Thursday afternoon.
[00:06:29.000 --> 00:06:33.000]   Let me just make that a repeated appointment on my calendar.
[00:06:33.000 --> 00:06:35.000]   Then there is advanced scheduling.
[00:06:35.000 --> 00:06:41.000]   So sometimes when you're working on your weekly plan, you look at some things that are important.
[00:06:41.000 --> 00:06:43.000]   Here is a nontrivial task.
[00:06:43.000 --> 00:06:45.000]   It really has to get done this week.
[00:06:45.000 --> 00:06:48.000]   So I'm going to put aside the time right now for when that's going to get done.
[00:06:48.000 --> 00:06:49.000]   And you put that on your calendar.
[00:06:49.000 --> 00:06:54.000]   So that also is a way that work gets on your calendar in advance.
[00:06:54.000 --> 00:06:58.000]   Let me make that concrete from my own life this week.
[00:06:58.000 --> 00:07:05.000]   When I was doing my weekly plan, I saw one of the things on my plate that was important is reviewing faculty applications.
[00:07:05.000 --> 00:07:08.000]   I'm on a search committee, and a bunch of applications have come in,
[00:07:08.000 --> 00:07:13.000]   and there's a batch of these I have to review before we meet next week.
[00:07:13.000 --> 00:07:15.000]   And that's a long task.
[00:07:15.000 --> 00:07:17.000]   It takes time to go through all these applications.
[00:07:17.000 --> 00:07:22.000]   And so I already put on my calendar last Monday, recording this on Thursday,
[00:07:22.000 --> 00:07:25.000]   last Monday, I put on my calendar a big block for tomorrow for Friday,
[00:07:25.000 --> 00:07:28.000]   in which I'm going to do that application processing.
[00:07:28.000 --> 00:07:30.000]   Why? Because it was important, it had to get done,
[00:07:30.000 --> 00:07:32.000]   and it was going to require a nontrivial amount of time.
[00:07:32.000 --> 00:07:35.000]   So I wanted to protect that time in advance.
[00:07:35.000 --> 00:07:38.000]   So between autopilot scheduling and advanced scheduling,
[00:07:38.000 --> 00:07:41.000]   you might have a fair amount of stuff on your calendar.
[00:07:41.000 --> 00:07:45.000]   Each day you time block plan, when you build your time block plan,
[00:07:45.000 --> 00:07:49.000]   you transfer those onto your plan, and then you make decisions about what to do with the time that remains.
[00:07:49.000 --> 00:07:52.000]   Is there an ideal ratio here?
[00:07:52.000 --> 00:07:55.000]   I will tell you, Gert, this has been my thinking more recently,
[00:07:55.000 --> 00:08:02.000]   has been shifting towards more on your calendar in advance is better.
[00:08:02.000 --> 00:08:08.000]   And I have just been having this thought, and I'll tell you where it came out of.
[00:08:08.000 --> 00:08:13.000]   It's because I wrote this New Yorker article recently on slow productivity.
[00:08:13.000 --> 00:08:17.000]   And one of the big ideas behind slow productivity, you've heard me talk about on the podcast,
[00:08:17.000 --> 00:08:21.000]   when that article I focused in on one particular piece of slow productivity,
[00:08:21.000 --> 00:08:26.000]   which is work volume needs to be lower when you have a very large work volume.
[00:08:26.000 --> 00:08:29.000]   So the number of things on your plate that needs to get done, when that gets too big,
[00:08:29.000 --> 00:08:32.000]   lots of bad things happen. Short circuits, our planning brain,
[00:08:32.000 --> 00:08:34.000]   the planning portion of our brain that makes us anxious,
[00:08:34.000 --> 00:08:39.000]   and the fixed collaborative overhead of all these things begins to eat up all of our schedule.
[00:08:39.000 --> 00:08:43.000]   So we want to try to keep our work volume reasonable.
[00:08:43.000 --> 00:08:47.000]   Moving more work directly onto your calendar to say,
[00:08:47.000 --> 00:08:54.000]   this is when I'm going to do that work is an implicit mechanism to help keep your work volume more reasonable.
[00:08:54.000 --> 00:08:58.000]   Because if you have to find the time for when you were going to do something,
[00:08:58.000 --> 00:09:06.000]   at the moment that you're committing to do it, you will be facing the reality of your schedule.
[00:09:06.000 --> 00:09:10.000]   And so when you say, yeah, I will review these applications, you need four hours to do it.
[00:09:10.000 --> 00:09:12.000]   And you say, I have to go find those four hours.
[00:09:12.000 --> 00:09:15.000]   You might realize you don't have those four hours for another couple of weeks.
[00:09:15.000 --> 00:09:17.000]   Now you can be realistic about it.
[00:09:17.000 --> 00:09:20.000]   Or when you get to that week where you have to do the four hours application review,
[00:09:20.000 --> 00:09:22.000]   and you've already protected that time on Friday,
[00:09:22.000 --> 00:09:25.000]   and now you don't have any other time on that Friday to do other things,
[00:09:25.000 --> 00:09:28.000]   and those other things don't get on your schedule.
[00:09:28.000 --> 00:09:35.000]   So I've increasingly been a believer of maybe we should pre-allocate more time for more work.
[00:09:35.000 --> 00:09:38.000]   Because it forces us to confront that our time is a scarce resource.
[00:09:38.000 --> 00:09:40.000]   And here's how much I'm already using.
[00:09:40.000 --> 00:09:42.000]   So no fixed ratio, Gert.
[00:09:42.000 --> 00:09:49.000]   Do whatever seems reasonable, but do not be worried if you find your calendar is very crowded
[00:09:49.000 --> 00:09:52.000]   with work you have placed there in advance from autopilot and advanced scheduling.
[00:09:52.000 --> 00:09:54.000]   Don't be upset about that.
[00:09:54.000 --> 00:09:57.000]   I actually think that is a good approach.
[00:09:57.000 --> 00:09:59.000]   Now to get to your second question,
[00:09:59.000 --> 00:10:04.000]   this is the deep to shallow work ratio that I talked about in my book, Deep Work.
[00:10:04.000 --> 00:10:09.000]   It's something that many people have now deployed in their own work environments.
[00:10:09.000 --> 00:10:13.000]   I think you should have a clear ratio.
[00:10:13.000 --> 00:10:15.000]   So you should have an answer to this question you're asking.
[00:10:15.000 --> 00:10:21.000]   How many deep work hours to shallow work hours am I trying to hit in a standard week?
[00:10:21.000 --> 00:10:26.000]   This should be a number that you establish with whoever supervises or manages you.
[00:10:26.000 --> 00:10:28.000]   So everyone is on the same page.
[00:10:28.000 --> 00:10:32.000]   You should then use your time block plan as a record to look back and say,
[00:10:32.000 --> 00:10:35.000]   how much did I actually do deep work?
[00:10:35.000 --> 00:10:36.000]   How much time did I actually do shallow work?
[00:10:36.000 --> 00:10:38.000]   What was the ratio I hit?
[00:10:38.000 --> 00:10:42.000]   And if it is below the ratio that you decided on with your manager, with your supervisor,
[00:10:42.000 --> 00:10:46.000]   then you have a clear number to say we have to change something.
[00:10:46.000 --> 00:10:50.000]   We said I should do 50/50 and I'm only doing 25% of my time deep work.
[00:10:50.000 --> 00:10:53.000]   Something has to give and you have a number here to make that clear.
[00:10:53.000 --> 00:10:57.000]   So I'm not going to give you an ideal ratio because what I have discovered,
[00:10:57.000 --> 00:11:00.000]   hearing from my readers who have used this method,
[00:11:00.000 --> 00:11:08.000]   the ratio can vastly differ depending on what your job is and what season you're in of your job.
