
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.800 --> 00:00:10.200]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[00:00:10.200 --> 00:00:13.800]   your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.800 --> 00:00:17.800]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.800 --> 00:00:20.000]   Ralph's. Fresh for Everyone.
[00:00:20.000 --> 00:00:23.400]   We've locked in low prices to help you save big store-wide.
[00:00:23.400 --> 00:00:27.400]   Look for the locked in low prices tags and enjoy extra savings throughout the store.
[00:00:27.400 --> 00:00:30.000]   Ralph's. Fresh for Everyone.
[00:00:30.000 --> 00:00:33.000]   I've got some debt and I want to invest.
[00:00:33.000 --> 00:00:35.000]   Which should I do first?
[00:00:35.000 --> 00:00:37.800]   Should I pay off my debt first?
[00:00:37.800 --> 00:00:40.000]   Or should I invest first?
[00:00:40.000 --> 00:00:42.600]   And how do I figure out the answer to that question?
[00:00:42.600 --> 00:01:01.400]   Welcome to the Radical Personal Finance Podcast.
[00:01:01.400 --> 00:01:02.600]   My name is Joshua Sheets.
[00:01:02.600 --> 00:01:06.400]   Today is Tuesday, November 4, 2014.
[00:01:06.400 --> 00:01:10.600]   This is episode 95 of the show and today is an interview with Joe,
[00:01:10.600 --> 00:01:15.400]   aka Rebel Spy, one of the lead moderators in the Money Mustache Forum.
[00:01:15.400 --> 00:01:23.400]   We're going to continue our early retirement FAQ series and talk about whether I should invest first or pay off debt first.
[00:01:23.400 --> 00:01:31.400]   It's a pretty good conversation.
[00:01:31.400 --> 00:01:33.000]   Joe and I are excited to bring you this show today.
[00:01:33.000 --> 00:01:35.800]   We've recorded this previously, so you'll hear the recording.
[00:01:35.800 --> 00:01:42.000]   This is one of the most common questions that practically just about anybody has.
[00:01:42.000 --> 00:01:50.000]   Especially it's common in the space where people are paying attention to their money and they're focusing on their money and they're trying to figure out,
[00:01:50.000 --> 00:01:52.600]   "What should I be doing? What should I be doing first?"
[00:01:52.600 --> 00:01:55.800]   This is a big question.
[00:01:55.800 --> 00:02:04.800]   Unlike what maybe you might believe, it's not necessarily a simple answer.
[00:02:04.800 --> 00:02:08.000]   I think you'll find that out in today's show.
[00:02:08.000 --> 00:02:15.800]   There are a lot of different aspects that really, for a comprehensive discussion of it, really should be considered.
[00:02:15.800 --> 00:02:22.000]   This is a continuation of the early retirement FAQ series that I'm recording with Joe.
[00:02:22.000 --> 00:02:31.000]   The first one that we did was episode 78, which was the question of, "Should I invest in real estate or in stocks to fund my early retirement plans?"
[00:02:31.000 --> 00:02:37.000]   If you're interested in that show, go to RadicalPersonalFinance.com/78 and you'll be able to listen to that show.
[00:02:37.000 --> 00:02:41.000]   This show is fairly wide-ranging.
[00:02:41.000 --> 00:02:44.000]   It's got a lot of in-depth content for you.
[00:02:44.000 --> 00:02:47.000]   I'll be back at the end to give you some closing thoughts.
[00:02:47.000 --> 00:02:49.000]   Enjoy the discussion with Joe.
[00:02:49.000 --> 00:02:54.000]   Joe, welcome back to the Radical Personal Finance podcast.
[00:02:54.000 --> 00:02:56.000]   Thank you, Joshua. Glad to be here.
[00:02:56.000 --> 00:02:58.000]   This is actually appearance number two.
[00:02:58.000 --> 00:03:02.000]   I think you are the second repeat guest on the show.
[00:03:02.000 --> 00:03:11.000]   I was just about to say you're the first, and then I remembered that our mutual friend, the tech mashuganov, also from the Money Mustache forums, was on twice as well.
[00:03:11.000 --> 00:03:20.000]   You're the second repeat guest on the show, but I have a feeling you'll quickly rise as we continue working our way down the list of early retirement FAQs.
[00:03:20.000 --> 00:03:25.000]   You're going to rise and be the number one appearances-wise guest on the show.
[00:03:25.000 --> 00:03:27.000]   Welcome back.
[00:03:27.000 --> 00:03:33.000]   Thank you. I think only him and I are long-winded enough to have multiple episodes so far.
[00:03:33.000 --> 00:03:34.000]   Very cool.
[00:03:34.000 --> 00:03:51.000]   Last time we talked about should I use real estate or stocks as a vehicle for building my wealth as being one of the most common questions that people would ask on the early retirement forums.
[00:03:51.000 --> 00:04:03.000]   What I'd like to tackle today is I'd like to tackle one of the questions I see constantly, which is should I choose to pay off my debt first or should I choose to invest first?
[00:04:03.000 --> 00:04:07.000]   There are various permutations of this question.
[00:04:07.000 --> 00:04:15.000]   One would be should I pay off the mortgage on my house before I invest or should I invest first and then pay off the mortgage on my house?
[00:04:15.000 --> 00:04:19.000]   Should I pay off my student loans or should I invest in my 401(k)?
[00:04:19.000 --> 00:04:25.000]   There are all these permutations, but we can boil them all down to should I pay off debt or invest?
[00:04:25.000 --> 00:04:42.000]   I've got some thoughts on it, but what I'd like you to do is, since you have seen this question a gazillion times, what is the thinking process that you go through when you're answering somebody's question on this topic?
[00:04:42.000 --> 00:04:52.000]   It's a great question. It's a topic, like you mentioned, I've seen it a million times. It comes up over and over.
[00:04:52.000 --> 00:05:01.000]   I think the reason why it comes up so frequently is because it's not necessarily a clear black or white answer.
[00:05:01.000 --> 00:05:13.000]   I think just like when we discussed real estate before, we didn't necessarily come to a conclusion, but hopefully give people things to think about.
[00:05:13.000 --> 00:05:16.000]   It'll be much the same with this question.
[00:05:16.000 --> 00:05:32.000]   I think when someone is trying to figure out should they pay off a particular debt or should they invest, they'll want to look at a number of factors.
[00:05:32.000 --> 00:05:43.000]   Primarily, in my mind, the two main factors are what is the interest rate of the debt in question and what type of debt is it?
[00:05:43.000 --> 00:05:50.000]   Both of those will have a large impact on your answer.
[00:05:50.000 --> 00:05:58.000]   Let's start with the interest rate because that's the easier one.
[00:05:58.000 --> 00:06:06.000]   If it's a high interest rate on your debt, usually you'll want to pay off that debt first.
[00:06:06.000 --> 00:06:11.000]   The reason being is because that's a guaranteed interest rate.
[00:06:11.000 --> 00:06:22.000]   When you have a debt at, say, 7%, say it's a student loan at 7%, and you pay down that debt, you've got a chunk of money.
[00:06:22.000 --> 00:06:29.000]   You get a bonus at work, and you've got a chunk of money, and you're like, "Should I stick this into some sort of investment vehicle?
[00:06:29.000 --> 00:06:30.000]   Should I pay down that debt?"
[00:06:30.000 --> 00:06:35.000]   When you pay down that debt, you are saving yourself paying that 7% on that debt.
[00:06:35.000 --> 00:06:39.000]   In essence, on that money, you are earning 7%.
[00:06:39.000 --> 00:06:49.000]   It'd be the same as if you stuck that chunk of money into an investment vehicle that earned 7% and then used that earnings to pay down the debt.
[00:06:49.000 --> 00:06:52.000]   It'd be a wash at that point.
[00:06:52.000 --> 00:07:01.000]   But unless you can guarantee you're going to get 7% somewhere, and that's after tax, so you'd need to theoretically earn even more than that.
[00:07:01.000 --> 00:07:07.000]   By paying down that debt at 7%, you're getting that guaranteed return.
[00:07:07.000 --> 00:07:13.000]   The first thing you want to look at is what's the interest rate of this debt?
[00:07:13.000 --> 00:07:16.000]   Is it quite high?
[00:07:16.000 --> 00:07:22.000]   How does it compare to what I think I could get investing that money?
[00:07:22.000 --> 00:07:28.000]   I'd like to start just by saying that mathematically, this is always the answer.
[00:07:28.000 --> 00:07:39.000]   We've got to adjust that a little bit going forward because a guaranteed rate of return is nothing near the same as a potential rate of return.
[00:07:39.000 --> 00:07:51.000]   But mathematically, you will always choose whatever is the highest interest rate because mathematically, that will always be the proper thing to do.
[00:07:51.000 --> 00:07:59.000]   If we're using math to guide our decisions, which we're not always, that's always going to be the solution.
[00:07:59.000 --> 00:08:08.000]   If you could figure out some kind of reasonable cash management strategy that didn't require you to keep money in checking accounts,
[00:08:08.000 --> 00:08:12.000]   that didn't require you to keep currency in your house or anything like that,
[00:08:12.000 --> 00:08:19.000]   then the answer would always be that we would never keep money in something that is returning a lower rate of return.
[00:08:19.000 --> 00:08:23.000]   We would always put it towards whatever could be a higher rate of return.
[00:08:23.000 --> 00:08:26.000]   That means we would never keep any kind of emergency fund.
[00:08:26.000 --> 00:08:31.000]   We'd never keep any currency on hand if we had a mortgage or if we had a credit card payment or anything like that.
[00:08:31.000 --> 00:08:36.000]   Practically, you can't actually apply it, but I do just want to start with that.
[00:08:36.000 --> 00:08:42.000]   If you could, then theoretically, that would always be the right move.
[00:08:42.000 --> 00:08:46.000]   We don't live in a world of theory. We live in a world of reality.
[00:08:46.000 --> 00:08:50.000]   But theoretically, that's always mathematically going to be the right move.
[00:08:50.000 --> 00:08:52.000]   Absolutely.
[00:08:52.000 --> 00:09:01.000]   And the tricky part comes in when you're making projections,
[00:09:01.000 --> 00:09:09.000]   because the amount of uncertainty around the future makes it difficult to say,
[00:09:09.000 --> 00:09:15.000]   "Well, this is what I'm going to get for my investments."
[00:09:15.000 --> 00:09:23.000]   Theoretically, you are probably investing in something volatile or something with an unknown rate of return.
[00:09:23.000 --> 00:09:33.000]   But if that's not the case, if you are more conservative in terms of your investments,
[00:09:33.000 --> 00:09:40.000]   and you don't want to take on a lot of risk or volatility,
[00:09:40.000 --> 00:09:48.000]   and so you're investing in, say, a CD earning 2%, and your mortgage is at 3.5%,
[00:09:48.000 --> 00:09:51.000]   then you should absolutely pay down your mortgage.
[00:09:51.000 --> 00:09:54.000]   Because it goes back to what you were saying.
[00:09:54.000 --> 00:09:59.000]   Mathematically, you want to compare the rate of return to the rate of the debt.
[00:09:59.000 --> 00:10:06.000]   And whichever is higher, you would put your money in there if all else was equal.
[00:10:06.000 --> 00:10:09.000]   And it never has, and we'll get into some of those caveats when it's not.
[00:10:09.000 --> 00:10:13.000]   But if all else was equal, and you could just look at the math, you'd want to go,
[00:10:13.000 --> 00:10:18.000]   "Okay, I'm investing in this thing that's returning lower than my debt. I should pay down the debt."
[00:10:18.000 --> 00:10:26.000]   Or, "I'm investing in this thing that is returning more than my debt after taxes. I should invest in that other vehicle."
[00:10:26.000 --> 00:10:32.000]   So that's kind of the basic, straight idea of when you compare.
[00:10:32.000 --> 00:10:43.000]   It becomes more difficult, naturally, at sort of edge cases where the return seems similar.
[00:10:43.000 --> 00:10:58.000]   Like, if you think, "Well, my mortgage is 4% to 5%, and I think the stock market's going to return around 6%, 7%,"
[00:10:58.000 --> 00:11:04.000]   but then after taxes or after inflation, and you're going, "Oh, the numbers are real similar.
[00:11:04.000 --> 00:11:08.000]   How do I decide which is going to be best for me?"
[00:11:08.000 --> 00:11:12.000]   And so there's a couple things to consider in that circumstance.
[00:11:12.000 --> 00:11:23.000]   First, your job, or your monthly cash flow. How are you servicing that debt?
[00:11:23.000 --> 00:11:34.000]   Because if you are in a situation where your cash flow every month is a little more volatile,
[00:11:34.000 --> 00:11:39.000]   perhaps you are self-employed and your income varies month to month,
[00:11:39.000 --> 00:11:45.000]   or perhaps you are in an industry that has recently gone through lots of layoffs,
[00:11:45.000 --> 00:11:48.000]   and you're worried about the security of your job,
[00:11:48.000 --> 00:11:53.000]   or perhaps you're nearing financial independence, early retirement,
[00:11:53.000 --> 00:11:56.000]   and you're going to start drawing down on some assets,
[00:11:56.000 --> 00:12:00.000]   and you're trying to figure out what your monthly cash flow is going to look like.
[00:12:00.000 --> 00:12:06.000]   It might be advantageous to pay down that debt to help increase your monthly cash flow,
[00:12:06.000 --> 00:12:12.000]   to help when you suddenly get laid off from your job.
[00:12:12.000 --> 00:12:18.000]   Let's say you've got a mortgage that was originally $250,000, and now it's down to $50,000,
[00:12:18.000 --> 00:12:22.000]   and you get a bonus, and you're saying, "Should I pay off the last of this?
[00:12:22.000 --> 00:12:25.000]   It's at a pretty low interest rate, or should I invest it?"
[00:12:25.000 --> 00:12:28.000]   And you go ahead and you invest it, and then you get laid off.
[00:12:28.000 --> 00:12:32.000]   Well, it'd be pretty nice not to have that mortgage payment once you don't have a job.
