
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.880]   Podcast listener Sarah writes in to ask this, "Pastor John, I just got married to a
[00:00:08.880 --> 00:00:13.000]   wonderful guy and we just celebrated our first six months of marriage."
[00:00:13.000 --> 00:00:18.080]   Congratulations Sarah. "That being said, I'm confused by 1 Corinthians 7 verses
[00:00:18.080 --> 00:00:23.680]   32 to 34. I understand Paul is making the point that you can live a more free life
[00:00:23.680 --> 00:00:28.520]   for the Lord if you're single. But he says this, 'But the married woman is
[00:00:28.520 --> 00:00:33.800]   anxious about worldly things, how to please her husband.' That language makes
[00:00:33.800 --> 00:00:39.160]   it seem as though pleasing your husband or wife, serving them, loving them, laying
[00:00:39.160 --> 00:00:44.680]   your life down for them, is pointless or a lower calling than being a missionary
[00:00:44.680 --> 00:00:52.040]   like Paul. Pastor John, can you help me understand this text better?" I don't know
[00:00:52.040 --> 00:01:02.240]   if I can. I will try my hardest, and I totally resonate with how difficult that
[00:01:02.240 --> 00:01:10.680]   sounds. Let me read a few verses to just make sure everybody's seeing what Sarah
[00:01:10.680 --> 00:01:21.280]   saw and what I see. Paul sees in 1 Corinthians 7 a fragile world liable to
[00:01:21.280 --> 00:01:28.360]   come to an end soon, and he says in verse 31, "The present form of this world is
[00:01:28.360 --> 00:01:32.480]   passing away." That influences significantly how he thinks and talks
[00:01:32.480 --> 00:01:40.880]   here. So verse 29 goes like this, "From now on, let those who have wives live as
[00:01:40.880 --> 00:01:45.680]   though they had none. Let those who mourn as though they weren't mourning. Those
[00:01:45.680 --> 00:01:49.620]   who rejoice as though they weren't rejoicing. Those who buy as though they
[00:01:49.620 --> 00:01:53.640]   had no goods. Those who deal with the world as though they were not dealing
[00:01:53.640 --> 00:01:58.120]   with the world, for the present form of this world is passing away. So be married,
[00:01:58.120 --> 00:02:05.800]   mourn, rejoice, buy, deal with the world with a certain detachment because this
[00:02:05.800 --> 00:02:13.720]   is a fragile, short-lived world." Those are very striking, strange descriptions of
[00:02:13.720 --> 00:02:16.860]   how to live. Live in the world as though you're not in the world. Be married as
[00:02:16.860 --> 00:02:20.240]   though you're not married. Cry as though you're not crying. Be happy as though
[00:02:20.240 --> 00:02:25.280]   you're not being happy. That's really strange, and it's just telling us
[00:02:25.280 --> 00:02:29.760]   don't sink your roots too deep here in this world, whether it's happy or
[00:02:29.760 --> 00:02:35.600]   whether it's sad. That's the backdrop for her verses that she's drawing our
[00:02:35.600 --> 00:02:40.640]   attention to. So here comes some instructions then about marriage in this
[00:02:40.640 --> 00:02:48.600]   context, and Paul commends his singleness. He loves being single for ministry, and
[00:02:48.600 --> 00:02:55.880]   he talks about its distinct advantages, and they're of course not all advantages.
[00:02:55.880 --> 00:03:00.120]   Every single person knows that. So here's where the difficulties come that
[00:03:00.120 --> 00:03:04.520]   Sarah's asking about, and I'll read the verses. Verse 26, "I think that in view of
[00:03:04.520 --> 00:03:08.920]   the present distress it is good for a person to remain as he is, married or
[00:03:08.920 --> 00:03:13.480]   single. Are you bound to a wife? Don't seek to be free. Are you free from a wife?
[00:03:13.480 --> 00:03:21.120]   Don't seek a wife. But if you do marry, you have not sinned." Now, pause,
[00:03:21.120 --> 00:03:26.000]   exclamation point three times. That's an amazing statement. He's going to commend
[00:03:26.000 --> 00:03:31.000]   singleness as what he prefers and what he wishes more people would do, and then
[00:03:31.000 --> 00:03:35.960]   he says, "But marrying is not a sin." Now that's a big statement to say, because if
[00:03:35.960 --> 00:03:38.900]   you're not sinning, you're pleasing God, and if you're pleasing God, that's
[00:03:38.900 --> 00:03:45.320]   glorious, because sin is to displease the Lord. There's no neutral place here, like
[00:03:45.320 --> 00:03:51.560]   halfway between pleasing the Lord and marriage or something. There's
[00:03:51.560 --> 00:04:00.160]   no neutral place. If you're not sinning, you are pleasing God. So he's saying to
[00:04:00.160 --> 00:04:07.560]   marry is not sin. And then he adds, "Yet those who marry will have worldly
[00:04:07.560 --> 00:04:13.840]   troubles, literally tribulation in the flesh, and I would spare you that." So it's
[00:04:13.840 --> 00:04:19.960]   strange for Paul to say as a single man, because his life was so full of
[00:04:19.960 --> 00:04:23.160]   tribulation. Like he's saying, if you get married, you're gonna have trouble. That's
[00:04:23.160 --> 00:04:29.120]   all he knew was trouble. So he has some special ideas in mind here. We need
[00:04:29.120 --> 00:04:34.520]   to try to get to the bottom of it. He clearly does not mean singleness is free
[00:04:34.520 --> 00:04:39.480]   from tribulation. He was in prison every other week, and shipwrecked, and
[00:04:39.480 --> 00:04:44.020]   dangerous here and there. I mean, his life was just tremendously burdened, and he
[00:04:44.020 --> 00:04:49.160]   knew what it was to burn in the flesh. So he's talking about something peculiar
[00:04:49.160 --> 00:04:55.080]   about marriage here, which has got Sarah worked up, and me too. He says, "I want you
[00:04:55.080 --> 00:05:01.840]   to be free from anxieties." And clearly he means a certain kind of anxiety, because
[00:05:01.840 --> 00:05:06.280]   the very next thing he says is, "The unmarried man is anxious for the things
[00:05:06.280 --> 00:05:10.320]   of the Lord." Well, you just said you don't want us to be free. You want us to be
