
[00:00:00.000 --> 00:00:21.520]   Hi, everybody. I'm Bobby. This is Cam, and we're both engineers here at Auth0, and we've
[00:00:21.520 --> 00:00:29.980]   both been working a lot in the AI space lately, trying to come up with clear ways for identity
[00:00:29.980 --> 00:00:34.900]   and access control that's designed for world where agents are center stage. So that's
[00:00:34.900 --> 00:00:41.300]   included our work on our Auth4Gen AI platform, our Auth0 MCP server, and our own first-party
[00:00:41.300 --> 00:00:45.940]   agent called Tenant Security Manager. And just like everyone here, we're learning from the
[00:00:45.940 --> 00:00:51.280]   community as well as we do this. The main thing is trying to get to grips with what delegation
[00:00:51.280 --> 00:00:58.140]   and access means in a world where agents are acting on users' behalf. And today, we want to share some
[00:00:58.140 --> 00:01:03.620]   of those lessons that we've learned in this journey, and what's actually worked, what hasn't
[00:01:03.620 --> 00:01:08.180]   worked, and a few practical ways that you can get started with identity and access right from
[00:01:08.180 --> 00:01:08.460]   the start.
[00:01:08.460 --> 00:01:15.600]   But I had to splash this slide because we were told we could have opinions as long as we showed
[00:01:15.600 --> 00:01:17.060]   it. So here we go.
[00:01:17.060 --> 00:01:24.240]   To kick things off, let's talk about the security challenges of smarter agents as they start
[00:01:24.240 --> 00:01:30.200]   to do more things in the real world. And once they're moving beyond chat and actually doing
[00:01:30.200 --> 00:01:34.880]   things in the real world, cracks are starting to appear, and it's pretty clear. Secrets end
[00:01:34.880 --> 00:01:41.540]   up in prompts, scopes get too broad, and troubleshooting gets really, really hard when you don't have the
[00:01:41.540 --> 00:01:47.020]   right visibility. So agents are out there making decisions, taking actions on behalf
[00:01:47.020 --> 00:01:52.140]   of users, but it's very easy to lose track of what's really going on. Things might look
[00:01:52.140 --> 00:01:57.500]   fine on the surface right up until there's a security incident and you realize you don't
[00:01:57.500 --> 00:02:05.380]   have enough data to trace what actually happened. This is where a lot of the Gen AI risks begin.
[00:02:05.380 --> 00:02:10.860]   The OAuth calls it excessive agency, but really that's just a fancy way of saying giving agents
[00:02:10.860 --> 00:02:16.620]   too much access without guardrails. And access here means calling APIs, pulling data, using
[00:02:16.620 --> 00:02:23.200]   tokens, touching credentials, and keys. If that access isn't scoped, monitored, and tied to a
[00:02:23.200 --> 00:02:29.720]   real user, you're wide open to abuse and unintended behavior. And there's other OAuth risks too, like
[00:02:29.720 --> 00:02:34.800]   sensitive data exposure, but that often comes back to the same root cause. If an agent reaches
[00:02:34.800 --> 00:02:40.220]   it into something it shouldn't, it's usually because no one told it not to. And if you've
[00:02:40.220 --> 00:02:43.980]   been listening to the talks here, it's pretty clear that agents aren't just responding to
[00:02:43.980 --> 00:02:50.040]   prompts anymore. They're actually doing real things, calling APIs, kicking off workflows,
[00:02:50.040 --> 00:02:54.460]   changing your systems. And that means they're moving through your stack, touching real user
[00:02:54.460 --> 00:03:01.300]   data, interacting with real external systems. And all needs to happen under the right context,
[00:03:01.300 --> 00:03:07.940]   not just on behalf of your app, but on behalf of your users, individuals. Here's what this
[00:03:07.940 --> 00:03:13.760]   looks like in practice. On the left, you see a pattern that's very common, and an agent calling
[00:03:13.760 --> 00:03:20.480]   an API using a shared key pulled from an environmental variable. That key probably gets reused across
[00:03:20.480 --> 00:03:28.260]   users, environments, maybe even different services. It works, but it's fragile. You can't tell who did what,
[00:03:28.260 --> 00:03:34.500]   and rotating secrets and keys is manual and risky. And the access is way too broad. On the right,
[00:03:34.500 --> 00:03:40.020]   things are looking better. Instead of a shared static key, the agent asks your back end for a token
[00:03:40.020 --> 00:03:45.860]   that's just for the one user and one API. The back end uses something like token exchange to hand out
[00:03:45.860 --> 00:03:51.700]   short-lived token, and the agent can safely use that. Now you've got a real record of who did what,
[00:03:52.260 --> 00:03:59.300]   and you can easily rotate tokens, support multiple upstream systems, and manage all of this in a
[00:03:59.300 --> 00:04:05.140]   centralized way. And we've seen that this approach scales much better, even if you have dozens or
[00:04:05.140 --> 00:04:10.660]   hundreds of agents. It's a small tweak in your flow, but a big step up in how you handle risk.
[00:04:10.660 --> 00:04:18.260]   So we've talked about the secrets and shared credentials problem, but underneath it all is identity. If your agent
[00:04:18.260 --> 00:04:23.140]   doesn't have identity, it doesn't matter how well you scope your tokens or rotate tokens, you still
[00:04:23.140 --> 00:04:28.740]   don't have real control here. And identity is what connects actions to users. It lets you understand what
[00:04:28.740 --> 00:04:35.380]   happened, trace the activity, and decide what should happen next. But before we talk about delegation and
[00:04:35.380 --> 00:04:40.500]   scope, we need to get identity right. So if identity is the part we're often missing,
[00:04:41.140 --> 00:04:45.300]   the next question is, who's the agent actually working for? If you don't have a clear answer,
[00:04:45.300 --> 00:04:50.340]   chances are it's just running as a service account. And that's how you get the confused deputy problem
[00:04:50.340 --> 00:04:55.060]   that you've been hearing a lot about this week. The agent has access, but it doesn't know who it's
[00:04:55.060 --> 00:05:01.940]   acting for, what it should avoid. The fix is to anchor that behavior into real users using standard flows like
[00:05:01.940 --> 00:05:07.860]   OAuth 2.1, RAR, and token exchange to tightly control what the agent can do.
[00:05:07.860 --> 00:05:15.780]   That includes refreshing tokens properly and preserving upstream identity. And here's how it works in
[00:05:15.780 --> 00:05:21.940]   practice. When the agent needs to act, it doesn't grab a key from a static config. Instead, it asks your
[00:05:21.940 --> 00:05:29.460]   backend for help. The backend reaches into a vault, fetches a credential, and uses token exchange to mint a
[00:05:29.460 --> 00:05:35.540]   token that's short-lived just for this user in API. That token never sits with the agent. It's handed
[00:05:35.540 --> 00:05:41.140]   off, used, and gone. And this keeps your agent focused on doing its job, not carrying around secrets.
[00:05:41.140 --> 00:05:45.700]   And it lines up with familiar OAuth standards, so you're not inventing the wheel, what you should never
[00:05:45.700 --> 00:05:52.500]   do with identity. And let's shift gears now to the RAG systems. When you're using RAG, you're not just
[00:05:52.500 --> 00:05:58.180]   handing data to the model, you're making choices about what it sees. And not every user should unlock the same
[00:05:58.180 --> 00:06:04.020]   data context. This is where fine-grained authorization matters. You don't want the agent deciding access
[00:06:04.020 --> 00:06:11.300]   inside your LOM. You want that enforced much earlier at the retrieval layer where policy enforcement can
[00:06:11.300 --> 00:06:19.380]   kick in. So you want to do this so that none of your sensitive data leaks out and you keep your company
[00:06:19.380 --> 00:06:27.060]   and your users secure. Early we covered how to scope access which agent can see, but sometimes that's not
[00:06:27.060 --> 00:06:33.940]   enough. You also need to control when and how that access is provisioned. That's where client-initiated
[00:06:33.940 --> 00:06:41.060]   back-channel authentication, which is a mouthful, or CBA comes in. Instead of showing a UI, the agent sends a
[00:06:41.060 --> 00:06:47.380]   request to the authorization server. The server reaches out to the user on a trusted device via something like
[00:06:47.380 --> 00:06:53.540]   a push notification. And then the user decides whether to approve, deny, or ask for more information.
[00:06:53.540 --> 00:06:59.540]   This pattern is really great for agents running in the background or in scenarios where there's no
[00:06:59.540 --> 00:07:04.580]   screen to direct a user to. And Cam's going to show the demo where this really comes to life. So keep
[00:07:04.580 --> 00:07:10.260]   this flow in the back of your mind when you see that. And of course, we can't talk about secure agent
[00:07:10.260 --> 00:07:17.620]   execution without talking about MCP. MCP servers are showing up everywhere these days. What started as
[00:07:17.620 --> 00:07:24.740]   local standard I/O input on your laptop is quickly turning into a core part of remote distributed systems.
[00:07:24.740 --> 00:07:31.540]   And once you put it on the network, security can't be an afterthought. This pattern here uses
[00:07:32.180 --> 00:07:38.580]   OAuth 2.1 flow. The user signs in through the browser. MCP server handles the token minting behind
