
[00:00:00.000 --> 00:00:06.000]   [music]
[00:00:06.000 --> 00:00:09.920]   Are there times in the Christian life when, for whatever reason, God chooses to withhold
[00:00:09.920 --> 00:00:15.640]   His presence from us, and thus nullifies all hope that we would experience Godward affections?
[00:00:15.640 --> 00:00:17.760]   The Puritans seem to operate from this assumption.
[00:00:17.760 --> 00:00:22.260]   Pastor John, if this is true, if God withdraws from the Christian at times, thus making joy
[00:00:22.260 --> 00:00:27.160]   in God impossible, doesn't then Christian hedonism, the call to be happy in God, doesn't
[00:00:27.160 --> 00:00:30.680]   this plea just heap guilt on such a person?
[00:00:30.680 --> 00:00:40.360]   I do believe that God lifts His hand, or another image would be covers us with darkness at
[00:00:40.360 --> 00:00:41.880]   times.
[00:00:41.880 --> 00:00:45.400]   I don't think Christian hedonism adds guilt.
[00:00:45.400 --> 00:00:49.120]   I think Christian hedonism names guilt.
[00:00:49.120 --> 00:00:57.520]   In other words, it is proper to feel bad that we're not rejoicing in the Lord.
[00:00:57.520 --> 00:01:01.480]   That's part of what darkness is.
[00:01:01.480 --> 00:01:04.680]   We can't rejoice, and we feel bad we can't rejoice.
[00:01:04.680 --> 00:01:09.400]   Christian hedonism is not going to withdraw the biblical statements, "Rejoice always."
[00:01:09.400 --> 00:01:15.920]   It's not going to withdraw the biblical mandate to be sorrowful, yet always rejoicing, as
[00:01:15.920 --> 00:01:19.600]   though, "Okay, we'll just change the Bible so you don't feel bad in this moment."
[00:01:19.600 --> 00:01:26.480]   Instead, what Christian hedonism does is say, "I know what you're talking about."
[00:01:26.480 --> 00:01:29.800]   This view of joy is not a naïve view of joy.
[00:01:29.800 --> 00:01:36.120]   It's not a view that assumes we don't have seasons of horrible darkness.
[00:01:36.120 --> 00:01:44.440]   My favorite passage of Scripture in this regard of darkness and seasons of desertion is Micah
[00:01:44.440 --> 00:01:46.360]   7, 8, and 9.
[00:01:46.360 --> 00:01:53.880]   I preached a sermon a few years ago in which I used the phrase "gutsy guilt."
[00:01:53.880 --> 00:01:54.880]   It goes like this.
