
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:13.000]   Brian writes in to ask this, "Pastor John, I was very encouraged by your message at the Legacy Conference on 2 Corinthians 4, 16-18.
[00:00:13.000 --> 00:00:21.000]   My question is about light momentary affliction. Does this affliction include my own sinfulness or only the sins done against me?
[00:00:21.000 --> 00:00:27.000]   The sin in my life that tears me down and hurts others, is that affliction that is preparing for me an eternal weight of glory?
[00:00:27.000 --> 00:00:32.000]   Also, what about less noble things, like my team losing a football game?
[00:00:32.000 --> 00:00:39.000]   If my heart feels sad that we lost, is that an affliction that is producing for me an eternal weight of glory?"
[00:00:39.000 --> 00:00:44.000]   You know, I have to say, Tony, at the beginning of this question, I am so thankful I get to do this.
[00:00:44.000 --> 00:00:47.000]   Because that's a real question.
[00:00:47.000 --> 00:00:55.000]   I mean, it may make us laugh at first that somebody would ask about the loss of a ball game and the affliction that works in eternal way.
[00:00:55.000 --> 00:01:00.000]   But that's exactly where we live. That's exactly the kind of question that people have.
[00:01:00.000 --> 00:01:03.000]   And I'm nothing, I just love that question, frankly.
[00:01:03.000 --> 00:01:07.000]   So let me try to tackle it in two halves.
[00:01:07.000 --> 00:01:15.000]   First, the sin question, and then the loss of the ball game.
[00:01:15.000 --> 00:01:27.000]   Do my sins and their consequences become a part of the affliction that works an eternal weight of glory for me, according to 2 Corinthians?
[00:01:27.000 --> 00:01:42.000]   Three observations. Number one, God may use our sins to bring us to the end of ourselves and make us despair of anything but Him.
[00:01:42.000 --> 00:01:50.000]   Just like in 2 Corinthians 1.8, it's not talking about Paul's sin, but it's the way God works.
[00:01:50.000 --> 00:01:55.000]   We were so burdened beyond strength. We despaired of life itself.
[00:01:55.000 --> 00:01:58.000]   We felt we had received the sentence of death.
[00:01:58.000 --> 00:02:03.000]   That was to make us rely on, not on ourselves, but on God who raises the dead.
[00:02:03.000 --> 00:02:14.000]   So afflictions work glory for us by knocking props out from under us and making us fall on God alone.
[00:02:14.000 --> 00:02:20.000]   And I'm saying, yes, our sin can bring us to the end of ourselves.
[00:02:20.000 --> 00:02:30.000]   God, in His mercy, can make our sin stink to high heaven to us so that we cry out, "I'm hopeless! I'm hopeless!
[00:02:30.000 --> 00:02:36.000]   Oh God, if there's any grace!" And we throw ourselves on the mercy of God.
[00:02:36.000 --> 00:02:41.000]   So sin can bring us to the point where we will inherit a weight of glory.
[00:02:41.000 --> 00:02:44.000]   Second, caution. Be careful.
[00:02:44.000 --> 00:02:51.000]   It would be terribly misleading to say that sins work for us an eternal weight of glory.
[00:02:51.000 --> 00:02:59.000]   In fact, sin in the Christian life is precisely what diminishes the weight of glory for the believer.
[00:02:59.000 --> 00:03:08.000]   It says we must all face a judgment and receive our rewards or not, according to the fruit of the Spirit in our lives.
[00:03:08.000 --> 00:03:19.000]   Second Corinthians 5.10, we must all appear before the judgment seat of Christ so that each one may receive what is due for what he has done in the body,
[00:03:19.000 --> 00:03:21.000]   whether good or evil.
[00:03:21.000 --> 00:03:26.000]   And I think the best explanation for that is 1 Corinthians 3.
[00:03:26.000 --> 00:03:33.000]   If anyone has built on the foundation wood, hay, and stubble, it's going to be burned up.
[00:03:33.000 --> 00:03:39.000]   And if he's burned with gold and silver and precious stones, it will be saved.
[00:03:39.000 --> 00:03:46.000]   So if we go on sinning, that's like building with wood, hay, and stubble.
