
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:06.000]   Happy Friday everyone.
[00:00:06.000 --> 00:00:10.000]   Well, do we need church traditions?
[00:00:10.000 --> 00:00:13.000]   And what are church traditions?
[00:00:13.000 --> 00:00:16.000]   Questions we must answer, and they come in today from a listener named Jerome,
[00:00:16.000 --> 00:00:18.000]   who lives in Singapore.
[00:00:18.000 --> 00:00:23.000]   "Hello Pastor John, what specifically does Paul mean by traditions in 2 Thessalonians 2.15?
[00:00:23.000 --> 00:00:29.000]   Does Paul have in mind the apostolic traditions, or broader historic church traditions,
[00:00:29.000 --> 00:00:31.000]   or some other type of tradition?"
[00:00:31.000 --> 00:00:33.000]   Pastor John, what would you say to Jerome?
[00:00:33.000 --> 00:00:35.000]   Well, this is good.
[00:00:35.000 --> 00:00:42.000]   One of the reasons that I'm glad this question is being asked is because it gives us a chance
[00:00:42.000 --> 00:00:47.000]   to step back and, I think, address an issue that we haven't really addressed,
[00:00:47.000 --> 00:00:52.000]   at least in a focused way, namely, what is tradition,
[00:00:52.000 --> 00:00:57.000]   or how should we think about traditions as Christians?
[00:00:57.000 --> 00:01:05.000]   And a good place to start is, yes, in 2 Thessalonians 2.15, and in Paul and the apostles,
[00:01:05.000 --> 00:01:07.000]   but also in Jesus.
[00:01:07.000 --> 00:01:09.000]   So, we'll get there.
[00:01:09.000 --> 00:01:12.000]   Let me just start with the word itself.
[00:01:12.000 --> 00:01:14.000]   Get a definition clear in front of us.
[00:01:14.000 --> 00:01:16.000]   Tradition.
[00:01:16.000 --> 00:01:17.000]   It's got two halves.
[00:01:17.000 --> 00:01:21.000]   Tra, across, or along.
[00:01:21.000 --> 00:01:24.000]   And dition, the Latin word for "give."
[00:01:24.000 --> 00:01:29.000]   The two halves together, then, would mean to give across, or to give along,
[00:01:29.000 --> 00:01:32.000]   from one generation to the next.
[00:01:32.000 --> 00:01:40.000]   Now, that's relevant, not just for English, because in 2 Thessalonians 2.15,
[00:01:40.000 --> 00:01:48.000]   the text that Jerome is asking about, Paul uses a Greek word, of course, for tradition,
[00:01:48.000 --> 00:01:54.000]   which also has two parts, paradosis, paradosis.
[00:01:54.000 --> 00:02:01.000]   Para, also, like the Latin, tra, meaning "across" or "along," and dosis, meaning "give."
[00:02:01.000 --> 00:02:08.000]   So, the same meaning in the Greek word as in the English word.
[00:02:08.000 --> 00:02:13.000]   So, we're really tracking here with Paul when we ask the question,
[00:02:13.000 --> 00:02:22.000]   "What does 'tradition,' what does 'paradosis' actually mean, and why does he use the word?"
[00:02:22.000 --> 00:02:30.000]   In fact, I would say that's a great place to start with probing into the New Testament understanding of traditions.
[00:02:30.000 --> 00:02:38.000]   Namely, in 2 Thessalonians 2.15, why did Paul use that word here?
[00:02:38.000 --> 00:02:44.000]   He says, "Stand firm and hold to the traditions that you were taught by us."
[00:02:44.000 --> 00:02:52.000]   Why didn't he say, "Stand firm and hold fast to the teachings," or to the truth,
[00:02:52.000 --> 00:02:56.000]   or to the commands that you were taught by us?
[00:02:56.000 --> 00:03:00.000]   Why did he use the word "traditions"?
[00:03:00.000 --> 00:03:11.000]   The answer seems to be that Paul wants to call attention to the fact that his teaching is in harmony
[00:03:11.000 --> 00:03:19.000]   with the teaching that has gone before, namely, from Jesus and from the other apostles.
[00:03:19.000 --> 00:03:30.000]   The effect of the word "traditions" here is to make us realize Paul does not want to be seen as a maverick apostle,
[00:03:30.000 --> 00:03:38.000]   a rogue apostle, a cult leader off on his own, establishing a new religion.
[00:03:38.000 --> 00:03:53.000]   Rather, he wants to be seen as a faithful part of a larger body of teachers with roots firmly in the ultimate authority of Jesus and his word.
[00:03:53.000 --> 00:04:01.000]   So, the first signal that we get from this text is that there is great value in tradition
[00:04:01.000 --> 00:04:10.000]   in the sense that it protects us from novelties that come out of individuals' own heads
[00:04:10.000 --> 00:04:18.000]   with no necessary correspondence to what Jude called, in Jude 1, verse 3,
[00:04:18.000 --> 00:04:22.000]   "the faith once for all delivered to the saints."
[00:04:22.000 --> 00:04:31.000]   In other words, tradition first and foremost declares that there is such a thing as truth.
[00:04:31.000 --> 00:04:37.000]   There is such a thing that our statements ought to correspond to or agree with.
[00:04:37.000 --> 00:04:47.000]   Tradition requires us to be humble and to admit that we are not the originators of truth.
[00:04:47.000 --> 00:04:55.000]   Wisdom and right views of reality do not begin with us.
[00:04:55.000 --> 00:05:01.000]   We are servants of a reality outside ourselves.
[00:05:01.000 --> 00:05:06.000]   It originates in God. It becomes incarnate in Jesus.
[00:05:06.000 --> 00:05:09.000]   It is inspired in the mouth of the apostles.
[00:05:09.000 --> 00:05:14.000]   If anybody comes along, even an apostle, Paul says in Galatians 1.8,
[00:05:14.000 --> 00:05:21.000]   "Even an apostle declares another truth beside the one that coheres with Christ in his word,
[00:05:21.000 --> 00:05:25.000]   and his apostles let him be accursed."
[00:05:25.000 --> 00:05:37.000]   Now, that's the fundamental reason, I think, why Paul uses the word "traditions" in 2 Thessalonians 2.15.
[00:05:37.000 --> 00:05:43.000]   Namely, there is such a thing as truth, and it doesn't originate with me.
[00:05:43.000 --> 00:05:49.000]   I am its servant, not its creator, not its Lord.
[00:05:49.000 --> 00:06:01.000]   To believe in tradition, in this sense then, is a mark of humility and faithfulness to the way reality really is.
[00:06:01.000 --> 00:06:11.000]   Now, let me give maybe just one example of what Paul calls tradition, namely his preaching of the gospel.
[00:06:11.000 --> 00:06:23.000]   So, in 1 Corinthians 15.1-3, he says, "Now I would remind you, brothers, of the gospel I preached to you,
[00:06:23.000 --> 00:06:33.000]   for I delivered to you as of first importance what I also received,
[00:06:33.000 --> 00:06:40.000]   that Christ died for our sins in accordance with the Scriptures," and then he finishes it.
[00:06:40.000 --> 00:06:46.000]   Now, those two words are the way Paul talked about tradition.
[00:06:46.000 --> 00:06:52.000]   "I received something, I delivered it, I handed it on to you."
[00:06:52.000 --> 00:06:59.000]   In other words, when it comes to the gospel, no apostle is called to be creative.
[00:06:59.000 --> 00:07:02.000]   He's called to be faithful.
[00:07:02.000 --> 00:07:07.000]   The gospel is not a reality that he is making up.
[00:07:07.000 --> 00:07:12.000]   It is a reality outside himself. It has objective reality.
[00:07:12.000 --> 00:07:18.000]   His job is to preserve it, to preach it, to pass it along to another generation.
[00:07:18.000 --> 00:07:25.000]   This is the great preciousness and the great necessity of tradition.
[00:07:25.000 --> 00:07:36.000]   Now, that may remind some of our listeners, including Jerome, of a text that sounds almost like a contradiction,
[00:07:36.000 --> 00:07:42.000]   namely Galatians 1, 11 and 12, where Paul says this,
[00:07:42.000 --> 00:07:52.000]   "I would have you know, brothers, that the gospel that was preached by me is not man's gospel,
[00:07:52.000 --> 00:07:59.000]   for I did not receive it from any man, nor was I taught it,
[00:07:59.000 --> 00:08:05.000]   but I received it through a revelation of Jesus Christ."
[00:08:05.000 --> 00:08:10.000]   Now, that sounds almost like the opposite of 1 Corinthians 15,
[00:08:10.000 --> 00:08:13.000]   but it's not a contradiction.
[00:08:13.000 --> 00:08:21.000]   What was at stake in Galatians 1 and 2 was the validity of Paul's apostleship.
[00:08:21.000 --> 00:08:25.000]   Was he, in fact, commissioned by the risen Christ,
[00:08:25.000 --> 00:08:31.000]   and was he a direct recipient of divine revelation,
[00:08:31.000 --> 00:08:35.000]   or was he a pretender to that authority,
[00:08:35.000 --> 00:08:40.000]   and just like any other Christian teacher, totally dependent on human tradition?
[00:08:40.000 --> 00:08:46.000]   Like me, I'm dependent on tradition, namely the New Testament, a divinely inspired tradition.
[00:08:46.000 --> 00:08:53.000]   And Paul's answer is, "I'm not dependent on Peter and James and John,
[00:08:53.000 --> 00:08:59.000]   but I am in harmony with them on the gospel."
