
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:07.000]   Well, how do I see the glory of Christ?
[00:00:07.000 --> 00:00:10.000]   This is a key question for everyone.
[00:00:10.000 --> 00:00:13.000]   We must see Christ's glory.
[00:00:13.000 --> 00:00:19.000]   His glory is the epicenter, the engine of the entire Christian life.
[00:00:19.000 --> 00:00:27.000]   We must see it and delight in it, because to not see Christ's glory is to not be a believer.
[00:00:27.000 --> 00:00:30.000]   It's that simple. The stakes are that high.
[00:00:30.000 --> 00:00:34.000]   And those high stakes are why we got this email from a listener named David.
[00:00:34.000 --> 00:00:37.000]   "Hello Pastor John, I have a question for you," he writes.
[00:00:37.000 --> 00:00:44.000]   "Your articles on what true saving faith is really opened my eyes to see what it is and to see that I don't have this.
[00:00:44.000 --> 00:00:49.000]   I don't see Jesus as beautiful. I feel blind to His glory.
[00:00:49.000 --> 00:00:53.000]   How does one have his eyes opened?
[00:00:53.000 --> 00:00:58.000]   I know I can't do anything. I'm desperate. Can you help me?"
[00:00:58.000 --> 00:01:06.000]   Let me try to clarify David's reference to what I have said about the nature of saving faith.
[00:01:06.000 --> 00:01:32.000]   I believe the Bible teaches that saving faith is a trusting and treasuring of Jesus Christ that rises from a Spirit-given sight of the truth and greatness and beauty and worth of Jesus as we see Him at work in the gospel.
[00:01:32.000 --> 00:01:42.000]   And what David rightly sees in this understanding of faith is that faith is not mere agreement with facts about Jesus,
[00:01:42.000 --> 00:01:53.000]   and it's not a mere trust in Jesus to do for us things that even unbelievers want done.
[00:01:53.000 --> 00:01:59.000]   Saving faith does not receive Jesus merely as useful.
[00:01:59.000 --> 00:02:06.000]   Saving faith received Jesus as Himself, the greatest gift of the gospel.
[00:02:06.000 --> 00:02:16.000]   This means that saving faith sees Jesus as supremely desirable, supremely great, supremely beautiful, valuable,
[00:02:16.000 --> 00:02:23.000]   all of which the Bible sums up by saying that Jesus has divine glory.
[00:02:23.000 --> 00:02:31.000]   So those words "valuable," "beautiful," "great," "desirable"—they're all subsumed, I think, in what the Bible means by glory.
[00:02:31.000 --> 00:02:43.000]   Saving faith is a treasuring trust in Jesus as more valuable, more beautiful, more satisfying than anything else.
[00:02:43.000 --> 00:02:48.000]   Now here's a glimpse of this truth in 2 Corinthians 4.4.
[00:02:48.000 --> 00:02:58.000]   "The God of this world has blinded the minds of unbelievers to keep them from seeing the light of the gospel of the glory of Christ,
[00:02:58.000 --> 00:03:01.000]   who is the image of God." Amazing.
[00:03:01.000 --> 00:03:03.000]   Let me say it again.
[00:03:03.000 --> 00:03:07.000]   "The gospel of the glory of Christ."
[00:03:07.000 --> 00:03:15.000]   Paul is happy to sum up the gospel as "the gospel of the glory of Christ."
[00:03:15.000 --> 00:03:25.000]   This is why David is right in his question when he says that we need to see the glory of Christ in order to have saving faith,
[00:03:25.000 --> 00:03:30.000]   because the gospel is the gospel of the glory of Christ.
[00:03:30.000 --> 00:03:34.000]   So I take David's question very seriously.
[00:03:34.000 --> 00:03:36.000]   It is the right question to ask.
[00:03:36.000 --> 00:03:46.000]   If I don't see Christ as glorious, as supremely beautiful and valuable and satisfying, what should I do?
[00:03:46.000 --> 00:03:48.000]   That's his question.
[00:03:48.000 --> 00:03:50.000]   So let me come at it like this.
[00:03:50.000 --> 00:04:00.000]   Let me try to at least partially demystify the idea of God's revealing his glory.
[00:04:00.000 --> 00:04:04.000]   Those very words may just sound like nonsense to some people.
[00:04:04.000 --> 00:04:14.000]   Psalm 19.1 says, "The heavens declare the glory of God, and the sky above proclaims his handiwork."
[00:04:14.000 --> 00:04:19.000]   Jeremiah 10.12 then puts meat on those bones.
[00:04:19.000 --> 00:04:31.000]   "It is the Lord who made the earth by his power, who established the world by his wisdom, and by his understanding stretched out the heavens."
[00:04:31.000 --> 00:04:41.000]   And then Romans 1.20 and 21 say, "God's invisible attributes, namely his eternal power and divine nature,
