
[00:00:00.000 --> 00:00:10.000]   [MUSIC]
[00:00:10.000 --> 00:00:12.480]   Man, I'm sitting here with Lecrae, bro, appreciate you.
[00:00:12.480 --> 00:00:13.480]   Absolutely.
[00:00:13.480 --> 00:00:17.000]   I've been a big fan ever since, I can remember it ever since I was a little kid, you know,
[00:00:17.000 --> 00:00:22.000]   I was listening to your music, I remember my dad put me on ever since I was like 5 to 7.
[00:00:22.000 --> 00:00:24.000]   So to be sitting here with you now, talking about-
[00:00:24.000 --> 00:00:25.000]   That's crazy.
[00:00:25.000 --> 00:00:26.000]   Everything's gonna be cool, man.
[00:00:26.000 --> 00:00:27.000]   That's crazy.
[00:00:27.000 --> 00:00:31.000]   Man, so first off, I just want to ask you, like, so you, you know, you in the celebrity
[00:00:31.000 --> 00:00:37.000]   spotlight, you in the rap culture, I'm in the NBA, how do you stay grounded and how
[00:00:37.000 --> 00:00:41.000]   do you not let, you know, whether that's social media followers, you know, people treating
[00:00:41.000 --> 00:00:45.000]   you like you're a guy at your concert, whatever it is, how do you stay grounded and just be
[00:00:45.000 --> 00:00:48.000]   like a regular guy with everything going on?
[00:00:48.000 --> 00:00:49.000]   Yeah, that's a good question.
[00:00:49.000 --> 00:00:55.000]   I think part of it is like making sure I keep some of the people I came up with in my circle,
[00:00:55.000 --> 00:00:56.000]   you know what I mean?
[00:00:56.000 --> 00:01:01.000]   People who are not impressed with any, it's like they're not impressed with me.
[00:01:01.000 --> 00:01:02.000]   They're like, "Man, I know you.
[00:01:02.000 --> 00:01:03.000]   What are you talking about?"
[00:01:03.000 --> 00:01:04.000]   Like, you know what I mean?
[00:01:04.000 --> 00:01:08.000]   And it takes some time, take your friends a little time to breathe the air that you're
[00:01:08.000 --> 00:01:09.000]   breathing, you know what I mean?
[00:01:09.000 --> 00:01:11.000]   It's kind of like, you know, "What?
[00:01:11.000 --> 00:01:12.000]   What is going on?"
[00:01:12.000 --> 00:01:15.000]   But they still see you as yourself.
[00:01:15.000 --> 00:01:18.000]   So I try to keep those people around me.
[00:01:18.000 --> 00:01:24.000]   Two, I just always remember that nobody wakes up humble, man.
[00:01:24.000 --> 00:01:25.000]   You don't wake up humble.
[00:01:25.000 --> 00:01:29.000]   You wake up every day and you got to chase humility.
[00:01:29.000 --> 00:01:30.000]   You know, you got to go after it.
[00:01:30.000 --> 00:01:34.000]   You don't wake up like, "Man, I feel humble today, boy."
[00:01:34.000 --> 00:01:37.000]   You know, you wake up like, "I'm the man out here."
[00:01:37.000 --> 00:01:38.000]   You know what I mean?
[00:01:38.000 --> 00:01:41.000]   So you got to go pursue humility and be reminded that it's not about you.
[00:01:41.000 --> 00:01:43.000]   And plus, it's a balance, for real.
[00:01:43.000 --> 00:01:46.000]   Especially with me, and I know it's the same over there.
[00:01:46.000 --> 00:01:50.000]   When you trying to be the best and you still trying to stay humble, it's like you got
[00:01:50.000 --> 00:01:52.000]   to have almost like a healthy ego.
[00:01:52.000 --> 00:01:53.000]   That's a balance you got to...
[00:01:53.000 --> 00:01:54.000]   Yeah, yeah, yeah.
[00:01:54.000 --> 00:01:55.000]   You got to stay humble on the court.
[00:01:55.000 --> 00:01:59.000]   And it's sometimes hard to think like humility when my ego want to tell me like, "No, I'm
[00:01:59.000 --> 00:02:01.000]   better than every single person on the floor."
[00:02:01.000 --> 00:02:02.000]   You know what I'm saying?
