
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.020]   - I'm gonna just start off asking
[00:00:07.020 --> 00:00:08.700]   what you think the biggest misconception
[00:00:08.700 --> 00:00:10.660]   people have about travel is.
[00:00:10.660 --> 00:00:12.620]   - I mean, I think the obvious answer, at least to me,
[00:00:12.620 --> 00:00:15.640]   is that people think it's expensive.
[00:00:15.640 --> 00:00:21.340]   I think less so now because so much is on social media
[00:00:21.340 --> 00:00:24.640]   and there's so many blogs and it's talked about.
[00:00:25.700 --> 00:00:30.700]   But I still think the vast majority of people will say,
[00:00:30.700 --> 00:00:34.560]   well, they don't really have time to travel.
[00:00:34.560 --> 00:00:38.260]   But if you did, there's always time,
[00:00:38.260 --> 00:00:41.400]   but then they're like, oh, I just can't afford it.
[00:00:41.400 --> 00:00:45.200]   Because people think, oh, plane tickets are expensive,
[00:00:45.200 --> 00:00:49.360]   hotels, Airbnb, they just, they see all these commercials
[00:00:49.360 --> 00:00:52.880]   and this glamorized version of travel on social media
[00:00:52.880 --> 00:00:55.680]   and they just think, well, that's pricey.
[00:00:55.680 --> 00:00:58.060]   Travel is a luxury item, right?
[00:00:58.060 --> 00:01:01.000]   It's not a must-have thing.
[00:01:01.000 --> 00:01:06.000]   It's something you do to relax, to take a break.
[00:01:06.000 --> 00:01:11.760]   And so there's this perception that this is expensive
[00:01:11.760 --> 00:01:16.800]   when it doesn't have to be because you always can go over
[00:01:16.800 --> 00:01:20.640]   to wherever you're going and just do the local things
[00:01:20.640 --> 00:01:24.800]   and the local things cost a non-touristy price.
[00:01:24.800 --> 00:01:29.560]   And so I think if you ask people like,
[00:01:29.560 --> 00:01:31.760]   well, how much do you spend in your own life?
[00:01:31.760 --> 00:01:37.000]   People have these very way off estimates.
[00:01:37.000 --> 00:01:42.000]   They usually have like a low, like they're on the lower end.
[00:01:42.000 --> 00:01:45.000]   But if you get people to record all their expenses,
[00:01:45.000 --> 00:01:47.220]   even like, oh, I bought a water bottle,
[00:01:47.220 --> 00:01:49.640]   that's a couple bucks, right?
[00:01:49.640 --> 00:01:51.960]   Yeah, but you don't think of it.
[00:01:51.960 --> 00:01:55.800]   People actually spend a lot more than they think they do.
[00:01:55.800 --> 00:01:58.000]   And then when you balance that versus the price of travel,
[00:01:58.000 --> 00:02:00.360]   it's oftentimes cheaper.
[00:02:00.360 --> 00:02:01.600]   - Yeah, I mean, I live in the Bay Area.
[00:02:01.600 --> 00:02:04.720]   So anywhere in the world I would go has to be probably
[00:02:04.720 --> 00:02:08.240]   cheaper except maybe Tokyo or a few cities.
[00:02:08.240 --> 00:02:11.400]   So life other places is cheaper.
[00:02:11.400 --> 00:02:14.400]   And I experienced this actually,
[00:02:14.400 --> 00:02:17.000]   it was probably almost 15 years ago.
[00:02:17.000 --> 00:02:18.440]   We traveled for eight months
[00:02:18.440 --> 00:02:20.720]   and we rented our place out at home.
[00:02:20.720 --> 00:02:25.280]   And we broke even or even kind of came out slightly ahead
[00:02:25.280 --> 00:02:27.720]   because it turns out we were spending more to live
[00:02:27.720 --> 00:02:29.960]   in the Bay Area than we were spending to travel.
[00:02:29.960 --> 00:02:32.600]   But I wanna get into some of those costs,
[00:02:32.600 --> 00:02:33.920]   some of the ways you save money,
[00:02:33.920 --> 00:02:35.600]   some of the tactics you have.
[00:02:35.600 --> 00:02:37.560]   But I kind of wanna get started
[00:02:37.560 --> 00:02:40.560]   and just ask how travel has changed for you.
[00:02:40.560 --> 00:02:44.360]   I know you have been in this industry for longer than many.
[00:02:44.360 --> 00:02:46.240]   And by industry, I mean writing
[00:02:46.240 --> 00:02:48.880]   and sharing your travels online.
[00:02:48.880 --> 00:02:50.920]   You wrote a memoir about what you've learned
[00:02:50.920 --> 00:02:54.040]   after being a nomad for a decade.
[00:02:54.040 --> 00:02:56.400]   How have things evolved for you personally
[00:02:56.400 --> 00:02:58.280]   and in the industry?
[00:02:58.280 --> 00:03:00.880]   - Yeah, I started this when I was 25.
[00:03:00.880 --> 00:03:01.920]   I started traveling the world.
[00:03:01.920 --> 00:03:04.440]   So I'm 42 this year.
[00:03:04.440 --> 00:03:09.360]   And so obviously my days of cheap meals
[00:03:09.360 --> 00:03:13.240]   and 12 bed hostel dorms is long gone.
[00:03:14.120 --> 00:03:17.160]   I like nice food.
[00:03:17.160 --> 00:03:19.680]   I, since I work when I travel,
[00:03:19.680 --> 00:03:22.360]   having a place to work is really important.
[00:03:22.360 --> 00:03:26.240]   Having, getting a lot of good sleep is important.
[00:03:26.240 --> 00:03:29.440]   So I tend to get my own room, hotels.
[00:03:29.440 --> 00:03:33.800]   I take a lot more paid walking tours or food tours.
[00:03:33.800 --> 00:03:37.680]   And so for me, the biggest thing is that
[00:03:37.680 --> 00:03:40.440]   my accommodation is a lot nicer.
[00:03:40.440 --> 00:03:42.400]   I take more paid activities.
[00:03:42.400 --> 00:03:46.160]   Whereas when I was 25, it was all about the free stuff,
[00:03:46.160 --> 00:03:49.280]   the hostel dorms, cooking your own meals.
[00:03:49.280 --> 00:03:55.440]   I still consider myself a backpacker, a budget traveler.
[00:03:55.440 --> 00:03:59.160]   You know, I take public transportation.
[00:03:59.160 --> 00:04:01.000]   I love street food.
[00:04:01.000 --> 00:04:05.800]   I still do parks and local things
[00:04:05.800 --> 00:04:09.560]   and go to the markets and all that jazz.
[00:04:09.560 --> 00:04:12.120]   I'm not a resort guy.
[00:04:12.120 --> 00:04:13.320]   I don't really do luxury.
[00:04:13.320 --> 00:04:16.440]   I mean, it's nice, but it feels hard isolating to me.
[00:04:16.440 --> 00:04:20.320]   So that's the biggest thing that's for me has changed.
[00:04:20.320 --> 00:04:23.640]   It's sort of probably the nicer days.
[00:04:23.640 --> 00:04:25.480]   And then how has travel changed?
[00:04:25.480 --> 00:04:27.760]   I think travel has become a lot more accessible
[00:04:27.760 --> 00:04:30.720]   than when I started traveling.
[00:04:30.720 --> 00:04:32.600]   Both the ability to do it
