
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:10.000]   Deologian Michael Reeves joins us one more time from the UK, filling in this week for John Piper.
[00:00:10.000 --> 00:00:13.000]   Michael, you've written and spoken a lot about union with Christ over the years.
[00:00:13.000 --> 00:00:19.000]   So why is it important for Christians to understand and embrace the precious truth of union with Christ?
[00:00:19.000 --> 00:00:21.000]   And what's lost if we don't understand it?
[00:00:21.000 --> 00:00:25.000]   What's important about union with Christ for the Christian life?
[00:00:25.000 --> 00:00:29.000]   Well, union with Christ, Tony, is the Christian life.
[00:00:29.000 --> 00:00:39.000]   So it's not some small particular blessing that might go alongside the key blessings of the gospel.
[00:00:39.000 --> 00:00:42.000]   Union with Christ is the Christian life.
[00:00:42.000 --> 00:00:44.000]   And I think there are a couple of pictures.
[00:00:44.000 --> 00:00:46.000]   Let's try to understand what this is that we're talking about.
[00:00:46.000 --> 00:00:50.000]   There are two main pictures that Scripture gives us.
[00:00:50.000 --> 00:00:56.000]   The first comes up in Romans 5 and in 1 Corinthians 15.
[00:00:56.000 --> 00:01:00.000]   Let's have a think about the 1 Corinthians 15 example.
[00:01:00.000 --> 00:01:02.000]   Paul writes this.
[00:01:02.000 --> 00:01:12.000]   He says that "as in Adam all die, so in Christ shall all be made alive, each in his own order.
[00:01:12.000 --> 00:01:16.000]   Christ the firstfruits, then it is coming those who belong to him."
[00:01:16.000 --> 00:01:22.000]   So what he's got in mind is that everyone is in either Adam or Christ.
[00:01:22.000 --> 00:01:25.000]   No one is a self-determining individual.
[00:01:25.000 --> 00:01:27.000]   There is no such thing.
[00:01:27.000 --> 00:01:31.000]   You find your identity in either Adam or Christ.
[00:01:31.000 --> 00:01:41.000]   And the picture he uses in 1 Corinthians 15 to explain that, this "in Adam, in Christ" language, is that of the firstfruits.
[00:01:41.000 --> 00:01:49.000]   He sees Adam and Christ as the firstfruits of two different sorts of humanity, the old humanity and the new.
[00:01:49.000 --> 00:02:06.000]   And I think what's being picked up there is Genesis language, where the firstfruits of creation on day three of Genesis, Genesis 1, you see the fruits there have seed within them.
[00:02:06.000 --> 00:02:17.000]   And so just as a seed is found within the fruit, so where you take the fruit and what you do with it happens to the seed, the seed goes wherever the fruit goes.
[00:02:17.000 --> 00:02:19.000]   So it is with Adam and Christ.
[00:02:19.000 --> 00:02:23.000]   If you're in Christ, you find your identity and status in him.
[00:02:23.000 --> 00:02:25.000]   You're like seed in the fruit.
[00:02:25.000 --> 00:02:33.000]   You need to be taken out of Adam and regrafted, born again in Christ.
[00:02:33.000 --> 00:02:45.000]   And that means that if that's the case, if we found our identity as Christians in Christ, I found this to be a revolution in my own Christian life.
[00:02:45.000 --> 00:02:59.000]   That when I came to understand union with Christ, I saw, so then I do not stand naked before a holy God based on my own pathetic performance.
[00:02:59.000 --> 00:03:04.000]   I stand clothed in Christ, clothed in him.
[00:03:04.000 --> 00:03:09.000]   That's language that gets picked up a few times in scripture.
[00:03:09.000 --> 00:03:12.000]   There's the first image that gets used of union with Christ.
[00:03:12.000 --> 00:03:16.000]   There's another very, very important one, which is marriage.
[00:03:16.000 --> 00:03:20.000]   And this is really Ephesians 5 territory.
[00:03:20.000 --> 00:03:28.000]   So where Paul writes, "For this reason, a man will leave his father and mother and be united to his wife and they'll become one."
[00:03:28.000 --> 00:03:34.000]   And then Paul says, "This is a profound mystery, but I'm talking about Christ and the church."
[00:03:34.000 --> 00:03:41.000]   He's saying that the relationship the church has with Christ is a marital union.
[00:03:41.000 --> 00:03:52.000]   Now, actually, Martin Luther used this image as the first way in which he articulated his Reformation discovery in 1520.
[00:03:52.000 --> 00:03:58.000]   He used marriage to explain the gospel to the world for the very first time properly.
[00:03:58.000 --> 00:04:00.000]   It's in a little work called "The Freedom of a Christian."
[00:04:00.000 --> 00:04:11.000]   And he said, "What happens is this, that it's rather like the story of a great king marrying a harlot.
[00:04:11.000 --> 00:04:24.000]   And what happens is this harlot can't make herself the great king's wife by anything she does or her performance, but by his wedding vow, she becomes his."
