
[00:00:00.000 --> 00:00:19.420]   Hi everyone, I'm Annika. This is Asta. We both work at
[00:00:19.420 --> 00:00:22.680]   Advidia and we were part of the team that developed the GRU 10.1
[00:00:22.680 --> 00:00:27.360]   robotics foundation model. So today we're going to give you a sense of what that
[00:00:27.360 --> 00:00:31.920]   is and how you go about building a robotics foundation model. But before we
[00:00:31.920 --> 00:00:37.340]   get into it, I feel like a lot of people start talks here with a hot take. So the
[00:00:37.340 --> 00:00:40.860]   hot take that I'm bringing to an AI conference is that we're not necessarily
[00:00:40.860 --> 00:00:46.260]   running out of jobs. So this was a report done by McKinsey, part of the Global
[00:00:46.260 --> 00:00:52.240]   Institute, showing that in the world's 30 most advanced economies, there's actually
[00:00:52.240 --> 00:00:57.100]   too many jobs for the number of people that could fill them. And really the two
[00:00:57.100 --> 00:01:01.720]   things you should look at in this whole graph is the 4.2x that's been the rate at
[00:01:01.720 --> 00:01:05.020]   which we're getting more jobs and people could fill it over the last decade. And
[00:01:05.020 --> 00:01:08.980]   this line that I'm highlighting in red, that's where we're in trouble, where
[00:01:08.980 --> 00:01:13.840]   there's just more jobs than able-bodied people to fill those jobs. And obviously
[00:01:13.840 --> 00:01:18.540]   there's a real conversation around AI and jobs, so it helps to look at what
[00:01:18.540 --> 00:01:24.760]   industries are largely affected. I'm gonna highlight a couple in red. So leisure,
[00:01:24.760 --> 00:01:31.840]   hospitality, health care, construction, transportation, manufacturing. I guess you
[00:01:31.840 --> 00:01:37.840]   can figure out what they have in common. None of them can be solved by ChatGPT alone. They
[00:01:37.840 --> 00:01:43.960]   require operating instruments and devices in the physical world, and they require
[00:01:43.960 --> 00:01:49.200]   physical AI. So that's really the big challenge that I see over the coming years is how do we take
[00:01:49.200 --> 00:01:54.560]   this huge amount of intelligence that we're seeing in language models and make it
[00:01:54.560 --> 00:02:00.540]   operable in the in the physical world. The other question around humanoids is why do we build them to
[00:02:00.540 --> 00:02:05.520]   look like humans? It's not just because we want them to look like us. The world was
[00:02:05.520 --> 00:02:11.220]   made for humans. It's very hard to have generalist robots operate in our world and be
[00:02:11.220 --> 00:02:16.740]   generally useful without copying our physical form. There's a lot of
[00:02:16.740 --> 00:02:19.980]   specialist robots that do incredible things. I don't know if you got to try the
[00:02:19.980 --> 00:02:25.020]   espresso from the barista robot downstairs makes a good espresso, but that robot
[00:02:25.020 --> 00:02:31.020]   couldn't even cook rice. So if we want a robot that can do multiple tasks for you, it's
[00:02:31.020 --> 00:02:36.080]   just a lot easier to try and imagine that that robot can operate in in our human
[00:02:36.080 --> 00:02:42.120]   world. So how do we do this? There's three big buckets, three big stages. First one is
[00:02:42.120 --> 00:02:46.260]   data collecting, or generating, or multiplying data, which we'll talk quite a
[00:02:46.260 --> 00:02:51.900]   lot about. And now that you have this synthetic and real data, but largely synthetic
[00:02:51.900 --> 00:02:57.540]   data, you train a model. We'll also talk about what that architecture and training
[00:02:57.540 --> 00:03:04.260]   paradigm looks like. And then finally we deploy on the robot, or at the edge. This
[00:03:04.260 --> 00:03:10.300]   is what we call the physical AI lifecycle. So generate the data, consume the data, and
[00:03:10.300 --> 00:03:15.920]   then finally deploy and have this robot operable in the physical world. NVIDIA also
[00:03:15.920 --> 00:03:20.100]   likes to call this the three computer problem, because they have very different
[00:03:20.100 --> 00:03:24.320]   compute characteristics. So at the simulation stage, you're looking for a
[00:03:24.320 --> 00:03:28.400]   computer that's powerful at simulating, something like an OVX omniverse machine.
[00:03:28.400 --> 00:03:32.780]   There's a lot of really interesting work happening on the simulation side, but it
[00:03:32.780 --> 00:03:38.060]   has a very different type of workload than when we're training and we're using a DGX to
[00:03:38.060 --> 00:03:43.340]   just consume this enormous amounts of data and learn from that. And then finally when
[00:03:43.340 --> 00:03:46.820]   we're deploying at the edge, it needs to be a model that's small enough and
[00:03:46.820 --> 00:03:53.960]   efficient enough to run on an edge edge device like an AGX. And really this is this
[00:03:53.960 --> 00:04:00.360]   is Project Root. So Project Root is NVIDIA's strategy for bringing humanoid and other forms
[00:04:00.360 --> 00:04:05.900]   of robotics into the world. And it's everything from the compute infrastructure to the software,
[00:04:05.900 --> 00:04:13.540]   to the research that's needed. It's not simply just one foundation model. But that is what we'll be focusing on in this talk,
[00:04:13.540 --> 00:04:19.620]   because that's what we worked on. So the Groot N1 Foundation model was announced at GTC in March.
[00:04:19.620 --> 00:04:26.700]   It is open source. It is highly customizable. And a very big part of it that is cross embodiment.
[00:04:26.700 --> 00:04:31.620]   So basically you can take this base model, there's specific embodiments that we have fine-tuned for,
[00:04:31.620 --> 00:04:36.340]   but the whole premise is that you can take this base model, it's a two billion parameter model,
[00:04:36.340 --> 00:04:42.820]   which in the world of LLMs is tiny, but still pretty sizable for a robot, and then go and modify it
[00:04:42.820 --> 00:04:50.180]   for your embodiments, your use cases. So let's start with the first huge daunting task in the world of
[00:04:50.180 --> 00:04:57.620]   robotics data. When the Groot team actually started thinking about data, they put together this idea of
[00:04:57.620 --> 00:05:04.180]   the data pyramid, which is very elegant, but it was born out of desperation and necessity. The data you want
[00:05:04.180 --> 00:05:11.540]   does not exist in quantities. There is no internet scale data set to scrape or download or put together,
[00:05:11.540 --> 00:05:17.540]   because robots haven't made it YouTube yet. So really at the top of the pyramid, we have the real
[00:05:17.540 --> 00:05:23.700]   world data, which is robots doing things, real robots doing real tasks and solving them. And how it's
[00:05:23.700 --> 00:05:31.140]   collected is humans teleoperate a robot most of the time. So wearing like an Apple Vision Pro and wearing
[00:05:31.140 --> 00:05:35.620]   gloves, there's all kinds of ways to teleoperate the robot. But you have a real robot successfully
[00:05:35.620 --> 00:05:41.620]   completing a task, and then you have that ground truth data. So you can imagine this is very small
[00:05:41.620 --> 00:05:48.660]   in quantity, very expensive. And we put 24 hours per robot per day, because that's how many hours a human
[00:05:48.660 --> 00:05:55.620]   has. But the reality is that humans and robots get tired. So it's not even 24 hours. So really, this is
[00:05:55.620 --> 00:06:00.900]   a very, very limited data set. And then at the bottom of the pyramid, we have the internet. So we
[00:06:00.900 --> 00:06:07.620]   have huge amounts of video data, and it's typically human solving tasks. So you can imagine someone
[00:06:07.620 --> 00:06:13.620]   collecting a cooking video tutorial and putting that out there. With this unstructured data, it's not
[00:06:13.620 --> 00:06:20.420]   necessarily relevant to robots, but there is some value in that. So we didn't want to completely discard
[00:06:20.420 --> 00:06:28.900]   it. It forms part of this cohesive data strategy. And then in the middle, synthetic data. And this is a topic
[00:06:28.900 --> 00:06:35.940]   that could fill this whole entire talk. And I've cut down so many slides on just this section, because in theory,
[00:06:35.940 --> 00:06:42.980]   this is infinite, right? You could just let the GPU keep generating more data. But in practice, creating high
[00:06:42.980 --> 00:06:51.140]   quality simulation environments is very labor intensive, and it requires serious skill. And then on top of that, the other
[00:06:51.140 --> 00:07:00.100]   technique, which I will share a little bit about is taking the human trajectories that we do collect,
[00:07:00.100 --> 00:07:07.140]   so human teleoperation data, and trying to multiply it through essentially video generation models. So
[00:07:07.140 --> 00:07:12.180]   through World Foundation models that we fine tune to do this task. But even in that case, there's a lot
[00:07:12.180 --> 00:07:18.660]   of active research in how we take the little bits of high quality data that we have and multiply it as well
[00:07:18.660 --> 00:07:25.780]   as how we effectively combine a simulation data with this real world data. So this is DreamGen. This was
[00:07:25.780 --> 00:07:33.220]   something that was announced at Computex very recently. All in all, this data piece is a huge part of what the
[00:07:33.220 --> 00:07:41.220]   project root is about. So there's many, many solutions here in terms of the tele-op and the data strategy. But for now,
[00:07:41.220 --> 00:07:47.300]   the next piece is how do we bring all this data into an architecture? So I'm going to hand over to Asda to explain that
[00:07:47.300 --> 00:07:59.220]   about. Thank you, Anika. Do you guys hear me? All right, awesome. So before we dive into the architecture, I'm going to show to you what an
[00:07:59.220 --> 00:08:06.180]   example input looks like and what an example output looks like. So what you see here is the image observation, the robot
[00:08:06.180 --> 00:08:13.380]   state and the language prompt. That's the input. And then what's the output? The output is a robot action trajectory.
[00:08:13.380 --> 00:08:19.940]   So the prompt was to pick up the industrial object and place it in the yellow bin. And that's what the robot does.
[00:08:19.940 --> 00:08:26.420]   It picks up and places it in the yellow bin very neatly. But this is what it appears to us as humans.
[00:08:26.740 --> 00:08:35.860]   But is the robot or the humanoid seeing the same? Not really. The humanoid sees this. It sees a bunch of
[00:08:35.860 --> 00:08:41.300]   vectors, floating point vectors, which control the different joints. So you're seeing the output as a
[00:08:41.300 --> 00:08:48.020]   trajectory, which is like motion of the robot hand, but that's not what the robot is seeing. It uses these
[00:08:48.020 --> 00:08:55.380]   vectors to actually generate a continuous action. And to set context on what a robot state and action is,
[00:08:55.380 --> 00:09:02.660]   So you can imagine the state is the robot snapshot at an instant instance of time. So including the
[00:09:02.660 --> 00:09:08.100]   physique of the robot and the environment, that's the state. And then the action is what the robot decides
[00:09:08.100 --> 00:09:10.340]   to do next based on the state.
[00:09:12.260 --> 00:09:21.060]   So moving on and diving a bit deeper into the architecture. The Groot N1 system introduced a
[00:09:21.060 --> 00:09:26.980]   very interesting concept. And this concept is inspired from Daniel Kahneman's book, Thinking Fast and Slow.
[00:09:26.980 --> 00:09:34.100]   Show of hands, how many of you have read the book? Amazing. That helps to explain. So it's inspired by the
[00:09:34.100 --> 00:09:42.180]   the same concept, but it's applied to a robotics context. So we have two systems, system one, system two.
[00:09:42.180 --> 00:09:48.820]   System two, you can imagine, is the brain of the robot or the brain of the model. So that's the part
[00:09:48.820 --> 00:09:56.420]   which is actually trying to break down the complex tasks. So make it simpler such that the system one can
[00:09:56.420 --> 00:10:02.260]   execute on it. So you can think of system two as the planner, which executes slowly to break down the
[00:10:02.260 --> 00:10:09.060]   complex task. And then system one is the first one. It operates almost at 120 hertz and it basically
[00:10:09.060 --> 00:10:16.180]   executes on the task that system two puts out for it. And then now we're going to delve another level
[00:10:16.180 --> 00:10:21.620]   deeper into the architecture. And it's okay if all of this is complicated to you because it's not very
[00:10:21.620 --> 00:10:28.580]   straightforward. So we have the input as the robot state and the noised action. You must be wondering
[00:10:28.580 --> 00:10:34.260]   why we've called it noised action. Noised action is a natural state because these sensors don't capture
[00:10:34.260 --> 00:10:40.980]   the action perfectly. So we have noised action. And then they're passed to a state encoder and an action
[00:10:40.980 --> 00:10:49.060]   encoder which generates some tokens. And you may be familiar with tokens. We've talked about LLMs, agents,
[00:10:49.060 --> 00:10:56.020]   a lot. So the same concept but just different kinds of tokens. So state tokens, action tokens. And then it's passed
[00:10:56.020 --> 00:11:03.220]   through a diffusion transformer block. And the diffusion transformer block is essentially multiple layers of
[00:11:03.220 --> 00:11:10.740]   cross-attention and self-attention. And bringing in the other piece, which is the vision input and the text
[00:11:10.740 --> 00:11:17.780]   input. So you have the vision encoder which takes the image input, generates some tokens, passes it to the VLM to
[00:11:17.780 --> 00:11:23.780]   bring it to like a standardized encoding format. And then the text tokenizer, which takes the text input,
[00:11:23.780 --> 00:11:29.860]   again, does the same passes through the VLM. And then all of this, all of the output tokens from the VLM,
[00:11:29.860 --> 00:11:38.740]   in this case, in case of root N1, it was the eagle to VLM, is passed into the cross-attention layer of the
[00:11:38.740 --> 00:11:46.660]   diffusion transformer block. And then you get some output tokens. These are the output tokens. But these
[00:11:46.660 --> 00:11:53.620]   output tokens are still not ready to be consumed by the physical robot. So you need to make it consumable
[00:11:53.620 --> 00:12:00.660]   by the physical robot. And that's where you have this key piece called the action decoder. So it may seem
[00:12:00.660 --> 00:12:06.180]   like there's lots of encoders, lots of decoders, but you can say that the action decoder is the one
[00:12:06.180 --> 00:12:11.860]   which gives the model capability to be a generalist. So you're giving it an action decoder which is
[00:12:11.860 --> 00:12:17.460]   specific to the embodiment that you're going to use. Whether it's a humanoid hand or a robot arm,
[00:12:17.460 --> 00:12:22.740]   an industrial robot arm, that's where that action decoder comes into place. It's specific to the
[00:12:22.740 --> 00:12:28.820]   embodiment you're trying to use. And then it's going to translate it specific to your embodiment and output,
[00:12:28.820 --> 00:12:34.580]   an action vector which can be translated into continuous robot motion or embodiment motion.
