
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:08.500]   A podcast listener named Nicole writes in to ask this, "Pastor John,
[00:00:08.500 --> 00:00:15.320]   how do I confront a dear friend who is in Christ when I see her getting involved with a married man?
[00:00:15.320 --> 00:00:23.520]   I have already confronted her once before telling her to flee from adultery. I'm afraid she is in deeper now than before.
[00:00:23.520 --> 00:00:29.600]   What scripture can I be pointed to to prepare for a very hard conversation with her?"
[00:00:29.600 --> 00:00:38.600]   I think when we're trying to persuade someone who is in the sway of deception and sin,
[00:00:38.600 --> 00:00:41.600]   we need to combine two kinds of scriptures at least.
[00:00:41.600 --> 00:00:53.600]   One is the kind that very seriously and soberly and maybe even frighteningly warns against the folly of sinful behavior.
[00:00:53.600 --> 00:01:03.600]   And the other is the kind of scriptures that give hope, that a person, if they hold fast to Jesus and turn from evil,
[00:01:03.600 --> 00:01:08.600]   he'll give them a better future than they think they're going to have through sin.
[00:01:08.600 --> 00:01:15.600]   So those are the two kinds of scripture that I would put together, probably in that order.
[00:01:15.600 --> 00:01:18.600]   I don't know. The Holy Spirit can lead in that regard.
[00:01:18.600 --> 00:01:27.600]   And then there are simple practical insights that the Lord may bring to mind that don't come from any particular scripture.
[00:01:27.600 --> 00:01:29.600]   And I'll mention one of those in just a minute.
[00:01:29.600 --> 00:01:37.600]   So here's a few texts from both of those categories that you could speak to her about.
[00:01:37.600 --> 00:01:48.600]   "She probably thinks that she loves him, but she is about to destroy him," according to the Bible.
[00:01:48.600 --> 00:01:50.600]   And pointing that out might help.
[00:01:50.600 --> 00:01:58.600]   Proverbs 7, 21, "With much seductive speech she persuades him. With her smooth talk she compels him.
[00:01:58.600 --> 00:02:09.600]   All at once he follows her as an ox goes to the slaughter or as a stag is caught fast till an arrow pierces its liver.
[00:02:09.600 --> 00:02:17.600]   As a bird rushes into a snare, he does not know that it will cost him his life."
[00:02:17.600 --> 00:02:22.600]   This is what she's doing to him. And she needs to think about that if she thinks she loves him.
[00:02:22.600 --> 00:02:30.600]   Or Proverbs 6, 32, "He who commits adultery lacks sense. He who does it destroys himself."
[00:02:30.600 --> 00:02:33.600]   That's aiding and abetting on her part.
[00:02:33.600 --> 00:02:39.600]   Or Proverbs 9, 17, "Stolen water is sweet and bread eaten in secret is pleasant.
[00:02:39.600 --> 00:02:47.600]   But he does not know that the dead are there and her guests are in the depths of Sheol."
[00:02:47.600 --> 00:02:52.600]   Those are pretty serious words that she is drawing him into.
[00:02:52.600 --> 00:03:02.600]   She's about to cause him to commit adultery, even if they don't have sex, until he gets a divorce and marries her.
[00:03:02.600 --> 00:03:08.600]   Because Jesus said in Luke 16, 18, "Everyone who divorces his wife and marries another commits adultery."
[00:03:08.600 --> 00:03:10.600]   That's what she's drawing him into.
