
[00:00:00.000 --> 00:00:05.000]   As a parent, you know it's not just baby talk.
[00:00:05.000 --> 00:00:06.000]   Somebody's hungry.
[00:00:06.000 --> 00:00:10.000]   So talk with your baby's doctor about invasive pneumococcal disease, or IPD,
[00:00:10.000 --> 00:00:16.000]   and ask how Prevnar 20 pneumococcal 20-valent conjugate vaccine can help protect them.
[00:00:16.000 --> 00:00:18.000]   Children under 2 are at increased risk,
[00:00:18.000 --> 00:00:24.000]   but Prevnar 20 can help them develop more immunity to 20 strains of bacteria that cause IPD.
[00:00:24.000 --> 00:00:26.000]   Prevnar 20 is approved for children 6 weeks and older
[00:00:26.000 --> 00:00:31.000]   to help prevent infections from 20 strains of bacteria that cause invasive pneumococcal disease.
[00:00:31.000 --> 00:00:35.000]   Do not get Prevnar 20 if your child has had a severe allergic reaction to the vaccine or its ingredients.
[00:00:35.000 --> 00:00:38.000]   Those with weakened immune systems may have a lower response to the vaccine.
[00:00:38.000 --> 00:00:41.000]   Talk to your health care provider before vaccination if your baby was born prematurely.
[00:00:41.000 --> 00:00:45.000]   Side effects may include irritability, pain, redness, swelling at the injection site,
[00:00:45.000 --> 00:00:48.000]   drowsiness, muscle pain, decreased appetite, headache, and fever.
[00:00:48.000 --> 00:00:55.000]   For full prescribing information, please call 1-855-213-2138 or visit Prevnar20.com.
[00:00:55.000 --> 00:01:00.000]   Ask about Prevnar 20 for your baby. Visit AskForPrevnar20.com.
[00:01:01.000 --> 00:01:08.000]   At the beginning of a new year, people often make financial New Year's resolutions as they should.
[00:01:08.000 --> 00:01:12.000]   The best way to get started is by starting a budget.
[00:01:12.000 --> 00:01:18.000]   Radical Personal Finance is sponsored by YNAB, aka You Need a Budget.
[00:01:18.000 --> 00:01:20.000]   Cute, eh?
[00:01:20.000 --> 00:01:25.000]   Well, it's the world's best budgeting software, and you should try it free for over a month.
[00:01:25.000 --> 00:01:30.000]   Go to RadicalPersonalFinance.com/YNAB.
[00:01:30.000 --> 00:01:35.000]   Also, this is the time of year in which you should begin meeting with a financial advisor.
[00:01:35.000 --> 00:01:47.000]   If you don't have a financial advisor, find a pool of qualified candidates at RadicalPersonalFinance.com/PALADIN.
[00:01:47.000 --> 00:01:54.000]   On Tuesday this week, I did a show about how I'm changing the show.
[00:01:54.000 --> 00:01:57.000]   And one of the comments was that I'm going back to a daily format.
[00:01:57.000 --> 00:02:03.000]   Well, embarrassingly, I was traveling and my travel schedule did not permit me to keep to that this week.
[00:02:03.000 --> 00:02:18.000]   So today, we're going to talk about travel and specifically the type of travel that might allow you to keep your promises to do work and have fun at the same time.
[00:02:18.000 --> 00:02:20.000]   We're going to talk about RVs.
[00:02:20.000 --> 00:02:36.000]   [Music]
[00:02:36.000 --> 00:02:48.000]   Welcome to Radical Personal Finance, the show dedicated to providing you with the knowledge, skills, insight, and consistent encouragement that you need to live a rich and meaningful life now while building a plan for financial freedom in 10 years or less.
[00:02:48.000 --> 00:02:56.000]   My name is Joshua Sheets. I am your host. I am your guide. I am your fellow adventurer in this process.
[00:02:56.000 --> 00:03:02.000]   And today, we tackle the subject of adventure, especially the adventure of travel.
[00:03:02.000 --> 00:03:08.000]   [Music]
[00:03:08.000 --> 00:03:15.000]   Many people, when asked to list out the things that they want to do, the great things that they're looking forward to doing, they will list travel.
[00:03:15.000 --> 00:03:17.000]   And there are, of course, many types of travel.
[00:03:17.000 --> 00:03:22.000]   One of my personal favorite types of travel is vehicle-based travel.
[00:03:22.000 --> 00:03:28.000]   I personally love to just simply have my own vehicle with me when I travel.
[00:03:28.000 --> 00:03:33.000]   This is particularly poignant to me because, as I said, I've been traveling the last two days.
[00:03:33.000 --> 00:03:34.000]   I flew up to Chicago for two days.
[00:03:34.000 --> 00:03:42.000]   And then on the flight back from Chicago, I was passing – I was scheduled to fly from Chicago through Newark back to West Palm Beach.
[00:03:42.000 --> 00:03:48.000]   Well, we wind up sitting on the tarmac for three hours, and I wound up missing my connections.
[00:03:48.000 --> 00:03:55.000]   So what was going to be a quick and simple trip home turned into an overnight stay for me in New York City, which was fine.
[00:03:55.000 --> 00:04:00.000]   I was able to go into Manhattan and visit a friend of mine, which I very much enjoyed.
[00:04:00.000 --> 00:04:02.000]   And then I got back to West Palm Beach.
[00:04:02.000 --> 00:04:10.000]   And for those of you who are curious, I flew in about an hour before the shooting that just happened today in Fort Lauderdale, Florida.
[00:04:10.000 --> 00:04:12.000]   So Fort Lauderdale is another airport that I do often fly out of.
[00:04:12.000 --> 00:04:14.000]   It's about an hour south of me.
[00:04:14.000 --> 00:04:17.000]   But I was not involved in those circumstances.
[00:04:17.000 --> 00:04:28.000]   But being involved in airplane travel constantly allows me to appreciate vehicle-based travel.
[00:04:28.000 --> 00:04:31.000]   If I had my choice, I probably would almost never use airplanes.
[00:04:31.000 --> 00:04:33.000]   I would almost always use a vehicle.
[00:04:33.000 --> 00:04:37.000]   Of course, for practicality, it's just not practical to always drive everywhere.
[00:04:37.000 --> 00:04:42.000]   I really do prefer to drive just because I can maintain control.
[00:04:42.000 --> 00:04:44.000]   And I can also have unique experiences.
[00:04:44.000 --> 00:04:47.000]   Air travel, again, has its place.
[00:04:47.000 --> 00:04:48.000]   I've just done it.
[00:04:48.000 --> 00:04:49.000]   I'll do it plenty more.
[00:04:49.000 --> 00:04:56.000]   If you need to cover a lot of ground quickly and be able to get there, get done, and get home, air travel is the way to go.
[00:04:56.000 --> 00:04:59.000]   But air travel has lost much of its romance.
[00:04:59.000 --> 00:05:01.000]   It's lost much of its fun.
[00:05:01.000 --> 00:05:06.000]   In many ways, I mean, maybe you fly first class, but I don't.
[00:05:06.000 --> 00:05:10.000]   And so you're just one of many.
[00:05:10.000 --> 00:05:15.000]   You got to deal with being groped and being scanned and having all your stuff invaded.
[00:05:15.000 --> 00:05:21.000]   And then you sit in a seat, and I'm 6'5", so sitting in the seat is not particularly comfortable.
[00:05:21.000 --> 00:05:22.000]   But that's life.
[00:05:22.000 --> 00:05:25.000]   Hey, I'm not complaining, just laughing.
[00:05:25.000 --> 00:05:32.000]   Now compare that and contrast that with vehicle-based travel.
[00:05:32.000 --> 00:05:39.000]   See, the thing with having your own vehicle is you leave when you want to, you drive as long as you want to,
[00:05:39.000 --> 00:05:43.000]   you get to see all kinds of interesting things along the way,
[00:05:43.000 --> 00:05:53.000]   and if you can have the comforts of home with you, it's radically better.
[00:05:53.000 --> 00:05:58.000]   If you have a bed that is your bed with your mattress, with your cushions on it,
[00:05:58.000 --> 00:06:02.000]   that you can go and sleep in anytime you want, it's way better.
[00:06:02.000 --> 00:06:07.000]   If you've got a bathroom that's clean, that you're the only one who uses, it's way better.
[00:06:07.000 --> 00:06:14.000]   If you've got a fully stocked refrigerator and a sink and a microwave and a stove, it's way better.
[00:06:14.000 --> 00:06:22.000]   It very much changes your experience of vehicle-based travel when you can travel with those amenities.
[00:06:22.000 --> 00:06:26.000]   I personally, I've always been fascinated with RVing,
[00:06:26.000 --> 00:06:32.000]   and I think RVing is something that, well, the data would prove that it's something that many people are fascinated with.
[00:06:32.000 --> 00:06:40.000]   My family and I, over the recent Christmas holidays, we took a couple weeks and we took our camper van and we took it on a trip.
[00:06:40.000 --> 00:06:43.000]   We wound up on about a 1,600, 1,700-mile trip.
[00:06:43.000 --> 00:06:51.000]   We made it as far north as Charlotte, South Carolina – not Charlotte, Charleston, South Carolina.
[00:06:51.000 --> 00:06:53.000]   Charlotte is North Carolina.
[00:06:53.000 --> 00:06:58.000]   We meandered our way up the coast. We call it the Great Lighthouse Tour of 2016.
[00:06:58.000 --> 00:07:04.000]   My son really likes lighthouses, and so we made it a point to go to as many of the lighthouses along the way as possible.
[00:07:04.000 --> 00:07:08.000]   We were able to go up to one in Tybee Island, Georgia. Really enjoyed it.
[00:07:08.000 --> 00:07:10.000]   We had a nice time, and we were out with our camper van.
[00:07:10.000 --> 00:07:22.000]   It was the first time that I have ever been able to actually accomplish the goal that I've had for a long time of taking my family on an extended RV trip
[00:07:22.000 --> 00:07:27.000]   with our own vehicle, and it was awesome.
[00:07:27.000 --> 00:07:30.000]   It was awesome because I was in control.
[00:07:30.000 --> 00:07:35.000]   My wife and I, we had no set schedule. We had no set agenda.
[00:07:35.000 --> 00:07:37.000]   We didn't even have a set destination.
[00:07:37.000 --> 00:07:46.000]   We had a date that we wanted to be back and a date that we chose to leave, but anywhere between those two points, we had no fixed plans, no fixed itinerary, no fixed agenda.
[00:07:46.000 --> 00:07:52.000]   And because we were traveling in an RV, it made it simple for us to accomplish that.
[00:07:52.000 --> 00:08:02.000]   The great thing about an RV, having an RV and using an RV to travel in, is you have all of those amenities, and so home can be just as comfortable no matter where you are.
[00:08:02.000 --> 00:08:09.000]   We spent the first night of our trip at a place up in middle to northern Florida called Tomoka Springs State Park.
[00:08:09.000 --> 00:08:17.000]   And then the next day, we went up to Fort Clinch State Park, which is a beautiful state park right on the Georgia-Florida border on the eastern seaboard, very nice park.
[00:08:17.000 --> 00:08:23.000]   They have a historic fort there from the Civil War era called Fort Clinch you can visit and a very nice park there as well.
[00:08:23.000 --> 00:08:31.000]   And we knew that we wanted to go to that Florida State Park, but we arrived on that day because we had stopped and visited some lighthouses and different things.
[00:08:31.000 --> 00:08:35.000]   We arrived late and the park was full, so we got kicked out.
[00:08:35.000 --> 00:08:41.000]   Well, no problem. Having an RV, they pointed us towards a nearby park where you could park overnight.
[00:08:41.000 --> 00:08:48.000]   It wound up just being a simple little county park right on the beach, and we drove about 10 minutes away and set up camp in the parking lot.
[00:08:48.000 --> 00:08:53.000]   It was great. We were just as comfortable camping in a parking lot as we would have been at the state park.
[00:08:53.000 --> 00:08:56.000]   That was one of the joys of RV travel.
[00:08:56.000 --> 00:08:59.000]   A few days later, something similar happened.
[00:08:59.000 --> 00:09:09.000]   We went up to Jekyll Island and we had planned to camp for the night on Jekyll Island, but when we got to the campground, well, put it this way.
[00:09:09.000 --> 00:09:21.000]   There were a lot of people who were engaged in very quiet activities, such as sitting gently in front of their RV, reading books under the trees.
[00:09:21.000 --> 00:09:33.000]   Although my children are not quite as loud as they will probably be in the next few years, I have, in addition to a three-year-old and a one-and-a-half-year-old, I have two dogs who love to chase squirrels.
[00:09:33.000 --> 00:09:38.000]   This campground was packed with squirrels.
[00:09:38.000 --> 00:09:48.000]   My wife and I drove through. We got a spot and we were about to set up, and I just looked at her and I said, "We don't fit here. This is not for us. You want to just go?"
[00:09:48.000 --> 00:09:56.000]   So we went back, got a refund on the campsite, went ahead and spent a little bit more time touring around Jekyll Island, Georgia, and then we hit the road.
[00:09:56.000 --> 00:10:00.000]   That night, we just pulled over into Cracker Barrel and spent the night in the Cracker Barrel parking lot.
