
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:05.320]   - I'm Emanuel Hussain.
[00:00:05.320 --> 00:00:06.880]   I'm gonna be the host for today.
[00:00:06.880 --> 00:00:09.720]   I'm a entrepreneur in residence at Fast.ai.
[00:00:09.720 --> 00:00:14.120]   And with me, I have two of my esteemed colleagues
[00:00:14.120 --> 00:00:15.120]   in machine learning.
[00:00:15.120 --> 00:00:18.440]   Emanuel, he's currently an independent consultant
[00:00:18.440 --> 00:00:23.040]   and he was previously a staff ML engineer at Stripe.
[00:00:23.040 --> 00:00:25.360]   And he actually worked on some very interesting things
[00:00:25.360 --> 00:00:27.840]   at Stripe, like fraud models,
[00:00:27.840 --> 00:00:30.080]   which a lot of people end up using
[00:00:30.080 --> 00:00:31.280]   'cause a lot of people use Stripe.
[00:00:31.280 --> 00:00:33.080]   That was really interesting.
[00:00:33.080 --> 00:00:36.660]   And he was also head of AI at Insight Data Science.
[00:00:36.660 --> 00:00:39.980]   And that's also a big deal to me
[00:00:39.980 --> 00:00:42.340]   because a lot of the colleagues that I had
[00:00:42.340 --> 00:00:45.680]   when I first started in data science were from Insight.
[00:00:45.680 --> 00:00:49.840]   Also, you may know Emanuel from his book,
[00:00:49.840 --> 00:00:53.200]   "Machine Learning Powered Applications" from O'Reilly,
[00:00:53.200 --> 00:00:58.160]   is one of the first ML ops type books
[00:00:58.160 --> 00:01:01.680]   that I remember reading or seeing out there.
[00:01:01.680 --> 00:01:03.300]   And it's a really good book.
[00:01:03.300 --> 00:01:05.160]   I highly recommend checking it out.
[00:01:05.160 --> 00:01:08.000]   It's kind of like technology agnostic
[00:01:08.000 --> 00:01:10.660]   and kind of walks through a very end-to-end way
[00:01:10.660 --> 00:01:13.640]   of thinking about operationalizing machine learning,
[00:01:13.640 --> 00:01:15.440]   just really good.
[00:01:15.440 --> 00:01:18.780]   Also with us, we have Shreya Shankar.
[00:01:18.780 --> 00:01:21.800]   She is currently a computer scientist
[00:01:21.800 --> 00:01:23.440]   living in San Francisco.
[00:01:23.440 --> 00:01:26.700]   She is doing a PhD in databases at UC Berkeley.
[00:01:26.700 --> 00:01:30.520]   And she was, prior to this,
[00:01:30.520 --> 00:01:32.840]   she was the first ML engineer at Viaduct
[00:01:32.840 --> 00:01:35.460]   and also did research at Google Brain
[00:01:35.460 --> 00:01:38.100]   and also software engineering at Facebook.
[00:01:38.100 --> 00:01:40.160]   One thing that's really interesting about Shreya
[00:01:40.160 --> 00:01:43.520]   is her research is very,
[00:01:43.520 --> 00:01:46.040]   it touches applied machine learning
[00:01:46.040 --> 00:01:51.040]   in a ways that you don't think academics usually do,
[00:01:51.040 --> 00:01:52.520]   but she's actually very ingrained
[00:01:52.520 --> 00:01:55.880]   into what practitioners are doing
[00:01:55.880 --> 00:01:57.380]   in applied machine learning.
[00:01:57.380 --> 00:01:58.880]   She focuses on that.
[00:01:58.880 --> 00:02:03.880]   And recently she published a paper
[00:02:03.880 --> 00:02:08.040]   surveying the field of applied machine learning
[00:02:08.040 --> 00:02:09.560]   and its pain points.
[00:02:09.560 --> 00:02:10.840]   And that has been discussed.
[00:02:10.840 --> 00:02:12.680]   You've probably, there's a,
[00:02:12.680 --> 00:02:13.920]   she's given some talks on that
[00:02:13.920 --> 00:02:17.000]   and she was recently interviewed by Lucas Biewald,
[00:02:17.000 --> 00:02:20.440]   the CEO of Weights and Biases, about that paper.
[00:02:20.440 --> 00:02:22.560]   So when I first heard of LLM Ops,
[00:02:22.560 --> 00:02:24.840]   I wanted to poke my eyes out
[00:02:24.840 --> 00:02:27.040]   'cause I thought, oh, is this like another,
[00:02:27.040 --> 00:02:28.280]   I literally at first saw the word,
[00:02:28.280 --> 00:02:31.880]   okay, this seems like some kind of hype word or something.
[00:02:31.880 --> 00:02:34.680]   Emmanuel, I know you do some consulting around LLMs.
[00:02:34.680 --> 00:02:36.560]   You do a lot of consulting around LLMs.
[00:02:36.560 --> 00:02:39.520]   And Shreya, you also have been looking into LLM APIs.
[00:02:39.520 --> 00:02:44.840]   So my question for both of y'all is,
[00:02:44.840 --> 00:02:47.760]   can you share any Ops stuff you think
[00:02:47.760 --> 00:02:49.880]   around LLMs that have been useful so far
[00:02:49.880 --> 00:02:51.080]   or if there is something useful?
[00:02:51.080 --> 00:02:52.280]   And like, also, what is your sense
[00:02:52.280 --> 00:02:53.480]   of the kinds of enterprise systems
[00:02:53.480 --> 00:02:54.720]   that might be useful here?
[00:02:54.720 --> 00:02:57.560]   Or if you have looked at that at all.
[00:02:57.560 --> 00:03:00.680]   - It's a big question.
[00:03:00.680 --> 00:03:04.240]   Okay, so I have one project that I'm working on
[00:03:04.240 --> 00:03:07.120]   in which I have two, I don't know what to call them,
[00:03:07.120 --> 00:03:10.000]   client, customer, sounds really fancy,
[00:03:10.000 --> 00:03:12.400]   but like I'm not a startup, I'm a researcher.
[00:03:12.400 --> 00:03:16.200]   The two case studies that I'm working with
[00:03:16.200 --> 00:03:17.920]   that are using LLMs.
[00:03:19.600 --> 00:03:23.040]   And the target audience that I'm interested in
[00:03:23.040 --> 00:03:24.560]   is people who know how to program,
[00:03:24.560 --> 00:03:25.880]   but they're not data experts
[00:03:25.880 --> 00:03:28.000]   and they're not like ML experts.
[00:03:28.000 --> 00:03:30.000]   So they can write Python,
[00:03:30.000 --> 00:03:33.000]   but they don't know how to reason
[00:03:33.000 --> 00:03:34.880]   between training and serving pipelines.
[00:03:34.880 --> 00:03:36.920]   And they don't know what to think about,
[00:03:36.920 --> 00:03:39.840]   like updating data, what state is updating,
[00:03:39.840 --> 00:03:42.480]   how do I choose the API, blah, blah, blah,
[00:03:42.480 --> 00:03:43.920]   all sorts of things.
[00:03:43.920 --> 00:03:47.080]   But they can make HTTP requests.
[00:03:47.080 --> 00:03:49.480]   They can write Python, they can deploy Python.
[00:03:49.480 --> 00:03:52.960]   So just to give you a sense of that.
[00:03:52.960 --> 00:03:56.560]   So when it comes to LLM ops,
[00:03:56.560 --> 00:04:01.240]   I think the first big challenge that I'm seeing
[00:04:01.240 --> 00:04:03.240]   that like stuff like link chain
[00:04:03.240 --> 00:04:06.360]   is kind of solving is state management.
[00:04:06.360 --> 00:04:11.360]   I first deploy my pipeline as a developer
[00:04:13.040 --> 00:04:15.840]   and I learn new information
[00:04:15.840 --> 00:04:19.040]   that I want to inject into the prompt
[00:04:19.040 --> 00:04:20.560]   or keep in the prompt,
[00:04:20.560 --> 00:04:22.080]   or I want to fine tune on,
