
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:05.000]   Happy Thursday.
[00:00:05.000 --> 00:00:12.000]   You might remember a couple of weeks back we looked at 10 reasons why we need the doctrine of unconditional election.
[00:00:12.000 --> 00:00:15.000]   That was in APJ 1969.
[00:00:15.000 --> 00:00:18.000]   And one of those reasons was found in 1 Corinthians 127.
[00:00:18.000 --> 00:00:24.000]   God's design for unconditional election is that God gets praised, we get humbled.
[00:00:24.000 --> 00:00:27.000]   God gets praised, we get humbled.
[00:00:27.000 --> 00:00:30.000]   The doctrines of grace are fundamentally humbling, ideally.
[00:00:30.000 --> 00:00:32.000]   Sometimes that's not what happens though.
[00:00:32.000 --> 00:00:38.000]   If we're not careful, a wrong understanding of Calvinism can breed pride in our hearts.
[00:00:38.000 --> 00:00:40.000]   That's Nathaniel's Dilemma. He lives in Tennessee.
[00:00:40.000 --> 00:00:42.000]   Hello, Pastor John and Tony.
[00:00:42.000 --> 00:00:44.000]   Thank you both so much for the APJ podcast.
[00:00:44.000 --> 00:00:48.000]   It has helped me love Jesus more and to long for his return, to love his appearing.
[00:00:48.000 --> 00:00:50.000]   I am a five-point Calvinist.
[00:00:50.000 --> 00:00:58.000]   I believe that God chooses a people for himself before the foundation of the world to be his children as Ephesians 1, verses 4 to 6 teaches.
[00:00:58.000 --> 00:01:06.000]   I know that God chooses people owing totally to his free grace and wisdom and not owing to anything within the people whom he chooses.
[00:01:06.000 --> 00:01:12.000]   However, sometimes as I begin to overflow with thankfulness to God for choosing me and saving me by his sovereign grace,
[00:01:12.000 --> 00:01:20.000]   I sense some arrogance in me, thinking that I am special to God because his special grace has been extended to me and not to others.
[00:01:20.000 --> 00:01:23.000]   I know that my arrogance is wrong.
[00:01:23.000 --> 00:01:27.000]   I did nothing to save myself and I don't deserve to be saved at all.
[00:01:27.000 --> 00:01:33.000]   My saving faith in Christ is a total gift of God as Ephesians 2, verses 8 to 9 says.
[00:01:33.000 --> 00:01:35.000]   So I have no grounds for boasting.
[00:01:35.000 --> 00:01:38.000]   I've seen God do some work in my heart in this area recently,
[00:01:38.000 --> 00:01:45.000]   so I'm hopeful that he will bring about the good work that he started in me to completion, Philippians 1, 6.
[00:01:45.000 --> 00:01:48.000]   But in the meantime, in addition to swimming in God's word daily,
[00:01:48.000 --> 00:01:55.000]   are there any helpful pointers you might have for me in how I can become a humbler Calvinist?
[00:01:55.000 --> 00:02:06.000]   Well, not just for Nathaniel in Tennessee, but for me and for all of us.
[00:02:06.000 --> 00:02:11.000]   Here's the frightening thing about the human heart.
[00:02:11.000 --> 00:02:27.000]   There is no doctrine, no theology, no set of ideas, no creeds that can provide an infallible protection against the pride and boasting of the human heart, period.
[00:02:27.000 --> 00:02:38.000]   The heart can find a way to distort the most humbling circumstances into ego enhancing circumstances,
[00:02:38.000 --> 00:02:45.000]   and the heart can make even the most humbling doctrines a stepping stone to boasting.
[00:02:45.000 --> 00:02:47.000]   It can. It does.
[00:02:47.000 --> 00:02:49.000]   Jeremiah 17, 9.
[00:02:49.000 --> 00:02:56.000]   "The heart is deceitful above all things and desperately sick."
[00:02:56.000 --> 00:02:58.000]   Who can understand it?
[00:02:58.000 --> 00:03:11.000]   Jesus said in Mark 7, 21, "From within, out of the heart of man, come evil thoughts, pride, foolishness."
[00:03:11.000 --> 00:03:13.000]   Pride.
[00:03:13.000 --> 00:03:28.000]   That's the deepest disease of the human heart, and even in the saved, the blood-bought, spirit-indwelt, mature, yes, mature saint of God,
[00:03:28.000 --> 00:03:38.000]   the disease of pride can raise its head from the grave of mortification and make us ashamed.
[00:03:38.000 --> 00:03:44.000]   "The doctrine of unconditional election is designed by God to destroy human boasting."
[00:03:44.000 --> 00:03:47.000]   Yes, that's right, it is. 1 Corinthians 1, 27.
[00:03:47.000 --> 00:03:53.000]   "God chose what is foolish in the world to shame the wise. God chose what is weak in the world to shame the strong.
[00:03:53.000 --> 00:04:07.000]   God chose what is low and despised in the world, even things that are not to bring to nothing, things that are so that no human being might boast in the presence of God."
[00:04:07.000 --> 00:04:16.000]   Same thing with the doctrine of irresistible grace, that saving faith is a gift, not an achievement.
