
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:09.000]   This week we welcome Michael Reeves to the podcast, filling in for John Piper.
[00:00:09.000 --> 00:00:13.000]   Michael is the author of several books, including "The Unquenchable Flame,"
[00:00:13.000 --> 00:00:17.000]   "Discovering the Heart of the Reformation," along with "The Lighting in the Trinity,"
[00:00:17.000 --> 00:00:21.000]   one of my favorite books of 2012. He just finished work on a beautiful book
[00:00:21.000 --> 00:00:26.000]   titled "Christ Our Life," which is scheduled to release on September 1st in the UK.
[00:00:26.000 --> 00:00:33.000]   It will be titled "Rejoicing in Christ" and released in the US early next year, early in 2015.
[00:00:33.000 --> 00:00:38.000]   Anyone who has read his books know Michael as a gifted church historian, a theologian,
[00:00:38.000 --> 00:00:43.000]   and a keen and incisive writer. He lives in the UK and currently serves as the director
[00:00:43.000 --> 00:00:47.000]   of an online theology website, UnionTheology.org,
[00:00:47.000 --> 00:00:51.000]   and senior lecturer at Wales Evangelical School of Theology.
[00:00:51.000 --> 00:00:55.000]   We are grateful for your time, Michael. You write so much about the glory of Christ.
[00:00:55.000 --> 00:01:00.000]   How does being Christ-centered, focusing ministry on the glory of Christ,
[00:01:00.000 --> 00:01:03.000]   how does this change someone's life?
[00:01:03.000 --> 00:01:07.000]   Well, let me tell you a story of Thomas Goodwin's conversion.
[00:01:07.000 --> 00:01:14.000]   Thomas Goodwin, he was a great Puritan theologian and preacher. He was born in 1600.
[00:01:14.000 --> 00:01:21.000]   Now, he's born of Puritan parents, Puritan stock, and he grew up quite religious.
[00:01:21.000 --> 00:01:27.000]   And he even decided at quite a young age that he wanted to be a preacher.
[00:01:27.000 --> 00:01:36.000]   But without being a Christ-centered preacher who'd experienced the sovereign grace of God in his life,
[00:01:36.000 --> 00:01:42.000]   he had a ministry in those early days of battering consciences,
[00:01:42.000 --> 00:01:47.000]   that is, of seeking to get people to improve.
[00:01:47.000 --> 00:01:54.000]   He then had a religious crisis, a meltdown, in which he listened to a sermon.
[00:01:54.000 --> 00:02:00.000]   He was about 20 years old. He heard a sermon that made him deeply concerned for his own spiritual state.
[00:02:00.000 --> 00:02:04.000]   And he had seven years of gloomy introspection.
[00:02:04.000 --> 00:02:10.000]   He was grubbing around inside himself to see if he had enough faith to merit salvation,
[00:02:10.000 --> 00:02:14.000]   to see if he was being meritorious enough.
[00:02:14.000 --> 00:02:21.000]   And then an old pastor told him, at the end of those seven years, told him,
[00:02:21.000 --> 00:02:30.000]   "Don't trust to anything in yourself, whether performance or feelings. Look out and rest on Christ alone."
[00:02:30.000 --> 00:02:33.000]   And with that, he said he was freed.
[00:02:33.000 --> 00:02:41.000]   But what's so striking, I think, is not only was Goodwin's own life freed,
[00:02:41.000 --> 00:02:49.000]   his ministry profoundly changed because he now became a Christ-centered preacher.
[00:02:49.000 --> 00:02:57.000]   And having seen through those seven years of introspection, having God's grace having shone into his heart,
[00:02:57.000 --> 00:03:02.000]   he began to have a very deep, a radically deep understanding of sin.
[00:03:02.000 --> 00:03:09.000]   So he couldn't simply tell people to try to improve because he saw now they can't do it.
[00:03:09.000 --> 00:03:15.000]   And instead, he began to have not a big view of our own ability to be able to sort ourselves out,
