
[00:00:00.000 --> 00:00:10.400]   [MUSIC]
[00:00:10.400 --> 00:00:13.760]   >> Okay. This panel that we have together,
[00:00:13.760 --> 00:00:17.320]   today we're going to talk about MLOps tooling.
[00:00:17.320 --> 00:00:22.480]   The background is, we keep hearing from colleagues and friends in
[00:00:22.480 --> 00:00:25.140]   the industry that data science and machine learning,
[00:00:25.140 --> 00:00:28.280]   and in some ways a lot harder today,
[00:00:28.280 --> 00:00:32.520]   than it feels like it was maybe a decade ago.
[00:00:32.520 --> 00:00:36.080]   The thing that we keep hearing is we're constantly inundated
[00:00:36.080 --> 00:00:39.640]   with new MLOps tools and data tools.
[00:00:39.640 --> 00:00:41.760]   It can be really difficult to navigate all of
[00:00:41.760 --> 00:00:45.120]   these things and figure out which ones are right for you.
[00:00:45.120 --> 00:00:49.320]   What we have today is a panel,
[00:00:49.320 --> 00:00:54.800]   all-star panel of data scientists and people who build tools as well.
[00:00:54.800 --> 00:00:57.000]   All of these people at some point in
[00:00:57.000 --> 00:00:59.600]   their careers have been hands-on data scientists
[00:00:59.600 --> 00:01:02.280]   or engineers in the trenches.
[00:01:02.280 --> 00:01:05.640]   They've all experienced the pain of
[00:01:05.640 --> 00:01:09.640]   operationalizing data and ML products.
[00:01:09.640 --> 00:01:13.360]   What we're hoping to do is talk about
[00:01:13.360 --> 00:01:15.840]   these various issues and opportunities with
[00:01:15.840 --> 00:01:18.240]   these explosion of tools and how to navigate that,
[00:01:18.240 --> 00:01:20.080]   how to think about it.
[00:01:20.080 --> 00:01:23.920]   I'm going to go ahead and introduce our panel.
[00:01:23.920 --> 00:01:28.840]   Brian was not able to be with us today because he's sick.
[00:01:28.840 --> 00:01:31.560]   I'll start with Lindsay.
[00:01:31.560 --> 00:01:34.560]   Lindsay, I met her at Airbnb and she's
[00:01:34.560 --> 00:01:38.240]   definitely one of the most impressive people I've ever met.
[00:01:38.240 --> 00:01:41.320]   She did a lot of different things at Airbnb.
[00:01:41.320 --> 00:01:45.400]   She touched almost every area of data science I can think of.
[00:01:45.400 --> 00:01:47.920]   She worked on engagements, notifications,
[00:01:47.920 --> 00:01:50.320]   booking, conversions, sign-up, login.
