
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:00:05.200 --> 00:00:09.800]   Because Kroger Brand's proven quality products come at exceptionally low prices.
[00:00:09.800 --> 00:00:14.800]   And with a money-back quality guarantee, every dish is sure to be a favorite.
[00:00:14.800 --> 00:00:18.000]   ♪ These are a few of my favorite things ♪
[00:00:18.000 --> 00:00:24.800]   Whether you shop delivery, pickup, or in-store, Kroger Brand has all your favorite things.
[00:00:24.800 --> 00:00:27.300]   Ralphs. Fresh for everyone.
[00:00:27.300 --> 00:00:30.300]   ♪
[00:00:30.300 --> 00:00:37.300]   Recession is coming, and I want to make sure that you are prepared.
[00:00:37.300 --> 00:00:45.300]   And here's the deal. The key thing to do during a recession is make sure you keep your job.
[00:00:45.300 --> 00:00:52.300]   So today, let's talk about how to make sure that you keep your job in the coming recession.
[00:00:52.300 --> 00:01:08.300]   ♪
[00:01:08.300 --> 00:01:10.300]   Welcome to the Radical Personal Finance Podcast.
[00:01:10.300 --> 00:01:12.300]   My name is Joshua Sheets, and I'm your host.
[00:01:12.300 --> 00:01:17.300]   This is Episode 192, the first part of a three-part series
[00:01:17.300 --> 00:01:24.300]   all about how to make sure you don't get laid off or fired in the coming recession.
[00:01:24.300 --> 00:01:25.300]   We're going to hit this in a three-parter.
[00:01:25.300 --> 00:01:28.300]   Today, how to make sure you don't lose your job.
[00:01:28.300 --> 00:01:32.300]   Tomorrow, how to make a plan in case you do lose your job.
[00:01:32.300 --> 00:01:36.300]   And the day after, okay, you lost your job. Now what?
[00:01:36.300 --> 00:01:41.300]   ♪
[00:01:41.300 --> 00:01:47.300]   Hopefully, if we take these shows in proper order, then you won't ever need the third show,
[00:01:47.300 --> 00:01:50.300]   and you won't ever need, hopefully, not even the second show.
[00:01:50.300 --> 00:01:55.300]   But still, we never know exactly what's going to happen, so we want to plan for all eventualities.
[00:01:55.300 --> 00:02:00.300]   Now, one of the jobs that I feel very responsible for as the host of this show
[00:02:00.300 --> 00:02:06.300]   and also as a financial advisor is to always make sure that I'm warning you in advance of what will happen.
[00:02:06.300 --> 00:02:10.300]   And one of the things that is important for a financial advisor to be able to do well
[00:02:10.300 --> 00:02:18.300]   is to be out of sync with society, to be out of sync with the common culture.
[00:02:18.300 --> 00:02:24.300]   In essence, the skill is when everything is good, talk about how to plan for when everything is bad
[00:02:24.300 --> 00:02:30.300]   and help people to avoid the things that can most go wrong.
[00:02:30.300 --> 00:02:34.300]   And then when everything is bad, try to give people hope that things are going to get better.
[00:02:34.300 --> 00:02:38.300]   I'm not sure whether you call that therapy or just good financial advice,
[00:02:38.300 --> 00:02:43.300]   but it is a fundamental role of a good financial advisor.
[00:02:43.300 --> 00:02:52.300]   And as I sit here in May of 2015 and record this show, we are not currently in recession,
[00:02:52.300 --> 00:02:58.300]   but we're going to be because that's how our economy works.
[00:02:58.300 --> 00:03:02.300]   We grow through periods of expansion and periods of contraction.
[00:03:02.300 --> 00:03:05.300]   We go through booms and we go through busts.
[00:03:05.300 --> 00:03:07.300]   That's the business cycle that we live in.
[00:03:07.300 --> 00:03:10.300]   And there are various reasons for that, but I'm not going to go into them today.
[00:03:10.300 --> 00:03:14.300]   My only point is that there will be a recession in the future.
[00:03:14.300 --> 00:03:19.300]   Now, obviously, as I like to do, I've hooked you just a little bit by making a statement
[00:03:19.300 --> 00:03:23.300]   and now I'm going to annoy you by not giving a time.
[00:03:23.300 --> 00:03:25.300]   And that's very intentional.
[00:03:25.300 --> 00:03:29.300]   I'm not qualified to predict when the next recession is coming.
[00:03:29.300 --> 00:03:34.300]   Frankly, this is one of my blind spots as a young advisor.
[00:03:34.300 --> 00:03:37.300]   I haven't been through many recessions.
[00:03:37.300 --> 00:03:42.300]   I've only been through primarily one that's--well, actually two major--three major ones
[00:03:42.300 --> 00:03:44.300]   if you go by the official measurements.
[00:03:44.300 --> 00:03:48.300]   But only really one of them has affected me as an adult.
[00:03:48.300 --> 00:03:54.300]   So I always have a little bit of that blind spot, and I'm not predicting any kind of timing.
[00:03:54.300 --> 00:03:58.300]   And I think it's important also that you start to think that way.
[00:03:58.300 --> 00:04:01.300]   Don't worry too much about timing.
[00:04:01.300 --> 00:04:03.300]   Just worry about what's going to happen.
[00:04:03.300 --> 00:04:06.300]   And right now, things overall seem to be pretty good.
[00:04:06.300 --> 00:04:12.300]   That may be changing depending on what economic indicators you want to look at.
[00:04:12.300 --> 00:04:17.300]   But with regard to most of our lives, unless you're actively running an investment portfolio every day
[00:04:17.300 --> 00:04:21.300]   and paying very careful attention to all these metrics, that's not going to be a big deal.
[00:04:21.300 --> 00:04:27.300]   The key is just to know that the business cycle will change.
[00:04:27.300 --> 00:04:33.300]   So whether it's a short-term recession or whether it's longer-term changes in the culture,
[00:04:33.300 --> 00:04:38.300]   this is another thing that I'm acutely aware of is the changing nature of work and employment
[00:04:38.300 --> 00:04:41.300]   due to changing technologies.
[00:04:41.300 --> 00:04:47.300]   There are all kinds of pressures in all kinds of fields with new technologies that are coming out.
[00:04:47.300 --> 00:04:51.300]   And so we want to be aware of those things.
[00:04:51.300 --> 00:04:55.300]   Now, one of the most important things when preparing for bad times, especially recession,
[00:04:55.300 --> 00:05:02.300]   is to remember that no matter how bad it gets, it's always worse for those who don't have a job
[00:05:02.300 --> 00:05:05.300]   than it is for those who have a job.
[00:05:05.300 --> 00:05:10.300]   In the United States of America and many Western economies, we're fairly blessed.
[00:05:10.300 --> 00:05:19.300]   In the worst year of the Great Depression in 1933, the unemployment rate in the United States of America was 25%.
[00:05:19.300 --> 00:05:22.300]   Now, that was pretty terrible, right?
[00:05:22.300 --> 00:05:30.300]   But remember this, 75% of the people still had a job, 75% of the workers.
[00:05:30.300 --> 00:05:36.300]   And although life was tough for just about everything – excuse me, everybody,
[00:05:36.300 --> 00:05:45.300]   life was measurably tougher for the 25% who didn't have a job than it was for the 75% of people
[00:05:45.300 --> 00:05:48.300]   who were able to retain their jobs.
[00:05:48.300 --> 00:05:55.300]   Even that 75% or that 25% unemployment rate compared to some places in the world right now, that's pretty good.
[00:05:55.300 --> 00:06:02.300]   I have a good friend from Nigeria and he was visiting and his wife were visiting here some months ago
[00:06:02.300 --> 00:06:08.300]   and we were talking about this and just some of the stories that he tells from there on the ground in Nigeria.
[00:06:08.300 --> 00:06:11.300]   The unemployment rate there is horrifying.
[00:06:11.300 --> 00:06:13.300]   And so you have to learn new skills there.
[00:06:13.300 --> 00:06:17.300]   But the key is what people need is a job.
[00:06:17.300 --> 00:06:25.300]   Recessions and depressions can actually be a time of opportunity if you can stay afloat.
[00:06:25.300 --> 00:06:30.300]   And that requires some proper prior planning.
[00:06:30.300 --> 00:06:35.300]   The key to staying afloat is to protect your economic engine.
[00:06:35.300 --> 00:06:39.300]   In business, that would be your profits and your cash flow.
[00:06:39.300 --> 00:06:44.300]   But for most people, in their own personal business, it's going to be your job.
[00:06:44.300 --> 00:06:49.300]   In the business that is your life, your economic engine is your job.
[00:06:49.300 --> 00:06:53.300]   And everything in your financial plan is driven by having that engine.
[00:06:53.300 --> 00:06:59.300]   To use an analogy, think about your job as being the engine in your car.
[00:06:59.300 --> 00:07:02.300]   And think about there being different driving situations.
[00:07:02.300 --> 00:07:10.300]   Some of you are driving on flatland and everything is going pretty well.
[00:07:10.300 --> 00:07:13.300]   You are earning income. You're spending money.
[00:07:13.300 --> 00:07:18.300]   You're not necessarily piling up loads of money, not saving a huge amount, but things are going pretty well.
[00:07:18.300 --> 00:07:24.300]   Well, in that situation, if your engine dies, you kind of just pull over to the side of the road and coast.
[00:07:24.300 --> 00:07:30.300]   Some of you are deeply in debt, struggling to dig yourself out of a hole.
[00:07:30.300 --> 00:07:34.300]   Well, in that situation, you're kind of driving up a mountain.
[00:07:34.300 --> 00:07:38.300]   And if your engine dies, that can be a very serious problem.
[00:07:38.300 --> 00:07:41.300]   Because all of a sudden, you might be rolling back down the mountain.
[00:07:41.300 --> 00:07:48.300]   Some of you have crossed over the mountain and you're not facing bills or debt, but you're well on your way to financial independence.
[00:07:48.300 --> 00:07:55.300]   You've got a bit of a coasting downhill opportunity in front of you because your investments are driving your financial plan.
[00:07:55.300 --> 00:08:02.300]   Well, in that situation, if your engine dies, you're not necessarily stuck in the water or stuck on the mountain.
[00:08:02.300 --> 00:08:07.300]   You can still coast downhill, but you're going to be going slower than you could with your engine.
[00:08:07.300 --> 00:08:12.300]   I don't obviously take the analogy too far, but I think it's a good analogy to compare to your job.
[00:08:12.300 --> 00:08:17.300]   Without the engine, the car might be in tough times.
[00:08:17.300 --> 00:08:31.300]   Now, another way to also think about it is regardless of whether you're coasting down the mountain, cruising up the mountain, or just cruising across the flat plains, all of you have a place that you are and a destination.
[00:08:31.300 --> 00:08:34.300]   That destination is your financial goals and you have a timetable.
[00:08:34.300 --> 00:08:46.300]   No matter whether you're doing well or struggling up the mountain, your timetable would be dramatically affected if the engine stops working on your car and you have to pull over and fix it.
[00:08:46.300 --> 00:09:05.300]   Even if everything is going well, you're saving, you're investing, but then all of a sudden, you lose your job.
[00:09:05.300 --> 00:09:14.300]   So one of the key things to always focus on is keeping your job, keeping the economic engine that will drive your financial plan.
[00:09:14.300 --> 00:09:21.300]   So today, I want to give you some big picture ideas and also a bunch of little tips and ideas to help you.
[00:09:21.300 --> 00:09:25.300]   Don't wait to see what happens in the next recession.
[00:09:25.300 --> 00:09:40.300]   Rather, put in the hard work now so that you have a much higher chance of being able to keep your job and keep your family in that employed category when times get tough because times will get tough.
[00:09:40.300 --> 00:09:42.300]   They always do.
[00:09:42.300 --> 00:09:49.300]   And then when times are tough, I'll come back on the mic and say, "Times will get better. They always do."
[00:09:49.300 --> 00:09:55.300]   In the words of some of the wisest bits of philosophy of all time, "This too shall pass."
[00:09:55.300 --> 00:10:00.300]   Don't wait for the rain to get the umbrella out.
[00:10:00.300 --> 00:10:09.300]   Rather, right now, make sure you've got the umbrella, the roof is patched, you got the rain gear ready, and you've got a stack of dry towels in the closet.
[00:10:09.300 --> 00:10:11.300]   That's good planning.
[00:10:11.300 --> 00:10:21.300]   So a good place to start, I would encourage you, do a cost-benefit analysis of your current performance within your job and do a current risk assessment.
[00:10:21.300 --> 00:10:25.300]   If you're an MBA business type, then you would call this a SWOT analysis.
[00:10:25.300 --> 00:10:30.300]   SWOT is an acronym spelled S-W-O-T.
[00:10:30.300 --> 00:10:34.300]   It stands for strengths, weaknesses, opportunities, and threats.
[00:10:34.300 --> 00:10:40.300]   But do an honest assessment of your job and your job prospects.
[00:10:40.300 --> 00:10:45.300]   And think about what might happen if there were a recession.
[00:10:45.300 --> 00:10:48.300]   Here are some keys to pay attention to.
[00:10:48.300 --> 00:10:52.300]   Number one, are you an expensive employee?
[00:10:52.300 --> 00:10:59.300]   Remember that when finances get tight, the management of a company needs to look to trim the budget.
[00:10:59.300 --> 00:11:10.300]   And in the same way that I tell you in your personal budget, look to the biggest budget items first and then also look at the smaller items and cut in both.
[00:11:10.300 --> 00:11:14.300]   The management of a company is going to do both of those things.
[00:11:14.300 --> 00:11:17.300]   They're going to look at the biggest items first.
[00:11:17.300 --> 00:11:23.300]   And the biggest item in most companies' cost is the cost of salaries.
[00:11:23.300 --> 00:11:29.300]   And when they look into the cost of salaries, they're going to be looking at the most expensive salaries.
[00:11:29.300 --> 00:11:33.300]   So question, are you one of those expensive salaries?
