
[00:00:00.000 --> 00:00:01.980]   (upbeat music)
[00:00:01.980 --> 00:00:04.640]   Welcome to the Bogleheads Chapter Series.
[00:00:04.640 --> 00:00:08.100]   This episode was hosted by the Retired Life States Chapter
[00:00:08.100 --> 00:00:11.420]   and recorded September 21st, 2021.
[00:00:11.420 --> 00:00:15.900]   It features Wade Pfau, PhD, CFA, discussing RISA,
[00:00:15.900 --> 00:00:18.580]   his retirement income style awareness tool,
[00:00:18.580 --> 00:00:22.220]   as well as tax planning considerations in retirement.
[00:00:22.220 --> 00:00:23.700]   Bogleheads are investors who follow
[00:00:23.700 --> 00:00:25.420]   John Bogle's investing philosophy
[00:00:25.420 --> 00:00:27.860]   for attaining financial independence.
[00:00:27.860 --> 00:00:30.140]   This recording is for informational purposes only
[00:00:30.140 --> 00:00:31.280]   and should not be construed
[00:00:31.280 --> 00:00:33.980]   as personalized investment advice.
[00:00:33.980 --> 00:00:36.860]   Welcome everybody to the Retired Life Stage meeting.
[00:00:36.860 --> 00:00:38.820]   I'm Alan, one of the chapter coordinators
[00:00:38.820 --> 00:00:42.300]   along with my colleagues, Robert, Henry, and Raj.
[00:00:42.300 --> 00:00:45.580]   We're very pleased to have Wade Pfau joining us this evening.
[00:00:45.580 --> 00:00:47.260]   We'll start with our usual disclaimer
[00:00:47.260 --> 00:00:50.340]   that this presentation is for informational purposes only
[00:00:50.340 --> 00:00:51.460]   and should not be construed
[00:00:51.460 --> 00:00:54.380]   as personalized investment advice.
[00:00:54.380 --> 00:00:56.340]   And I'll turn the mic over to my colleague, Robert,
[00:00:56.340 --> 00:00:57.980]   who will formally introduce Wade
[00:00:57.980 --> 00:01:00.300]   and the presentation topics.
[00:01:00.300 --> 00:01:01.580]   Thank you, Robert. - Thank you, Alan.
[00:01:01.580 --> 00:01:04.060]   Yes, well, it's my pleasure this evening
[00:01:04.060 --> 00:01:07.340]   to introduce our guests, Dr. Wade Pfau.
[00:01:07.340 --> 00:01:11.020]   I think many in the Boglehead community
[00:01:11.020 --> 00:01:14.020]   are quite aware of his accomplishments.
[00:01:14.020 --> 00:01:16.440]   Wade is a retirement researcher
[00:01:16.440 --> 00:01:20.480]   and professor of retirement income in the PhD program
[00:01:20.480 --> 00:01:23.100]   for financial and retirement planning
[00:01:23.100 --> 00:01:26.500]   at the American College of Financial Services.
[00:01:26.500 --> 00:01:29.660]   He's also principal director of retirement research
[00:01:29.660 --> 00:01:32.060]   at McLean Asset Management,
[00:01:32.060 --> 00:01:34.460]   and he's the founder of Retirement Researcher.
