
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:10.000]   A podcast listener named Jacob writes in to ask a really tricky pastoral question.
[00:00:10.000 --> 00:00:17.000]   "Pastor John, how do you approach people in your life who believe they are saved, but you have a feeling they are not?
[00:00:17.000 --> 00:00:28.000]   I understand the dangers of being judgmental in a situation like this, but being in the Bible belt, I feel like I am in this situation all the time."
[00:00:28.000 --> 00:00:30.000]   "Pastor John, what would you say to Jacob?"
[00:00:30.000 --> 00:00:35.000]   I would say this is a huge concern.
[00:00:35.000 --> 00:00:39.000]   It is now, it always has been.
[00:00:39.000 --> 00:00:42.000]   And of course it's not just in the Bible belt.
[00:00:42.000 --> 00:00:47.000]   Every church has nominal members.
[00:00:47.000 --> 00:00:49.000]   Yes, they do. Every one.
[00:00:49.000 --> 00:00:59.000]   The mainline churches are just as plagued as the Bible belt by people who think they are Christians when they're not.
[00:00:59.000 --> 00:01:00.000]   Good grief.
[00:01:00.000 --> 00:01:05.000]   I live in Minnesota, and to be Minnesotan is almost to be Lutheran or Catholic.
[00:01:05.000 --> 00:01:18.000]   And those churches, just as much as any Baptist church in the Bible belt, are shot through with people who think they are Christians when they are not.
[00:01:18.000 --> 00:01:20.000]   And it always has been a huge concern.
[00:01:20.000 --> 00:01:25.000]   Already in the New Testament, they went out from us because they were not of us.
[00:01:25.000 --> 00:01:27.000]   So for a long time, there they were.
[00:01:27.000 --> 00:01:30.000]   There they were in the church, looked just like everybody else.
[00:01:30.000 --> 00:01:33.000]   And they went out, and that's how you knew finally that they weren't of us.
[00:01:33.000 --> 00:01:35.000]   And Paul speaks to whole churches.
[00:01:35.000 --> 00:01:37.000]   People sometimes stumble over this.
[00:01:37.000 --> 00:01:49.000]   Paul speaks to whole churches, words of warning that those who fail to bear the fruit of the Holy Spirit will not inherit the kingdom of God.
[00:01:49.000 --> 00:01:51.000]   He's just talking in general to the whole church.
[00:01:51.000 --> 00:01:54.000]   He's not saying, "Oh, there are one or two unbelievers among you."
[00:01:54.000 --> 00:01:59.000]   He means any of you take heed because you might be faking it.
