
[00:00:00.000 --> 00:00:02.000]   [Music]
[00:00:02.000 --> 00:00:09.860]   New year, new diets, new focus on health. And today we look at intermittent fasting.
[00:00:09.860 --> 00:00:14.720]   The question has come to us from several listeners. I pulled two. Here's a listener named Sharon.
[00:00:14.720 --> 00:00:19.880]   "Pastor John, I have always thought of fasting as a special spiritual discipline between me and God,
[00:00:19.880 --> 00:00:23.740]   a plea for dependence on Him as I pray about specific things.
[00:00:23.740 --> 00:00:27.640]   But there's a new weight loss craze called intermittent fasting.
[00:00:27.640 --> 00:00:32.160]   It's everywhere and people are losing weight, feeling healthier and living happier lives.
[00:00:32.160 --> 00:00:39.820]   That's great, but for a believer is intermittent fasting sacrilegious if it's done merely for weight loss purposes?
[00:00:39.820 --> 00:00:44.040]   When is fasting not fasting for the Christian?"
[00:00:44.040 --> 00:00:50.240]   And a listener named Emelyn writes in to say she has tried it with some success toward the end of weight loss,
[00:00:50.240 --> 00:00:57.000]   but now she wonders if it's appropriate for Christians to separate the physical discipline of fasting from its spiritual point.
[00:00:57.000 --> 00:01:03.880]   She asks if "the regular discipline of intermittent fasting should be used by Christians merely to lose weight,
[00:01:03.880 --> 00:01:11.200]   or does this goal prostitute a spiritual discipline and hijack it and turn it into nothing more than a physical body hack?"
[00:01:11.200 --> 00:01:15.400]   Pastor John, how would you answer Shannon and Emelyn?
[00:01:15.400 --> 00:01:22.480]   My short answer is that fasting without any explicit Christian associations,
[00:01:23.440 --> 00:01:29.600]   simply for the possible physical benefits of it, is not a prostitution of a Christian practice
[00:01:29.600 --> 00:01:35.880]   and need not be any more of a sin than exercise or dieting.
[00:01:35.880 --> 00:01:38.160]   Now, here's my thinking behind that answer.
[00:01:38.160 --> 00:01:44.120]   Fasting was not a Christian creation.
[00:01:44.120 --> 00:01:49.400]   In other words, the practice was not ours to begin with.
[00:01:49.720 --> 00:01:54.880]   As a religious practice, it already existed among Jewish people in the Old Testament,
[00:01:54.880 --> 00:02:00.480]   but also among other religions, as is clear from the Old Testament.
[00:02:00.480 --> 00:02:06.600]   We get a taste of what it meant for the Old Testament saints from Ezra 8.21, where Ezra says,
[00:02:06.600 --> 00:02:14.680]   "I proclaimed a fast there at the river Ahava, that we might humble ourselves before our God
[00:02:14.680 --> 00:02:19.480]   to seek from him a safe journey for ourselves, our children, and our goods."
[00:02:20.040 --> 00:02:25.480]   So, fasting was seen as a humbling of ourselves before God,
[00:02:25.480 --> 00:02:31.000]   because it put the person who's fasting in the position of a person with hunger,
[00:02:31.000 --> 00:02:38.040]   a needy position, a dependent position, symbolically as if we were poor,
[00:02:38.040 --> 00:02:46.280]   the people with no food, and the aim was to intensify the cry to God for help.
[00:02:47.240 --> 00:02:55.080]   It was the embrace of physical hunger to express with greater earnestness the spiritual hunger
[00:02:55.080 --> 00:03:00.840]   for God, just like I need food, I need you, oh God.
[00:03:00.840 --> 00:03:08.360]   But as significant as it was, the practice did not originate with the people of Israel.
[00:03:08.360 --> 00:03:12.760]   It appears that it was present in most other religions,
[00:03:12.760 --> 00:03:15.720]   and we can see a few glimpses of this in the Old Testament.
[00:03:15.720 --> 00:03:22.600]   For example, the Assyrians of Nineveh called for a fast when the prophet Jonah preached to them.
[00:03:22.600 --> 00:03:29.480]   Darius the Mede fasted when he threw Daniel into the lion's den.
[00:03:29.480 --> 00:03:37.240]   There's nothing distinctively Christian or Jewish about going without food for religious purposes.
[00:03:37.880 --> 00:03:44.840]   Therefore, it wouldn't be accurate to say that non-religious fasting
[00:03:44.840 --> 00:03:49.000]   is a prostitution of a Christian practice.
[00:03:49.000 --> 00:03:56.920]   It might be in the mind of some particular irreligious person.
[00:03:56.920 --> 00:04:06.040]   They might intentionally start with an awareness of the Christian practice and then consciously
