
[00:00:00.000 --> 00:00:04.500]   Get the perfect gift for the wine lover in your life at WineEnthusiast.com
[00:00:04.500 --> 00:00:06.500]   Personalized wine openers?
[00:00:06.500 --> 00:00:08.200]   WineEnthusiast.com
[00:00:08.200 --> 00:00:10.200]   Cheese boards?
[00:00:10.200 --> 00:00:12.700]   Mmm. WineEnthusiast.com
[00:00:12.700 --> 00:00:14.000]   Glassware?
[00:00:14.000 --> 00:00:15.900]   WineEnthusiast.com
[00:00:15.900 --> 00:00:18.100]   A 500-bottle wine fridge?
[00:00:18.100 --> 00:00:20.700]   Yep. Wine Enthu- you get the picture.
[00:00:20.700 --> 00:00:25.600]   Find the best prices on the perfect wine gift for you- I mean, for someone special this year.
[00:00:25.600 --> 00:00:28.800]   At Wine Enthusiast, we bring wine to life.
[00:00:28.800 --> 00:00:31.400]   (ding)
[00:00:31.400 --> 00:00:36.100]   Welcome to Radical Personal Finance, the show dedicated to providing you with the knowledge, skills,
[00:00:36.100 --> 00:00:40.600]   insight, and encouragement you need to live a rich and meaningful life now
[00:00:40.600 --> 00:00:44.000]   while building a plan for financial freedom in 10 years or less.
[00:00:44.000 --> 00:00:45.900]   My guest today is Leslie Pappas.
[00:00:45.900 --> 00:00:52.200]   Leslie's the author of a book called "Cashing In Tax-Free, Your Ultimate Guide to a Tax-Free Retirement
[00:00:52.200 --> 00:00:56.600]   Using 1031 Exchanges and DSTs," Delaware Statutory Trusts.
[00:00:56.600 --> 00:01:02.600]   Leslie, I'm not sure if I've ever seen a book title that includes nice, good sales language
[00:01:02.600 --> 00:01:05.100]   like "Your Ultimate Guide to a Tax-Free Retirement"
[00:01:05.100 --> 00:01:10.900]   and also includes CPA-speak like "1031 Exchanges and Delaware Statutory Trusts."
[00:01:10.900 --> 00:01:14.600]   Yeah, this is the world in which I balance myself.
[00:01:14.600 --> 00:01:20.500]   Being able to talk financial and be able to speak to people, those two things.
[00:01:20.500 --> 00:01:24.100]   There are two skill sets that don't often go together.
[00:01:24.100 --> 00:01:31.600]   So tell us a little bit about your background and the concept of this book that you've written.
[00:01:31.600 --> 00:01:36.200]   Yeah, my background, I've had three careers at my tender age of 58.
[00:01:36.200 --> 00:01:38.600]   The first was in banking in New York City.
[00:01:38.600 --> 00:01:45.300]   The second was as a consultant and the third in real estate, which I've been doing for the last 15 years or so.
[00:01:45.300 --> 00:01:52.500]   And what I have fashioned for myself is a career where I help investors,
[00:01:52.500 --> 00:01:56.700]   high net worth investors called accredited investors,
[00:01:56.700 --> 00:02:04.000]   basically purchase replacement property when they sell an investment property.
[00:02:04.000 --> 00:02:09.100]   And I help them avoid paying taxes in the process on the sale.
[00:02:09.100 --> 00:02:10.800]   So you're everyone's best friend.
[00:02:10.800 --> 00:02:13.000]   Yeah, everybody loves me.
[00:02:13.000 --> 00:02:16.800]   They always say it's too good to be true. It sounds too good to be true.
[00:02:16.800 --> 00:02:18.900]   Right. And we'll get into a little bit of how you structure it
[00:02:18.900 --> 00:02:24.900]   because basically what I understand of what you're doing is taking some of the rules and regulations that exist
[00:02:24.900 --> 00:02:32.100]   and just simply trying to package them a little bit more into something that is more accessible to more people.
[00:02:32.100 --> 00:02:34.000]   Why did you write a book on the topic?
[00:02:34.000 --> 00:02:38.400]   Well, you know, I've spent so much time educating folks over the years.
[00:02:38.400 --> 00:02:45.700]   It's I guess it's a it's a difference in my practice because this is all I do is work in this field of syndicated real estate.
[00:02:45.700 --> 00:02:50.400]   I spend hours and hours and hours with people because I want to make sure they know what they're doing.
[00:02:50.400 --> 00:02:53.500]   And well, I thought, why don't I just write it down?
[00:02:53.500 --> 00:03:01.500]   I got that idea around April last year and I decided to do that for the rest of the year and publish the book in January.
[00:03:01.500 --> 00:03:05.100]   So it's been really well received.
[00:03:05.100 --> 00:03:10.700]   I'm told it's a really easy read, which is exactly what I wanted it to be.
[00:03:10.700 --> 00:03:16.000]   And it's it's helping people learn, you know, in a different way.
[00:03:16.000 --> 00:03:24.400]   And it was interesting to try and incorporate everything I'd ever said on the topic over the last, you know, 15 years into one book.
[00:03:24.400 --> 00:03:29.200]   But it took me a long time, as I say, and I think it's been very effective for people.
[00:03:29.200 --> 00:03:36.400]   So explain the concept in a framework sense, the overall framework, so that my audience can understand the concept.
[00:03:36.400 --> 00:03:44.800]   Sure. So if a person owns investment property, property they rent, now that could be a house or condo.
[00:03:44.800 --> 00:03:48.500]   It could be land. You don't rent land, but it's held for investment purposes.
[00:03:48.500 --> 00:03:53.800]   It could be a commercial space or any number of different types of rental property.
[00:03:53.800 --> 00:04:03.000]   You can sell that property and avoid paying capital gains tax when you sell using a procedure called 1031 exchange.
[00:04:03.000 --> 00:04:08.700]   And it's been in the IRS code since I believe the 1920s.
[00:04:08.700 --> 00:04:18.300]   When you sell your investment property, you have to meet certain time frames and rules and you must buy replacement property.
[00:04:18.300 --> 00:04:27.800]   And that's how you can avoid the taxes. Say you come out of a transaction with $500,000 in cash.
[00:04:27.800 --> 00:04:33.400]   You have the opportunity to take some cash out and use it for whatever purpose you like,
[00:04:33.400 --> 00:04:38.800]   but you'll pay taxes on the bit that you touch. And that's called a partial exchange.
[00:04:38.800 --> 00:04:45.400]   So if you take $50,000 out of your $500,000 proceeds, you'll pay taxes just on the $50,000.
[00:04:45.400 --> 00:04:51.100]   And $450,000 would go through this process called 1031 exchange.
[00:04:51.100 --> 00:04:58.300]   And fundamentally what I do is I help people buy the new properties.
[00:04:58.300 --> 00:05:01.600]   The investor must be what's called an accredited investor.
[00:05:01.600 --> 00:05:07.900]   I mentioned this earlier. And this is all set up by the Securities and Exchange Commission.
[00:05:07.900 --> 00:05:12.300]   These investments are regulated as securities.
[00:05:12.300 --> 00:05:21.000]   And the investor must have a net worth of $1 million or more, not including the home they live in,
[00:05:21.000 --> 00:05:27.600]   or they have to have a substantial income, $200,000 for an individual or $300,000 for a couple,
[00:05:27.600 --> 00:05:32.800]   for the last two years with the expectation it will continue.
[00:05:32.800 --> 00:05:37.400]   So those people are about 8.5% of the people in the country,
[00:05:37.400 --> 00:05:42.600]   which means that these products are only available to those 8.5%.
[00:05:42.600 --> 00:05:45.800]   So it's a very small little niche.
[00:05:45.800 --> 00:05:52.100]   The reason that the SEC sets up guidelines like this is to protect the investor
[00:05:52.100 --> 00:05:57.900]   because Delaware statutory trusts are private placements.
[00:05:57.900 --> 00:06:04.300]   They're not public offerings. They're not reviewed by third parties like,
