
[00:00:00.000 --> 00:00:05.000]   As a parent, you know it's not just baby talk.
[00:00:05.000 --> 00:00:06.000]   Somebody's hungry.
[00:00:06.000 --> 00:00:10.000]   So talk with your baby's doctor about invasive pneumococcal disease, or IPD,
[00:00:10.000 --> 00:00:16.000]   and ask how Prevnar 20 pneumococcal 20-valent conjugate vaccine can help protect them.
[00:00:16.000 --> 00:00:18.000]   Children under 2 are at increased risk,
[00:00:18.000 --> 00:00:24.000]   but Prevnar 20 can help them develop more immunity to 20 strains of bacteria that cause IPD.
[00:00:24.000 --> 00:00:26.000]   Prevnar 20 is approved for children 6 weeks and older
[00:00:26.000 --> 00:00:31.000]   to help prevent infections from 20 strains of bacteria that cause invasive pneumococcal disease.
[00:00:31.000 --> 00:00:35.000]   Do not get Prevnar 20 if your child has had a severe allergic reaction to the vaccine or its ingredients.
[00:00:35.000 --> 00:00:38.000]   Those with weakened immune systems may have a lower response to the vaccine.
[00:00:38.000 --> 00:00:41.000]   Talk to your health care provider before vaccination if your baby was born prematurely.
[00:00:41.000 --> 00:00:46.000]   Side effects may include irritability, pain, redness, swelling at the injection site, drowsiness, muscle pain,
[00:00:46.000 --> 00:00:48.000]   decreased appetite, headache, and fever.
[00:00:48.000 --> 00:00:54.000]   For full prescribing information, please call 1-855-213-2138 or visit Prevnar20.com.
[00:00:54.000 --> 00:01:00.000]   Ask about Prevnar 20 for your baby. Visit AskForPrevnar20.com.
[00:01:00.000 --> 00:01:05.000]   Usually I begin shows with a quick note about the benefits of becoming a patron,
[00:01:05.000 --> 00:01:11.000]   but today I'm simply going to begin with a quick thank you for having become a patron.
[00:01:11.000 --> 00:01:14.000]   I'm going to be answering patron questions today.
[00:01:14.000 --> 00:01:18.000]   I think it's appropriate that I simply stop and say thank you.
[00:01:18.000 --> 00:01:23.000]   I appreciate each and every one of you who voluntarily supports the show.
[00:01:23.000 --> 00:01:26.000]   It means the world to me.
[00:01:26.000 --> 00:01:34.000]   Today I'm in the mood to do some Q&A, so I've pulled out four questions from the patrons of the show.
[00:01:34.000 --> 00:01:35.000]   First question is about journaling.
[00:01:35.000 --> 00:01:43.000]   Joshua, what tips do you have to be able to successfully journal, especially as regards financial planning?
[00:01:43.000 --> 00:01:46.000]   Next question is about where to start.
[00:01:46.000 --> 00:01:49.000]   If you want to actually get started with your financial independence plan,
[00:01:49.000 --> 00:01:53.000]   literally what do you do with the first $100?
[00:01:53.000 --> 00:01:59.000]   Question regarding your money or your life, if it can still follow the investment recommendations set forth in that book.
[00:01:59.000 --> 00:02:22.000]   Finally, what are my ideas about families investing together?
[00:02:22.000 --> 00:02:24.000]   Welcome to the Radical Personal Finance Podcast.
[00:02:24.000 --> 00:02:25.000]   My name is Joshua Sheets.
[00:02:25.000 --> 00:02:28.000]   This is episode 185 of the show.
[00:02:28.000 --> 00:02:33.000]   I'm going to be doing a little bit of Q&A blitz over the next few shows.
[00:02:33.000 --> 00:02:37.000]   I've got a lot of questions that have piled up, especially questions from patrons of the show,
[00:02:37.000 --> 00:02:43.000]   things I haven't responded to, and I've decided to step forward and just knock them out.
[00:02:43.000 --> 00:02:44.000]   These seem like fun to me right now.
[00:02:44.000 --> 00:02:54.000]   They fit my mood, and I know the audience likes listening to them, so I hope you enjoy.
[00:02:54.000 --> 00:02:57.000]   Today I wasn't in the mood to dig into any really technical stuff,
[00:02:57.000 --> 00:03:00.000]   so I just pulled out four questions that are not exactly technical,
[00:03:00.000 --> 00:03:04.000]   and so hopefully it will be a little bit of a lighter content show today for you.
[00:03:04.000 --> 00:03:08.000]   But we're going to kick it off with a question here from Chris regarding journaling.
[00:03:08.000 --> 00:03:11.000]   Chris says, "Joshua, thank you so much for doing the show.
[00:03:11.000 --> 00:03:15.000]   Thank you for the effort that you put in and for the thought-provoking product that you create.
[00:03:15.000 --> 00:03:16.000]   It's worth the voluntary money."
[00:03:16.000 --> 00:03:17.000]   Chris, thank you.
[00:03:17.000 --> 00:03:19.000]   I've got a very open-ended question.
[00:03:19.000 --> 00:03:24.000]   "You often talk about journaling and writing to help develop thoughts, ideas, and plans.
[00:03:24.000 --> 00:03:26.000]   How do you get started doing this?
[00:03:26.000 --> 00:03:30.000]   What should a listener focus on when getting into the habit of journaling?
[00:03:30.000 --> 00:03:32.000]   How often do you write in your journal?
[00:03:32.000 --> 00:03:37.000]   Without any framework or place to start, I find myself wanting to move on to other activities.
[00:03:37.000 --> 00:03:40.000]   I think there's a huge amount of value to the idea of putting your thoughts down on paper
[00:03:40.000 --> 00:03:43.000]   and developing them, and it's something I'd like to start as soon as possible.
[00:03:43.000 --> 00:03:46.000]   It would be great to hear your thoughts and maybe some tactics that you employ
[00:03:46.000 --> 00:03:48.000]   to get the most out of your journaling time.
[00:03:48.000 --> 00:03:50.000]   Keep up the great work, Chris."
[00:03:50.000 --> 00:03:57.000]   Chris, it's a good question, and I wonder with questions like this if I'm even qualified to answer it,
[00:03:57.000 --> 00:04:02.000]   because frankly, I'm a failed journaler in this way.
[00:04:02.000 --> 00:04:10.000]   When I was younger, I really wanted to be a consistent diary writer, I guess would be a better word, or a journaler.
[00:04:10.000 --> 00:04:16.000]   I really wanted to do the idea where every day I would sit down at the end of the day and write out,
[00:04:16.000 --> 00:04:22.000]   "Today is March blah, blah, blah, and this is what happened today," and hear my thoughts about it
[00:04:22.000 --> 00:04:26.000]   and compose a beautiful one-page entry on it.
[00:04:26.000 --> 00:04:30.000]   I've never been able to do that.
[00:04:30.000 --> 00:04:35.000]   If I go back to my childhood, I could put forth a stack of failed notebooks.
[00:04:35.000 --> 00:04:40.000]   I would get a fancy notebook and I would write, and I would usually write for about five days
[00:04:40.000 --> 00:04:42.000]   or maybe four days or three days, and then I would quit.
[00:04:42.000 --> 00:04:45.000]   Then three months later, I would write again, "Dear Diary,"
[00:04:45.000 --> 00:04:50.000]   and I would want to just try to create that kind of journal.
[00:04:50.000 --> 00:04:54.000]   I was inspired to do that by a couple of things.
[00:04:54.000 --> 00:05:00.000]   Probably the biggest influence on me was actually my sister's journals.
[00:05:00.000 --> 00:05:06.000]   I had a sister who died when she was 14 from epilepsy, and she had an epileptic seizure,
[00:05:06.000 --> 00:05:10.000]   but she left behind her journals.
[00:05:10.000 --> 00:05:13.000]   She was a committed journal writer.
[00:05:13.000 --> 00:05:19.000]   My family had five or six of these little books, and it's so nice to be able to go through
[00:05:19.000 --> 00:05:22.000]   and read all of her journal entries.
[00:05:22.000 --> 00:05:27.000]   After enough time passes, it really was always a real comfort to my family
[00:05:27.000 --> 00:05:29.000]   as we were going through that process, and especially for me.
[00:05:29.000 --> 00:05:35.000]   I was young when she died, and when I got older, I never really felt like I knew her,
[00:05:35.000 --> 00:05:41.000]   but I could go through and read her journal entries and actually get to know her a little bit better.
[00:05:41.000 --> 00:05:44.000]   I remember being inspired by that, and I always thought I was going to die young.
[00:05:44.000 --> 00:05:47.000]   I'm not sure why, but I thought I was going to die young.
[00:05:47.000 --> 00:05:51.000]   I thought, "Well, I want to leave behind the same kind of legacy as my sister left behind.
[00:05:51.000 --> 00:05:54.000]   I never could do it."
[00:05:54.000 --> 00:05:59.000]   So for a long time, I'd always beat myself up about not consistently journaling
[00:05:59.000 --> 00:06:02.000]   and not consistently journaling and not consistently journaling.
[00:06:02.000 --> 00:06:08.000]   But that changed when I did one simple thing, actually two simple things.
[00:06:08.000 --> 00:06:14.000]   Number one, I bought a book that I actually wanted to use, and I remember it was a Moleskine notebook.
[00:06:14.000 --> 00:06:16.000]   They're very hip and trendy.
[00:06:16.000 --> 00:06:18.000]   Well, I guess they were a few years ago.
[00:06:18.000 --> 00:06:19.000]   Maybe they're still hip and trendy.
[00:06:19.000 --> 00:06:26.000]   But I liked that notebook because it was just one book, and it was fun but not too fancy,
[00:06:26.000 --> 00:06:30.000]   and it was usable, but it wasn't just common.
[00:06:30.000 --> 00:06:35.000]   I made myself the promise that I'm just going to write down when and what I feel like,
[00:06:35.000 --> 00:06:40.000]   and I'm not going to try to stick to anything because when I would try to stick to something,
[00:06:40.000 --> 00:06:42.000]   it would always feel like work.
[00:06:42.000 --> 00:06:44.000]   That was the first time -- I still have the book.
[00:06:44.000 --> 00:06:46.000]   I keep all my old journals.
[00:06:46.000 --> 00:06:49.000]   But that was the first time that I could ever actually say that I followed through.
[00:06:49.000 --> 00:06:53.000]   The reason I followed through was because I made it easy for myself to follow through.
[00:06:53.000 --> 00:06:57.000]   I didn't try to stick to a standard of every day before bed, sitting down and writing for 10 minutes.
[00:06:57.000 --> 00:06:58.000]   I couldn't do it.
[00:06:58.000 --> 00:06:59.000]   I never did it.
[00:06:59.000 --> 00:07:01.000]   I never wanted to do it enough to actually do that.
[00:07:01.000 --> 00:07:13.000]   But I did find that if I just wrote when and how and what I wanted to, then I stuck with it because I made it easy for myself.
[00:07:13.000 --> 00:07:19.000]   Now, I've since gone on and studied, and now I know that there are far smarter people than me that often talk about that.
[00:07:19.000 --> 00:07:22.000]   It's well-known in modern success literature.
[00:07:22.000 --> 00:07:26.000]   I don't remember the guy's name of the guy's book, but he got famous for saying,
[00:07:26.000 --> 00:07:28.000]   "Don't say you're going to floss your teeth every night.
[00:07:28.000 --> 00:07:29.000]   Just floss one tooth.
[00:07:29.000 --> 00:07:35.000]   Make it easy or just pick up the flosser," the idea being that the easier you make the first step, then the easier the process will be.
[00:07:35.000 --> 00:07:40.000]   Once you start flossing the first tooth, then you'll start flossing the other tooth, the other teeth.
[00:07:40.000 --> 00:07:41.000]   Maybe it's true.
[00:07:41.000 --> 00:07:42.000]   Maybe it's not.
[00:07:42.000 --> 00:07:48.000]   It did work for me in the sense of journaling years ago before I even knew about the psychological research on that subject.
[00:07:48.000 --> 00:07:55.000]   To me, though, it's important to make it easy, and it's important to understand the primary benefit of journaling.
[00:07:55.000 --> 00:07:58.000]   This may vary for different people, but I'll tell you what it is for me.
[00:07:58.000 --> 00:08:08.000]   The primary benefit of journaling is being able to look at my own thoughts and to be able to think in a disciplined manner.
[00:08:08.000 --> 00:08:16.000]   We often don't know how good or how clear our thinking is until we see our own thoughts, and for me, it's actually more powerful to hear my own thoughts.
[00:08:16.000 --> 00:08:19.000]   It's one of the reasons why it's a little easier for me to do a podcast than for many other people.
[00:08:19.000 --> 00:08:21.000]   Some people think well as writers.
[00:08:21.000 --> 00:08:24.000]   I actually think well as a speaker.
[00:08:24.000 --> 00:08:28.000]   And so for me, doing a podcast is cathartic.
[00:08:28.000 --> 00:08:30.000]   It's a way for me to hear my own thoughts.
[00:08:30.000 --> 00:08:36.000]   I often listen to my own shows and try to think through, and I do a lot of preparation beforehand.
[00:08:36.000 --> 00:08:37.000]   I don't just sit here and talk.
