
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:04.740]   - Hey everyone.
[00:00:04.740 --> 00:00:06.360]   Welcome to the Lydian Space Podcast.
[00:00:06.360 --> 00:00:09.040]   This is Alessio, partner and CTO at Decibel Partners,
[00:00:09.040 --> 00:00:12.060]   and I'm joined by my co-host, Swix, founder of Small AI.
[00:00:12.060 --> 00:00:13.720]   - Hey, and today we're joined in the studio
[00:00:13.720 --> 00:00:15.080]   by Florent Crevello.
[00:00:15.080 --> 00:00:15.920]   Welcome.
[00:00:15.920 --> 00:00:17.080]   - Hey, yeah, thanks for having me.
[00:00:17.080 --> 00:00:19.160]   - Also known as Altimore.
[00:00:19.160 --> 00:00:20.960]   Always wanted to ask, what is Altimore?
[00:00:20.960 --> 00:00:22.640]   - It was the name of my character
[00:00:22.640 --> 00:00:23.960]   when I was playing Dungeons and Dragons.
[00:00:23.960 --> 00:00:24.800]   - Always.
[00:00:24.800 --> 00:00:25.840]   - I was like 11 years old.
[00:00:25.840 --> 00:00:26.960]   - What was your classes?
[00:00:26.960 --> 00:00:27.800]   - I was an elf.
[00:00:27.800 --> 00:00:28.840]   I was a magician elf.
[00:00:28.840 --> 00:00:30.280]   - Okay, all right.
[00:00:30.280 --> 00:00:31.520]   Well, you're still spinning magic.
[00:00:31.520 --> 00:00:35.040]   Right now you're a solo founder/CEO of Lindy.ai.
[00:00:35.040 --> 00:00:36.320]   What is Lindy?
[00:00:36.320 --> 00:00:38.000]   - Yeah, we are a no-code platform
[00:00:38.000 --> 00:00:40.080]   letting you build your own AI agents easily.
[00:00:40.080 --> 00:00:42.520]   So you can think of we all to link chain
[00:00:42.520 --> 00:00:44.560]   as air table into MySQL.
[00:00:44.560 --> 00:00:47.000]   Like you can just pin up AI agents super easily
[00:00:47.000 --> 00:00:49.680]   by clicking around and no code required.
[00:00:49.680 --> 00:00:50.840]   You didn't have to be an engineer
[00:00:50.840 --> 00:00:52.440]   and you can automate business workflows
[00:00:52.440 --> 00:00:55.640]   that you simply could not automate before in a few minutes.
[00:00:55.640 --> 00:00:57.360]   - You've been in our orbit a few times.
[00:00:57.360 --> 00:01:00.440]   I think you spoke at our Latent Space anniversary.
[00:01:00.440 --> 00:01:03.400]   You spoke at my summit, the first summit,
[00:01:03.400 --> 00:01:05.200]   which was a really good keynote.
[00:01:05.200 --> 00:01:06.480]   And most recently,
[00:01:06.480 --> 00:01:08.720]   like we actually already scheduled this podcast
[00:01:08.720 --> 00:01:09.560]   before this happened,
[00:01:09.560 --> 00:01:10.880]   but Andrew Wilkinson was like,
[00:01:10.880 --> 00:01:13.280]   "I'm obsessed by Lindy."
[00:01:13.280 --> 00:01:14.720]   He's just created a whole bunch of agents.
[00:01:14.720 --> 00:01:16.240]   So basically, why are you blowing up?
[00:01:16.240 --> 00:01:17.080]   - Well, thank you.
[00:01:17.080 --> 00:01:18.520]   I think we are having a little bit of a moment.
[00:01:18.520 --> 00:01:20.480]   I think it's a bit premature to say we're blowing up,
[00:01:20.480 --> 00:01:22.240]   but why are things going well?
[00:01:22.240 --> 00:01:24.000]   We revamped the product majorly.
