
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Well, international missions is a huge theme in the life ministry of John Piper.
[00:00:09.000 --> 00:00:14.000]   That word "missions" has appeared 250 times on this podcast alone.
[00:00:14.000 --> 00:00:16.000]   The church has global aspirations.
[00:00:16.000 --> 00:00:18.000]   Our ongoing prayer is the prayer of the psalmist.
[00:00:18.000 --> 00:00:21.000]   Let the nations be glad and sing for joy.
[00:00:21.000 --> 00:00:24.000]   Psalm 67, 4. Amen.
[00:00:24.000 --> 00:00:30.000]   Let the nations join the chorus of joyful praise to our God through Christ.
[00:00:30.000 --> 00:00:32.000]   And use us, Lord, in that process.
[00:00:32.000 --> 00:00:37.000]   And so we pray regularly here at Desiring God that the Lord would bless our global outreach
[00:00:37.000 --> 00:00:41.000]   and our translations efforts and our international travel.
[00:00:41.000 --> 00:00:43.000]   But you may be like Pastor John and myself.
[00:00:43.000 --> 00:00:45.000]   We live in large cities in the United States.
[00:00:45.000 --> 00:00:50.000]   And here it's very easy to be buffered from the needs of the world.
[00:00:50.000 --> 00:00:59.000]   And yet we too are called to feed global aspirations in our own lives and in our own churches.
[00:00:59.000 --> 00:01:05.000]   Missions was woven into the fabric of the church from its very inception.
[00:01:05.000 --> 00:01:09.000]   It's why our Savior told his very first followers in John 10, 16,
[00:01:09.000 --> 00:01:12.000]   "I have other sheep that are not of this fold.
[00:01:12.000 --> 00:01:17.000]   I must bring them also, and they will listen to my voice."
[00:01:17.000 --> 00:01:22.000]   So there will be one flock, one shepherd."
[00:01:22.000 --> 00:01:30.000]   Here's Pastor John in a 2011 sermon to explain why we need these words in America today.
[00:01:30.000 --> 00:01:40.000]   I am praying that John 10, 16 will fill you with a confidence that the saving global,
[00:01:40.000 --> 00:01:46.000]   worldwide, all peoples, including purpose of God, and your place in it, cannot fail.
[00:01:46.000 --> 00:01:48.000]   Will totally succeed.
[00:01:48.000 --> 00:01:53.000]   That's the last thing I want to try to make plain.
[00:01:53.000 --> 00:01:57.000]   You might say, and you'd be right, we've already seen that.
[00:01:57.000 --> 00:02:04.000]   I mean, if he sovereignly saves as effectively as you say he saves his sheep, he can't fail.
[00:02:04.000 --> 00:02:06.000]   Total right.
[00:02:06.000 --> 00:02:08.000]   So I could close the book.
[00:02:08.000 --> 00:02:11.000]   We could all go to Kenny's house.
[00:02:11.000 --> 00:02:13.000]   You know, we're talking about the South Campus, do you?
[00:02:13.000 --> 00:02:19.000]   North Campus, doesn't matter.
[00:02:19.000 --> 00:02:23.000]   But we're not going to stop because there is so much in this verse I have not said yet
[00:02:23.000 --> 00:02:30.000]   that is so massively important for your life and for the mission.
[00:02:30.000 --> 00:02:34.000]   I want you to feel now the thrust of the words, "not of this fold."
[00:02:34.000 --> 00:02:35.000]   Are you with me?
[00:02:35.000 --> 00:02:40.000]   "I have other sheep that are not of this fold."
[00:02:40.000 --> 00:02:43.000]   And then the other thing I want you to focus on is one flock and one shepherd.
[00:02:43.000 --> 00:02:48.000]   Those are the two things we're working with for the last few minutes of this sermon.
[00:02:48.000 --> 00:02:49.000]   I have sheep.
[00:02:49.000 --> 00:02:52.000]   They're not of the fold.
[00:02:52.000 --> 00:02:54.000]   That's already in existence.
[00:02:54.000 --> 00:02:56.000]   In that case, a Jewish fold.
[00:02:56.000 --> 00:02:59.000]   I could say here, okay, here we are, fold or gather.
[00:02:59.000 --> 00:03:00.000]   Here's Bethlehem.
[00:03:00.000 --> 00:03:03.000]   He has other sheep besides us.
[00:03:03.000 --> 00:03:11.000]   And he must bring them, not necessarily to Bethlehem but to himself.
[00:03:11.000 --> 00:03:17.000]   "I have other sheep that are not of this fold," that is they're not of ethnic Jewish Israel.
[00:03:17.000 --> 00:03:19.000]   "I must bring them also.
[00:03:19.000 --> 00:03:21.000]   They will listen to my voice.
