
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:09.760]   Good Monday, and thank you for listening to the podcast. As Christians, we love the good news that
[00:00:09.760 --> 00:00:16.720]   Jesus Christ has abolished death and brought life and immortality to light through the gospel.
[00:00:16.720 --> 00:00:25.680]   2 Timothy 1.10. This salvation is a great gift to us, but it's not the greatest gift. The gospel
[00:00:25.680 --> 00:00:36.000]   is precious to us because the greatest prize of the gospel is that we get God. We get God.
[00:00:36.000 --> 00:00:44.640]   He becomes our Father. He becomes our all-satisfying Friend. He becomes our Protector
[00:00:44.640 --> 00:00:55.680]   and our Provider. He is the prize of the gospel. We saw that back in APJ's 1079 and 1604, a precious
[00:00:55.680 --> 00:01:03.440]   point that we will return to next time on Wednesday, actually, in APJ 1934. But first,
[00:01:03.440 --> 00:01:08.880]   today's question, because with such wealth in the good news, surely we should find ourselves
[00:01:08.880 --> 00:01:15.200]   willing and eager to share this gospel with everyone we come into contact with, right?
[00:01:15.200 --> 00:01:21.840]   Well, no, we often don't. Gospel opportunities arise when we say nothing, and so we're left
[00:01:21.840 --> 00:01:28.640]   inside a tension of our own making, claiming to love something that we hesitate to speak about
[00:01:28.640 --> 00:01:36.320]   with others, and bringing into question the authenticity of our own love. If we truly
[00:01:36.320 --> 00:01:44.560]   loved the gospel of Jesus Christ, why wouldn't we more eagerly share it? That leads to our
[00:01:44.560 --> 00:01:50.560]   question today from a candid and anonymous young man who simply asks this. Pastor John,
[00:01:50.560 --> 00:01:59.040]   here's my honest and straightforward question to you. Will I go to hell if I never evangelize,
[00:01:59.040 --> 00:02:11.040]   not even once? First, let me agree with this young man that there is such a reality as hell,
[00:02:11.040 --> 00:02:24.480]   and people really do go there. It is the righteous judgment of God, and no one in the Bible spoke
[00:02:24.480 --> 00:02:32.320]   of it more often than Jesus. For example, he said to the Pharisees, "You serpents,
[00:02:32.320 --> 00:02:41.920]   you brood of vipers, how are you to escape being sentenced to hell?" Matthew 23, 33.
[00:02:41.920 --> 00:02:52.480]   And the apostle John spoke of the one who will—and this is probably the most vivid description of
[00:02:52.480 --> 00:03:01.440]   hell in the Bible from Revelation 14, 10, and 11—"They will drink of the wine of God's wrath,
[00:03:01.440 --> 00:03:09.360]   poured full strength into the cup of his anger, and he will be tormented with fire and sulfur
