
[00:00:00.000 --> 00:00:05.000]   As a parent, you know it's not just baby talk.
[00:00:05.000 --> 00:00:06.000]   Somebody's hungry.
[00:00:06.000 --> 00:00:10.000]   So talk with your baby's doctor about invasive pneumococcal disease, or IPD,
[00:00:10.000 --> 00:00:16.000]   and ask how Prevnar 20 pneumococcal 20-valent conjugate vaccine can help protect them.
[00:00:16.000 --> 00:00:18.000]   Children under 2 are at increased risk,
[00:00:18.000 --> 00:00:24.000]   but Prevnar 20 can help them develop more immunity to 20 strains of bacteria that cause IPD.
[00:00:24.000 --> 00:00:26.000]   Prevnar 20 is approved for children 6 weeks and older
[00:00:26.000 --> 00:00:31.000]   to help prevent infections from 20 strains of bacteria that cause invasive pneumococcal disease.
[00:00:31.000 --> 00:00:35.000]   Do not get Prevnar 20 if your child has had a severe allergic reaction to the vaccine or its ingredients.
[00:00:35.000 --> 00:00:38.000]   Those with weakened immune systems may have a lower response to the vaccine.
[00:00:38.000 --> 00:00:41.000]   Talk to your health care provider before vaccination if your baby was born prematurely.
[00:00:41.000 --> 00:00:45.000]   Side effects may include irritability, pain, redness, swelling at the injection site,
[00:00:45.000 --> 00:00:48.000]   drowsiness, muscle pain, decreased appetite, headache, and fever.
[00:00:48.000 --> 00:00:55.000]   For full prescribing information, please call 1-855-213-2138 or visit Prevnar20.com.
[00:00:55.000 --> 00:01:00.000]   Ask about Prevnar 20 for your baby. Visit AskForPrevnar20.com.
[00:01:00.000 --> 00:01:05.000]   Today's episode of Radical Personal Finance is brought to you by HelloFresh.
[00:01:05.000 --> 00:01:10.000]   Please visit HelloFresh.com and use the promo code "RPF30"
[00:01:10.000 --> 00:01:15.000]   to save 30 bucks off your first week of deliveries when you subscribe.
[00:01:15.000 --> 00:01:20.000]   HelloFresh.com. Use the promo code "RPF30".
[00:01:20.000 --> 00:01:26.000]   On today's episode, we tackle part two on the seasonality of life.
[00:01:26.000 --> 00:01:33.000]   Part one yesterday talked about the seasons of life, and today, the seasons of work.
[00:01:33.000 --> 00:01:49.000]   [Music]
[00:01:49.000 --> 00:01:52.000]   Welcome to Radical Personal Finance, the show dedicated to providing you with the knowledge,
[00:01:52.000 --> 00:01:57.000]   skills, insight, and encouragement you need to live a rich and meaningful life now
[00:01:57.000 --> 00:02:00.000]   while building a plan for financial freedom in ten years or less.
[00:02:00.000 --> 00:02:03.000]   My name is Joshua, and I am your host.
[00:02:03.000 --> 00:02:09.000]   Today, my goal is to help you make your work life a little bit more meaningful,
[00:02:09.000 --> 00:02:12.000]   give you a little bit of encouragement so that you'll do it better
[00:02:12.000 --> 00:02:15.000]   and get more results and more enjoyment out of the process.
[00:02:15.000 --> 00:02:21.000]   [Music]
[00:02:21.000 --> 00:02:25.000]   The world of work is changing in today's world, and this is nothing new.
[00:02:25.000 --> 00:02:26.000]   Work has always changed.
[00:02:26.000 --> 00:02:31.000]   It just seems that the change always seems new and fresh to us.
[00:02:31.000 --> 00:02:36.000]   I've never seen so many articles about the change of work, the robotics revolution,
[00:02:36.000 --> 00:02:42.000]   the fact that many of us, our jobs are going to be outsourced and replaced by robots
[00:02:42.000 --> 00:02:47.000]   and all kinds of new things, this universal basic income proposal.
[00:02:47.000 --> 00:02:49.000]   I've never seen so many articles on it.
[00:02:49.000 --> 00:02:52.000]   It's showing up as the theoretically new thing.
[00:02:52.000 --> 00:02:56.000]   It's nothing new, but I'm seeing it all over the place.
[00:02:56.000 --> 00:03:03.000]   And I want to wrap up this discussion of seasonality with an area of focus that I didn't get to in yesterday's show intentionally.
[00:03:03.000 --> 00:03:07.000]   I tried to keep yesterday's show focused on the philosophy as it applies to life.
[00:03:07.000 --> 00:03:11.000]   But I want to talk about the importance of seasonality because in our modern world,
[00:03:11.000 --> 00:03:20.000]   because of our ignoring of the seasons, we've lost some of the benefits of the seasons.
[00:03:20.000 --> 00:03:26.000]   If you think back just a little bit when life was more exposed to the coming and going of the seasons,
[00:03:26.000 --> 00:03:31.000]   you can see that external influences had a greater effect on the day-to-day hum,
[00:03:31.000 --> 00:03:36.000]   the day-to-day routine that most of us went through.
[00:03:36.000 --> 00:03:42.000]   And there were specific times of year at which you performed certain tasks.
[00:03:42.000 --> 00:03:56.000]   In an agrarian society, this judgment, this forcing of seasonality is even more acute.
[00:03:56.000 --> 00:03:59.000]   You don't go out and plant your seeds in the fall.
[00:03:59.000 --> 00:04:01.000]   You plant your seeds in the spring.
[00:04:01.000 --> 00:04:07.000]   And there are certain tasks that you do in the summer and in the fall and certain tasks that you do in the summer and the spring.
[00:04:07.000 --> 00:04:11.000]   In today's world, it's not quite so much that way.
[00:04:11.000 --> 00:04:16.000]   Most of us, our work is always there and we need to face it all year, all the time.
[00:04:16.000 --> 00:04:19.000]   And so we lose some of the benefits of the season.
[00:04:19.000 --> 00:04:24.000]   Worse than that, the appearance of our work changes.
[00:04:24.000 --> 00:04:30.000]   I remember a decade ago when I first read David Allen's book called Getting Things Done.
[00:04:30.000 --> 00:04:38.000]   I grasped the thesis of his reason for having to write such a book, which was this.
[00:04:38.000 --> 00:04:42.000]   In our modern world, we need a manual for how to get things done.
[00:04:42.000 --> 00:04:45.000]   This has not been the case traditionally throughout human history.
[00:04:45.000 --> 00:04:48.000]   Throughout much of human history, work was obvious.
[00:04:48.000 --> 00:04:50.000]   It was apparent. It was clear.
[00:04:50.000 --> 00:04:56.000]   If you were living in an agrarian society and needed to go out and plow a field in the springtime,
[00:04:56.000 --> 00:04:59.000]   you knew when you were supposed to plow because it was spring.
[00:04:59.000 --> 00:05:01.000]   You don't plow in the summer and you don't plow in the winter.
[00:05:01.000 --> 00:05:03.000]   You plow in the spring.
[00:05:03.000 --> 00:05:09.000]   And so when springtime rolls around, you have an external cue indicating to you that it's time to go out and plow.
[00:05:09.000 --> 00:05:12.000]   So you face your work. You know the order.
[00:05:12.000 --> 00:05:16.000]   In old days, my dad grew up on a farm and so there was a three-generational farm.
[00:05:16.000 --> 00:05:18.000]   Both my parents grew up on farms.
[00:05:18.000 --> 00:05:21.000]   There was three generations of farmers involved there.
[00:05:21.000 --> 00:05:25.000]   And so you had a generational transfer of wisdom and knowledge.
[00:05:25.000 --> 00:05:28.000]   You didn't have to go and read a bunch of books on how to plant.
[00:05:28.000 --> 00:05:32.000]   If you were a young boy growing up on a farm and your dad and grandfather were involved as well,
[00:05:32.000 --> 00:05:38.000]   they had the knowledge and the wisdom of when you did certain tasks and in what order you did certain tasks.
[00:05:38.000 --> 00:05:45.000]   So you knew when you were supposed to work and you also knew what that work looked like.
[00:05:45.000 --> 00:05:47.000]   You knew how to get ready for it.
[00:05:47.000 --> 00:05:49.000]   The task was straightforward. You get the plow ready.
[00:05:49.000 --> 00:05:51.000]   You knew how to do it.
[00:05:51.000 --> 00:05:53.000]   A little bit of instruction. Here's how you plow.
[00:05:53.000 --> 00:05:55.000]   And then you did it and you knew when you were done.
[00:05:55.000 --> 00:06:01.000]   If you were starting off on the 40-acre west pasture and you're plowing it from east to west,
[00:06:01.000 --> 00:06:05.000]   well, you start at the east and when you're halfway through, you're halfway done.
[00:06:05.000 --> 00:06:07.000]   And when you get to the west, you're done.
[00:06:07.000 --> 00:06:08.000]   When the sun comes up, you go to work.
[00:06:08.000 --> 00:06:11.000]   When the sun goes down, you quit.
[00:06:11.000 --> 00:06:13.000]   It was straightforward.
[00:06:13.000 --> 00:06:21.000]   But in our modern economy where many of us are knowledge workers, the lines are much more difficult.
[00:06:21.000 --> 00:06:24.000]   I face this challenge constantly.
[00:06:24.000 --> 00:06:29.000]   I frequently am totally ignorant as to what is the best thing for me to do next.
[00:06:29.000 --> 00:06:35.000]   I frequently sit down with a pad of paper and try to figure out, "Okay, where should I focus my time?"
[00:06:35.000 --> 00:06:39.000]   I don't know whether it's spring or fall and I don't know what you're supposed to do in spring and fall.
[00:06:39.000 --> 00:06:42.000]   I frequently don't know when I'm supposed to work.
[00:06:42.000 --> 00:06:48.000]   Night, day, morning, afternoon, much more challenging.
[00:06:48.000 --> 00:06:58.000]   And thus, it's only in the modern world, in the modern era that anybody could even write a book with a title like "Getting Things Done" and have it be relevant.
[00:06:58.000 --> 00:07:07.000]   Well, when we bring that to the concept of seasonality, I believe that you can draw some lessons from seasonality to apply to your work life.
[00:07:07.000 --> 00:07:12.000]   It's extremely important to me that we learn how to work effectively and we learn the value of work.
[00:07:12.000 --> 00:07:30.000]   In case you haven't picked up on the theme of – much of the theme of radical personal finance, although I encourage and pursue financial freedom and I encourage others to pursue financial freedom, I don't believe that financial freedom and work are mutually exclusive.
[00:07:30.000 --> 00:07:34.000]   I don't see work as something that should be sought to get out of.
[00:07:34.000 --> 00:07:38.000]   I don't see work as a curse.
[00:07:38.000 --> 00:07:41.000]   Work as a blessing.
[00:07:41.000 --> 00:07:43.000]   Work as a gift.
[00:07:43.000 --> 00:07:51.000]   And if we ignore work or we ignore the value of work, it often causes significant problems.
[00:07:51.000 --> 00:08:08.000]   And many people are pursuing desperately the concept of retirement, as in "I don't want to work anymore" because they have a poor relationship with work.
[00:08:08.000 --> 00:08:26.000]   Perhaps the fundamental reason would be – the most frequent reason rather than the fundamental reason – the most frequent reason would be if there's a poor fit between the type of work that you're engaged in and your unique skills, your unique abilities, the things that are uniquely you.
[00:08:26.000 --> 00:08:35.000]   If you find yourself in a situation where you're doing work that is not well-suited to you, you will find yourself deeply frustrated.
[00:08:35.000 --> 00:08:37.000]   I've been there.
[00:08:37.000 --> 00:08:40.000]   I think we've all been there.
[00:08:40.000 --> 00:08:43.000]   Now, just because you're there doesn't mean you immediately should leave.
[00:08:43.000 --> 00:08:46.000]   There are lessons that can be learned in that context.
[00:08:46.000 --> 00:08:58.000]   I intend to inflict work on my children that is not particularly well-suited to them at certain times so that they can learn the character lessons that they need.
[00:08:58.000 --> 00:09:05.000]   Well, if I'm going to inflict that on my children, then why should I escape those lessons myself?
[00:09:05.000 --> 00:09:08.000]   But there's a balance.
[00:09:08.000 --> 00:09:29.000]   In the same way that I wouldn't seek to consign my children to decades of hard labor and things that are not well-suited for them, that would not be helpful, I don't think that you and I should necessarily, if we have the opportunity, just simply tough it out and grind it out through decades of hard labor.
[00:09:29.000 --> 00:09:31.000]   You can learn your lessons more quickly.
[00:09:31.000 --> 00:09:37.000]   So a good first step in developing financial freedom is developing a little bit of work freedom.
[00:09:37.000 --> 00:09:46.000]   I find routinely – I do a lot of consulting calls – and I find routinely that my major financial advice is don't worry about the money right now.
[00:09:46.000 --> 00:09:48.000]   Go and find a better job.
[00:09:48.000 --> 00:09:50.000]   Build a better career.
[00:09:50.000 --> 00:09:59.000]   Transition to something that is better suited for you and your skill set than what you're doing now, and then come back to the finances.
