
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:11.760]   I'm Cal Newport, and this is Deep Questions, episode 172.
[00:00:11.760 --> 00:00:17.080]   Here in my Deep Work HQ,
[00:00:17.080 --> 00:00:21.900]   joined as always by my producer, Jesse,
[00:00:21.900 --> 00:00:24.740]   and we've got ourselves a good old fashioned
[00:00:24.740 --> 00:00:29.260]   listener calls episode, which I am looking forward to.
[00:00:29.260 --> 00:00:32.480]   Now, this is the first recording session
[00:00:32.480 --> 00:00:34.760]   that we have done in the month of February.
[00:00:34.760 --> 00:00:36.280]   We're doing this, I don't know what today is,
[00:00:36.280 --> 00:00:40.020]   February 4th, maybe, February 5th, something like that.
[00:00:40.020 --> 00:00:40.920]   So you know what that means,
[00:00:40.920 --> 00:00:43.760]   if it's the first session in a new month,
[00:00:43.760 --> 00:00:45.840]   we should take some time to talk about
[00:00:45.840 --> 00:00:49.400]   the books I read in the preceding month.
[00:00:49.400 --> 00:00:53.600]   We're trying to make that a habit here on the show.
[00:00:53.600 --> 00:00:55.560]   So I thought we would start things off today
[00:00:55.560 --> 00:01:00.560]   talking about the five books I read in January 2022.
[00:01:00.560 --> 00:01:05.640]   Quick background on that,
[00:01:05.640 --> 00:01:08.840]   I usually aim to read around five books a month,
[00:01:08.840 --> 00:01:11.440]   and the two things I do to accomplish this goal is,
[00:01:11.440 --> 00:01:14.020]   one, I make reading more of a default activity.
[00:01:14.020 --> 00:01:17.320]   So instead of looking at a phone or a tablet
[00:01:17.320 --> 00:01:19.640]   for random online distraction,
[00:01:19.640 --> 00:01:22.220]   I make looking at a book my default activity.
[00:01:22.220 --> 00:01:25.380]   And two, I read a wide variety of books
[00:01:25.380 --> 00:01:28.820]   of different styles, different genres,
[00:01:28.820 --> 00:01:30.160]   different levels of difficulty
[00:01:30.160 --> 00:01:31.440]   so that it doesn't become tedious
[00:01:31.440 --> 00:01:33.500]   or doesn't become too much of a chore.
[00:01:33.500 --> 00:01:37.140]   I don't care what format, audio, Kindle,
[00:01:37.140 --> 00:01:40.380]   hardcover, whatever, just keep reading.
[00:01:40.380 --> 00:01:42.960]   I also believe in not overthinking what you read.
[00:01:42.960 --> 00:01:44.500]   Just reading a lot of interesting stuff
[00:01:44.500 --> 00:01:47.860]   is better than having some sort of carefully curated list
[00:01:47.860 --> 00:01:50.300]   with which you're trying to impress people.
[00:01:50.300 --> 00:01:51.360]   All right, so let's get into it.
[00:01:51.360 --> 00:01:55.540]   The books I read in January 2022.
[00:01:55.540 --> 00:01:58.500]   So those who have followed this segment
[00:01:58.500 --> 00:02:02.180]   in previous months know I've been on a kick recently
[00:02:02.180 --> 00:02:04.020]   of reading books that have to do
[00:02:04.020 --> 00:02:05.180]   with the entertainment industry.
[00:02:05.180 --> 00:02:08.780]   I'm not sure why, I just like that genre.
[00:02:08.780 --> 00:02:11.100]   I did some cinema books,
[00:02:11.100 --> 00:02:15.440]   I've done some biographies of directors.
[00:02:15.440 --> 00:02:20.060]   My entry in this sequence of books for January
[00:02:20.060 --> 00:02:25.060]   was Will Smith's new biography, which is titled "Will",
[00:02:25.060 --> 00:02:27.820]   which I actually quite enjoyed.
[00:02:27.820 --> 00:02:29.820]   Now, "Will" is co-authored,
[00:02:29.820 --> 00:02:34.180]   Will Smith co-authored it with Mark Manson,
[00:02:34.180 --> 00:02:37.740]   who you might know as the author
[00:02:37.740 --> 00:02:42.740]   of the subtle art of not giving an F word, that book,
[00:02:42.740 --> 00:02:47.000]   which sold, and I'm using the official terms here, Jesse,
[00:02:47.000 --> 00:02:48.580]   all the copies.
[00:02:48.580 --> 00:02:49.780]   That's what I have here.
[00:02:49.780 --> 00:02:51.420]   I have here on my official notes.
