
[00:00:00.000 --> 00:00:19.740]   I'm gonna jump right into it I'm gonna be talking about voice AI's interruption problem then after
[00:00:19.740 --> 00:00:25.280]   that I'm gonna talk about how we currently handle interruptions and turn-taking in voice AI what we
[00:00:25.280 --> 00:00:29.840]   can learn from the study of human conversation on how to handle how humans
[00:00:29.840 --> 00:00:33.500]   handle turn-taking and then about some of the really neat and interesting new
[00:00:33.500 --> 00:00:38.300]   approaches out there for handling turn-taking and interruptions in voice AI
[00:00:38.300 --> 00:00:44.540]   agents voice excuse me interruptions are the biggest problem in voice AI agents
[00:00:44.540 --> 00:00:49.340]   right now when you're talking to chat GPT advanced voice mode and it interrupts
[00:00:49.340 --> 00:00:54.800]   you it's annoying but when you're talking when a patient is talking to a voice AI
[00:00:54.800 --> 00:00:59.960]   dental assistant and it interrupts the patient the patient hangs up and the
[00:00:59.960 --> 00:01:03.680]   dentist stops paying the voice AI developer this is our collective problem
[00:01:03.680 --> 00:01:09.740]   this is all of our problem that we all have to solve and the problem is like
[00:01:09.740 --> 00:01:15.080]   turn-taking is just hard let me first like define what turn-taking is turn-taking is
[00:01:15.080 --> 00:01:22.040]   this unspoken system we have for who controls the floor on between speakers
[00:01:22.040 --> 00:01:27.500]   during the conversation and fundamentally it's hard because turn-taking happens
[00:01:27.500 --> 00:01:32.060]   really fast in human conversation and there's no one size that fits all so this
[00:01:32.060 --> 00:01:37.580]   is this really cool study that I pulled this data from where they're looking at how
[00:01:37.580 --> 00:01:41.480]   long it took a listener to start responding after the speaker finished
[00:01:41.480 --> 00:01:46.700]   speaking across different cultures and we can see that the Danes take a relatively
[00:01:46.700 --> 00:01:53.780]   long amount of time to start speaking after the other speaker finishes speaking but
[00:01:53.780 --> 00:01:58.280]   the Japanese do it almost instantaneously so there's differences across cultures
[00:01:58.280 --> 00:02:01.880]   that's part of what makes it hard there's also differences across individuals I'm one
[00:02:01.880 --> 00:02:06.020]   of those people that takes a long time to respond even before I got into voice AI
[00:02:06.020 --> 00:02:09.440]   people would sometimes comment being like are you gonna respond I'm like yeah yeah
[00:02:09.440 --> 00:02:15.260]   thinking about it and also like even though I'm one individual there's a lot of
[00:02:15.260 --> 00:02:19.460]   variability in how quickly I respond like if you make me angry I'm probably gonna
[00:02:19.460 --> 00:02:25.760]   respond kind of quicker so it's just a hard problem and in the the next slide I
[00:02:25.760 --> 00:02:29.840]   want to talk about for people are not very familiar with how voice AI agent
[00:02:29.840 --> 00:02:33.320]   pipelines work I'm gonna provide like a simplified overview of how we handle
[00:02:33.320 --> 00:02:38.480]   handle turn-taking and interruptions in voice AI agents currently so the user
[00:02:38.480 --> 00:02:42.260]   starts speaking that's the speech input in that audio those audio chunks are
[00:02:42.260 --> 00:02:48.320]   passed to a speech-to-text model and that speech-to-text model transcribes the
[00:02:48.320 --> 00:02:55.000]   audio into a transcription the next step is something called a VAD that determines
[00:02:55.000 --> 00:02:59.060]   whether or not the user has finished speaking I mean go more into that in a
[00:02:59.060 --> 00:03:03.440]   moment the next step if the user is finished speaking the transcript is
[00:03:03.440 --> 00:03:07.880]   passed to an LLM and the LLM outputs its chat completion that chat completion is
[00:03:07.880 --> 00:03:11.600]   streamed out and that stream is passed to a text-to-speech model where it's
[00:03:11.600 --> 00:03:15.440]   converted into audio and that audio which is the audio of now of the voice AI
[00:03:15.440 --> 00:03:23.000]   agent is passed back to the user let's dig more into the voice activity
[00:03:23.000 --> 00:03:28.280]   detection system it's a system with primarily two parts so it's a machine
[00:03:28.280 --> 00:03:32.720]   learning model a neural network that is detecting whether or not somebody is
[00:03:32.720 --> 00:03:38.540]   speaking so it's like speech or not speech it's pretty simple machine that's
[00:03:38.540 --> 00:03:41.780]   not I shouldn't call it simple but it's it's a really neat model but it's it's
[00:03:41.780 --> 00:03:45.720]   ultimately just looking at speech or not speech and then the next thing next part
[00:03:45.720 --> 00:03:50.960]   of it is a silence algorithm and the silence algorithm is saying okay if the
[00:03:50.960 --> 00:03:55.400]   person hasn't spoken for more than half a second they're done speaking and it's
[00:03:55.400 --> 00:04:01.400]   time for the agent to start speaking so that's the in most production voice AI
[00:04:01.400 --> 00:04:05.900]   systems we're using something like that sort of that and that's changing we're
[00:04:05.900 --> 00:04:08.360]   building all sorts of new interesting things that I'll cover later in the
[00:04:08.360 --> 00:04:13.320]   presentation the next part of my presentation I want to dig into what we
[00:04:13.320 --> 00:04:17.420]   can learn from linguistics and academic research about how human how turn-taking
[00:04:17.420 --> 00:04:22.400]   works in human conversations and one of the lines I read in a paper I read was that I
[00:04:22.400 --> 00:04:26.540]   really liked was that turn-taking in human conversation is a psycho linguistic
[00:04:26.540 --> 00:04:31.040]   puzzle and that we respond in 200 milliseconds but the process of like
[00:04:31.040 --> 00:04:35.780]   finding the words and generating speech and articulating speech takes 600
[00:04:35.780 --> 00:04:41.060]   milliseconds so how can we possibly be speaking so quickly how can the listener
[00:04:41.060 --> 00:04:46.100]   start returning an answer so speak so quickly when it takes much longer to
[00:04:46.100 --> 00:04:49.400]   actually generate the speech and the answer is that there has to be prediction
[00:04:49.400 --> 00:04:55.780]   going on the listener is predicting when the end of turn is going to occur and
[00:04:55.780 --> 00:04:59.300]   then they're gonna they start to generate speech before that end of turn and what
[00:04:59.300 --> 00:05:03.920]   are the primary inputs in creating that prediction the primary inputs on creating
[00:05:03.920 --> 00:05:07.280]   that prediction or the semantic and this one's the most important one like what
[00:05:07.280 --> 00:05:11.760]   the content is of the of what the person is saying other inputs into this you
[00:05:11.760 --> 00:05:14.720]   know prediction algorithm in our head of when we're trying to predict when the
[00:05:14.720 --> 00:05:19.100]   speaker is going to finish speaking is the syntax the structure of the sentence the
[00:05:19.100 --> 00:05:28.100]   prosody like the expressiveness the tone and then also visual cues like most things
[00:05:28.100 --> 00:05:33.940]   in how the human mind works we we actually don't really know like you know that's it's
[00:05:33.940 --> 00:05:40.040]   complicated and but I I would say one of the generally accepted models is what I'm
[00:05:40.040 --> 00:05:44.040]   going to walk through now of how turn-taking works in the human minds it's
[00:05:44.040 --> 00:05:48.980]   broken up into three stages the first stage is semantic prediction so what the
[00:05:48.980 --> 00:05:52.340]   listener is doing and you'll notice this as you speak to other people at the
[00:05:52.340 --> 00:05:56.000]   conference if you like are paying attention to your your thought process is
[00:05:56.000 --> 00:06:00.620]   you're constantly inferring the intended message of the person that's speaking to
[00:06:00.620 --> 00:06:04.960]   you so before they finish speaking you're kind of figuring out wait what are they
[00:06:04.960 --> 00:06:08.860]   trying to say and then you're using what what your prediction of what they're
[00:06:08.860 --> 00:06:16.240]   trying to say to to then use that information to predict when the end of
[00:06:16.240 --> 00:06:19.060]   utterance will occur and you're not doing this just once you're doing this
[00:06:19.060 --> 00:06:22.420]   multiple times again and again right you're constantly updating this prediction
[00:06:22.420 --> 00:06:29.080]   as the speaker keeps going so that's the first stage then the the next stage once it
[00:06:29.080 --> 00:06:33.380]   seems like you have a general idea your prediction is coming true of like when you
[00:06:33.380 --> 00:06:36.800]   think the end of utterance will occur as you start getting closer to that you
[00:06:36.800 --> 00:06:42.500]   start refining that that endpoint prediction based on both the semantics
[00:06:42.500 --> 00:06:45.620]   and the syntax and then as you start getting really as the speaker starts
[00:06:45.620 --> 00:06:50.120]   getting really close to the end of turn the listener finalizes the prediction by
[00:06:50.120 --> 00:06:54.320]   using prosody by using information around like the tone and other acoustic
[00:06:54.320 --> 00:07:01.440]   features so it's three steps a semantic prediction a refinement and a final is a
[00:07:01.440 --> 00:07:06.120]   finalization and one of the things I want to point out is that the human mind is
[00:07:06.120 --> 00:07:10.100]   full duplex we're both processing input and we're starting to generate output at the
[00:07:10.100 --> 00:07:14.640]   same time and I think that's really nicely described in this figure from this
[00:07:14.640 --> 00:07:21.060]   paper and so on the x-axis what we have here is time where the zero millisecond is the
[00:07:21.060 --> 00:07:25.500]   end of the speakers turn and what these different blocks represent is what of
[00:07:25.500 --> 00:07:29.520]   mental processes that are happening inside the mind of the listener and you
[00:07:29.520 --> 00:07:34.140]   can see well before the end of the turn there's this whole comprehension track
[00:07:34.140 --> 00:07:40.680]   that's going on where the listener is inferring the intended message of the
[00:07:40.680 --> 00:07:44.440]   speaker and making predictions about when they're gonna start finish speaking and at
[00:07:44.440 --> 00:07:48.880]   the same time there's also this production or generation track where the
[00:07:48.880 --> 00:07:56.300]   listeners is starting to produce what they're going to say and we're gonna talk
[00:07:56.300 --> 00:08:01.180]   more about full duplex models in computer in silico rather than human minds in a
[00:08:01.180 --> 00:08:11.680]   little bit in my presentation oh Jordan deersley just texted me he texted boo like how does he
[00:08:11.680 --> 00:08:21.620]   know to boo me he's not even here okay it's all good we'll keep rolling so so let's go
[00:08:21.620 --> 00:08:28.940]   back to like let's contrast this really interesting complex process that's going on in the human mind
[00:08:28.940 --> 00:08:33.380]   compared to modern current voice AI systems you'll see it's just so much more simple right
[00:08:33.380 --> 00:08:39.200]   it's just speech or not speech it's looking backwards it's not making a prediction it's done in
[00:08:39.200 --> 00:08:46.220]   serial nothing's happening in parallel so it's it's much more simple and that's part of part of the
[00:08:46.220 --> 00:08:54.860]   problem right of why these interruptions are happening so there's I'm gonna talk through three types of models and the
[00:08:54.860 --> 00:09:00.860]   approaches people are using in these three types of models so the the prevailing model for building voice
[00:09:00.860 --> 00:09:07.120]   AI agents is the cascading model system of models where you have what we talked about earlier speech to text
[00:09:07.120 --> 00:09:15.420]   VAD LLM TTS and what we're doing in those is we're augmenting these new the new approaches to better handling
[00:09:15.420 --> 00:09:21.300]   interruptions it is we're augmenting the VAD with models that look at the semantics syntax or prosody
[00:09:21.300 --> 00:09:33.920]   and I want to jump into an example of it I really have too much content for for my allotted time I'm
[00:09:33.920 --> 00:09:42.420]   looking at down here but maybe I can just take some time from Jordan so let me let me give an example for
[00:09:42.420 --> 00:09:48.300]   one of these semantic type models that is used to augment VAD I'm going to talk about our model at
[00:09:48.300 --> 00:09:54.240]   LiveKit it's a text-based semantic model so what we're doing is we're taking the last four turns of the
[00:09:54.240 --> 00:10:01.800]   conversation as input so that means that it's the the voice AI agents turn then the users turn then the
[00:10:01.800 --> 00:10:09.000]   voice AI agents turn and then the users current turn those are the inputs into a transformer model and what
[00:10:09.000 --> 00:10:14.880]   we're the token that we're predicting because this is an LLM we're predicting the end of utterance token
[00:10:14.880 --> 00:10:20.760]   if that end of utterance token based on the the content right based on the the context and the
[00:10:20.760 --> 00:10:28.200]   semantics of that that input if the end of utterance token is saying that the end of turn it hasn't
[00:10:28.200 --> 00:10:35.760]   happened yet then we don't we extend the silence algorithm part of the VAD and say don't trigger the
[00:10:35.760 --> 00:10:42.360]   end of turn wait longer so they work in concert that's generally the idea of how it works I mean I'll walk through a
[00:10:42.360 --> 00:10:54.240]   quick demo of of how this works in action so in this first part of this demo what Shane is going to do is
[00:10:54.240 --> 00:11:03.480]   talk to a voice agent that is just using the traditional VAD that I was discussing earlier that just looks at
[00:11:03.480 --> 00:11:08.760]   speech or speech or not speech and in the second half of the demo he's using our semantic end of utterance model
[00:11:08.760 --> 00:11:23.420]   100% sure what it was that I should please I had to I had to build a demo for what was alive kit a live kit
[00:11:23.420 --> 00:11:35.300]   turn detection a turn detection demo where one of the agents like got it what challenge it just it just kept
[00:11:35.300 --> 00:11:41.300]   on interrupting me and being interrupted by the agent constantly that was the worst part for sure I
[00:11:41.300 --> 00:11:48.300]   don't think it was the worst part for me I understand how did you overcome that challenge during the demo
[00:11:48.300 --> 00:11:56.180]   well hopefully we're going to overcome the challenge by using the new turn detection model that live kits
[00:11:56.180 --> 00:12:07.700]   offering so let's try that one now instead hey can you interview me about a time when I had to build a demo
[00:12:07.700 --> 00:12:20.880]   demo absolutely can you share your experience with building a demo yeah definitely so I needed to build a demo but I
[00:12:20.880 --> 00:12:35.260]   wasn't I wasn't a hundred percent sure what it was that I should build and then I I was thinking like probably the best way to show that would be
[00:12:35.260 --> 00:12:40.480]   uh would be side-by-side
[00:12:40.480 --> 00:12:48.440]   yeah thank you I'll I'll let no I'll let Shane know that you all applauded his demo uh he'll appreciate that
[00:12:48.440 --> 00:12:52.940]   yeah you can really see it's a night and day difference when you augment the VAD with models that look at the
[00:12:52.940 --> 00:13:01.120]   semantics and syntax and prosody um so a good segue to my next slide so there's another type of another approach
[00:13:01.120 --> 00:13:07.340]   which people are taking to augmenting the VAD and what they're doing is not just taking the semantic input the text based input
[00:13:07.340 --> 00:13:12.740]   but they're also looking at the audio signal as well and trying to infer things from the acoustic features of the
[00:13:12.740 --> 00:13:14.300]   dialogue so they're taking
[00:13:14.300 --> 00:13:20.340]   uh the basic ideas the input is audio tokens and the output is the probability that the user is finished speaking
[00:13:20.340 --> 00:13:31.400]   um Quinn in the daily team have built their also open weight smart turn model that that uh this is this neat combination of a model that is both transformer and looking at acoustic
[00:13:31.400 --> 00:13:43.560]   um characteristics um and then one of the new things that has just emerged has been um assembly ai dropped their their speech to text new streaming speech to text service earlier this week
[00:13:43.560 --> 00:13:54.900]   and their model is really neat in that it emits it takes audio in and emits out both the transcript and a likelihood that uh the speaker is finished speaking
[00:13:54.900 --> 00:14:03.240]   um so it's one model that's kind of doing both these two things at the same time um and it's also looking at the acoustic features and the semantic features
[00:14:03.240 --> 00:14:15.400]   one of the things i want qtai also has one that they recently released it's pretty neat um one of the things i want to note about this though is if you're using your speech to texts built in end of utterance model it's only seeing half the context
[00:14:15.400 --> 00:14:21.760]   it's only seeing what the user is saying it's not also seeing what the agent is saying so it doesn't quite have the full picture on the context
[00:14:21.760 --> 00:14:29.600]   um but it works remarkably well these all these approaches work remarkably well and are a major step forward from these
[00:14:29.600 --> 00:14:34.280]   more traditional vads and like definitely something that if you're building a voice ai agent after
[00:14:34.280 --> 00:14:38.880]   this conference you should go like implement it they're pretty easy to implement on the different platforms too
[00:14:38.880 --> 00:14:52.160]   um okay so we often talk about in uh uh speech models or in voice ai that um speech models are uh are going to save us
[00:14:52.160 --> 00:14:55.620]   um speech to speech models audio in and audio out are going to save us
[00:14:55.620 --> 00:15:02.980]   um but actually if you look at how these models work that like openai's real-time api they're still using a
[00:15:02.980 --> 00:15:11.180]   vad on the on the internals um so they're still just looking at speech or not speech or you can you can opt to turn on their semantic
[00:15:11.180 --> 00:15:18.580]   they call it semantic vad which is kind of a uh paradox it's not the best term but turning on semantic model that augments the vad
[00:15:18.580 --> 00:15:24.020]   um so to answer the title of my talk of why chat gpt events voice mode keeps interrupting you
[00:15:24.020 --> 00:15:28.100]   it's because it thinks you're done speaking based on how long it's been since you last said a word
[00:15:28.100 --> 00:15:34.420]   um or based on what you've uh what you've said previously um and it's just not quite cutting it
[00:15:34.420 --> 00:15:40.860]   um when those interruptions happen um uh and it's a problem that is not totally solved i want to also
[00:15:40.860 --> 00:15:46.380]   bring that up too that like this is an ongoing problem um with all the different approaches
[00:15:46.380 --> 00:15:53.180]   nothing has perfected it yet um our end of live kit doesn't although we power the transport the audio
[00:15:53.180 --> 00:15:59.340]   layer transport for advanced voice mode um openai is not using our end of utterance model
[00:15:59.340 --> 00:16:07.180]   so the next topic i want to cover is the um i'm running out of time here but uh there's full duplex
[00:16:07.180 --> 00:16:11.500]   models these are really neat so a full duplex model is more like a human mind in that it's processing
[00:16:11.500 --> 00:16:17.420]   input and generating speech at the same time um and as far as i know there's not really any commercial
[00:16:17.420 --> 00:16:22.380]   applications of these um but they're they're fundamentally they're intuitive talkers they're
[00:16:22.380 --> 00:16:27.180]   trained on the raw audio data and the analogy i like to use is that it's like computer vision
[00:16:27.180 --> 00:16:32.220]   in the early days of computer vision we were handwriting algorithms to try to recognize a stop sign based
[00:16:32.220 --> 00:16:37.900]   on the color and the number of sides on it etc and it just didn't work very well but when we started
[00:16:37.900 --> 00:16:42.460]   giving the raw image data to the neural network and let the neural network figure it out all of a sudden
[00:16:42.460 --> 00:16:48.300]   it just started working and i think it's a actually that uh what we learned from computer vision that
[00:16:48.300 --> 00:16:53.580]   really helped us emerge from the ai winter that was a major kind of uh seeding process for where we are
[00:16:53.580 --> 00:16:59.180]   now with ai um and it's a similar analogy with full duplex models in that we're handing them the raw audio
[00:16:59.180 --> 00:17:03.180]   data and we're just letting them figure out how turn taking works rather than trying to hand write all
[00:17:03.180 --> 00:17:08.620]   the rules um but the downside of these models is they're really optimized for like being really
[00:17:08.620 --> 00:17:13.180]   good at turn taking and they're kind of dumb llms they're small models they're not trained on a lot of
[00:17:13.180 --> 00:17:18.540]   data they can't do instruction following very well um and just to give you a sense of like more specifics
[00:17:18.540 --> 00:17:23.340]   of how these models work let's talk about the motion model um what really made it more concrete for
[00:17:23.340 --> 00:17:29.820]   me of how this model works is this idea that is always listening to input and it's always generating
[00:17:29.820 --> 00:17:34.700]   output and even when it's not its turn to speak it's emitting natural silence so it's just basically
[00:17:34.700 --> 00:17:39.740]   emitting silence that you can't hear but it's still always emitting silence so it's always kind of doing
[00:17:39.740 --> 00:17:47.740]   both just like a human is um sync llm which is meta ai's uh full duplex like experimental mode that you can
[00:17:47.740 --> 00:17:54.540]   access inside the app um is a similar full duplex model or it's also a full duplex model something
[00:17:54.540 --> 00:17:59.580]   neat that i want to bring up about sync llm is they're actually in the internals of that model
[00:17:59.580 --> 00:18:05.260]   they're forecasting what the user said saying about five tokens ahead or 200 milliseconds ahead which is
[00:18:05.260 --> 00:18:11.020]   more closely like what humans are doing except we're uh forecasting a much longer time frame
[00:18:11.900 --> 00:18:18.540]   and then lastly my predictions for the future of how we'll solve this problem uh is i think full duplex
[00:18:18.540 --> 00:18:23.820]   models are neat but i don't think they're going to solve the problem like i think we just for for real
[00:18:23.820 --> 00:18:29.020]   production commercial use cases of voice ai we need more control um and we need more control over how it
[00:18:29.020 --> 00:18:33.980]   says things like brand names um and instead what i think is going to happen is we're going to get smarter
[00:18:33.980 --> 00:18:39.020]   and smarter vat augmentations and faster and faster models in the cascade pipeline and we're just going to
[00:18:39.020 --> 00:18:45.340]   have more budget to work with to do a good job with this sort of thing um and the reason i think that's
[00:18:45.340 --> 00:18:49.980]   true is like computers don't do math the same way humans do they don't have the same conceptual way of
[00:18:49.980 --> 00:18:55.820]   thinking about it and uh llms think differently than us and similarly i wouldn't expect voice ai to use the
[00:18:55.820 --> 00:19:02.860]   same mechanisms as the human mind to generate speech and and to talk um thank you all for your attention
[00:19:02.860 --> 00:19:10.220]   this was fun i really appreciate it we do have some time so i don't know if you want to take
[00:19:10.220 --> 00:19:16.860]   q a i would love to we could do that um and i could start with the first question
[00:19:16.860 --> 00:19:25.420]   so the demo you showed there there wasn't any response at the end right i cut off the demo it's
[00:19:25.420 --> 00:19:29.340]   actually a two minute demo right i only have 18 minutes to speak so i truncated on both sides
[00:19:29.340 --> 00:19:34.620]   because i was like okay maybe you just turned everything off and it was an impressive demo
[00:19:34.620 --> 00:19:40.700]   no interruptions no speaking yeah do you have the end of the demo do you want to show it or
[00:19:40.700 --> 00:19:46.620]   um no no worries it's not more of the same idea like what you can see is that shane was like you
[00:19:46.620 --> 00:19:51.420]   know taking his time talking and really pausing and thinking it wasn't interrupting him and then when
[00:19:51.420 --> 00:19:57.340]   it eventually would find his end of turn based on the context cool can we find it on your twitter or
[00:19:57.340 --> 00:20:02.860]   yeah it's on our link our livekit twitter awesome yeah so we can look that up on the livekit twitter
[00:20:02.860 --> 00:20:12.380]   uh awesome yeah we can take some questions i saw you had one hi how important are visual cues for turn
[00:20:12.380 --> 00:20:20.140]   detection in the human context and are there any um is there any development to kind of replicate that in the
[00:20:20.860 --> 00:20:26.140]   voice ai context as well yeah it's a really neat question of like how important are visual cues and
[00:20:26.140 --> 00:20:35.100]   are people working on integrating that into the turn taking um intelligence for uh avatars and real-time
[00:20:35.100 --> 00:20:42.380]   experiences so visual cues are actually despite the fact that we are visual animals um very very much so
[00:20:42.380 --> 00:20:49.500]   like visual is the most visceral like you know input for us visual cues are actually pretty low down the stack of
[00:20:49.500 --> 00:20:54.620]   like uh predictors for when it will be end of turn because it really is semantics that's like one of
[00:20:54.620 --> 00:20:59.020]   the main messages that i want to convey to people from this talk is it's the content of what people
[00:20:59.020 --> 00:21:03.740]   are saying is the main thing we're using to predict when they're going to finish speaking um and then
[00:21:03.740 --> 00:21:09.500]   these visual cues are are and these other ones are ancillary to it um and i'm sure somebody's working on
[00:21:09.500 --> 00:21:13.980]   building something really cool where it's like multimodal and looking at visual cues to look at the
[00:21:13.980 --> 00:21:19.260]   uh infer the end of turn um i'm just haven't seen it yet and can't keep up with all the ai stuff on the
[00:21:19.260 --> 00:21:34.540]   internet yes what is the average cost for usually a voice generated call and then how is what is the
[00:21:34.540 --> 00:21:37.580]   effect when you try to keep regenerating the response
[00:21:37.580 --> 00:21:47.900]   so the question is what's the average cost for voice ai call um and what is the cost when you keep
[00:21:47.900 --> 00:21:56.940]   trying to regenerate the response um so i would i would first say that the i think your your reference
[00:21:56.940 --> 00:22:03.500]   to what is it cost to keep trying to regenerate the response is um what the way i want to answer that is
[00:22:03.500 --> 00:22:07.820]   actually the thing that's most expensive in the pipeline tends to be the text to speech so there's
[00:22:07.820 --> 00:22:11.820]   all these optimizations you can do in the cascade and if you end up hitting the llm multiple times
[00:22:11.820 --> 00:22:17.980]   within a turn it's not it's not all that costly and those sorts of things um there's some really neat
[00:22:17.980 --> 00:22:23.900]   calculators online because i'm personally not a voice ai agent builder and those unit economics don't
[00:22:23.900 --> 00:22:28.700]   don't directly affect me i don't have the numbers off the top of my head but there's some really nice
[00:22:28.700 --> 00:22:31.900]   calculators it's going to depend on how long the conversation is and that sort of thing
[00:22:31.900 --> 00:22:44.780]   uh yeah thanks for the demo that was great uh the question is about your new model that you just
[00:22:44.780 --> 00:23:01.180]   shown and that blew us away so uh one is like why is chat gpt not using that model to improve their stuff and two is it available for us to use now if i were to build a uh voice bot on live kit and uh three maybe
[00:23:01.180 --> 00:23:09.340]   during your development of that one demo is great do you also do some kind of benchmarking with user to
[00:23:09.340 --> 00:23:17.100]   see if you know this is like 50 better or something like that yes so the first question is about why
[00:23:17.100 --> 00:23:23.500]   isn't open ai using our end of utterance model i don't know why they're not i think that's maybe above
[00:23:23.500 --> 00:23:31.020]   my pay grade of this company i just joined four weeks ago um and the second question is like can you
[00:23:31.020 --> 00:23:39.660]   is our end of utterance model available um for use and so it's really easy on our website to uh or it's
[00:23:39.660 --> 00:23:45.340]   really easy to follow our quick start on our website and build a voice ai agent that you can talk to um and
[00:23:45.340 --> 00:23:51.020]   it's just one more line in our in the pipeline that you you build you just turn on you have one more
[00:23:51.020 --> 00:23:56.060]   line in there and you get to use our end of utterance model it's open weight it's you don't have to pay
[00:23:56.060 --> 00:24:02.940]   for it it's just baked in um and our docs show you pretty i think by default it's in there um and the
[00:24:02.940 --> 00:24:06.460]   the third question uh remind me of the third question i'm sorry
[00:24:06.460 --> 00:24:14.620]   did you do benchmark ah yes benchmarking um so we have benchmarks where we have our test data set and
[00:24:14.620 --> 00:24:22.540]   you know the numbers of course look great um but i think uh i was on a long call with our machine
[00:24:22.540 --> 00:24:26.700]   learning team this morning where we spent a lot of time just talking about like how do we get a good
[00:24:26.700 --> 00:24:32.940]   data set for benchmarking that and it's just it's just really it's a tough problem um and i feel like
[00:24:32.940 --> 00:24:38.380]   like the industry as a whole doesn't have a good benchmark around turn taking um and that it's
[00:24:38.380 --> 00:24:45.900]   something that i'm sure will eventually emerge uh okay we'll do one last question i think so there
[00:24:45.900 --> 00:24:51.740]   was yes you in the back not great to be sitting in the back if you want to ask questions but
[00:24:51.740 --> 00:24:59.260]   thank you tom for the diamond and the presentation i got a question related to the back channel so
[00:24:59.260 --> 00:25:05.020]   how did you tackle the back channel challenging the turn taking detection problem so first
[00:25:05.020 --> 00:25:12.780]   for a natural conversational ai the back channel is the one that cannot be ignored and sometimes it
[00:25:12.780 --> 00:25:19.660]   cause trouble for the voice agent to detect whether it is the what it is the end pointing and second for
[00:25:19.660 --> 00:25:28.460]   a typical back channel like yeah um yes those words can occur like a back channel or it can be started as the
