
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:09.280]   - Welcome to the BogleHedge Chapter Series.
[00:00:09.280 --> 00:00:12.440]   This episode was hosted by the Chicago Virtual Chapter
[00:00:12.440 --> 00:00:15.600]   and recorded April 15, 2021.
[00:00:15.600 --> 00:00:19.480]   It features Lauren Bolin, the developer of Seafire Sim.
[00:00:19.480 --> 00:00:20.600]   BogleHedge are investors
[00:00:20.600 --> 00:00:23.040]   who follow John Bogle's investing philosophy
[00:00:23.040 --> 00:00:25.600]   for attaining financial independence.
[00:00:25.600 --> 00:00:27.960]   This recording is for informational purposes only
[00:00:27.960 --> 00:00:30.480]   and should not be construed as investment advice.
[00:00:30.480 --> 00:00:35.280]   - All right.
[00:00:35.280 --> 00:00:37.380]   Well, thank you for inviting me, Jim,
[00:00:37.380 --> 00:00:40.540]   and whoever else was involved in that email chain.
[00:00:40.540 --> 00:00:42.980]   My name is Lauren.
[00:00:42.980 --> 00:00:46.640]   I am the developer and creator of this site
[00:00:46.640 --> 00:00:48.000]   called Seafire Sim.
[00:00:48.000 --> 00:00:50.000]   Let me, I'm gonna start sharing here.
[00:00:50.000 --> 00:00:54.440]   - Yeah, I'm gonna stop sharing.
[00:00:54.440 --> 00:00:56.240]   - Which screen?
[00:00:56.240 --> 00:00:57.080]   This one.
[00:00:57.080 --> 00:00:58.400]   - Yeah.
[00:00:58.400 --> 00:00:59.240]   - Okay.
[00:00:59.240 --> 00:01:03.880]   Bear with me.
[00:01:03.880 --> 00:01:06.160]   All right, so I'm the developer and creator
[00:01:06.160 --> 00:01:10.960]   of this sort of retirement back-testing calculator
[00:01:10.960 --> 00:01:12.340]   called Seafire Sim.
[00:01:12.340 --> 00:01:14.920]   Sort of a mouthful.
[00:01:14.920 --> 00:01:19.060]   Marketing and SEO are not my thing.
[00:01:19.060 --> 00:01:25.040]   I developed this sort of in 2013,
[00:01:25.040 --> 00:01:26.520]   actually as a side project,
[00:01:26.520 --> 00:01:30.760]   and it's sort of been this passion project of mine.
[00:01:30.760 --> 00:01:33.140]   I have a very loose agenda here.
[00:01:33.140 --> 00:01:39.520]   There are a lot of things on this calculator to go over.
[00:01:39.520 --> 00:01:42.680]   I'll try to hit at least every one a little bit.
[00:01:42.680 --> 00:01:43.920]   We can go into more depth
[00:01:43.920 --> 00:01:46.400]   if people have questions on specific things.
[00:01:46.400 --> 00:01:51.000]   And always, you know,
[00:01:51.000 --> 00:01:54.920]   one of the most important things about my site
[00:01:54.920 --> 00:01:56.840]   is the first word, crowdsourced.
[00:01:56.840 --> 00:02:00.180]   I really like to take other people's input.
[00:02:00.180 --> 00:02:01.920]   When I was developing this thing,
[00:02:01.920 --> 00:02:03.280]   the whole reason I developed it
[00:02:03.280 --> 00:02:05.360]   was because of other people's input.
[00:02:05.360 --> 00:02:08.080]   And I'll get into that a little bit on the history.
[00:02:08.080 --> 00:02:11.480]   So at the end, if your question isn't answered,
[00:02:11.480 --> 00:02:15.040]   my email is at the top of the website.
[00:02:15.040 --> 00:02:16.960]   You can feel free to contact me anytime.
[00:02:16.960 --> 00:02:18.060]   Plenty of people do.
[00:02:18.060 --> 00:02:24.840]   So here's sort of a rough agenda I'm gonna go over.
[00:02:24.840 --> 00:02:26.960]   Just sort of introduce myself a little more.
[00:02:26.960 --> 00:02:30.980]   I talk about how I developed this project
[00:02:30.980 --> 00:02:34.700]   and go over a little bit of my sort of development practices,
[00:02:34.700 --> 00:02:38.280]   which I won't get too much into the tech details
[00:02:38.280 --> 00:02:40.000]   or tech nerdery,
[00:02:40.000 --> 00:02:42.560]   but I have a little bit of information out there
[00:02:42.560 --> 00:02:45.600]   if you're the kind of person that's interested.
[00:02:45.600 --> 00:02:47.560]   Then I'm gonna sort of go over basic functionality
[00:02:47.560 --> 00:02:50.380]   on the site, some of the more advanced features.
[00:02:50.380 --> 00:02:52.480]   My favorite part of the site,
[00:02:52.480 --> 00:02:54.620]   which is the different spending plans.
[00:02:54.620 --> 00:02:58.400]   And then I'm gonna go over some sort of fictional scenarios
[00:02:58.400 --> 00:03:03.400]   to show you how someone would use it given your situation,
[00:03:03.400 --> 00:03:06.880]   whether you're paying for two kids college
[00:03:06.880 --> 00:03:08.220]   at two different times,
[00:03:08.220 --> 00:03:12.000]   or maybe you're still saving for retirement,
[00:03:12.000 --> 00:03:15.020]   or maybe you're gonna have a part-time job in retirement.
[00:03:15.020 --> 00:03:17.280]   All those things can be done on this tool
[00:03:17.280 --> 00:03:19.360]   and it's kind of useful.
[00:03:19.360 --> 00:03:22.060]   Then at the end, I can talk about any sort of questions.
[00:03:23.060 --> 00:03:24.700]   So before I go anywhere,
[00:03:24.700 --> 00:03:26.820]   I guess I'll introduce myself again.
[00:03:26.820 --> 00:03:28.020]   My name is Lauren.
[00:03:28.020 --> 00:03:30.980]   I'm a software developer by trade.
[00:03:30.980 --> 00:03:35.520]   Me and my wife lived in the suburbs of DC.
[00:03:35.520 --> 00:03:40.520]   We have two kids and I've been interested
[00:03:40.520 --> 00:03:46.260]   in sort of the retire early, the fire movement,
[00:03:46.260 --> 00:03:50.940]   probably since 2008 or nine,
[00:03:50.940 --> 00:03:53.920]   when your money, your life was really the only resource.
[00:03:53.920 --> 00:03:56.780]   I was kind of really involved in the internet
[00:03:56.780 --> 00:04:01.380]   when it became more of a blogging thing
[00:04:01.380 --> 00:04:04.660]   with Mr. Money Mustache and various other people.
[00:04:04.660 --> 00:04:09.540]   And now that sort of movement is quite rampant out there.
[00:04:09.540 --> 00:04:12.100]   And I'm happy to see it.
[00:04:12.100 --> 00:04:13.240]   At some point in my life,
[00:04:13.240 --> 00:04:17.500]   I was a moderator on Mr. Money Mustache forums,
[00:04:17.500 --> 00:04:21.500]   was a moderator on the Reddit financial independence site.
[00:04:21.500 --> 00:04:23.860]   So I've been around.
[00:04:23.860 --> 00:04:30.740]   So a little bit of history about Seafire Sim.
[00:04:30.740 --> 00:04:37.060]   Really this project was born out of conversations I had
[00:04:37.060 --> 00:04:40.380]   with people on earlyretirement.org.
[00:04:40.380 --> 00:04:46.180]   So for those of you who don't know,
[00:04:46.180 --> 00:04:48.540]   I mean, I think most of you would,
[00:04:48.540 --> 00:04:53.180]   but earlyretirement.org is sort of the forum website
[00:04:53.180 --> 00:04:59.600]   that happens to be attached to a website called FireCalc.
[00:04:59.600 --> 00:05:03.540]   FireCalc, if you look at it today,
[00:05:03.540 --> 00:05:06.820]   is really a sort of retirement calculator
[00:05:06.820 --> 00:05:09.660]   that looks like it was written in the '90s.
[00:05:09.660 --> 00:05:14.660]   And I believe the data is updated yearly still.
[00:05:14.840 --> 00:05:18.420]   But the reason it hasn't been updated,
[00:05:18.420 --> 00:05:23.160]   and not to diss them honestly,
[00:05:23.160 --> 00:05:25.100]   'cause I like their project in general,
[00:05:25.100 --> 00:05:26.300]   but the reason it hasn't been updated
[00:05:26.300 --> 00:05:27.880]   is 'cause the person sold it.
[00:05:27.880 --> 00:05:32.120]   He retired and is living on a boat as far as I know.
[00:05:32.120 --> 00:05:34.860]   So bravo to him.
[00:05:34.860 --> 00:05:38.880]   But the folks at earlyretirement.org get a lot of clicks
[00:05:38.880 --> 00:05:40.160]   for having that site up there.
[00:05:40.160 --> 00:05:41.440]   So it's good.
[00:05:42.300 --> 00:05:47.300]   But in, I'd say around 2011 or 2012,
[00:05:47.300 --> 00:05:50.640]   I was hanging around on those forums,
[00:05:50.640 --> 00:05:52.920]   and it was pretty clear
[00:05:52.920 --> 00:05:56.040]   that there were people asking for new features
[00:05:56.040 --> 00:05:57.080]   on this website.
[00:05:57.080 --> 00:06:00.840]   No one was there to make those new features.
[00:06:00.840 --> 00:06:03.680]   So it was a lot of people sort of screaming into the void.
[00:06:03.680 --> 00:06:07.280]   I was not a software developer at the time.
[00:06:07.280 --> 00:06:08.640]   I was trying to learn it.
[00:06:08.640 --> 00:06:11.620]   And I thought that, hey, this would be a great project.
[00:06:12.560 --> 00:06:16.440]   One of the things that was useful for me
[00:06:16.440 --> 00:06:20.960]   is that FireCalc outputs a CSV file at the end.
[00:06:20.960 --> 00:06:22.880]   And it's kind of a mess,
[00:06:22.880 --> 00:06:26.320]   a lot like cfire-sims-csv,
[00:06:26.320 --> 00:06:27.920]   but it's essentially a data dump
[00:06:27.920 --> 00:06:31.140]   of every single iteration of the simulation.
[00:06:31.140 --> 00:06:33.280]   So I figured if I looked at this long enough,
[00:06:33.280 --> 00:06:37.560]   I could reverse engineer it and figure out what's going on.
[00:06:37.560 --> 00:06:39.840]   And it turns out it was right.
[00:06:39.840 --> 00:06:43.460]   I think it took me a month of nights and weekends
[00:06:43.460 --> 00:06:46.260]   of just sort of going through the steps
[00:06:46.260 --> 00:06:48.020]   to figure out what was going on,
[00:06:48.020 --> 00:06:51.740]   how they were applying inflation
[00:06:51.740 --> 00:06:54.420]   and doing all the calculations.
[00:06:54.420 --> 00:06:56.940]   But I did reverse engineer it,
[00:06:56.940 --> 00:07:00.900]   and I started putting some code out there.
[00:07:00.900 --> 00:07:05.820]   I took a lot of input from folks on that forum
[00:07:05.820 --> 00:07:10.280]   and from folks on Reddit and other places during that time.
[00:07:10.280 --> 00:07:12.320]   There's a couple of people who are either on this call
[00:07:12.320 --> 00:07:16.760]   or will be listening that were a big part of that.
[00:07:16.760 --> 00:07:20.560]   I've never actually heard his name said out loud,
[00:07:20.560 --> 00:07:25.020]   but Jerome Moisand is a Boglehead in your group
[00:07:25.020 --> 00:07:27.720]   that was a big help back then.
[00:07:27.720 --> 00:07:30.320]   And there's a user named Ciamond
[00:07:30.320 --> 00:07:34.280]   that also I spoke to quite a bit about 10 years ago.
[00:07:34.280 --> 00:07:36.680]   So if you're out there, thank you for your help.
[00:07:36.680 --> 00:07:42.160]   And anyway, I put this project out there in 2013,
[00:07:42.160 --> 00:07:45.520]   and personal finance and FHIR is sort of my thing.
[00:07:45.520 --> 00:07:49.560]   And I actually used it as a way to shift my career.
[00:07:49.560 --> 00:07:53.380]   Now I am a software developer by trade,
[00:07:53.380 --> 00:07:56.360]   so it's great to be paid for something that you like.
[00:07:56.360 --> 00:08:00.600]   But real quick,
[00:08:00.600 --> 00:08:02.920]   going over sort of general development practices
[00:08:02.920 --> 00:08:06.000]   of how this tool work or how I work on this tool
[00:08:06.000 --> 00:08:07.720]   for any of you nerds out there.
[00:08:07.720 --> 00:08:11.760]   I host this on a platform called DigitalOcean,
[00:08:11.760 --> 00:08:14.200]   which I believe just had an IPO recently.
[00:08:14.200 --> 00:08:18.600]   So go DigitalOcean, I am not an advisor.
[00:08:18.600 --> 00:08:20.240]   Don't take my word for that.
[00:08:20.240 --> 00:08:25.520]   I sort of viewed the websites written in Python
[00:08:25.520 --> 00:08:28.780]   and a framework called Django as a MySQL database.
[00:08:28.780 --> 00:08:31.600]   And I use a lot of Docker containers.
[00:08:31.600 --> 00:08:33.600]   And of course, there's some JavaScript written in there
[00:08:33.600 --> 00:08:36.260]   for the form magic that you see.
[00:08:36.260 --> 00:08:39.440]   In the past, I've written it in PHP.
[00:08:39.440 --> 00:08:42.480]   Then I rewrote it completely in AngularJS.
[00:08:42.480 --> 00:08:44.980]   Then I rewrote it completely in Python.
[00:08:44.980 --> 00:08:47.280]   So it's gone through a few iterations.
[00:08:47.280 --> 00:08:51.660]   One of the things I know a lot of people are concerned about
[00:08:51.660 --> 00:08:53.220]   is testing.
[00:08:53.220 --> 00:08:54.580]   How do I go about testing this?
[00:08:54.580 --> 00:08:58.600]   When I add a new feature, does it change the outputs?
[00:08:58.600 --> 00:09:00.720]   This is kind of a tricky question.
[00:09:01.720 --> 00:09:06.360]   Some of the time, it does change the outputs.
[00:09:06.360 --> 00:09:10.980]   And the question is whether or not that's the intended thing.
[00:09:10.980 --> 00:09:16.640]   I talk to a lot of people when I make changes
[00:09:16.640 --> 00:09:19.000]   that actually affect the outputs.
[00:09:19.000 --> 00:09:27.660]   A very big example of this is I would say sometime in 2014,
[00:09:28.960 --> 00:09:32.120]   I'll provide a link that we can attach to this video
[00:09:32.120 --> 00:09:35.360]   or the thread in the Bogleheads forum.
[00:09:35.360 --> 00:09:38.720]   But sometime in 2014 or so,
[00:09:38.720 --> 00:09:41.200]   someone came up to me in the forums and said,
[00:09:41.200 --> 00:09:46.200]   "Hey, how do you calculate the bonds on your site?"
[00:09:46.200 --> 00:09:52.000]   And I gave them the formula that I'd been using.
[00:09:52.000 --> 00:09:54.300]   It's based on the GS10 long interest rate
[00:09:54.300 --> 00:09:56.720]   that's publicly available data
[00:09:56.720 --> 00:09:59.960]   that's gone back for 150 years.
[00:09:59.960 --> 00:10:02.180]   Someone's printing in my office.
[00:10:02.180 --> 00:10:08.160]   They came to me and they offered some information
[00:10:08.160 --> 00:10:11.160]   and we sort of hashed out the mathematical formula.
[00:10:11.160 --> 00:10:12.740]   Well, it turns out that...
[00:10:12.740 --> 00:10:17.240]   Sorry, this is really loud and bothersome.
[00:10:17.240 --> 00:10:19.900]   How many pages?
[00:10:23.360 --> 00:10:27.320]   It turns out that the FireCalc and a lot of different sites
[00:10:27.320 --> 00:10:29.560]   were calculating the bond rate incorrectly.
[00:10:29.560 --> 00:10:33.360]   We sort of went over it as a group
[00:10:33.360 --> 00:10:36.440]   and came up with a slightly different formula,
[00:10:36.440 --> 00:10:39.680]   which actually affected some of the success.
[00:10:39.680 --> 00:10:44.080]   I would say that there's probably a two or 3% difference
[00:10:44.080 --> 00:10:48.320]   in success rates between CFIR-SIM and FireCalc
[00:10:48.320 --> 00:10:52.180]   given the amount of bonds you have in it.
[00:10:53.060 --> 00:10:56.080]   So this is sort of like an interesting point in testing
[00:10:56.080 --> 00:11:00.720]   where it's just gonna be different.
[00:11:00.720 --> 00:11:02.720]   I do have lots of unit tests.
[00:11:02.720 --> 00:11:05.960]   And for those who are not software developers,
[00:11:05.960 --> 00:11:08.320]   sort of unit tests are pre-built tests
[00:11:08.320 --> 00:11:10.880]   that have predetermined outcomes.
[00:11:10.880 --> 00:11:14.240]   And every time you make a change in your software,
[00:11:14.240 --> 00:11:17.640]   you can just run them immediately and see what happens.
[00:11:17.640 --> 00:11:20.640]   If those predetermined outcomes are different,
[00:11:20.640 --> 00:11:23.040]   it will let you know.
