
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:09.000]   Saints or sinners? How do we speak of Christians collectively?
[00:00:09.000 --> 00:00:13.000]   It's a question many of you have asked over the years, and Mark most recently.
[00:00:13.000 --> 00:00:15.000]   And we get to that question today. Mark writes this.
[00:00:15.000 --> 00:00:20.000]   "Hello, Pastor John. As a pastor and preacher, I pursue the truth of God in His Word.
[00:00:20.000 --> 00:00:25.000]   Every Sunday I strive to welcome and embrace the spiritual burden of speaking His truth
[00:00:25.000 --> 00:00:30.000]   and not my own opinion, knowing that His Word alone has the power to save us from the consequences
[00:00:30.000 --> 00:00:35.000]   of our sinful rebellion against a holy God.
[00:00:35.000 --> 00:00:39.000]   In light of this truth, I was recently challenged about my use of the word "sinner"
[00:00:39.000 --> 00:00:42.000]   to collectively speak of God's people.
[00:00:42.000 --> 00:00:46.000]   Can we who are saved by grace through faith still be called sinners,
[00:00:46.000 --> 00:00:50.000]   or is it more biblical to use the word "saint"?
[00:00:50.000 --> 00:00:55.000]   Paul calls himself the foremost of sinners in 1 Timothy 1, 15, 16,
[00:00:55.000 --> 00:01:00.000]   and James speaks of wayward believers who are brought back into the church body as sinners
[00:01:00.000 --> 00:01:03.000]   in James 5, 19-20.
[00:01:03.000 --> 00:01:08.000]   Yet there are many places throughout Scripture which refer to God's people as saints.
[00:01:08.000 --> 00:01:14.000]   So should God's collective people be primarily referred to as saints or as sinners?
[00:01:14.000 --> 00:01:19.000]   Well, first, a clarification in the way Mark poses the question.
[00:01:19.000 --> 00:01:24.000]   He cites Paul as saying, "I'm the foremost of sinners," but in the context,
[00:01:24.000 --> 00:01:31.000]   I don't think Paul means that now, as a Christian, he's the foremost.
[00:01:31.000 --> 00:01:38.000]   I think he means that that was true of me when God saved me because he supports it
[00:01:38.000 --> 00:01:45.000]   with the statement in verse 13 of 1 Timothy 1, "I was a blasphemer, persecutor, insolent opponent."
[00:01:45.000 --> 00:01:48.000]   He's not that anymore.
[00:01:48.000 --> 00:01:54.000]   However, we need to be careful because the fact that he uses the present tense,
[00:01:54.000 --> 00:02:02.000]   "I am the foremost," I think means I remain, among all people,
[00:02:02.000 --> 00:02:09.000]   the least likely candidate to have received salvation because of my former life.
[00:02:09.000 --> 00:02:17.000]   But he does not mean that he is living as the foremost of sinners right now.
[00:02:17.000 --> 00:02:29.000]   But when Mark refers to James 5:19-20, he's right that James calls this backsliding Christian a sinner.
[00:02:29.000 --> 00:02:34.000]   He says, "My brothers, if anyone among you wanders from the truth,"
[00:02:34.000 --> 00:02:42.000]   so anyone among you, you Christians, "wanders from the truth and someone brings him back,
[00:02:42.000 --> 00:02:51.000]   let him know that whoever brings back a sinner from his wandering will save his soul from death
[00:02:51.000 --> 00:02:54.000]   and will cover a multitude of sins."
[00:02:54.000 --> 00:03:00.000]   So, yes, that is right. James 5 does use the word for Christians.
[00:03:00.000 --> 00:03:10.000]   And, of course, we know from 1 John 1, verses 8-10, that there's no such thing as a Christian
[00:03:10.000 --> 00:03:14.000]   in this life who does not sin.
[00:03:14.000 --> 00:03:20.000]   If we say we have no sin, we deceive ourselves and the truth is not in us.
[00:03:20.000 --> 00:03:27.000]   If we confess our sins, he is faithful and just to forgive our sins and cleanse us from all unrighteousness.
[00:03:27.000 --> 00:03:36.000]   If we say we have not sinned, we make him a liar and his truth is not in us.
[00:03:36.000 --> 00:03:41.000]   And we know from Romans 7 that Paul treats himself, while a Christian,
[00:03:41.000 --> 00:03:47.000]   and we know from Romans 7 that Paul treats himself, while a Christian,
[00:03:47.000 --> 00:03:53.000]   as one who does some sins that he hates.
[00:03:53.000 --> 00:03:59.000]   And Jesus taught us to pray daily, "Forgive us our debts as we forgive our debtors."
