
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:10.000]   Well our inbox holds at least 50 questions already about Hebrews chapter 6 verses 4 to 6
[00:00:10.000 --> 00:00:15.000]   because we get a lot of questions about falling away and losing salvation like this question from Josh.
[00:00:15.000 --> 00:00:20.000]   Pastor John, a couple of years back I heard you speak on Hebrews 6, "I fear a lot."
[00:00:20.000 --> 00:00:27.000]   And your words have not helped my fear because you talked about what it would look like if you, John Piper, were to fall away.
[00:00:27.000 --> 00:00:31.000]   "I have professed faith and I have been dealing with sexual sin for a long time.
[00:00:31.000 --> 00:00:37.000]   It manifests itself in my marriage as I acted out on fantasies and committed adultery multiple times.
[00:00:37.000 --> 00:00:43.000]   My sin was found out of my wife who left me. I spent last summer living as one with the world.
[00:00:43.000 --> 00:00:47.000]   I slept around and was one of the guys in every respect.
[00:00:47.000 --> 00:00:50.000]   Nothing could distinguish me as a Christian.
[00:00:50.000 --> 00:00:55.000]   I've repented and I'm trying to overcome the root sexual sin that caused my downfall.
[00:00:55.000 --> 00:00:57.000]   I'm getting back into the Word and praying daily.
[00:00:57.000 --> 00:01:07.000]   I know that my salvation depends on Christ, but would what I have done count as falling away in the context of Hebrews 6 verses 4 to 6?
[00:01:07.000 --> 00:01:13.000]   Does my sexual sin mean I cannot be restored to repentance?"
[00:01:13.000 --> 00:01:17.000]   Well the short answer is, I don't know.
[00:01:17.000 --> 00:01:29.000]   I don't know whether your protracted sexual sin will have the effect of preventing you from being restored to repentance.
[00:01:29.000 --> 00:01:38.000]   And I hope the fact that I don't know will sound to you both sobering and hopeful.
[00:01:38.000 --> 00:01:48.000]   Sobering because it is possible to sin oneself into a condition of inability to repent.
[00:01:48.000 --> 00:02:03.000]   And hopeful because in Christ Jesus, the worst of sins, the worst of sins will be forgiven if there is authentic repentance in faith in Jesus Christ.
[00:02:03.000 --> 00:02:10.000]   So let me try to help by giving the bigger picture of the book of Hebrews.
[00:02:10.000 --> 00:02:20.000]   This book is written precisely to help people, save people, who have made a great beginning in the Christian life.
