
[00:00:00.000 --> 00:00:02.400]   [MUSIC]
[00:00:02.400 --> 00:00:05.200]   Welcome to the Bogleheads Chapter Series.
[00:00:05.200 --> 00:00:11.680]   This episode was hosted by the Life Stage Chapters and recorded October 29th, 2024.
[00:00:11.680 --> 00:00:16.480]   It features longtime Boglehead and insurance expert Stinky, also known as Wayne,
[00:00:16.480 --> 00:00:19.040]   presenting the topic, "All About Life Insurance."
[00:00:19.040 --> 00:00:24.560]   Bogleheads are investors who follow John Bogle's philosophy for attaining financial independence.
[00:00:24.560 --> 00:00:29.440]   This recording is for informational purposes only and should not be construed as personalized
[00:00:29.440 --> 00:00:30.400]   investment advice.
[00:00:30.400 --> 00:00:40.480]   Tonight we have, we're delighted to host Wayne, who is in his program on All About Life Insurance.
[00:00:40.480 --> 00:00:44.640]   It's a very important part of financial planning.
[00:00:44.640 --> 00:00:49.600]   Actually, life insurance, I think people have questions about life insurance from the beginning,
[00:00:49.600 --> 00:00:54.240]   when they're first getting life insurance, all the way through retirement, when they have these
[00:00:54.240 --> 00:00:58.000]   policies and they don't know really what to do with them, whether to keep them or not.
[00:00:59.040 --> 00:01:03.040]   Let me introduce my, I'll let Wayne introduce himself in just a moment.
[00:01:03.040 --> 00:01:11.600]   Let me introduce my helpers, Lady Geek from Pennsylvania, Allen from Tampa, Jim from Chicago.
[00:01:11.600 --> 00:01:16.400]   Jim will also be recording.
[00:01:16.400 --> 00:01:22.800]   It will be recorded audio-visual and we will put it out on the Bogleheads YouTube channel.
[00:01:22.800 --> 00:01:27.920]   If you don't want yourself on YouTube, just turn your video off.
[00:01:28.800 --> 00:01:35.920]   After Wayne's presentation, we will turn off the video and we will just keep it on audio.
[00:01:35.920 --> 00:01:41.120]   That will be recorded because after the presentation, we can have questions and we can
[00:01:41.120 --> 00:01:47.440]   discuss life insurance and ask him any kind of question about life insurance.
[00:01:47.440 --> 00:01:50.320]   Wayne's presentation will be in two parts.
[00:01:50.320 --> 00:01:55.920]   He's going to stop it halfway through and you can ask your questions about what he has
[00:01:55.920 --> 00:01:57.280]   talked about up to that point.
[00:01:58.160 --> 00:02:03.120]   Please put your questions in the chat or you can, at that point, raise your hand.
[00:02:03.120 --> 00:02:05.600]   Let me see what else.
[00:02:05.600 --> 00:02:09.360]   Jim?
[00:02:09.360 --> 00:02:15.360]   No?
[00:02:15.360 --> 00:02:16.560]   Okay.
[00:02:16.560 --> 00:02:18.480]   So Wayne, why don't you get started?
[00:02:18.480 --> 00:02:19.040]   It's yours.
[00:02:19.040 --> 00:02:21.440]   And I will share the screen here.
[00:02:22.720 --> 00:02:29.600]   Give me a minute to find the proper.
[00:02:29.600 --> 00:02:38.480]   Here we are.
[00:02:38.480 --> 00:02:42.880]   Share.
[00:02:42.880 --> 00:02:49.600]   And I will start with the, start the slideshow.
[00:02:50.000 --> 00:02:50.480]   Okay.
[00:02:50.480 --> 00:02:52.000]   All about life insurance.
[00:02:52.000 --> 00:02:55.440]   So I'll introduce myself here first.
[00:02:55.440 --> 00:02:57.600]   My first name is Wayne.
[00:02:57.600 --> 00:03:00.640]   I'm known as Stinky on the Boglehead Forum.
[00:03:00.640 --> 00:03:06.560]   Stinky is my nickname since childhood, kind of a takeoff on my last name.
[00:03:06.560 --> 00:03:13.520]   I have 40 years of work experience in senior financial positions at major life insurance
[00:03:13.520 --> 00:03:14.080]   companies.
[00:03:14.080 --> 00:03:18.080]   I'm really, really passionate about life insurance.
[00:03:18.080 --> 00:03:23.920]   I'm really, because of that work, quite familiar with the product design and pricing for most
[00:03:23.920 --> 00:03:25.760]   all kinds of life insurance and annuity.
[00:03:25.760 --> 00:03:29.840]   I've seen what my company did for pricing and product development.
[00:03:29.840 --> 00:03:34.320]   I've also seen what other companies have done when we did due diligence on buying other
[00:03:34.320 --> 00:03:36.160]   companies or buying other blocks of business.
[00:03:36.160 --> 00:03:39.120]   I'm pretty active on the Boglehead Forum.
[00:03:39.120 --> 00:03:44.880]   I've got over 15,000 posts on the forum now, many of them on, you know, answering threads
[00:03:44.880 --> 00:03:46.720]   on life insurance and annuities.
[00:03:46.720 --> 00:03:51.200]   I do try and answer or weigh in on most all the threads on life insurance and annuities.
[00:03:51.200 --> 00:03:56.480]   And if somebody has a question that they want to pose, I've gotten many, many private messages
[00:03:56.480 --> 00:03:56.960]   from folks.
[00:03:56.960 --> 00:04:00.880]   I'm happy to take private messages and offer my views on things.
[00:04:00.880 --> 00:04:05.200]   I've also got a thread on the forum called Purchasing MIGAs.
[00:04:05.200 --> 00:04:07.360]   MIGAs are multi-year guaranteed annuities.
[00:04:07.360 --> 00:04:13.200]   And that thread has now been running strong for almost four years, since late 2020.
[00:04:13.200 --> 00:04:20.800]   And as of now, it has almost 3,000 posts and almost 400,000 views on that one thread.
[00:04:20.800 --> 00:04:24.960]   And just looking at what people have said about that thread, it appears that dozens
[00:04:24.960 --> 00:04:30.080]   of people have been better informed about what a multi-year guaranteed annuity is, kind
[00:04:30.080 --> 00:04:34.160]   of like a CD issued by an insurance company, a bank CD.
[00:04:34.160 --> 00:04:38.400]   And they've been able to buy with some confidence MIGAs and advance their financial position.
[00:04:38.400 --> 00:04:43.680]   So I'm really kind of proud and gratified of that thread.
[00:04:43.680 --> 00:04:46.480]   Let me give you a disclaimer for what we have here.
[00:04:46.480 --> 00:04:48.560]   First, I am not your financial advisor.
[00:04:48.560 --> 00:04:51.040]   This presentation is not financial advice.
[00:04:51.040 --> 00:04:55.200]   You need to consult with a financial or tax or accounting or other advisor.
[00:04:55.200 --> 00:04:58.000]   It's a high level overview of life insurance.
[00:04:58.000 --> 00:05:02.640]   I think I'm going to end up talking for almost an hour here between the two sections of the
[00:05:02.640 --> 00:05:03.600]   presentation.
[00:05:03.600 --> 00:05:07.520]   But I could go two or three hours if you wanted to go really deep on certain topics.
[00:05:07.520 --> 00:05:12.080]   And so it is a high level overview covering most all areas of life insurance.
[00:05:12.080 --> 00:05:13.600]   It's not comprehensive.
[00:05:13.600 --> 00:05:19.520]   You can certainly forward any questions, pose them here during the presentation or during
[00:05:19.520 --> 00:05:23.120]   the question periods or private message me on anything you have questions about.
[00:05:23.120 --> 00:05:27.600]   Don't rely on this presentation for purchasing or surrendering any life insurance or financial
[00:05:27.600 --> 00:05:28.480]   products.
[00:05:28.480 --> 00:05:30.080]   The views expressed are my own.
[00:05:30.080 --> 00:05:33.360]   I formed my views from my experience in work.
[00:05:33.360 --> 00:05:38.800]   And also I formed my views from observing people's situations on the forum and elsewhere
[00:05:38.800 --> 00:05:39.440]   in real life.
[00:05:39.440 --> 00:05:41.120]   But they're my own views, of course.
