
[00:00:00.000 --> 00:00:06.000]   [Music]
[00:00:06.000 --> 00:00:09.400]   Today we finish up a little three-part series on free will, started back in
[00:00:09.400 --> 00:00:14.640]   episode 307. On Thursday I asked if there's such a thing as free will. No was
[00:00:14.640 --> 00:00:18.580]   the answer, and that led to episode number 308 on Friday. So if there's no
[00:00:18.580 --> 00:00:21.280]   free will, how are sinners held accountable for not doing what they
[00:00:21.280 --> 00:00:25.240]   cannot do? And that leads us finally to today's question. Pastor John, how would
[00:00:25.240 --> 00:00:33.160]   you define Christian freedom? What we've said about free will so far is that when
[00:00:33.160 --> 00:00:39.760]   it comes to choosing Christ, coming to Christ, nobody has this free will. Nobody
[00:00:39.760 --> 00:00:45.520]   has ultimate self-determination that would empower them to overcome their own
[00:00:45.520 --> 00:00:52.000]   bondage, their own blindness, provide the decisive influence, and open their eyes
[00:00:52.000 --> 00:00:56.720]   and see Christ as compelling and come to Him. Nobody can do that for themselves.
[00:00:56.720 --> 00:01:03.200]   Left to ourselves, we are so deeply in love with darkness, we can't come to the
[00:01:03.200 --> 00:01:08.400]   light. We are responsible to come, we said that, because our inability to come is
[00:01:08.400 --> 00:01:13.480]   not natural inability, it's a moral inability. We're not chained to a post,
[00:01:13.480 --> 00:01:17.720]   wanting desperately to come to Christ, but being forbidden to come to Christ.
[00:01:17.720 --> 00:01:22.400]   Nobody's in that situation, and the reason we can't come is because we love
[00:01:22.400 --> 00:01:28.600]   the alternative more. And then Christ breaks in, the Holy Spirit breaks in, and
[00:01:28.600 --> 00:01:36.440]   sets us free. And I want to argue that only Christians know true freedom,
[00:01:36.440 --> 00:01:41.240]   and get at what that true freedom is for just a few minutes. In Romans 6, it
[00:01:41.240 --> 00:01:48.200]   says, "Our old self was crucified with Him in order that the body of sin might be
[00:01:48.200 --> 00:01:54.640]   brought to nothing, so that we would no longer be enslaved to sin, for the one
[00:01:54.640 --> 00:01:59.880]   who's died is set free from sin." So we are a free people, we're not in chains
[00:01:59.880 --> 00:02:07.000]   and bondage to our own lusts anymore. Or Romans 6 17, "Thanks be to God that you
[00:02:07.000 --> 00:02:12.520]   who were once slaves of sin have become obedient from the heart to the standard
[00:02:12.520 --> 00:02:17.960]   of teaching." So our freedom is described as a free, joyful, satisfying
[00:02:17.960 --> 00:02:26.160]   obedience to God. Jesus said, "If the Son sets you free, you will be free indeed."
