
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.800 --> 00:00:10.200]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[00:00:10.200 --> 00:00:13.800]   your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.800 --> 00:00:17.800]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.800 --> 00:00:20.000]   Ralph's. Fresh for Everyone.
[00:00:20.000 --> 00:00:25.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[00:00:25.000 --> 00:00:26.600]   Check our app for details.
[00:00:26.600 --> 00:00:29.000]   Ralph's. Fresh for Everyone.
[00:00:30.000 --> 00:00:33.200]   Welcome to Radical Personal Finance, a show dedicated to providing you with the knowledge, skills,
[00:00:33.200 --> 00:00:36.600]   insight, and encouragement you need to live a rich and meaningful life now,
[00:00:36.600 --> 00:00:39.400]   while building a plan for financial freedom in 10 years or less.
[00:00:39.400 --> 00:00:43.600]   My name is Joshua Sheets. I'm your host. Today is Thursday, April 27, 2023.
[00:00:43.600 --> 00:00:48.800]   And today I'm going to tell you why I don't like not-for-profit organizations,
[00:00:48.800 --> 00:00:56.400]   why I'm generally significantly biased against being involved with not-for-profit organizations.
[00:00:56.400 --> 00:01:00.800]   I'm biased against being involved with the founding of not-for-profit organizations.
[00:01:00.800 --> 00:01:06.400]   I'm against being involved generally with the operation of not-for-profit organizations.
[00:01:06.400 --> 00:01:13.200]   And I'm against being involved in giving to or donating to not-for-profit organizations.
[00:01:13.200 --> 00:01:19.800]   Now, hopefully I got your attention with a little bit of salacious sounding opinions.
[00:01:19.800 --> 00:01:22.000]   I'm going to justify these opinions.
[00:01:22.000 --> 00:01:28.200]   And I think you'll walk away from today's show with something useful to think about
[00:01:28.200 --> 00:01:34.800]   to also help you to be skeptical of being involved with not-for-profit organizations.
[00:01:34.800 --> 00:01:38.800]   I'm not going to say that there is no place for them.
[00:01:38.800 --> 00:01:44.800]   I am going to emphasize the fact that they're often overdone.
[00:01:44.800 --> 00:01:50.600]   And I want to break them apart. We're going to break them apart on two levels.
[00:01:50.600 --> 00:01:56.000]   The first level is not-for-profit. The second level is organization.
[00:01:56.000 --> 00:02:02.200]   And while you may continue to be involved in some way, shape, or form with not-for-profit organizations
[00:02:02.200 --> 00:02:07.000]   after this show, I want to help you be skeptical of that.
[00:02:07.000 --> 00:02:16.200]   Let's begin with what I believe is the most important criticism of not-for-profit organizations.
[00:02:16.200 --> 00:02:26.800]   Not-for-profit organizations are not in any way morally superior to for-profit organizations.
[00:02:26.800 --> 00:02:37.600]   And you should not judge them or even be biased in the direction of thinking that a not-for-profit organization is morally superior.
[00:02:37.600 --> 00:02:40.000]   I often hear this in my work as a financial planner.
[00:02:40.000 --> 00:02:43.200]   Somebody says, "Well, you know, I really want to do good in the world.
[00:02:43.200 --> 00:02:48.800]   So I think I'm going to go and join some non-profit organization and really give back."
[00:02:48.800 --> 00:02:55.600]   I think non-profit organizations are rightfully viewed skeptically.
[00:02:55.600 --> 00:03:08.400]   The first reaction that we should have to not-for-profit organizations is that these organizations are leeches on society.
[00:03:08.400 --> 00:03:09.800]   Think about it.
[00:03:09.800 --> 00:03:15.600]   If they can't do enough good in the world such that people actually want to buy their products,
[00:03:15.600 --> 00:03:23.200]   if they can't do enough good in the world such that they can actually create enough profit to be sustainable,
[00:03:23.200 --> 00:03:30.200]   this organization is probably a leech.
[00:03:30.200 --> 00:03:34.600]   And that's the bias that we should begin from.
[00:03:34.600 --> 00:03:36.200]   That would lead us quickly to the question,
[00:03:36.200 --> 00:03:42.000]   "Well, Joshua, does that mean that profit is the right marker for everything important?
[00:03:42.000 --> 00:03:45.200]   Does profit mean that's the marker for doing good?"
[00:03:45.200 --> 00:03:47.600]   No. No, on both levels.
[00:03:47.600 --> 00:03:51.800]   And let me state it unequivocally clearly. No.
[00:03:51.800 --> 00:03:55.400]   There are two aspects in which that opinion is wrong.
[00:03:55.400 --> 00:04:03.400]   Profit is not the sign, the one true sign, that an organization is morally right and should be respected.
[00:04:03.400 --> 00:04:09.600]   There are many activities and industries that are profitable, financially speaking,
[00:04:09.600 --> 00:04:12.400]   but that are utterly destructive.
[00:04:12.400 --> 00:04:18.600]   Enter global, international arms manufacturing and distribution.
[00:04:18.600 --> 00:04:21.400]   Enter pornography.
[00:04:21.400 --> 00:04:24.600]   Enter any number of companies.
[00:04:24.600 --> 00:04:26.000]   You just fill it in yourself.
[00:04:26.000 --> 00:04:29.600]   But there are lots and lots of things that are profitable,
[00:04:29.600 --> 00:04:34.800]   and yet are morally reprehensible and cost us dramatically.
[00:04:34.800 --> 00:04:40.200]   So profit is not the marker that something is fundamentally good.
[00:04:40.200 --> 00:04:47.000]   In addition, not all important work is compensated in terms of money.
[00:04:47.000 --> 00:04:52.200]   And in fact, for some of the most important work, money often just gets in the way.
[00:04:52.200 --> 00:04:54.400]   Your next-door neighbor died a couple months ago,
[00:04:54.400 --> 00:04:59.000]   and you look out the window and you see that his elderly widow is struggling to get the lawnmower
[00:04:59.000 --> 00:05:05.200]   out of the garage and back to go out and mow the lawn that's getting a little bit too tall.
[00:05:05.200 --> 00:05:08.000]   Should you trot across to your next-door neighbor and say,
[00:05:08.000 --> 00:05:11.000]   "Hey, listen, if you'll pay me 50 bucks a week, I'll mow your lawn for you."
[00:05:11.000 --> 00:05:14.400]   Or should you just simply go out and take your lawnmower and mow her lawn and say,
[00:05:14.400 --> 00:05:17.000]   "Please, go back inside. I'll take care of it."
[00:05:17.000 --> 00:05:24.800]   Obviously, the second one is a vastly superior moral choice to make.
[00:05:24.800 --> 00:05:33.400]   So why do I say that not-for-profit organizations are rightfully viewed first and foremost as leeches?
[00:05:33.400 --> 00:05:42.600]   Well, profit may not be a perfect indicator of moral rectitude in the affairs of a company.
[00:05:42.600 --> 00:05:49.600]   But if there is a free market, and if a company is engaged in honest competition,
[00:05:49.600 --> 00:05:55.600]   and if a company's profits are generated from the free will decisions of customers
[00:05:55.600 --> 00:05:59.000]   to buy that company's product or service,
[00:05:59.000 --> 00:06:07.800]   then profit is an indication that the company is doing something that the customers value.
[00:06:07.800 --> 00:06:16.400]   Profit is an indication that the company is bringing value to the marketplace.
[00:06:16.400 --> 00:06:24.000]   So while we do need additional screens to understand if this is true value, real value,
[00:06:24.000 --> 00:06:32.000]   or if it's just financial value, we do also need the screen of financial value.
[00:06:32.000 --> 00:06:37.600]   Financial value indicates that a company is doing something that people value.
[00:06:37.600 --> 00:06:44.800]   As long as there is no coercion or control or manipulation in the marketplace,
[00:06:44.800 --> 00:06:50.000]   then profits are a sign that the company is doing something that people want.
[00:06:50.000 --> 00:06:53.800]   That's a very important first screen.
[00:06:53.800 --> 00:06:59.800]   Profit also implies some measure of sustainability.
[00:06:59.800 --> 00:07:04.200]   When a company has profits, it implies that there is a model here
[00:07:04.200 --> 00:07:08.800]   in which the company can continue to deliver that value.
[00:07:08.800 --> 00:07:12.600]   That the price that customers are willing to pay for the product or service
[00:07:12.600 --> 00:07:18.400]   is in excess of the raw materials and the labor and the inputs into that process.
[00:07:18.400 --> 00:07:20.200]   That's what profit means.
[00:07:20.200 --> 00:07:27.200]   In addition, if there is profit, there's a good indication that the company itself may be sustainable.
[00:07:27.200 --> 00:07:34.200]   I use the term "leech" intentionally because leeches are things that cannot survive on their own.
[00:07:34.200 --> 00:07:39.800]   If you detach a leech from its host, the host that it's sucking on,
[00:07:39.800 --> 00:07:42.600]   the leech is going to die eventually for lack of food.
[00:07:42.600 --> 00:07:45.800]   It only lives if it has a host to suck on.
[00:07:45.800 --> 00:07:48.200]   Compare that model with the host.
[00:07:48.200 --> 00:07:51.600]   The host that can go out and find the organism.
[00:07:51.600 --> 00:07:52.600]   Let's say it's a human being.
[00:07:52.600 --> 00:07:57.000]   A human being that can go out, can find food, and can generate things and do things.
[00:07:57.000 --> 00:08:01.000]   When you have a not-for-profit organization that relies upon donations
[00:08:01.000 --> 00:08:07.600]   in order for it to do its work, then it is by definition unsustainable.
[00:08:07.600 --> 00:08:13.000]   If the donations stop, it cannot sustain its operations.
[00:08:13.000 --> 00:08:16.800]   It is not a self-perpetuating organism.
[00:08:16.800 --> 00:08:23.200]   Rather, it's something that is entirely dependent upon other people for its existence.
[00:08:23.200 --> 00:08:26.800]   And this means that a lot of the problems that we'd like to solve,
[00:08:26.800 --> 00:08:29.800]   that many people try to solve with a not-for-profit organization,
[00:08:29.800 --> 00:08:35.000]   can't be fully solved because there is no ability of these things to replicate.
[00:08:35.000 --> 00:08:40.000]   Now, I'm touching on some things that are well-known in the world of international aid and charity, etc.,
[00:08:40.000 --> 00:08:42.000]   and nobody has perfect answers.
[00:08:42.000 --> 00:08:46.800]   Because while I used a little bit of a sensationalistic approach to try to get you interested,
[00:08:46.800 --> 00:08:51.400]   the truth is that not-for-profit organizations might be necessary.
[00:08:51.400 --> 00:08:59.200]   But it's important that we're skeptical of them in order to not make issues in the marketplace.
[00:08:59.200 --> 00:09:03.200]   Those who are involved in aid, charity, etc. often understand
[00:09:03.200 --> 00:09:10.200]   that when you are involved in charity, you can very easily do much more harm than good.
[00:09:10.200 --> 00:09:13.800]   And if you think about models that include profit,
[00:09:13.800 --> 00:09:22.000]   those models often face certain restraints that limit the harm they do in favor of good.
[00:09:22.000 --> 00:09:28.200]   I want to illustrate this to you with two practical examples that make this the most clear.
[00:09:28.200 --> 00:09:32.400]   I want you to show you how simply giving things,
[00:09:32.400 --> 00:09:38.600]   simple charity, while it seems fantastic, can have unintended harmful consequences.
[00:09:38.600 --> 00:09:45.400]   I'm going to play the audio for you from a video here from an organization called Poverty Cure that works in this area.
[00:09:45.400 --> 00:09:48.000]   I'll link to the actual video in the show notes.
[00:09:48.000 --> 00:09:52.200]   In the last few decades, we've seen increased awareness of extreme poverty.
[00:09:52.200 --> 00:09:56.600]   Celebrity campaigns like Live Aid, Make Poverty History, and the One Campaign
[00:09:56.600 --> 00:10:02.200]   have made great strides to raise awareness and get people involved in helping the poor.
[00:10:02.200 --> 00:10:06.400]   We've seen the growth of social entrepreneurship, nonprofits, and NGOs.
[00:10:06.400 --> 00:10:08.600]   We've sent trillions of dollars to the developing world,
[00:10:08.600 --> 00:10:14.000]   and thousands of people have volunteered and dedicated their lives to working with the poor.
[00:10:14.000 --> 00:10:16.200]   Some of these things have done a lot of good.
[00:10:16.200 --> 00:10:20.800]   Unfortunately, others haven't had the positive effect that we're hoped for.
[00:10:20.800 --> 00:10:24.200]   This brings us to another core focus of this series.
[00:10:24.200 --> 00:10:29.200]   How do we connect our good intentions and desire to help with things that actually work?
[00:10:30.200 --> 00:10:36.200]   The rock star Bob Geldof, who's worked with Bono and other celebrities to increase awareness about extreme poverty,
[00:10:36.200 --> 00:10:41.200]   once said, "We need to do something, even if it doesn't work."
[00:10:41.200 --> 00:10:45.200]   Now, Geldof's commitment and his advocacy for the poor is an example for us,
[00:10:45.200 --> 00:10:48.200]   but notice that his remark overlooks a possibility.
[00:10:48.200 --> 00:10:52.200]   The "something" that we do may actually cause harm.
[00:10:52.200 --> 00:10:56.200]   Our good intentions may have unintended consequences.
[00:10:57.200 --> 00:11:00.200]   I had my eyes opened to this through a friendship with Jean.
[00:11:00.200 --> 00:11:05.200]   Jean was a friend in Rwanda, and he told me the story that after the Rwandan genocide,
[00:11:05.200 --> 00:11:10.200]   that he had a church from Atlanta that started sending over eggs
[00:11:10.200 --> 00:11:15.200]   and ended up just distributing eggs in a small community outside of Kigali.
[00:11:15.200 --> 00:11:17.200]   This seems like a great thing to do, right?
