
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:09.000]   Randy Alcorn joins us again, filling in for John Piper.
[00:00:09.000 --> 00:00:14.000]   Randy, we know from the Bible that there's no marriage in heaven, there's no childbearing either,
[00:00:14.000 --> 00:00:20.000]   but it appears resurrected bodies will retain their biological distinctions between the male and female sexes.
[00:00:20.000 --> 00:00:27.000]   So, the question is, will resurrected bodies be sexual bodies, capable of sexual activity?
[00:00:27.000 --> 00:00:34.000]   If so, is heaven a place of perpetual celibacy, or is there sexual activity in heaven? What do you say?
[00:00:34.000 --> 00:00:43.000]   I believe that there is sex in heaven, sex on the new earth, in terms of sexuality, gender.
[00:00:43.000 --> 00:00:50.000]   But in terms of actual sexual relationships and sexual experiences between people,
[00:00:50.000 --> 00:01:00.000]   the very fact that Jesus said that there wouldn't be marriage in heaven, that in that respect we would be like the angels.
[00:01:00.000 --> 00:01:05.000]   And we need to realize that's a very limited respect in which we will be like angels.
[00:01:05.000 --> 00:01:11.000]   It's not that we'll become like angels in most respects, but that's a specific one that we're told.
[00:01:11.000 --> 00:01:18.000]   And therefore, I would not expect there to be any physical sexual relationships.
[00:01:18.000 --> 00:01:25.000]   And when Jesus says what he says in Matthew 22, 30, then I think that that would, in my mind, close that door.
[00:01:25.000 --> 00:01:32.000]   Though certainly I've read Peter Kreft and many others who have argued for there being sex in heaven.
[00:01:32.000 --> 00:01:35.000]   But I do think C.S. Lewis' insight was great.
[00:01:35.000 --> 00:01:40.000]   He talked about the boy who had heard about sex and people having sex and said,
[00:01:40.000 --> 00:01:44.000]   "Well, do they eat chocolate while they're having it?" because he was told it's this wonderful experience.
[00:01:44.000 --> 00:01:48.000]   And to him, it was like nothing could be better than eating chocolate.
[00:01:48.000 --> 00:02:04.000]   And then Lewis makes the argument that perhaps our sense of loss about the idea of not being able to have sexual relationships is like that boy thinking that chocolate's the greatest joy and that there are greater joys that await us.
[00:02:04.000 --> 00:02:13.000]   But one of the things that I emphasize to people is that I really think that we miss something when we say no marriage in heaven.
[00:02:13.000 --> 00:02:16.000]   The Bible does not teach there is no marriage in heaven.
[00:02:16.000 --> 00:02:23.000]   The Bible teaches there is one marriage in heaven, Christ married to his bride, the church.
[00:02:23.000 --> 00:02:31.000]   So I remember when this dawned on me many years ago, and I said to Nancy, I said, "You know what?
[00:02:31.000 --> 00:02:36.000]   According to the Bible, we will be part of the same marriage forever.
[00:02:36.000 --> 00:02:55.000]   We're both part of the bride of Christ, and we will have as a bridegroom the only absolutely perfect, absolutely good, gracious spouse in all the history of the universe.
[00:02:55.000 --> 00:02:58.000]   And we have that to look forward to, and we will enjoy that together."
