
[00:00:00.000 --> 00:00:05.440]   [MUSIC]
[00:00:05.440 --> 00:00:10.560]   We have a quick deep dive today on yet another practical question.
[00:00:10.560 --> 00:00:15.760]   When should tasks live on my calendar?
[00:00:15.760 --> 00:00:22.480]   Now, if you've heard me talk about my varied productivity systems before,
[00:00:22.480 --> 00:00:27.120]   you know that the obligations in my life I tend to keep on task boards.
[00:00:27.120 --> 00:00:31.440]   I use the tool Trello. I have a different task board for each role in my professional life.
[00:00:31.440 --> 00:00:37.200]   I have one card for each obligation. Relevant information is attached to the card. The cards
[00:00:37.200 --> 00:00:42.480]   are sorted under columns that dictate the status or category of that obligation.
[00:00:42.480 --> 00:00:48.560]   All right, and that's all fine. I look at those when I do my weekly plan. And in theory,
[00:00:48.560 --> 00:00:52.960]   I have admin blocks during the week where I go and look at those task boards and pull out the
[00:00:52.960 --> 00:00:56.080]   appropriate task. And this is all good. You don't want these to exist just in your head. That's a
[00:00:56.080 --> 00:01:02.960]   good place to keep them. However, there's a non-trivial fraction of my tasks that actually
[00:01:02.960 --> 00:01:11.120]   do not exist on that task board, but instead on my calendar. I use Google Calendar. So typically,
[00:01:11.120 --> 00:01:15.840]   they will exist for me on a given day as what's known as an all-day event. So it's a little
[00:01:15.840 --> 00:01:19.600]   event that appears just at the top of the day, not at a particular time.
[00:01:20.560 --> 00:01:26.960]   So the question is, what type of tasks do I put on my calendar instead of my task board? Well,
[00:01:26.960 --> 00:01:30.400]   to help answer this question, I have actually loaded my calendar in front of me. I did not
[00:01:30.400 --> 00:01:34.560]   prepare for this. I'm doing this on the fly. I have my calendar right here in front of me.
[00:01:34.560 --> 00:01:38.960]   I'm going to go back in the future and back in time a little bit. And let's just look at the
[00:01:38.960 --> 00:01:47.520]   type of tasks I have on my calendar. All right, so like today, I had a scheduling task. There's a
[00:01:47.520 --> 00:01:53.040]   medical appointment I needed to schedule. I couldn't schedule it too far in advance,
[00:01:53.040 --> 00:01:58.480]   and there was a note on my calendar for today to do that. And I did schedule that today.
[00:01:58.480 --> 00:02:09.440]   Let's see what else we have on here. Plan. Okay, so there was a change to our podcast recording
[00:02:09.440 --> 00:02:16.240]   planning. So at some point, I knew the day that we were going to record, that Jesse and I were
[00:02:16.240 --> 00:02:20.480]   going to be in the studio wasn't going to work. And I put a note on my calendar to come up with
[00:02:20.480 --> 00:02:24.800]   an alternative plan and talk to Jesse about it. So that was something that was on my calendar.
[00:02:24.800 --> 00:02:30.240]   Okay, I'm looking at real calendars here. Posting a problem set. This was last Wednesday. The new
[00:02:30.240 --> 00:02:36.640]   problem set for the students in my class at Georgetown has to be posted. Check with our admin
[00:02:36.640 --> 00:02:44.480]   about these graduate student TA job advertisements. So I had posted this information, or she was
[00:02:44.480 --> 00:02:49.360]   posting this information, and I had put a note on my calendar to follow up with her on given
[00:02:49.360 --> 00:02:56.480]   information. Let's find one more here. Send slides for a speaking client. Send them slides.
[00:02:56.480 --> 00:03:01.760]   All right, so what do these examples have in common? In all of these cases, there's
[00:03:01.760 --> 00:03:08.320]   their tasks, what I know when they need to be executed within a several day period.
[00:03:09.360 --> 00:03:15.200]   Like send slides. That's the day either that they're due, or I know it's the next day I have
[00:03:15.200 --> 00:03:21.600]   time to actually get those slides together. Follow up with our admin about those TA job
[00:03:21.600 --> 00:03:26.880]   posting announcements. Well, I knew when I sent all that information in that I should follow up
[00:03:26.880 --> 00:03:31.360]   in a week. So it was very time specific. Let's wait a week and then follow up on what's going on.
[00:03:31.360 --> 00:03:36.720]   That's why that existed on that particular day. Post the problem set. That actually had to happen
