
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.120]   Hello and thank you for listening to Ask Pastor John with longtime author and pastor John
[00:00:08.120 --> 00:00:09.120]   Piper.
[00:00:09.120 --> 00:00:10.760]   I'm your host, Tony Reinke.
[00:00:10.760 --> 00:00:16.560]   John Piper is a pastor, he is a theologian, a preacher, an author, and he is a husband
[00:00:16.560 --> 00:00:18.800]   and a dad and a grandfather.
[00:00:18.800 --> 00:00:24.280]   And today's question is one about being a husband and a dad, specifically a dad to little
[00:00:24.280 --> 00:00:25.280]   ones.
[00:00:25.280 --> 00:00:28.440]   The question comes from a perplexed young wife and mom named Mary.
[00:00:28.440 --> 00:00:33.480]   "Dear Pastor John, my husband and I recently had our first child, a beautiful baby girl.
[00:00:33.480 --> 00:00:35.680]   She is now seven weeks old.
[00:00:35.680 --> 00:00:39.480]   My husband, however, doesn't seem to want to help very much with her.
[00:00:39.480 --> 00:00:43.200]   He never changes diapers and I have to urge him even to hold her.
[00:00:43.200 --> 00:00:48.240]   He claims that since he works outside of the home, he shouldn't have to take care of her.
[00:00:48.240 --> 00:00:49.280]   What are your thoughts on this?
[00:00:49.280 --> 00:00:53.820]   What role should a Christian husband take in caring for little kids and their needs
[00:00:53.820 --> 00:00:55.000]   at home?"
[00:00:55.000 --> 00:01:07.000]   I think I can paint a faithful, biblical picture of the kinds of things a godly Christian husband
[00:01:07.000 --> 00:01:14.140]   should be inclined to do if he is submitted to Scripture and led by the Holy Spirit and
[00:01:14.140 --> 00:01:16.780]   trusting the promises of God.
[00:01:16.780 --> 00:01:23.360]   But I don't mean to imply by this picture that I'm going to paint that every marriage
[00:01:23.360 --> 00:01:30.960]   will have the same proportion of activities spread out among a wife and a husband, but
[00:01:30.960 --> 00:01:38.360]   rather that these are the kinds of things a man will lean into if he loves Scripture,
[00:01:38.360 --> 00:01:41.280]   lives by the Spirit, draws strength from the promises of God.
[00:01:41.280 --> 00:01:47.120]   And the reason I make that qualification is because if you have a woman who has six kids,
[00:01:47.120 --> 00:01:53.280]   a husband who has an eight-hour job, leaves at 8.30, comes home at 5.30, and is sitting
[00:01:53.280 --> 00:01:58.580]   most of the day and she's managing six kids, that's going to look different when he comes
[00:01:58.580 --> 00:02:08.040]   home maybe than if they have one kid and she stays at home and he works 12 hours of labor,
[00:02:08.040 --> 00:02:12.760]   say in construction all day, and he comes home at 8.
[00:02:12.760 --> 00:02:14.780]   It's just going to look different.
[00:02:14.780 --> 00:02:19.680]   But in either of those cases, what I'm about to paint I think is true.
[00:02:19.680 --> 00:02:26.820]   First, a godly husband will feel a very special responsibility under God to love his wife
[00:02:26.820 --> 00:02:33.200]   and children by leading and providing and protecting his wife and his children.
[00:02:33.200 --> 00:02:38.360]   And the reason I say that is because I see all three of those things describing the kind
[00:02:38.360 --> 00:02:44.640]   of love that a husband is supposed to have in Ephesians 5, 25 to 33.
[00:02:44.640 --> 00:02:52.180]   Number two, the nature of that love for his wife and children includes a self-denying
[00:02:52.180 --> 00:03:01.200]   sacrificial inclination to honor and nurture the relationships in his family.
[00:03:01.200 --> 00:03:10.100]   Paul says in Ephesians 5, 29, "No one ever hated his own flesh, but nourishes and cherishes
[00:03:10.100 --> 00:03:12.160]   it just as Christ does the church."
[00:03:12.160 --> 00:03:18.880]   And that applies primarily to the wife, but his children are by implication also his own
[00:03:18.880 --> 00:03:22.200]   flesh, profoundly his own flesh.
[00:03:22.200 --> 00:03:32.220]   So there is built in to Christ-like manhood in marriage a God-given inclination to use
[00:03:32.220 --> 00:03:39.400]   strength for the sake of honoring and nurturing wife and children.
[00:03:39.400 --> 00:03:48.960]   Third, since Peter calls the wife the weaker vessel and infers from it not disrespect but
[00:03:48.960 --> 00:03:56.080]   greater honor from the husband, 1 Peter 3, 7, it follows that a Christian husband will
[00:03:56.080 --> 00:04:06.440]   seek to express or expand his strength to support his wife in her burdens rather than
[00:04:06.440 --> 00:04:10.440]   calling attention to his own weakness and weariness.
[00:04:10.440 --> 00:04:18.720]   In other words, the strength of a man in his God-given manhood should incline him to go
[00:04:18.720 --> 00:04:28.320]   the extra mile in showing his strength in helping his wife with the children, including
[00:04:28.320 --> 00:04:34.500]   changing diapers with his big, strong arms.
[00:04:34.500 --> 00:04:42.040]   So she will want to go the extra mile as a unique helper fit for him.
[00:04:42.040 --> 00:04:51.480]   This is a beautiful competition in the marriage where both are seeking to outdo one another
