
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:06.300]   - Hey everyone, welcome to the Latent Space Podcast.
[00:00:06.300 --> 00:00:08.980]   This is Alessio, partner and CTO at Decibel Partners,
[00:00:08.980 --> 00:00:10.720]   and I'm joined by my co-host Zwickz
[00:00:10.720 --> 00:00:12.600]   for the 100th time today.
[00:00:12.600 --> 00:00:17.080]   - Yay, and we're so glad that everyone has followed us
[00:00:17.080 --> 00:00:17.920]   in this journey.
[00:00:17.920 --> 00:00:19.160]   How do you feel about it, 100 episodes?
[00:00:19.160 --> 00:00:22.320]   - Yeah, almost two years that we've been doing this.
[00:00:22.320 --> 00:00:24.780]   We've had four different studios.
[00:00:24.780 --> 00:00:26.620]   We've had a lot of changes.
[00:00:26.620 --> 00:00:28.440]   You know, we used to do this lightning round
[00:00:28.440 --> 00:00:30.880]   when we first started that we didn't like,
[00:00:30.880 --> 00:00:32.320]   and we tried to change the questions.
[00:00:32.320 --> 00:00:34.200]   - Because every answer was cursor and perplexity.
[00:00:34.200 --> 00:00:35.020]   - Yeah, exactly.
[00:00:35.020 --> 00:00:35.860]   I love mid-journey.
[00:00:35.860 --> 00:00:38.320]   It's like, do you really not like anything else?
[00:00:38.320 --> 00:00:40.440]   Like, what's the unique thing?
[00:00:40.440 --> 00:00:41.600]   And I think, yeah,
[00:00:41.600 --> 00:00:44.520]   we've also had a lot more research-driven content.
[00:00:44.520 --> 00:00:46.800]   You know, we had like Three Dow, we had Jeremy Howard,
[00:00:46.800 --> 00:00:48.000]   we had more folks like that.
[00:00:48.000 --> 00:00:50.080]   I think we want to do more of that too in the new year,
[00:00:50.080 --> 00:00:52.640]   like having some of the Gemini folks,
[00:00:52.640 --> 00:00:54.640]   both on the research and the applied side.
[00:00:54.640 --> 00:00:56.360]   Yeah, but it's been a ton of fun.
[00:00:56.360 --> 00:00:57.600]   I think we both started,
[00:00:57.600 --> 00:00:58.640]   I wouldn't say as a joke,
[00:00:58.640 --> 00:01:00.680]   we were kind of like, oh, we should do a podcast.
[00:01:00.680 --> 00:01:04.200]   And I think we kind of caught the right wave, obviously.
[00:01:04.200 --> 00:01:07.400]   And I think your rise of the AI engineer posts
[00:01:07.400 --> 00:01:09.960]   just kind of give people somewhere to congregate
[00:01:09.960 --> 00:01:11.440]   and then the AI engineer summit.
[00:01:11.440 --> 00:01:13.720]   And that's why when I look at our growth chart,
[00:01:13.720 --> 00:01:14.680]   it's kind of like a proxy
[00:01:14.680 --> 00:01:18.320]   for like the AI engineering industry as a whole,
[00:01:18.320 --> 00:01:19.320]   which is almost like, like,
[00:01:19.320 --> 00:01:21.560]   even if we don't do that much, we keep growing
[00:01:21.560 --> 00:01:23.800]   just because there's so many more AI engineers.
[00:01:23.800 --> 00:01:25.420]   Did you expect that growth
[00:01:25.440 --> 00:01:27.040]   or did you expect it would take longer
[00:01:27.040 --> 00:01:29.880]   for like the AI engineer thing to kind of like become,
[00:01:29.880 --> 00:01:31.520]   you know, everybody talks about it today.
[00:01:31.520 --> 00:01:34.000]   - Yeah, my sign of that that we have won
[00:01:34.000 --> 00:01:36.920]   is that Gartner puts it at the top of the hype curve
[00:01:36.920 --> 00:01:37.760]   right now.
[00:01:37.760 --> 00:01:40.320]   So Gartner has called the peak in AI engineering.
[00:01:40.320 --> 00:01:42.280]   I did not expect to what level,
[00:01:42.280 --> 00:01:44.120]   I knew that I was correct when I called it
[00:01:44.120 --> 00:01:47.040]   because I did like two months of work going into that.
[00:01:47.040 --> 00:01:49.440]   But I didn't know how quickly it could happen.
[00:01:49.440 --> 00:01:52.320]   And obviously there's a chance that I could be wrong.
