
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Do my sins sabotage God's best plan for my life?
[00:00:09.000 --> 00:00:12.000]   Do I lose God's best plan for me if I live in sin?
[00:00:12.000 --> 00:00:18.000]   This is such an important question, and it was sent to us in an email from my regretful middle-aged woman named Valerie.
[00:00:18.000 --> 00:00:21.000]   Hello, Pastor John, and thank you for this podcast.
[00:00:21.000 --> 00:00:26.000]   Can my grievous sins, even committed as a Christian, thwart God's plan for my life?
[00:00:26.000 --> 00:00:29.000]   If I live in sin, will I get his plan B for me?
[00:00:29.000 --> 00:00:32.000]   Will I miss out on his plan A?
[00:00:32.000 --> 00:00:36.000]   I recognize that I am forgiven but must live with the consequences of my foolishness.
[00:00:36.000 --> 00:00:44.000]   But I also wish I hadn't sinned in ways that probably changed the course of God's blessing of my life and the lives of my adult children.
[00:00:44.000 --> 00:00:50.000]   Have I forfeited God's best plan for me because of my sinning?
[00:00:50.000 --> 00:01:08.000]   Let me lay some groundwork from the Bible and then, on the basis of the groundwork, try to give a biblically faithful answer to the question of whether we are living in plan A or B for our lives.
[00:01:08.000 --> 00:01:23.000]   Let's start with the biblical teaching that all of us Christians will one day stand before the judgment seat of Christ and be rewarded or not for the good and evil we have done.
[00:01:23.000 --> 00:01:42.000]   2 Corinthians 5:10 says this, "We all must appear before the judgment seat of Christ so that each one may receive what is due for what he has done in the body, whether good or evil."
[00:01:42.000 --> 00:01:54.000]   2 Corinthians 5:10. And then Ephesians 6:8 says, "Whatever good anyone does, this he will receive back from the Lord."
[00:01:54.000 --> 00:01:56.000]   That's an amazing statement. Wow!
[00:01:56.000 --> 00:02:04.000]   Any little good thing you do that nobody else sees, God wrote it down, and you will receive an appropriate reward.
[00:02:04.000 --> 00:02:16.000]   And then 1 Corinthians 3:15 says, "If anyone's work is burned up, he will suffer loss, though he himself will be saved, but only as through fire."
[00:02:16.000 --> 00:02:31.000]   So there is a kind of loss, a being burned up, a kind of loss that believers endure through sinful actions, and there is a gain that believers receive for the good that they do.
[00:02:31.000 --> 00:02:43.000]   And of course, none of this, even though somebody might balk, none of this calls into question the doctrine of justification by faith alone.
[00:02:43.000 --> 00:02:54.000]   That truth stands alongside the truth that there are varying rewards for justified believers in the age to come.
[00:02:54.000 --> 00:03:07.000]   And keep in mind that all Christians sin every day. 1 John 1:8, "If we say we have no sin, we deceive ourselves, and the truth is not in us.
[00:03:07.000 --> 00:03:12.000]   If we say we have not sinned, we make him a liar, and his word is not in us."
[00:03:12.000 --> 00:03:21.000]   I mean, who of us comes to the end of any day and says, "I love God perfectly today with my whole soul, my whole heart, my whole strength, and my whole mind."
[00:03:21.000 --> 00:03:24.000]   Not many people are that daring.
[00:03:24.000 --> 00:03:29.000]   So we sin every day, and we do works of faith every day.
[00:03:29.000 --> 00:03:41.000]   The sinful actions result in our suffering loss, and the righteous actions result in our being rewarded at that last day.
[00:03:41.000 --> 00:03:44.000]   Now, what does that imply?
[00:03:44.000 --> 00:03:48.000]   So I've just built my biblical foundation that I wanted to put in place.
[00:03:48.000 --> 00:03:53.000]   Now, what does that imply for our best life?
[00:03:53.000 --> 00:04:00.000]   Plan A, or is it Plan B, or Plan C, or Q, or X?
[00:04:00.000 --> 00:04:13.000]   The best life from a strictly individual standpoint—now try to imagine just you, consider you without reference to anybody else in the body of Christ, say, just you.
[00:04:13.000 --> 00:04:24.000]   From the strictly individual standpoint, the best life would be a life with the fewest sins and the most loving deeds.
[00:04:24.000 --> 00:04:33.000]   Individually, then, the best life, our best future, just from an individual standpoint, is changing every hour.
[00:04:33.000 --> 00:04:48.000]   Sins are detracting from our reward, and deeds are being burned up, so to speak, in advance, and good deeds are being recorded every hour of your life, and those are going to be rewarded.
[00:04:48.000 --> 00:05:03.000]   So your best life is changing at every moment because of all the sins that you perform, not just some biggies in the background of your life, but all of them, and all your good deeds are being recorded.
[00:05:03.000 --> 00:05:10.000]   You know, I often said at Bethlehem, "We never made a decision at that church far beyond B-."
[00:05:10.000 --> 00:05:16.000]   I never considered any decision we made to be an A+ decision.
[00:05:16.000 --> 00:05:25.000]   Everything was as good as you could do as a sinful, fallen human being, and God, in His mercy, records those, and He'll deal with them appropriately.
[00:05:25.000 --> 00:05:40.000]   But from the standpoint of how all of God's saints comprise one great innumerable body of Christ, displaying the panorama of God's grace as a body, as a coherent, organic unity,
[00:05:40.000 --> 00:05:52.000]   the way each person fits into that glorious body will be just the way God planned it when all is said and done.
[00:05:52.000 --> 00:06:14.000]   For the greatest glory of His name and the greatest good for His body as a whole, with nobody, no single individual in that body, feeling any envy or any pride, the new world will be a perfect world.
[00:06:14.000 --> 00:06:20.000]   There will be no sinful defect there, no unhappiness there.
[00:06:20.000 --> 00:06:33.000]   Christ will be the focus of our joy, and we will be granted eyes to see how the differences among us serve His glory and our joy.
[00:06:33.000 --> 00:06:44.000]   And stir this in. In the parable of the laborers of the vineyard, where some worked all day and some worked for one hour, and they masterpaid both of them, all of them, the same thing,
[00:06:44.000 --> 00:06:46.000]   here's the point of that parable.
[00:06:46.000 --> 00:06:54.000]   He said, "Am I not allowed to do what I choose with what belongs to me?" Matthew 20, 15.
[00:06:54.000 --> 00:07:09.000]   In other words, God is absolutely free with His grace to do with what He pleases, which probably means we are in for some surprises.
[00:07:09.000 --> 00:07:11.000]   And they're going to be good.
[00:07:11.000 --> 00:07:13.000]   And then stir this in.
[00:07:13.000 --> 00:07:30.000]   When I said that for all the differences in reward in heaven, there will be no envy and no pride there, like I won't envy your superior reward, and you won't feel any pride over me in your superior reward.
