
[00:00:00.000 --> 00:00:05.000]   As a parent, you know it's not just baby talk.
[00:00:05.000 --> 00:00:06.000]   Somebody's hungry.
[00:00:06.000 --> 00:00:10.000]   So talk with your baby's doctor about invasive pneumococcal disease, or IPD,
[00:00:10.000 --> 00:00:16.000]   and ask how Prevnar 20 pneumococcal 20-valent conjugate vaccine can help protect them.
[00:00:16.000 --> 00:00:18.000]   Children under 2 are at increased risk,
[00:00:18.000 --> 00:00:24.000]   but Prevnar 20 can help them develop more immunity to 20 strains of bacteria that cause IPD.
[00:00:24.000 --> 00:00:26.000]   Prevnar 20 is approved for children 6 weeks and older
[00:00:26.000 --> 00:00:31.000]   to help prevent infections from 20 strains of bacteria that cause invasive pneumococcal disease.
[00:00:31.000 --> 00:00:35.000]   Do not get Prevnar 20 if your child has had a severe allergic reaction to the vaccine or its ingredients.
[00:00:35.000 --> 00:00:38.000]   Those with weakened immune systems may have a lower response to the vaccine.
[00:00:38.000 --> 00:00:41.000]   Talk to your health care provider before vaccination if your baby was born prematurely.
[00:00:41.000 --> 00:00:45.000]   Side effects may include irritability, pain, redness, swelling at the injection site,
[00:00:45.000 --> 00:00:48.000]   drowsiness, muscle pain, decreased appetite, headache, and fever.
[00:00:48.000 --> 00:00:55.000]   For full prescribing information, please call 1-855-213-2138 or visit Prevnar20.com.
[00:00:55.000 --> 00:01:00.000]   Ask about Prevnar 20 for your baby. Visit AskForPrevnar20.com.
[00:01:00.000 --> 00:01:04.000]   Today on Radical Personal Finance, we're going to talk about eating cheap.
[00:01:04.000 --> 00:01:14.000]   How would you advise somebody who only has perhaps $20 or $30 a week total to spend on their food?
[00:01:14.000 --> 00:01:21.000]   I spent this last weekend doing exactly that, and today I'm going to share with you what I told them
[00:01:21.000 --> 00:01:23.000]   and give you some philosophy and some principles for eating cheap.
[00:01:23.000 --> 00:01:30.000]   By the way, today's show is brought to you by Warby Parker, a good advertiser for today's show.
[00:01:30.000 --> 00:01:35.000]   If you'd like to get a pair of eyeglasses that are awesome and also very inexpensive,
[00:01:35.000 --> 00:01:43.000]   please visit WarbyParker.com/RPF for your next pair of eyeglasses.
[00:01:43.000 --> 00:01:48.000]   This last week, I have been out in Texas. I was out there for FinCon 2017.
[00:01:48.000 --> 00:01:53.000]   While I was there, I had a few other things in addition to the conference that I needed to accomplish.
[00:01:53.000 --> 00:01:57.000]   One of those things was I needed to go and see a friend of mine who has really been struggling,
[00:01:57.000 --> 00:02:02.000]   a young man who's a college student and is in a dire financial situation.
[00:02:02.000 --> 00:02:06.000]   So I needed to come alongside and work to help him.
[00:02:06.000 --> 00:02:13.000]   One of the components of our time together was that he needed some food.
[00:02:13.000 --> 00:02:16.000]   When I say needed some food, I mean really needed some food.
[00:02:16.000 --> 00:02:22.000]   I don't want to share many details about my friend, but just to give you an idea, he's been really struggling.
[00:02:22.000 --> 00:02:24.000]   He's been homeless for a number of months.
[00:02:24.000 --> 00:02:29.000]   He was sleeping in a park and just not eating for days at a time.
[00:02:29.000 --> 00:02:35.000]   So we're talking extreme, extreme poverty here, very, very challenging situation.
[00:02:35.000 --> 00:02:40.000]   And so I wanted to make sure we took him to the grocery store.
[00:02:40.000 --> 00:02:53.000]   James says in his letter in the Bible, he says, "If a brother or sister is poorly clothed and lacking in daily food and one of you says to them, 'Go in peace, be warmed and filled,' without giving them the things needed for the body, what good is that?"
[00:02:53.000 --> 00:02:57.000]   So I wasn't about to say, "Well, go in peace, my friend. Be warmed and filled."
[00:02:57.000 --> 00:03:01.000]   So we went down to the grocery store and wanted to fill up his pantry for him.
[00:03:01.000 --> 00:03:10.000]   And as we were in the grocery store walking around, I realized that my friend didn't really know how to food shop.
[00:03:10.000 --> 00:03:26.000]   Now, often I take things I've learned, especially in the last week I've been reminded that I take things that – for granted, things that I consider are common knowledge, basic knowledge to most people I've learned are not basic knowledge.
[00:03:26.000 --> 00:03:34.000]   So as an example, as we were going into the local Walmart, I asked him, I said, "What would you buy if you were here to shop for food?
[00:03:34.000 --> 00:03:37.000]   Let's say you had – you're going to buy some food. What would you buy?"
[00:03:37.000 --> 00:03:46.000]   Well, my friend, a young man, college student, says, "Well, I'd buy a bag of chips and maybe I'd buy some yogurt.
[00:03:46.000 --> 00:03:48.000]   I'd probably buy some cereal."
[00:03:48.000 --> 00:03:56.000]   And he kind of goes through this typical college student food and I was a little horrified because I'm not broke but I barely buy chips.
[00:03:56.000 --> 00:04:01.000]   I consider chips to be an outrageously expensive food item.
[00:04:01.000 --> 00:04:04.000]   They're nothing but air essentially and very expensive.
[00:04:04.000 --> 00:04:09.000]   So when I buy chips, it's usually tortilla chips because those are the least expensive and it's a special treat.
[00:04:09.000 --> 00:04:11.000]   It's not a staple of my diet.
[00:04:11.000 --> 00:04:17.000]   And I was just kind of horrified that he would say that he would buy chips.
[00:04:17.000 --> 00:04:26.000]   But then I started thinking about it and I realized I looked through his eyes and it sobered me because I realized that probably in his life,
[00:04:26.000 --> 00:04:33.000]   he had never been to the grocery store with anybody who had just given him a lesson in how to shop for food.
[00:04:33.000 --> 00:04:38.000]   Now it's especially challenging for my friend because he's an immigrant to the United States.
[00:04:38.000 --> 00:04:42.000]   He's not a native-born US American.
[00:04:42.000 --> 00:04:50.000]   So for him, even just the experience of being in a grocery store is a new experience.
[00:04:50.000 --> 00:04:56.000]   He didn't grow up going to the grocery store with his mom and dad and being instructed like my children are.
[00:04:56.000 --> 00:04:59.000]   My wife and I take our children to the grocery store.
[00:04:59.000 --> 00:05:00.000]   It's constant instruction.
[00:05:00.000 --> 00:05:01.000]   We explain to them.
[00:05:01.000 --> 00:05:03.000]   We're buying this, not that, and here's why.
[00:05:03.000 --> 00:05:10.000]   We explain to them how to read the labels, the ingredient labels to make sure they're getting something that is as clean as possible in terms of food quality.
[00:05:10.000 --> 00:05:12.000]   We talk to them about unit price.
[00:05:12.000 --> 00:05:17.000]   We do all kinds of things with them just as a matter of course every time we're in the grocery store.
[00:05:17.000 --> 00:05:27.000]   And so I expect that my children when they're at my friend's age in college will just have those lessons embedded in them and they'll never think.
[00:05:27.000 --> 00:05:30.000]   But yet that's not the situation that my friend is in.
[00:05:30.000 --> 00:05:33.000]   And so he went on a shopping trip with Josh.
[00:05:33.000 --> 00:05:34.000]   I walked him around the store.
[00:05:34.000 --> 00:05:39.000]   We spent about 45 minutes and I gave him some basic lessons of the way that I approach a grocery store.
[00:05:39.000 --> 00:05:42.000]   That it would be valuable for me to share it with you.
[00:05:42.000 --> 00:05:50.000]   I thought maybe I would be able to help you or at the very least give you some things to think about so that you can go and help somebody else.
[00:05:50.000 --> 00:05:58.000]   Because my friend, there are people all around us every day who are hungry.
[00:05:58.000 --> 00:06:07.000]   And if you and I just blow past them and don't see them and don't help them, what are we doing?
[00:06:07.000 --> 00:06:13.000]   Let's you and I slow down and notice the people around us who are in need.
[00:06:13.000 --> 00:06:18.000]   And I firmly believe that if you give a man a fish, you'll feed him for a day.
[00:06:18.000 --> 00:06:20.000]   And if you teach a man to fish, you'll feed him for a lifetime.
[00:06:20.000 --> 00:06:21.000]   But guess what?
[00:06:21.000 --> 00:06:25.000]   You need to give a fish and teach how to fish.
[00:06:25.000 --> 00:06:28.000]   And so today I want to share with you just some ideas that I have.
[00:06:28.000 --> 00:06:40.000]   Maybe this will be very basic but I have learned and been reminded constantly that the things that seem basic to me are not necessarily basic to other people.
[00:06:40.000 --> 00:06:47.000]   Now one quick caveat, for the purpose of this show, I am talking about situations of extreme poverty.
[00:06:47.000 --> 00:06:55.000]   I'm talking about people who are hungry, who are not eating for multiple days in a row because they simply don't have food.
[00:06:55.000 --> 00:07:02.000]   I'm not talking here about somebody who only has a $500 food budget and trying to figure out how to pull back a little bit.
[00:07:02.000 --> 00:07:07.000]   I'm talking about the most basic level of hunger and poverty.
[00:07:07.000 --> 00:07:15.000]   So if you want to apply some kind of thought about what's the healthiest food or – I'm not talking about health considerations.
[00:07:15.000 --> 00:07:19.000]   I'm not going to get into the organic food or conventionally raised food or any of that stuff here.
[00:07:19.000 --> 00:07:25.000]   We're talking about people whose stomachs are in knots because they're hungry.
[00:07:25.000 --> 00:07:29.000]   I want to help you if you're in that situation not be hungry.
[00:07:29.000 --> 00:07:32.000]   I want to help other people not be hungry.
[00:07:32.000 --> 00:07:35.000]   So here are a few principles to start with.
[00:07:35.000 --> 00:07:42.000]   I believe these principles are consistent across basically almost any situation.
[00:07:42.000 --> 00:07:46.000]   And then I have a few tactics that will change from time to time.
[00:07:46.000 --> 00:07:54.000]   So principle number one of being able to shop and eat well on a tiny budget is this.
[00:07:54.000 --> 00:08:03.000]   Always buy your food in its most fundamental form and learn to cook.
[00:08:03.000 --> 00:08:12.000]   Now he's going to buy the food at the most fundamental, most basic, closest form to how it comes out of the ground.
[00:08:12.000 --> 00:08:18.000]   So you need to avoid what are called in the world of business value-added products.
[00:08:18.000 --> 00:08:20.000]   Let me explain value-added products.
[00:08:20.000 --> 00:08:32.000]   If you're a manufacturer, let's say you're a large food manufacturer, you can go to a farmer and you can buy a basic product like a grain, let's say wheat from a farmer.
[00:08:32.000 --> 00:08:39.000]   But if you just turn around and resell that wheat to a consumer, there's not much of an opportunity for profit.
[00:08:39.000 --> 00:08:48.000]   And so you look at that wheat and you say, "Well, what can I turn this wheat into in order for me to be able to sell it for a higher amount?"
[00:08:48.000 --> 00:08:54.000]   Well, you may take that wheat and add a few other ingredients and create a box of crackers.
[00:08:54.000 --> 00:08:59.000]   Or you may take that wheat and add a few other ingredients and create a box of cereal.
[00:08:59.000 --> 00:09:05.000]   You may take those potatoes and add some ingredients and some processing and produce a bag of chips.
[00:09:05.000 --> 00:09:11.000]   You may take that wheat and add a good amount of sugar and produce a carton of Oreo cookies.
[00:09:11.000 --> 00:09:15.000]   All of this is called adding value.
[00:09:15.000 --> 00:09:21.000]   Now value-added products for the producer are good because that means higher profits.
[00:09:21.000 --> 00:09:27.000]   But as the end consumer, it means higher costs for you.
[00:09:27.000 --> 00:09:41.000]   Anytime you can take that value-adding process out and do it yourself, you can save a huge amount of money.
[00:09:41.000 --> 00:09:45.000]   You can go down to the local store and you can buy some delicious chocolate chip cookies.
[00:09:45.000 --> 00:09:56.000]   But if you buy the basic ingredients for those chocolate chip cookies and make them yourself, you can have the same chocolate chip cookies for a tiny fraction of the cost.
[00:09:56.000 --> 00:09:58.000]   Now, this is not free for you.
[00:09:58.000 --> 00:10:03.000]   This is not pure savings because it requires your time and it requires your expertise.
[00:10:03.000 --> 00:10:05.000]   That may or may not be worth it for you.
[00:10:05.000 --> 00:10:18.000]   But if you are in extreme poverty, if you are hungry, you've got to put in the time to make the basic food.
[00:10:18.000 --> 00:10:20.000]   So a simple example would be this.
