
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.800 --> 00:00:10.200]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[00:00:10.200 --> 00:00:13.800]   your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.800 --> 00:00:17.800]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.800 --> 00:00:20.000]   Ralph's. Fresh for Everyone.
[00:00:20.000 --> 00:00:25.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[00:00:25.000 --> 00:00:26.600]   Check our app for details.
[00:00:26.600 --> 00:00:29.000]   Ralph's. Fresh for Everyone.
[00:00:30.000 --> 00:00:32.400]   Today on Radical Personal Finance, live Q&A.
[00:00:32.400 --> 00:00:55.400]   Welcome to Radical Personal Finance, the show dedicated to providing you with the knowledge, skills, insight, and encouragement you need to live a rich and meaningful life now,
[00:00:55.400 --> 00:00:58.400]   while building a plan for financial freedom in ten years or less.
[00:00:58.400 --> 00:01:00.400]   My name is Joshua Sheets. I am your host.
[00:01:00.400 --> 00:01:03.800]   Today is Friday, August 26, 2022.
[00:01:03.800 --> 00:01:07.400]   And today we do live Q&A. Open line Friday.
[00:01:07.400 --> 00:01:11.800]   Call in. Talk about anything you like.
[00:01:11.800 --> 00:01:24.800]   Here at Radical Personal Finance, each and every Friday that I can arrange the appropriate recording technology.
[00:01:24.800 --> 00:01:27.800]   We need to be in front of a computer, have an active internet signal, etc.
[00:01:27.800 --> 00:01:30.800]   We do a live Q&A show. Works just like a call-in talk radio.
[00:01:30.800 --> 00:01:34.800]   You call in, talk about anything you want, ask me any questions you want, opine on anything you want.
[00:01:34.800 --> 00:01:37.800]   Use it to pitch your stuff sometimes. Anything that you like.
[00:01:37.800 --> 00:01:42.800]   If you'd like to join us in one of these Q&A shows, go to patreon.com/radicalpersonalfinance.
[00:01:42.800 --> 00:01:45.800]   Find the show on Patreon and sign up to support the show there.
[00:01:45.800 --> 00:01:49.800]   That's the method that I use to screen the number of calls so that they are a manageable number.
[00:01:49.800 --> 00:01:52.800]   Today we have one, two, three, four, five, six, seven, eight.
[00:01:52.800 --> 00:01:53.800]   Eight people lined up.
[00:01:53.800 --> 00:01:58.800]   So we'll get through these as quickly as possible, but still try to do a good job.
[00:01:58.800 --> 00:02:00.800]   We begin with Lucas in New Jersey.
[00:02:00.800 --> 00:02:02.800]   Lucas, welcome to the show. How can I serve you today?
[00:02:02.800 --> 00:02:06.800]   Hey Joshua. I had a question.
[00:02:06.800 --> 00:02:12.800]   I've heard you talk about purchasing vehicles under a business name before.
[00:02:12.800 --> 00:02:15.800]   And I have a fledgling business.
[00:02:15.800 --> 00:02:16.800]   We're kind of getting off the ground.
[00:02:16.800 --> 00:02:22.800]   We don't anticipate having revenue of any significant kind for probably the next year.
[00:02:22.800 --> 00:02:28.800]   But it's coinciding with my need to replace my personal vehicle.
[00:02:28.800 --> 00:02:35.800]   So I'm wondering, is there anything that I can do to purchase a vehicle under the business name?
[00:02:35.800 --> 00:02:41.800]   Or would I be better off just claiming mileage on a new vehicle that I purchased that's primarily for personal use?
[00:02:41.800 --> 00:02:47.800]   You can claim the expenses for a vehicle regardless of how the vehicle is titled.
[00:02:47.800 --> 00:02:58.800]   So the reasons to purchase a vehicle in a business name have less to do with tax deductions and more to do with personal privacy.
[00:02:58.800 --> 00:03:05.800]   In some cases, it may also be part of your asset protection plan to purchase a vehicle in a business name.
[00:03:05.800 --> 00:03:12.800]   There are businesses for whom it is obvious that the business should be titled in the name of the business.
[00:03:12.800 --> 00:03:19.800]   If you own a large HVAC company and you have 30 vans that are filled with your crews,
[00:03:19.800 --> 00:03:22.800]   and those vans all say the name of your company on the side of them,
[00:03:22.800 --> 00:03:28.800]   then obviously you yourself are going to purchase those and title them in the name of the business.
[00:03:28.800 --> 00:03:30.800]   Those are clearly business assets.
[00:03:30.800 --> 00:03:37.800]   You're also going to have a commercial insurance policy that's covering the business vehicles and business assets of the vehicle.
[00:03:37.800 --> 00:03:46.800]   There are businesses for whom it is less obvious that the asset, the car, should be titled in the name of the business or not.
[00:03:46.800 --> 00:03:53.800]   For example, let's say that you are an independent insurance adjuster and you have a small business and you're driving your vehicle around,
[00:03:53.800 --> 00:03:55.800]   but you don't put your name on your business vehicle.
[00:03:55.800 --> 00:03:58.800]   It's not anything obvious. It's just your vehicle.
[00:03:58.800 --> 00:04:04.800]   Well, that one you could use a vehicle titled in your name or you could use a vehicle titled in the business name.
[00:04:04.800 --> 00:04:10.800]   The titling of the vehicle is irrelevant for the purposes of tax deductions.
[00:04:10.800 --> 00:04:14.800]   What is relevant is the usage of the vehicle.
[00:04:14.800 --> 00:04:19.800]   So if you run Joe's H, or I guess in your case, Lucas's HVAC company,
[00:04:19.800 --> 00:04:27.800]   and you use one of your company vans to take your family on a camping trip across the state,
[00:04:27.800 --> 00:04:37.800]   then technically those 300 miles that you put onto the business vehicle should be accounted as personal mileage.
[00:04:37.800 --> 00:04:42.800]   The expenses associated with those miles are not supposed to be deducted.
[00:04:42.800 --> 00:04:45.800]   Now obviously, virtually no one does that, but that's the law.
[00:04:45.800 --> 00:04:47.800]   That's what you're supposed to do.
[00:04:47.800 --> 00:04:51.800]   You're supposed to reimburse the business for any personal usage of the vehicle.
[00:04:51.800 --> 00:04:58.800]   And that should be the case for your employee's personal use and/or for your personal use as the owner of the vehicle.
[00:04:58.800 --> 00:05:05.800]   On the flip side, if you are that independent insurance adjuster and you have just Lucas's Honda Accord,
[00:05:05.800 --> 00:05:10.800]   and you this year spend $15,000 of vehicle expenses,
[00:05:10.800 --> 00:05:15.800]   and you know that $14,000 of that is related to your business activities,
[00:05:15.800 --> 00:05:19.800]   you can deduct all of it against your business regardless of what the titling is.
[00:05:19.800 --> 00:05:24.800]   And to prove this to yourself, when you go to fill out your tax forms at the end of the year,
[00:05:24.800 --> 00:05:28.800]   so if you're just having a small business, you'll fill out a Schedule C as a sole proprietor,
[00:05:28.800 --> 00:05:36.800]   there is just simply a section on your form for what is the vehicle, specifically what car is it,
[00:05:36.800 --> 00:05:42.800]   what is the mileage, what's the mileage that's used for business purposes, personal purposes, and commuting purposes,
[00:05:42.800 --> 00:05:45.800]   and/or what are the expenses that are associated with it.
[00:05:45.800 --> 00:05:51.800]   There is no question on it as to who owns the vehicle or what's the titling of the vehicle.
[00:05:51.800 --> 00:05:56.800]   It has to do with the expenses, and you can either use the actual expense method or the mileage method.
[00:05:56.800 --> 00:05:59.800]   So from a tax perspective, it doesn't matter.
[00:05:59.800 --> 00:06:03.800]   Now, it can sometimes matter from an insurance perspective.
[00:06:03.800 --> 00:06:11.800]   So this is where you get a whole bunch of funny little wrinkles that you have to care for.
[00:06:11.800 --> 00:06:16.800]   If you're using a vehicle as a business vehicle but it's titled in your name,
[00:06:16.800 --> 00:06:22.800]   that may invalidate your insurance policy depending on the type of insurance you have.
[00:06:22.800 --> 00:06:27.800]   So I'm not aware of any insurance company that would cause problems if you're an independent insurance adjuster,
[00:06:27.800 --> 00:06:33.800]   but if you're running a livery service like Uber or some other kind of taxi service from your personal vehicle,
[00:06:33.800 --> 00:06:35.800]   that will invalidate some insurance policies.
[00:06:35.800 --> 00:06:37.800]   You need to pay attention to your insurance.
[00:06:37.800 --> 00:06:46.800]   From an asset protection standpoint, your liability is probably going to be based upon your personal activity.
[00:06:46.800 --> 00:06:49.800]   So if you were personally negligent in driving the vehicle,
[00:06:49.800 --> 00:06:55.800]   regardless of whether the vehicle was titled in your name or titled in a business name,
[00:06:55.800 --> 00:07:02.800]   then it's your driving actions that are potentially giving rise to a liability if you were to cause an accident
[00:07:02.800 --> 00:07:05.800]   or if you found liable for damages in some way.
[00:07:05.800 --> 00:07:12.800]   But sometimes you can use the titling of the vehicle as part of your overall asset protection strategy.
[00:07:12.800 --> 00:07:22.800]   So this vehicle here is part of a business asset and therefore it might be set aside from claims against me or vice versa.
[00:07:22.800 --> 00:07:24.800]   Then we come back to privacy.
[00:07:24.800 --> 00:07:41.800]   The reason that I have often encouraged people to title their vehicles in the name of a business has more to do with privacy than it does with anything else.
[00:07:41.800 --> 00:07:54.800]   Because when your vehicle is tied directly to your name, that potentially gives you a fairly significant exposure
[00:07:54.800 --> 00:07:59.800]   if for some reason somebody were accessing your private information.
[00:07:59.800 --> 00:08:09.800]   I'll give you one example where I first started thinking about this and I will read you a short story.
[00:08:09.800 --> 00:08:16.800]   Here's the story and I'm reading from chapter 16 of J.J. Luna's excellent book called How to Be Invisible.
[00:08:16.800 --> 00:08:20.800]   This chapter is titled Hidden Ownership of Vehicles and Real Estate.
[00:08:20.800 --> 00:08:28.800]   Some years back I swung my black Jaguar sedan down the ramp and into a 24-hour high security parking garage at Seattle's SeaTac airport,
[00:08:28.800 --> 00:08:33.800]   snatched the ticket stub from the attendant, raced for the shuttle bus and just barely caught my flight to Phoenix.
[00:08:33.800 --> 00:08:38.800]   Eight days later I returned to SeaTac, caught the shuttle back to the garage and joined the check-in line.
[00:08:38.800 --> 00:08:41.800]   When I presented my ticket stub, the cashier hesitated.
[00:08:41.800 --> 00:08:45.800]   "Sir," he said, "please step to one side. The manager will be right out."
[00:08:45.800 --> 00:08:49.800]   The manager came out, introduced himself and led me to his office.
[00:08:49.800 --> 00:08:52.800]   I had visions of a scratch in the paint or a ding in a fender.
[00:08:52.800 --> 00:08:55.800]   "The same day you left," he said, "your car disappeared."
[00:08:55.800 --> 00:09:00.800]   Disappeared? As in stolen? So much for the 24-hour security.
[00:09:00.800 --> 00:09:05.800]   He explained that the same evening I left, one of the attendants parked a car in the stall where my car had been.
[00:09:05.800 --> 00:09:09.800]   When he turned the number in to the cashier, the computer showed the stall was already occupied.
[00:09:09.800 --> 00:09:14.800]   They quickly searched the entire building to see if it had been parked in another spot in error.
[00:09:14.800 --> 00:09:17.800]   When they failed to find it, they reported it stolen.
[00:09:17.800 --> 00:09:24.800]   The next morning the police spotted it, badly damaged, sitting at home plate on a baseball diamond in a Seattle park.
[00:09:24.800 --> 00:09:33.800]   I have the King County Police Vehicle Impound Report before me, and in the narrative section, line 4, the officer writes, "Unable to contact owner."
[00:09:33.800 --> 00:09:41.800]   Here's why. The car was in the name of an LLC in State A, the address listed for this company was in faraway State B,
[00:09:41.800 --> 00:09:45.800]   and a reverse directory failed to show a telephone number at that address.
[00:09:45.800 --> 00:09:49.800]   Although for many years I had been registering my vehicles in the name of limited liability companies,
[00:09:49.800 --> 00:09:53.800]   this was the first time my security precautions had been put to the test.
[00:09:53.800 --> 00:09:57.800]   No damage would have been done, of course, had the police been able to contact me in this particular case.
[00:09:57.800 --> 00:10:01.800]   However, a short time later, my security precautions were to prove worthwhile.
[00:10:01.800 --> 00:10:06.800]   As soon as the insurance agent handed me a check for my Jaguar, it was too badly damaged to repair,
[00:10:06.800 --> 00:10:10.800]   I bought a year old dark green Lexus and headed east.
[00:10:10.800 --> 00:10:14.800]   A few days later I arrived in Minneapolis and spent Saturday afternoon visiting used bookstores.
[00:10:14.800 --> 00:10:18.800]   It was just getting dark that evening when I pulled out of a parking lot onto West Lake Street,
[00:10:18.800 --> 00:10:22.800]   in a hurry because I had to meet a friend from Madrid who was about to arrive at the airport.
[00:10:22.800 --> 00:10:28.800]   I failed to see an oncoming motorcycle and almost clipped a Harley being ridden by a 300 pound bearded bruiser.
[00:10:28.800 --> 00:10:34.800]   He screamed some obscenities, waved his fist and made violent gestures to have me pull over.
[00:10:34.800 --> 00:10:38.800]   If you've ever been on West Lake Street in South Minneapolis after dark,
[00:10:38.800 --> 00:10:41.800]   you know this is not a good neighborhood in which to pull over.
