
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:13.000]   Over and over in the Bible, it appears that God saves us in order to draw attention to himself.
[00:00:13.000 --> 00:00:17.000]   This is nowhere clearer than in the first chapter of Ephesians.
[00:00:17.000 --> 00:00:24.000]   There we are told that God predestined us for adoption to himself as sons through Jesus Christ.
[00:00:24.000 --> 00:00:29.000]   Why? To the praise of his glorious grace, verses 4-6.
[00:00:29.000 --> 00:00:33.000]   And again, just a little later, it says that God predestined us.
[00:00:33.000 --> 00:00:37.000]   Again, why? To the praise of his glory, verses 11-12.
[00:00:37.000 --> 00:00:43.000]   And then Paul even says our eternal security is sealed with the promise of the Holy Spirit.
[00:00:43.000 --> 00:00:48.000]   Why? To the praise of his glory, verses 13-14.
[00:00:48.000 --> 00:00:59.000]   So why does God predestine us, save us, adopt us, and eternally secure us in order to draw attention to himself?
[00:00:59.000 --> 00:01:04.000]   Here's how Pastor John explained it in a 2010 sermon.
[00:01:04.000 --> 00:01:16.000]   You cannot, you cannot grasp, that is, you cannot experience consciously the love of God for you.
[00:01:16.000 --> 00:01:25.000]   You cannot, apart from omnipotent, divine, supernatural power enabling you to experience it.
[00:01:25.000 --> 00:01:29.000]   Here's a prayer from Ephesians. You don't need to look it up. Just listen carefully.
[00:01:29.000 --> 00:01:31.000]   Chapter 3, verse 18.
[00:01:31.000 --> 00:01:38.000]   "I pray," this is Paul now praying for the Ephesians in the way I pray for you, for myself, for my family.
[00:01:38.000 --> 00:01:48.000]   "I pray that you may have strength to know the love of Christ."
[00:01:48.000 --> 00:01:52.000]   You can't know it without power.
[00:01:52.000 --> 00:01:54.000]   Does that strike you as odd?
[00:01:54.000 --> 00:01:56.000]   You should give a lot of thought to that.
[00:01:56.000 --> 00:02:01.000]   Why can't I know what it is to be loved without divine power?
[00:02:01.000 --> 00:02:03.000]   I'll keep reading that prayer.
[00:02:03.000 --> 00:02:11.000]   "I pray that you may have strength to comprehend with all the saints what is the breadth and length and height and depth,
[00:02:11.000 --> 00:02:17.000]   and to know the love of Christ that surpasses knowledge."
[00:02:17.000 --> 00:02:30.000]   The love of Christ, the love of God, surpasses the powers of the mind to comprehend and the powers of the human heart to experience.
[00:02:30.000 --> 00:02:39.000]   It surpasses our fallen capacities to handle with our brain and to experience with our heart.
[00:02:39.000 --> 00:02:51.000]   It goes beyond what you're able to do, which is why Paul is praying and why I pray for myself this way and for you this way.
[00:02:51.000 --> 00:02:57.000]   "May you have strength to comprehend the love of Christ."
[00:02:57.000 --> 00:03:02.000]   Soul strength, heart strength, mind strength.
[00:03:02.000 --> 00:03:06.000]   "May God give this to us now."
[00:03:06.000 --> 00:03:10.000]   Now, in this service.
[00:03:10.000 --> 00:03:25.000]   This is why Paul said in Romans 5 verse 5, "God's love has been poured into our hearts through the Holy Spirit who has been given to us."
[00:03:25.000 --> 00:03:38.000]   The love of God pours into you not by any human agency, by the Holy Spirit.
[00:03:38.000 --> 00:03:43.000]   It's a divine thing to know yourself loved by God.
[00:03:43.000 --> 00:03:46.000]   You're not able to on your own.
