
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:08.080]   Melanie Carelli is a faithful podcast listener
[00:00:08.080 --> 00:00:10.000]   and she recently wrote us an amazing testimony
[00:00:10.000 --> 00:00:12.560]   of how John Piper's 1985 sermon
[00:00:12.560 --> 00:00:16.440]   on Romans chapter eight, verses 28 to 30,
[00:00:16.440 --> 00:00:18.560]   changed her life as she came to understand
[00:00:18.560 --> 00:00:20.920]   how she was saved.
[00:00:20.920 --> 00:00:23.500]   It was an incredibly encouraging email to receive
[00:00:23.500 --> 00:00:26.080]   and it's great to be reminded of the real life
[00:00:26.080 --> 00:00:28.680]   implications of our theology
[00:00:28.680 --> 00:00:30.480]   and hoping the sermon would help others,
[00:00:30.480 --> 00:00:33.680]   Melanie sent us a clip for the podcast
[00:00:33.680 --> 00:00:36.600]   where John Piper explains why God's sovereignty
[00:00:36.600 --> 00:00:39.720]   in our salvation matters for life.
[00:00:39.720 --> 00:00:41.520]   Here's what he said.
[00:00:41.520 --> 00:00:43.880]   The doctrines of unconditional election
[00:00:43.880 --> 00:00:46.680]   and predestination and effectual calling
[00:00:46.680 --> 00:00:51.000]   tend to root out all boasting and pride and self-reliance.
[00:00:51.000 --> 00:00:52.920]   You ever get gripped by these things,
[00:00:52.920 --> 00:00:55.080]   you will be a broken person.
[00:00:55.080 --> 00:00:58.560]   You will not take one ounce of credit
[00:00:58.560 --> 00:01:00.000]   for your salvation,
[00:01:00.000 --> 00:01:02.520]   neither the provision of it in the cross
[00:01:02.520 --> 00:01:05.760]   nor the application of it in faith.
[00:01:05.760 --> 00:01:07.680]   You will give it all to God
[00:01:07.680 --> 00:01:10.760]   and you will humble yourself before him.
[00:01:10.760 --> 00:01:13.920]   Now here again, in talking with my friends
[00:01:13.920 --> 00:01:15.360]   who don't agree with me,
[00:01:15.360 --> 00:01:17.080]   this is one of the things they say.
[00:01:17.080 --> 00:01:20.560]   They say, "Piper, you don't need to say
[00:01:20.560 --> 00:01:23.980]   "that faith is a gift in order to eliminate boasting.
[00:01:23.980 --> 00:01:26.520]   "You don't need to say that God gives faith.
[00:01:26.520 --> 00:01:29.800]   "All you need to do is say that salvation is by faith,
[00:01:29.800 --> 00:01:32.680]   "not by works because faith itself rules out boasting."
[00:01:32.680 --> 00:01:35.280]   And then they quote Romans 3:27, which says,
[00:01:35.280 --> 00:01:37.500]   "Boasting is excluded on what principle?
[00:01:37.500 --> 00:01:38.440]   "On the principle of works?
[00:01:38.440 --> 00:01:40.400]   "No, on the principle of faith."
[00:01:40.400 --> 00:01:43.740]   And they say, "See, faith all by itself excludes boasting.
[00:01:43.740 --> 00:01:46.920]   "You don't need to be driven by logic
[00:01:46.920 --> 00:01:50.280]   "to say that faith is a gift in order to rule out boasting."
[00:01:50.280 --> 00:01:52.080]   To which I respond twofold.
[00:01:52.080 --> 00:01:55.160]   One, I'm not driven by logic to say faith is a gift,
[00:01:55.160 --> 00:01:57.280]   I'm driven by exegesis.
[00:01:57.280 --> 00:01:59.440]   It's taught in the Bible.
[00:01:59.440 --> 00:02:04.180]   It's icing on the cake that it happens to smash pride,
[00:02:04.180 --> 00:02:06.800]   but that's not the reason I invent it.
[00:02:06.800 --> 00:02:09.600]   It's taught in the Bible that faith is a gift.
[00:02:09.600 --> 00:02:11.480]   We're dead in our trespasses and sins.
[00:02:11.480 --> 00:02:13.200]   Nobody would ever believe and perform
[00:02:13.200 --> 00:02:15.640]   the most beautiful act of morality that can be performed,
[00:02:15.640 --> 00:02:17.840]   namely faith, if God didn't enable us
[00:02:17.840 --> 00:02:20.960]   to get rid of our hard hearts and have a heart of flesh.
[00:02:20.960 --> 00:02:22.480]   But that's not the main response.
[00:02:22.480 --> 00:02:26.160]   My main response to this criticism is,
[00:02:26.160 --> 00:02:31.960]   "Yes, yes, faith eliminates boasting by itself."
[00:02:31.960 --> 00:02:33.560]   Why?
[00:02:33.560 --> 00:02:36.160]   Because faith in the New Testament
[00:02:36.160 --> 00:02:40.120]   is faith in all of salvation, not only a piece of salvation.
[00:02:40.120 --> 00:02:44.240]   New Testament faith is not just faith in God
[00:02:44.240 --> 00:02:47.360]   to provide us with the cross,
[00:02:47.360 --> 00:02:50.520]   it's faith in God to work in us
