
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Today's question is one I can certainly relate to myself. I read my Bible in the morning.
[00:00:09.000 --> 00:00:12.000]   I come across a promise or a text in the Old Testament.
[00:00:12.000 --> 00:00:17.000]   I write it out in a notebook. I take that text or that promise into my day.
[00:00:17.000 --> 00:00:22.000]   But later in the day when I return to the text, I'm left wondering if I lifted the verse out of context
[00:00:22.000 --> 00:00:27.000]   and maybe it doesn't really apply to my life like I first thought it did that morning.
[00:00:27.000 --> 00:00:32.000]   Many texts to me feel more and more remote as the day goes on.
[00:00:32.000 --> 00:00:37.000]   Has that happened to you? Well, it certainly happened to me and it's happened to Maureen.
[00:00:37.000 --> 00:00:40.000]   She writes in to ask this, "Pastor John, thank you for the Ask Pastor John podcast.
[00:00:40.000 --> 00:00:45.000]   How do I know which Old Testament verses are for me as a Christian today?
[00:00:45.000 --> 00:00:49.000]   Sometimes I select a verse that is meaningful to me from my Bible reading in the morning,
[00:00:49.000 --> 00:00:54.000]   but then later in the day as I later reflect on it, it feels like I lifted the verse out of context
[00:00:54.000 --> 00:00:57.000]   and misapplied it to myself.
[00:00:57.000 --> 00:01:03.000]   How, Pastor John, do I know which Old Testament promises are for me?"
[00:01:03.000 --> 00:01:10.000]   Well, I'm tempted to say, even though I know it's an oversimplification, all of it.
[00:01:10.000 --> 00:01:14.000]   All of it is for you. All of the Old Testament is for Christians.
[00:01:14.000 --> 00:01:19.000]   Romans 15.4 says, "Whatever," underline that word,
[00:01:19.000 --> 00:01:25.000]   "Whatever was written in former days was written for our instruction,
[00:01:25.000 --> 00:01:29.000]   that through the endurance and through the encouragement of the Scriptures,
[00:01:29.000 --> 00:01:31.000]   we would have hope." All of it.
[00:01:31.000 --> 00:01:36.000]   2 Corinthians 1.20, "All the promises of God find their yes in Christ."
[00:01:36.000 --> 00:01:44.000]   Jesus said in Matthew 5.17, "Do not think that I have come to abolish the law and the prophets.
[00:01:44.000 --> 00:01:47.000]   I have not come to abolish them, but to fulfill them.
[00:01:47.000 --> 00:01:54.000]   For truly I say to you, until heaven and earth pass away, not one iota, not a dot,
[00:01:54.000 --> 00:01:58.000]   will pass from the law until all is accomplished."
[00:01:58.000 --> 00:02:04.000]   So, even though it's an oversimplification, it's true. It's true.
[00:02:04.000 --> 00:02:12.000]   In a wonderful way that all of the Old Testament is for those who are in Christ Jesus.
[00:02:12.000 --> 00:02:20.000]   He came. He came to confirm and fulfill all of it for his people.
[00:02:20.000 --> 00:02:29.000]   2 Timothy 3.16, "All Scripture is breathed out by God and profitable."
[00:02:29.000 --> 00:02:35.000]   That's important. It's all profitable for teaching, for reproof, for correction,
[00:02:35.000 --> 00:02:41.000]   and training in righteousness, that the man of God may be completely equipped for every good work.
[00:02:41.000 --> 00:02:44.000]   It's practical and profitable.
[00:02:44.000 --> 00:02:54.000]   But the reason it's an oversimplification to say that it's all for us is that, yes,
[00:02:54.000 --> 00:03:02.000]   some very profound changes in the way we use the Old Testament Scripture
[00:03:02.000 --> 00:03:09.000]   took place when Jesus came into the world, was rejected by Israel,
[00:03:09.000 --> 00:03:15.000]   established a new covenant by his blood, different from the old covenant, the Mosaic covenant,
[00:03:15.000 --> 00:03:24.000]   and said, "Now I will build my church." He did not say, "Now I will restore Israel."
[00:03:24.000 --> 00:03:35.000]   So, maybe what would be helpful for Maureen and for me, and maybe others too, I hope so,
