
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.480 --> 00:00:13.540]   Whether you're making a traditional roasted turkey or spicy turkey tacos, your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.540 --> 00:00:17.600]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.600 --> 00:00:19.880]   Ralph's, fresh for everyone.
[00:00:19.880 --> 00:00:26.140]   Choose from a great selection of digital coupons and use them up to five times in one transaction. Check our app for details.
[00:00:26.140 --> 00:00:28.640]   Ralph's, fresh for everyone.
[00:00:29.640 --> 00:00:33.640]   Radical Personal Finance, Episode 47.
[00:00:33.640 --> 00:00:56.640]   Welcome to the Radical Personal Finance podcast for today, Monday, August 25, 2014.
[00:00:56.640 --> 00:01:01.640]   Thank you for being here, you awesome people. I appreciate you listening.
[00:01:01.640 --> 00:01:05.640]   I'm excited about today's show. Today's show is going to be an interview show.
[00:01:05.640 --> 00:01:12.640]   What can we learn about personal finance from poker, startups, and PhDs in computer science?
[00:01:12.640 --> 00:01:15.640]   I hope that tickles your interest.
[00:01:22.640 --> 00:01:28.640]   Today's show is going to be an interview with a listener. This listener, his name is Daniel Bernstein.
[00:01:28.640 --> 00:01:33.640]   I'll tell you just a quick couple of tidbits on his story, and then we'll cut right to the interview.
[00:01:33.640 --> 00:01:36.640]   I'm excited for you to hear today's interview.
[00:01:36.640 --> 00:01:40.640]   Daniel actually was a listener to the show and emailed me and said, "Hey dude, big fan.
[00:01:40.640 --> 00:01:46.640]   Thought you might like to know something about my story. I really like what you're doing and thought I'd tell you a little bit about my story."
[00:01:46.640 --> 00:01:50.640]   I said, "Let's get you on the show and let's tell your story."
[00:01:50.640 --> 00:01:59.640]   In his email, he piqued my interest when he said, "I did a PhD in computer science, worked in a startup, played professional poker,
[00:01:59.640 --> 00:02:02.640]   and then recently became financially independent and retired."
[00:02:02.640 --> 00:02:07.640]   This is very interesting to me, especially the poker angle.
[00:02:07.640 --> 00:02:11.640]   I've wanted to have somebody on the show who's a professional poker player.
[00:02:11.640 --> 00:02:17.640]   I'm fascinated with the--and hopefully somebody that actually knows what they're doing,
[00:02:17.640 --> 00:02:21.640]   and hopefully this person would actually be someone who makes money at it.
[00:02:21.640 --> 00:02:26.640]   But I'm fascinated with the mindset that would go into being a professional gambler.
[00:02:26.640 --> 00:02:31.640]   I've read a few articles written by professional gamblers and just totally really enjoyed them.
[00:02:31.640 --> 00:02:36.640]   So Daniel and I had a great conversation, and I'm excited to bring that to you today.
[00:02:36.640 --> 00:02:40.640]   I especially appreciated the fact that he's just a listener kind of right in the process.
[00:02:40.640 --> 00:02:46.640]   As you'll hear in the interview, I'm so tired of hearing certain people on the podcast circuit,
[00:02:46.640 --> 00:02:52.640]   and I love hearing from listeners, because what my vision is is that this show becomes a community of like-minded people
[00:02:52.640 --> 00:02:54.640]   who are all learning from one another.
[00:02:54.640 --> 00:02:58.640]   And sometimes it's hard to listen to somebody who's way down the road.
[00:02:58.640 --> 00:03:01.640]   It's hard to learn from somebody who's many steps ahead of you.
[00:03:01.640 --> 00:03:10.640]   Frankly, getting financial advice from Donald Trump is probably not a very good plan for somebody who is making $10 an hour.
[00:03:10.640 --> 00:03:17.640]   I mean, it's good to take some lessons, and I'm not disagreeing with my own premise of the show.
