
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.000]   Hello everyone, Tony Reinke here with a solo episode, Just Me Today.
[00:00:08.000 --> 00:00:14.000]   An exciting day for me today because my new book is out, God, Technology, and the Christian Life.
[00:00:14.000 --> 00:00:18.000]   That's the title and I get to share with you a few thoughts today on why I wrote it.
[00:00:18.000 --> 00:00:22.000]   I've really dreamt of writing this book for several years now.
[00:00:22.000 --> 00:00:26.000]   Back when I wrote 12 Ways Your Phone Is Changing You, it proved hard to write.
[00:00:26.000 --> 00:00:31.000]   Harder than I expected because I couldn't find a baseline theology of technology
[00:00:31.000 --> 00:00:36.000]   that would sort of root my thinking with smartphone habits specifically.
[00:00:36.000 --> 00:00:43.000]   So I kind of came to discover that there was a theological gap in how Christians think about modern day technology,
[00:00:43.000 --> 00:00:49.000]   which surprised me. And without that foundation, I had to build one of my own.
[00:00:49.000 --> 00:00:53.000]   So I wrote a little 10-page introduction in the smartphone book,
[00:00:53.000 --> 00:00:57.000]   and I called it A Little Theology of Technology.
[00:00:57.000 --> 00:01:01.000]   I was publishing 12 ways, like pages 29 to 39 at the beginning.
[00:01:01.000 --> 00:01:07.000]   Some big categories had to be in place before I addressed Steve Jobs, his iPhone,
[00:01:07.000 --> 00:01:12.000]   our social media platforms like Twitter, Facebook, Instagram, and YouTube.
[00:01:12.000 --> 00:01:19.000]   I also knew this smaller theology of technology would need to eventually become a larger theology of technology,
[00:01:19.000 --> 00:01:23.000]   and I knew if I could pull this off, it would serve a need in the church in the tech age.
[00:01:23.000 --> 00:01:27.000]   But I would have to answer one massive question.
[00:01:27.000 --> 00:01:31.000]   What is God's relationship to big tech?
[00:01:31.000 --> 00:01:38.000]   What does he think of smartphones and space travel, nuclear power, and agricultural innovations, and on and on?
[00:01:38.000 --> 00:01:41.000]   I had to answer that huge cluster of questions.
[00:01:41.000 --> 00:01:49.000]   Are the innovations we use today from God, or is it all a product of Godless worldliness?
[00:01:49.000 --> 00:01:56.000]   Because what we do with our technology will never be clear if we cannot answer this more fundamental question.
[00:01:56.000 --> 00:02:04.000]   So I'm thrilled to announce that my fuller theology of technology is written, published, and now out from our friends at Crossway Books.
[00:02:04.000 --> 00:02:11.000]   Soon I will be Lord willing inside Silicon Valley, busy with four events spread over two days across the Bay Area,
[00:02:11.000 --> 00:02:15.000]   to celebrate the book launch and to give away hundreds of free copies.
[00:02:15.000 --> 00:02:19.000]   It's never about book sales. It's about books distributed, books read.
[00:02:19.000 --> 00:02:25.000]   And so we're giving away hundreds of copies of my new book to key leaders inside Silicon Valley,
[00:02:25.000 --> 00:02:29.000]   something possible because we have generous ministry partners making those giveaways possible.
[00:02:29.000 --> 00:02:33.000]   So thank you for your support. You make it possible for us to do this.
[00:02:33.000 --> 00:02:39.000]   And your prayers would be greatly appreciated for those events as well, if you think of me, on January 25th and 26th.
[00:02:39.000 --> 00:02:44.000]   One event on that first day, January 25th, is scheduled to be live-streamed online.
