
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.000]   Happy Friday and welcome back to the Ask Pastor John podcast.
[00:00:08.000 --> 00:00:12.000]   Listener Rachel in Cameroon writes in to ask, "Pastor John,
[00:00:12.000 --> 00:00:16.000]   we all have difficult experiences in life with respect to
[00:00:16.000 --> 00:00:20.000]   interpersonal communication and conflict, both with fellow Christians and
[00:00:20.000 --> 00:00:24.000]   non-Christians. Processing this with other people can lead to
[00:00:24.000 --> 00:00:28.000]   gossip or slander, of course. Is there benefit to processing
[00:00:28.000 --> 00:00:32.000]   these conflicts with our spouse or is this gossip and slander?
[00:00:32.000 --> 00:00:36.000]   For example, Pastor John, if you had a difficult interpersonal interaction
[00:00:36.000 --> 00:00:40.000]   or relationship with an elder in your church, is it okay to process through that at
[00:00:40.000 --> 00:00:44.000]   home in confidence with Noel? Is such a practice
[00:00:44.000 --> 00:00:48.000]   helpful?" Well, it certainly can be helpful and it's
[00:00:48.000 --> 00:00:52.000]   fraught with dangers as well. And maybe the
[00:00:52.000 --> 00:00:56.000]   first thing I should address is just the issue of
[00:00:56.000 --> 00:01:00.000]   permission. It is possible to
[00:01:00.000 --> 00:01:04.000]   simply ask the person that you are
[00:01:04.000 --> 00:01:08.000]   having difficulty with or in conflict with, permission,
[00:01:08.000 --> 00:01:12.000]   may I share this issue
[00:01:12.000 --> 00:01:16.000]   with my spouse? Now that may seem awkward since
[00:01:16.000 --> 00:01:20.000]   the whole issue is conflict and difficulty, and yet
[00:01:20.000 --> 00:01:24.000]   you may be surprised because they might
[00:01:24.000 --> 00:01:28.000]   feel respected because of the request instead of
[00:01:28.000 --> 00:01:32.000]   you're just assuming that you're going to go talk about it with anybody you please. So
[00:01:32.000 --> 00:01:36.000]   it might go a long way towards
[00:01:36.000 --> 00:01:40.000]   some healing. And if you have permission, then
[00:01:40.000 --> 00:01:44.000]   I think you're free at least to consider the possibility
[00:01:44.000 --> 00:01:48.000]   of speaking with your spouse about the situation. But
[00:01:48.000 --> 00:01:52.000]   even then, it's not automatic, I don't think, whether
