
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:05.400]   - Hey everyone.
[00:00:05.400 --> 00:00:06.840]   Welcome to the Latent Space Podcast.
[00:00:06.840 --> 00:00:09.600]   This is Alessio, partner and CTO at Decibel Partners.
[00:00:09.600 --> 00:00:11.120]   And there's no spooks today,
[00:00:11.120 --> 00:00:13.280]   but I'm joined by Drew Hauston of Dropbox.
[00:00:13.280 --> 00:00:14.120]   Welcome Drew.
[00:00:14.120 --> 00:00:14.940]   - Thanks for having me.
[00:00:14.940 --> 00:00:17.000]   - So we're not gonna talk about the Dropbox story.
[00:00:17.000 --> 00:00:18.960]   We're not gonna talk about the Chinatown bus
[00:00:18.960 --> 00:00:20.720]   and the flash drive and all that.
[00:00:20.720 --> 00:00:22.640]   I think you've talked enough about it.
[00:00:22.640 --> 00:00:25.320]   Where I wanna start is you as a AI engineer.
[00:00:25.320 --> 00:00:28.000]   So as you know, most of our audience is engineering folks,
[00:00:28.000 --> 00:00:29.520]   kind of like technology leaders.
[00:00:29.520 --> 00:00:31.920]   You obviously run Dropbox, which is a huge company,
[00:00:31.920 --> 00:00:33.020]   but you also do a lot of coding.
[00:00:33.020 --> 00:00:35.240]   I think it's how you spend almost 400 hours,
[00:00:35.240 --> 00:00:36.320]   just like coding.
[00:00:36.320 --> 00:00:37.640]   So let's start there.
[00:00:37.640 --> 00:00:38.480]   - Sure.
[00:00:38.480 --> 00:00:39.960]   - What was like the first interaction you had
[00:00:39.960 --> 00:00:41.140]   with like an LLM API
[00:00:41.140 --> 00:00:43.400]   and when did the journey start for you?
[00:00:43.400 --> 00:00:44.440]   - Yeah.
[00:00:44.440 --> 00:00:47.060]   Well, I think probably like all AI engineers
[00:00:47.060 --> 00:00:48.760]   or whatever you call an AI engineer,
[00:00:48.760 --> 00:00:50.640]   those people started out as engineers before that.
[00:00:50.640 --> 00:00:52.040]   So like engineering is my first love.
[00:00:52.040 --> 00:00:53.040]   I mean, I grew up as a little kid.
[00:00:53.040 --> 00:00:54.320]   I was that kid.
[00:00:54.320 --> 00:00:56.560]   My first line of code was five years old.
[00:00:56.560 --> 00:00:59.000]   Just really loved, I wanted to make computer games,
[00:00:59.000 --> 00:01:00.620]   like this whole path.
[00:01:00.620 --> 00:01:02.320]   That also led me into startups
[00:01:02.320 --> 00:01:04.080]   and eventually starting Dropbox.
[00:01:04.080 --> 00:01:06.480]   And then with AI specifically,
[00:01:06.480 --> 00:01:07.840]   I studied computer science.
[00:01:07.840 --> 00:01:09.320]   I did my undergrad,
[00:01:09.320 --> 00:01:12.520]   but I didn't do like grad level computer science.
[00:01:12.520 --> 00:01:14.280]   I sort of got distracted by all the startup things,
[00:01:14.280 --> 00:01:15.920]   so I didn't do grad level work.
[00:01:15.920 --> 00:01:18.280]   But about several years ago, I made a couple of things.
[00:01:18.280 --> 00:01:19.560]   So one is I sort of,
[00:01:19.560 --> 00:01:22.280]   I knew I wanted to go from being an engineer to a founder.
[00:01:22.280 --> 00:01:25.040]   And then, but sort of the becoming a CEO part
[00:01:25.040 --> 00:01:26.560]   was sort of backed into the job.
[00:01:26.560 --> 00:01:28.540]   And so a couple of realizations.
[00:01:28.540 --> 00:01:32.080]   One is that, I mean, there's a lot of repetitive
[00:01:32.080 --> 00:01:34.800]   and manual work you have to do as an executive
[00:01:34.800 --> 00:01:38.080]   that is actually lends itself pretty well to automation,
[00:01:38.080 --> 00:01:40.520]   both for my own convenience
[00:01:40.520 --> 00:01:42.340]   and then out of interest in learning,
[00:01:42.340 --> 00:01:45.520]   I guess what we call classical machine learning these days.
[00:01:45.520 --> 00:01:48.160]   I started really trying to wrap my head
[00:01:48.160 --> 00:01:50.160]   around understanding machine learning
[00:01:50.160 --> 00:01:52.400]   and informational retrieval more formally.
[00:01:52.400 --> 00:01:54.720]   So I'd say maybe 2016, 2017.
[00:01:54.740 --> 00:01:56.660]   Started writing these more successively,
[00:01:56.660 --> 00:02:01.380]   more elaborate scripts to understand basic classifiers
[00:02:01.380 --> 00:02:04.460]   and regression and again, basic information retrieval
[00:02:04.460 --> 00:02:06.860]   and NLP back in those days.
[00:02:06.860 --> 00:02:09.220]   And there's sort of two things that came out of that.
[00:02:09.220 --> 00:02:11.680]   One is techniques are super powerful.
[00:02:11.680 --> 00:02:14.380]   And even just studying old school machine learning
[00:02:14.380 --> 00:02:16.340]   was a pretty big inversion
[00:02:16.340 --> 00:02:18.980]   of the way I had learned engineering, right?
[00:02:18.980 --> 00:02:20.540]   I started programming.
[00:02:20.540 --> 00:02:21.540]   When everyone starts programming,
[00:02:21.540 --> 00:02:22.620]   you're sort of the human,
[00:02:22.620 --> 00:02:26.400]   you're giving an algorithm and spelling out to the computer
[00:02:26.400 --> 00:02:27.880]   how it should run it.
[00:02:27.880 --> 00:02:28.720]   And then machine learning,
[00:02:28.720 --> 00:02:29.880]   here's machine learning where it's like,
[00:02:29.880 --> 00:02:33.320]   actually flip that, give it sort of the answer you want
[00:02:33.320 --> 00:02:35.140]   and it'll figure out the algorithm,
[00:02:35.140 --> 00:02:36.540]   which was pretty mind-bending.
[00:02:36.540 --> 00:02:39.440]   And it was both pretty powerful
[00:02:39.440 --> 00:02:43.240]   when I would write tools to figure out time audits
[00:02:43.240 --> 00:02:44.640]   or where's my time going?
[00:02:44.640 --> 00:02:47.600]   Is this meeting a one-on-one or is it a recruiting thing
[00:02:47.600 --> 00:02:49.600]   or is it a product strategy thing?
[00:02:49.600 --> 00:02:51.600]   I started out doing that manually with my assistant
[00:02:51.600 --> 00:02:55.480]   but then found that this was a very automatable task,
[00:02:55.480 --> 00:02:56.600]   which also had the side effect
[00:02:56.600 --> 00:02:59.880]   of teaching me a lot about machine learning.
[00:02:59.880 --> 00:03:02.240]   But then there was this big problem.
[00:03:02.240 --> 00:03:04.560]   It was very good at tabular structured data,
[00:03:04.560 --> 00:03:07.440]   but any time it hit the usual malformed English
[00:03:07.440 --> 00:03:10.040]   that humans speak, it would just fall over.
[00:03:10.040 --> 00:03:12.140]   I had to kind of abandon a lot of the things
[00:03:12.140 --> 00:03:12.980]   that I wanted to build
[00:03:12.980 --> 00:03:15.120]   'cause there's no way to parse text.
[00:03:15.120 --> 00:03:17.480]   Maybe it would sort of identify the part of speech
[00:03:17.480 --> 00:03:19.040]   in a sentence or something.
[00:03:19.040 --> 00:03:20.840]   But then fast forward to the LLM,
[00:03:20.840 --> 00:03:22.800]   I mean, actually, I started trying something like this,
[00:03:22.800 --> 00:03:25.320]   what we would call very small LLMs
[00:03:25.320 --> 00:03:27.880]   before kind of the GPT class models.
[00:03:27.880 --> 00:03:31.000]   And it was super hard to get those things working.
[00:03:31.000 --> 00:03:32.600]   So these 500-parameter models
[00:03:32.600 --> 00:03:35.440]   would just be hallucinating and repeating.
[00:03:35.440 --> 00:03:38.040]   So actually, I'd kind of written it off a little bit.
[00:03:38.040 --> 00:03:41.920]   But then the ChatGPT launch and GPT-3, for sure.
[00:03:41.920 --> 00:03:43.560]   And then once people figured out prompting
[00:03:43.560 --> 00:03:45.400]   and instruction tuning,
[00:03:45.400 --> 00:03:49.240]   this was sort of November-ish, 2022, like everybody else.
[00:03:49.240 --> 00:03:52.200]   The ChatGPT launch being the starting gun
[00:03:52.200 --> 00:03:55.160]   for the whole AI era of computing,
[00:03:55.160 --> 00:03:56.880]   and then having API access to 3,
[00:03:56.880 --> 00:03:59.680]   and then early access to GPT-4.
[00:03:59.680 --> 00:04:02.360]   I was like, "Oh, man, it's happening."
[00:04:02.360 --> 00:04:03.860]   And so I was literally on my honeymoon,
[00:04:03.860 --> 00:04:05.800]   and we're on a beach in Thailand,
[00:04:05.800 --> 00:04:10.400]   and I'm coding these AI tools to automate writing
[00:04:10.400 --> 00:04:12.840]   or to assist with writing and all these different use cases.
[00:04:12.840 --> 00:04:14.300]   - You're like, "I'm never going back to work.
[00:04:14.300 --> 00:04:17.240]   "I'm gonna automate all of it before I get to 5G."
[00:04:17.240 --> 00:04:20.880]   - Ever since then, I've always been coding prototypes
[00:04:20.880 --> 00:04:23.240]   and just stuff to make my life more convenient,
[00:04:23.240 --> 00:04:26.080]   but that escalated a lot after '22.
[00:04:26.080 --> 00:04:28.160]   And yeah, I checked.
[00:04:28.160 --> 00:04:30.880]   I think it was probably over 400 hours this year,
[00:04:30.880 --> 00:04:33.160]   so far, coding, 'cause I had my paternity leave
[00:04:33.160 --> 00:04:35.120]   where I was able to work on some special projects.
[00:04:35.120 --> 00:04:37.860]   But yeah, it's a super important part
[00:04:37.860 --> 00:04:39.640]   of my whole learning journey,
[00:04:39.640 --> 00:04:41.680]   is being really hands-on with these things.
[00:04:41.680 --> 00:04:43.760]   And it's probably not a typical recipe,
[00:04:43.760 --> 00:04:46.280]   but I really love to get down to the metal
[00:04:46.280 --> 00:04:47.360]   as far as how this stuff works.
[00:04:47.360 --> 00:04:50.360]   - Yeah, Swigs and I were with Sam Allman in October '22.
[00:04:50.360 --> 00:04:52.640]   We were at a hack day at OpenAI,
[00:04:52.640 --> 00:04:54.960]   and that's why we started this podcast eventually.
[00:04:54.960 --> 00:04:58.200]   But you did an interview with Sam seven years ago,
[00:04:58.200 --> 00:05:00.040]   and he asked you, "What's the biggest opportunity
[00:05:00.040 --> 00:05:00.880]   "in startups?"
[00:05:00.880 --> 00:05:02.880]   And you were like, "Machine learning and AI."
[00:05:02.880 --> 00:05:04.760]   And you were almost too early, right?
[00:05:04.760 --> 00:05:06.120]   It's like, maybe seven years ago,
[00:05:06.120 --> 00:05:07.880]   the models weren't quite there.
[00:05:07.880 --> 00:05:11.780]   How should people think about revalidating expectations
[00:05:11.780 --> 00:05:12.800]   of this technology?
[00:05:12.800 --> 00:05:14.320]   I think even today, people will tell you,
[00:05:14.320 --> 00:05:16.360]   "Oh, models are not really good at X
[00:05:16.360 --> 00:05:17.720]   "because they were not good 12 months ago,
[00:05:17.720 --> 00:05:19.000]   "but they're good today."
[00:05:19.000 --> 00:05:19.840]   What's your process for that?
